gene	log_min	log_max
Tor3a	-12.617301	-9.163423
Fam20b	-12.469172	-9.015293
Ralgps2	-16.703278	-13.249399
Angptl1	-14.218371	-10.764493
Rasal2	-12.576143	-9.122265
Cryzl2	-13.785507	-10.331629
Sec16b	-15.316983	-11.863105
Cop1	-11.438001	-7.9841228
Tnr	-17.396425	-13.942547
Gm37294	-17.396425	-13.942547
4930523C07Rik	-10.042703	-6.5888247
4930562F07Rik	-17.396425	-13.942547
Tnn	-16.703278	-13.249399
Mrps14	-10.532621	-7.0787435
Cacybp	-10.896638	-7.44276
Rabgap1l	-12.10312	-8.649241
Gm36975	-17.396425	-13.942547
Gm37529	-15.316983	-11.863105
Gpr52	-16.703278	-13.249399
Rc3h1	-11.570425	-8.116547
Serpinc1	-14.6883745	-11.234496
Zbtb37	-12.942078	-9.488199
Gas5	-9.720879	-6.267001
Dars2	-14.305383	-10.851504
Gm37634	-16.703278	-13.249399
Cenpl	-14.6238365	-11.169958
Klhl20	-13.20677	-9.752892
Ankrd45	-13.105966	-9.652087
Prdx6	-10.957074	-7.5031962
Suco	-12.083219	-8.62934
Pigc	-13.014399	-9.56052
Gm38304	-17.396425	-13.942547
Dnm3	-14.177549	-10.723671
Dnm3os	-12.600635	-9.146756
Eef1aknmt	-13.962438	-10.508559
Vamp4	-12.260627	-8.806748
Prrc2c	-10.188565	-6.7346873
Fmo4	-15.450515	-11.996636
Fmo1	-13.504604	-10.050726
Fmo2	-8.684323	-5.2304454
Fmo3	-12.584241	-9.1303625
Prrx1	-10.021796	-6.5679183
Gorab	-12.48377	-9.029892
Kifap3	-11.023105	-7.5692267
Scyl3	-13.237542	-9.783664
BC055324	-15.786987	-12.333109
Mettl18	-14.138329	-10.68445
Slc19a2	-14.305383	-10.851504
Ccdc181	-13.3890915	-9.935213
Blzf1	-12.761696	-9.307817
Nme7	-13.133745	-9.679867
Atp1b1	-12.144152	-8.690273
Gm26685	-17.396425	-13.942547
Dpt	-14.029129	-10.575251
Gm20743	-17.396425	-13.942547
Sft2d2	-11.402464	-7.948586
Tiprl	-11.372977	-7.9190993
Gm38190	-14.400693	-10.946815
Gpr161	-13.191732	-9.737854
Dcaf6	-12.165317	-8.711438
Gm37864	-16.01013	-12.5562525
Mpc2	-9.908691	-6.4548135
Mpzl1	-11.97589	-8.522012
Rcsd1	-12.677926	-9.224048
Gm37073	-17.396425	-13.942547
Creg1	-10.913318	-7.4594398
Cd247	-17.396425	-13.942547
Pou2f1	-12.568111	-9.114233
Dusp27	-16.703278	-13.249399
Ildr2	-16.703278	-13.249399
Gm15853	-16.297812	-12.843934
Tada1	-13.353374	-9.899495
Pogk	-12.965609	-9.51173
Gm16701	-17.396425	-13.942547
Gm16701-1	-15.09384	-11.639961
Fam78b	-13.930689	-10.47681
Uck2	-12.907788	-9.45391
Tmco1	-10.327401	-6.873523
Aldh9a1	-12.584241	-9.1303625
Mgst3	-11.493792	-8.039913
Pbx1	-9.849978	-6.3961005
Rgs5	-8.036716	-4.582839
Rgs4	-10.7307415	-7.2768636
Ccdc190	-15.604666	-12.150787
Gm15852	-16.703278	-13.249399
Hsd17b7	-13.001976	-9.548098
3110045C21Rik	-15.316983	-11.863105
Ddr2	-10.366452	-6.9125743
Uap1	-12.165317	-8.711438
Gm37748	-17.396425	-13.942547
Uhmk1	-12.742465	-9.288587
4930500M09Rik	-17.396425	-13.942547
Gm7694	-14.06422	-10.610342
Nos1ap	-13.285551	-9.831673
Olfml2b	-9.962758	-6.50888
Atf6	-12.058887	-8.605008
Dusp12	-12.617301	-9.163423
Gm26620	-16.01013	-12.5562525
Cfap126	-15.199201	-11.745322
Sdhc	-10.865547	-7.4116693
Mpz	-17.396425	-13.942547
Pcp4l1	-9.585667	-6.1317887
Nr1i3	-17.396425	-13.942547
Tomm40l	-12.930517	-9.476639
Fcer1g	-17.396425	-13.942547
Ndufs2	-10.709316	-7.2554383
Adamts4	-12.801305	-9.347426
B4galt3	-12.359472	-8.905594
Ppox	-12.752034	-9.298156
Usp21	-13.484402	-10.030523
Ufc1	-10.703101	-7.249223
Gm20045	-14.06422	-10.610342
Dedd	-12.560143	-9.106265
Nit1	-11.949688	-8.49581
Pfdn2	-10.843917	-7.390039
Klhdc9	-14.757368	-11.30349
Usf1	-12.506076	-9.052197
Tstd1	-16.703278	-13.249399
F11r	-13.119759	-9.66588
B930036N10Rik	-15.450515	-11.996636
