gene_set,num_genes,member_genes,max_amplitude,mean_ZT0,ci_lo_ZT0,ci_hi_ZT0,mean_ZT6,ci_lo_ZT6,ci_hi_ZT6,mean_ZT12,ci_lo_ZT12,ci_hi_ZT12,mean_ZT18,ci_lo_ZT18,ci_hi_ZT18
REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION,4,Dusp16;Dusp1;Dusp10;Dusp8,0.411218,-0.333723,-0.611993,-0.05305,-0.002302,-0.254349,0.22436,-0.027835,-0.363507,0.281036,0.077495,-0.140402,0.324824
REACTOME_CHOLESTEROL_BIOSYNTHESIS,9,Msmo1;Idi1;Sqle;Hmgcs1;Hmgcr;Dhcr24;Hsd17b7;Fdps;Mvd,0.411036,-0.437316,-0.64875,-0.228464,-0.044427,-0.286545,0.231907,-0.142444,-0.412718,0.105562,-0.02628,-0.229186,0.159252
REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_GENE_EXPRESSION,9,Dbp;Nampt;Serpine1;Bhlhe41;Arntl;Bhlhe40;Clock;Klf15;Npas2,0.40691,-0.356835,-0.620758,-0.083718,-0.15412,-0.40873,0.114487,0.050075,-0.159865,0.244034,-0.12035,-0.449638,0.087139
REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS,4,Egr2;Rara;Rbbp4;Jun,0.389251,-0.384346,-0.652052,-0.114133,0.004905,-0.284489,0.321346,-0.366289,-0.633973,-0.104269,-0.099318,-0.490729,0.327391
REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP,6,Idi1;Sqle;Hmgcs1;Hmgcr;Fdps;Mvd,0.382199,-0.399523,-0.654463,-0.141802,-0.037316,-0.332642,0.285633,-0.138701,-0.403626,0.161024,-0.017325,-0.270131,0.165629
REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES,5,Eln;Tgfb2;Tgfb3;Bmp2;Itgb3,0.356649,-0.320521,-0.577072,-0.062672,0.035223,-0.189304,0.289348,0.036128,-0.321316,0.297515,-0.119275,-0.391505,0.093464
REACTOME_REGULATION_OF_PTEN_GENE_TRANSCRIPTION,3,Mecom;Rbbp4;Jun,0.35439,-0.42344,-0.7147,-0.05004,-0.06905,-0.383205,0.257833,-0.289817,-0.577072,0.009137,-0.197493,-0.479068,0.051222
REACTOME_MAPK_FAMILY_SIGNALING_CASCADES,25,Camk2b;Fgfr2;Pak3;Actn2;Pdgfb;Hspb1;Vwf;Psmd9;Dusp16;Hbegf;Foxo3;Dusp1;Ereg;Dnajb1;Myc;Rgl1;Dusp10;Ubc;Kit;Jun;Dusp8;Irs2;Mapk12;Uba52;Itgb3,0.350754,-0.321589,-0.474442,-0.159613,-0.032793,-0.138632,0.101404,0.029165,-0.105209,0.169319,0.010545,-0.14042,0.13172
REACTOME_SELECTIVE_AUTOPHAGY,5,Dync1i2;Hsp90aa1;Hspa8;Ubc;Uba52,0.339909,-0.306834,-0.505033,-0.068724,0.018906,-0.229135,0.259256,-0.069063,-0.300178,0.12355,0.033075,-0.187797,0.262629
REACTOME_METABOLISM_OF_STEROIDS,13,Msmo1;Idi1;Sqle;Hmgcs1;Hmgcr;Dhcr24;Stard3;Hsd17b7;Cyp39a1;Fdps;Stard4;Mvd;Insig1,0.339155,-0.382155,-0.589673,-0.203826,-0.058457,-0.257945,0.153578,-0.167058,-0.453605,0.045168,-0.043,-0.190578,0.136925
REACTOME_GLYCOSAMINOGLYCAN_METABOLISM,11,Dcn;Vcan;Has3;Ust;Fmod;Chsy1;Lum;Acan;Sdc3;Ndst3;Papss2,0.274844,-0.023195,-0.282065,0.230203,-0.121202,-0.32852,0.122202,-0.298039,-0.538556,-0.084595,-0.051707,-0.240622,0.110468
REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS,22,Prex2;Camk2b;Fgfr2;Mecom;Pdgfb;Trib3;Psmd9;Hbegf;Pik3r3;Foxo3;Adcy7;Nr4a1;Cdkn1a;Ereg;Ier3;Ubc;Pde1c;Kit;Rbbp4;Jun;Irs2;Uba52,0.2743,-0.275597,-0.410696,-0.09561,-0.020512,-0.146412,0.126397,-0.001297,-0.167087,0.15657,-0.071901,-0.24043,0.032409
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3,10,Psmd9;Hes1;Itga4;Ccn2;Foxo3;Cdkn1a;Myc;Ubc;Maml3;Uba52,0.26727,-0.26903,-0.511892,-0.032871,-0.016048,-0.16688,0.155972,-0.011805,-0.189403,0.194073,-0.001761,-0.192098,0.261136
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_CYCLE_GENES,5,Cav1;Foxo3;Cdkn1a;Btg1;Klf4,0.265347,-0.354536,-0.640841,-0.145892,-0.089189,-0.322511,0.162324,-0.109867,-0.338558,0.179582,-0.132901,-0.440906,0.147439
REACTOME_NEUTROPHIL_DEGRANULATION,20,Plaur;Hsp90aa1;Cmtm6;Hsp90ab1;Crispld2;Manba;Hspa8;Stbd1;Plau;Tnfaip6;C3;Tlr2;Aldoa;Pdxk;Cd14;Lrg1;Mme;Hspa1b;Hspa1a;Pecam1,0.157254,-0.169069,-0.30068,0.025625,-0.182984,-0.364201,-0.003414,-0.202829,-0.336603,-0.036788,-0.045574,-0.215138,0.124073
