gene_set,num_genes,member_genes,max_amplitude,mean_ZT0,ci_lo_ZT0,ci_hi_ZT0,mean_ZT6,ci_lo_ZT6,ci_hi_ZT6,mean_ZT12,ci_lo_ZT12,ci_hi_ZT12,mean_ZT18,ci_lo_ZT18,ci_hi_ZT18
RXRA (human),61,Tmem82;Upb1;Sult1a1;Cgnl1;Cdkl5;Lrg1;Rnaseh2b;Synpo2l;Adamts12;Aph1a;Fhl2;Mfsd10;C4b;Actr3b;Cd14;Tfap4;Id1;Ide;Sec14l1;Socs2;Spc24;Per1;Lax1;Nexn;Fdps;Rbm38;Fam98b;Trib3;Hnrnpm;Hspa1b;Serpine1;Nr1d1;Nr1d2;Ier3;Tet1;Gnl1;Rnf145;Gramd1c;G0s2;Fmod;Lyst;Fkbp5;Usp2;Rcan1;Pir;Xirp1;Uba52;Smpdl3b;Por;Lman2l;Ifit3;Banp;Krt18;Aldoa;Fibin;Mpp2;Gdf15;Rasd2;Usp42;Idi1;Hspd1,0.161923,0.005162,-0.09509,0.108138,-0.14674,-0.260227,-0.051423,-0.121622,-0.214454,-0.043937,0.015183,-0.053083,0.102294
SREBF1 (mouse),68,Optc;Pdgfc;Sdf2l1;Hsp90b1;Hnrnpa1;Xbp1;Actr3b;Herpud1;Mxd4;Slc41a1;Nav2;Grem2;Rnd3;St3gal5;Tmem229b;Snrpn;Fam47e;Tceal6;Hmgcs1;Pecam1;Adamts8;Arrdc2;Arrdc4;Maged2;Ifit3;Vwc2;Ptger3;Col6a6;Idi1;Stard4;Rfx2;Prex2;Nanos1;Lrg1;Hat1;Mapkapk3;Has3;Mmab;Cd14;Stk35;Dynlt1b;Per3;Per1;Sertad3;Slc1a4;Pak3;Fdps;Eepd1;Slc16a11;Slc16a10;Trim2;Sulf1;Sema4a;Cyp4f14;Serpini1;Dusp18;Klf9;Clec2d;Prr5l;Xlr3b;Arntl;Gpm6b;Lman2l;Gng10;Sgk1;Stip1;Arid5a;Hspa5,0.159439,0.065067,-0.032684,0.15637,-0.020733,-0.116388,0.063979,-0.091239,-0.177252,0.013993,-0.094372,-0.185498,-0.006319
CREB1 (human),111,Atf3;Ism1;Dusp1;Dusp8;Hoxc10;Dgat2;Fos;Ndst3;Cdc25b;Fbxo31;Ahsa2;Trim58;Kcnk3;Unc5b;Epb41;Aimp2;Hhip;Sec14l1;Phgdh;Thsd7a;Htra4;Nav2;Tef;St3gal5;Nr1d2;Rara;Gramd1c;Cdkn2c;Angptl4;Lyst;Ablim1;Usp2;Mamstr;Angpt4;Dnajc1;Selenbp1;Dnaja4;Wdr6;Ifrd2;Sik1;Arrdc2;Cbfa2t3;Rab6b;Zcchc24;Gsta4;Hist1h2ae;Caprin2;Tiparp;Lrrtm3;Lonrf1;Rbm3;Fabp3;Spsb1;Ptgs2;Gk;Mapkapk3;Foxo3;Fam13a;Hsp90ab1;Ank3;Scn2b;Art3;Tspan4;Id1;Penk;Sertad3;Dpep1;Klhl31;Capn3;Pak3;Gpcpd1;Asb2;Serpinf1;Ier3;Rel;Rnf152;Fmo4;Fmod;Sema4a;Sema4c;Dgkd;Clec3b;Acss1;Nkx6-1;Igfbp6;Cacnb2;Rcan1;Spire1;Fam107a;Txnrd3;Inmt;Dusp16;Dusp10;Klf4;Lsp1;Arc;Tnnt2;Dpf1;Glul;Tsc22d3;Aldoa;Cilp2;Elmo1;Pde7a;Stil;Nr4a2;Dock5;Espn;Nr4a1;Spry1;Camk2b,0.156765,0.004902,-0.062136,0.079604,-0.071406,-0.158989,0.005281,-0.133339,-0.195966,-0.047538,0.023426,-0.03459,0.083701
TCFAP2A (human),98,Haghl;Ngef;Slc5a3;Hes1;Hes6;Klf11;Klf12;Fermt2;Pdgfb;Ism1;Sphk1;Dusp8;Bhlhe40;Bhlhe41;Cgnl1;Fos;Spsb1;Kcna2;Foxo3;Has3;Kcnd3;Pfkfb3;Hsp90aa1;Lingo1;Mfsd10;Mapk12;Cpne5;Foxf1;Ppp1r1b;Rcor2;Tspan4;Mrps6;Tfap4;Kcns3;Nrn1;Sdc3;Pcsk4;Nfil3;Per3;Per2;Dpy19l3;Mnt;Inhbb;Mxd4;Pkdcc;Cacna1d;Galnt6;Cav1;Rbm24;Grk5;Wnt4;Rrm2;Prr7;Cygb;Nxnl2;Nr1d2;Xkr4;Rnf145;Prdm16;Rnf152;Plcb1;Tle1;Hipk2;Dgkd;Rcan1;Spire1;Irs2;Ankrd12;Dusp10;Irx3;Klf4;Dnaja4;Sik1;Pfn1;Cbfa2t3;Slc22a4;Pde1c;Twist2;Patz1;Sgk1;Zdhhc23;Atp1b1;Pde7a;Zfp36l2;Rasd1;Rasd2;Smad7;Smad6;Caprin2;Usp42;Fgfr2;Dock5;Espn;Nr4a1;Wee1;Spry1;Camk2b;Chsy1,0.155941,-0.0924,-0.179333,0.007816,-0.14997,-0.229701,-0.072046,-0.066152,-0.131405,0.023878,0.005971,-0.083694,0.090062
BCL6 (human),60,Lum;Zbtb8a;Tmem26;Cdkl5;Mbd2;Cenpa;Gk;Slc16a9;Fam13a;Cdc20;Ntn4;Chordc1;Egr2;Rgl1;Arsg;Zbed5;Klhl3;Ptprd;Socs3;Socs2;Dync1i2;Nanp;Filip1l;Msx2;Narf;Htra4;Nav2;Atf7ip;Ddx17;Lnx1;Fam98b;Sytl5;Fbxl22;St3gal5;Cdkn2b;Nmnat2;Snrpn;Hipk2;Dgkh;Ablim1;Usp2;Ldlr;Rcan1;S100a7a;C1qtnf7;Dhcr24;Dusp14;Clec2d;Cebpd;Arntl;Arrdc3;P4ha1;Fibin;Sgk1;Igsf8;Gsta4;Elmo1;Fbln7;Slc4a8;Hlf,0.155753,0.005664,-0.093138,0.110904,0.050336,-0.039204,0.143542,-0.029387,-0.131292,0.070621,-0.105417,-0.190097,-0.018121
CEBPD (human),54,Dpysl2;Baz1a;Pkig;C3;Tmc7;Ptgs2;Srsf5;Rasl11a;Npas4;Leo1;Xbp1;Cnksr3;Net1;Scn2b;Tspan4;Anln;Sec14l1;Pnpla2;Hsd17b7;Ndufv3;Chchd10;Narf;Nav2;Trib3;Wsb1;Sv2a;Gnl1;Trim2;Cdkn1a;Lpcat2;Snrpn;Dgkh;Ldlr;Ppef1;Cacnb2;Fam107a;Rhobtb1;Angpt2;Serpini1;Dusp18;Drd1;Arrdc4;Banp;Hist3h2a;Tppp3;Slc35f5;Stip1;Cdk2ap1;Manba;Caprin2;Usp42;Plaur;Tshr;Chsy1,0.151206,0.006762,-0.101294,0.13261,-0.144444,-0.258269,-0.024488,0.000748,-0.083706,0.124119,-0.037338,-0.12495,0.060598
MYC (mouse),98,Abcb1b;Atf4;Bhlhe40;Bhlhe41;Srsf5;Ccdc85b;Myo10;Actn2;Crispld2;Fam78b;Cnksr3;Net1;Neu2;Mxd4;Cacna1d;Plb1;Myocd;Atf7ip;Gfod1;Homer2;Tef;Fbxl22;Bloc1s1;Trp53inp1;Gnl1;Snrpn;Fkbp5;Tceal6;Usp2;C1qtnf7;Apobr;Ifrd2;Arrdc4;Zdhhc23;Hist1h2ae;Cdh16;Fgfr2;Wee1;Defb25;Chsy1;Ngef;Pdxk;Hes1;Klf11;Klf15;Lxn;Lefty1;Hat1;Mapkapk3;Foxo3;Pipox;Pfkfb3;Bdnf;Ky;Mboat1;Rsad1;Ppp1r3b;Commd8;Ppp1r1b;Rassf3;Socs2;Per1;Mnt;Atoh8;Capn3;Pak6;Irf7;Lnx1;Wsb1;Mthfr;Ier3;Agtr1a;Gipc2;Cyb561;Rnf145;Zfp146;Dgkg;Olfr1034;Igfbp2;Cyp4f14;Ankrd12;Inmt;Klf4;Klf9;Rhebl1;Pfn1;Eif5a2;Chac1;Manf;Nceh1;Patz1;Rpusd4;Elmo1;Tmem108;Ect2l;Hspa8;Cmtm6;Hspd1,0.149455,0.030674,-0.07601,0.124965,-0.118781,-0.178807,-0.046008,-0.024019,-0.093741,0.055554,-0.052341,-0.123645,0.029356
SNAI2 (human),72,Haghl;Tmem82;Ier5l;Lxn;Tmc7;Nanos1;Spsb1;Kcna2;Prrx2;Ly6e;Slc25a34;Hsp90b1;Has3;Pcyt2;Pim3;Osgin1;Myo10;Epb41;Scn2b;Rassf2;Tspan9;Il16;Sec14l1;Tcap;Pnpla2;Lax1;Plvap;Atoh8;Pak6;Eef2k;Ttc22;Lnx1;Tef;Creb3l1;Serpinf1;Nr1d1;Slc6a6;Tesc;Nmnat2;Cdkn1a;Ankrd23;Dgkd;Hmgn2;Igfbp2;Ppef1;Mamstr;Cacnb2;Ankrd12;S100a7a;Abhd11;Txnrd3;Phactr3;Apobr;Uba52;Smpdl3b;Lsp1;Prr5l;Tub;Ifrd2;Nceh1;Dpf1;Tsc22d3;Tlr2;Tgfbi;Nol3;Hfe;Rasd2;Ncald;Dbp;Lonrf1;Pik3ip1;Camk2b,0.148354,0.015903,-0.093313,0.130734,-0.130281,-0.240406,-0.04068,0.009928,-0.073219,0.107468,-0.132451,-0.234926,-0.01779
SNAI1 (human),72,Haghl;Tmem82;Ier5l;Lxn;Tmc7;Nanos1;Spsb1;Kcna2;Prrx2;Ly6e;Slc25a34;Hsp90b1;Has3;Pcyt2;Pim3;Osgin1;Myo10;Epb41;Scn2b;Rassf2;Tspan9;Il16;Sec14l1;Tcap;Pnpla2;Lax1;Plvap;Atoh8;Pak6;Eef2k;Ttc22;Lnx1;Tef;Creb3l1;Serpinf1;Nr1d1;Slc6a6;Tesc;Nmnat2;Cdkn1a;Ankrd23;Dgkd;Hmgn2;Igfbp2;Ppef1;Mamstr;Cacnb2;Ankrd12;S100a7a;Abhd11;Txnrd3;Phactr3;Apobr;Uba52;Smpdl3b;Lsp1;Prr5l;Tub;Ifrd2;Nceh1;Dpf1;Tsc22d3;Tlr2;Tgfbi;Nol3;Hfe;Rasd2;Ncald;Dbp;Lonrf1;Pik3ip1;Camk2b,0.148354,0.015903,-0.093313,0.130734,-0.130281,-0.240406,-0.04068,0.009928,-0.073219,0.107468,-0.132451,-0.234926,-0.01779
TCF3 (human),72,Haghl;Tmem82;Ier5l;Lxn;Tmc7;Nanos1;Spsb1;Kcna2;Prrx2;Ly6e;Slc25a34;Hsp90b1;Has3;Pcyt2;Pim3;Osgin1;Myo10;Epb41;Scn2b;Rassf2;Tspan9;Il16;Sec14l1;Tcap;Pnpla2;Lax1;Plvap;Atoh8;Pak6;Eef2k;Ttc22;Lnx1;Tef;Creb3l1;Serpinf1;Nr1d1;Slc6a6;Tesc;Nmnat2;Cdkn1a;Ankrd23;Dgkd;Hmgn2;Igfbp2;Ppef1;Mamstr;Cacnb2;Ankrd12;S100a7a;Abhd11;Txnrd3;Phactr3;Apobr;Uba52;Smpdl3b;Lsp1;Prr5l;Tub;Ifrd2;Nceh1;Dpf1;Tsc22d3;Tlr2;Tgfbi;Nol3;Hfe;Rasd2;Ncald;Dbp;Lonrf1;Pik3ip1;Camk2b,0.148354,0.015903,-0.093313,0.130734,-0.130281,-0.240406,-0.04068,0.009928,-0.073219,0.107468,-0.132451,-0.234926,-0.01779
ATF4 (human),80,Pdxk;Klf11;Hsph1;Dusp1;Dusp8;Hoxc10;Lefty1;Fos;Fabp3;Slc25a33;Hsp90b1;Bcas2;Prc1;Hsp90ab1;Hnrnpa0;Epb41;Tmem86a;Xbp1;Aimp2;Actr3b;Tfap4;Csdc2;Id1;Id2;Csrnp1;Sec14l1;Lmcd1;Per2;Per1;Hsd17b7;Atoh8;Capn3;Msx2;Gem;Slc41a1;Nav2;Gpcpd1;Ddx17;Tbc1d1;Wsb1;Homer2;Pcgf5;Cck;St3gal5;St13;Slc16a11;Gja4;Pawr;Cyb561;Gpr146;Sema4c;Fkbp5;Tceal6;Mamstr;Rcan1;Fam107a;Abhd11;Hmgcs1;Dusp14;Phactr3;Klf4;Klf9;Uba52;Cebpb;Cdo1;Sik1;Apcdd1;Gpm6b;Tsc22d3;Mlf1;Igsf8;Gdf15;Gsta4;Pde7a;Zfp36l1;Rasd1;Hist1h2ae;Nr4a2;Nr4a1;Dbp,0.147274,0.062429,-0.040905,0.140603,-0.084846,-0.161918,-0.009673,-0.035493,-0.109724,0.034256,-0.013116,-0.082122,0.072774
JUN (mouse),74,Cryab;Cdca8;Sult1a1;Jun;Dusp1;Dusp8;Hoxc10;Mecom;Srsf5;Dlx6;Ccdc85b;Hhip;Actr3b;Nexn;Rem1;Gem;Cytl1;Trib1;Gng2;Nr1d1;Gja4;Phf19;Cdkn2b;Sncaip;Nampt;Hipk2;Pf4;Ablim1;Frmd4a;Dnajb4;Phactr3;Adamts1;Mthfd1l;Mlf1;Vwc2;Trp53bp1;Idi1;Dbp;Wee1;Hlf;Rbm3;Stard4;Tmc7;Hat1;Mmab;Hsp90ab1;Ppp1r3a;Rassf4;Tnfrsf12a;Tg;Csdc2;Lmcd1;Per1;Errfi1;Dpep1;Ndufv3;Pak3;Pak6;Galnt6;Gpcpd1;Wsb1;Hspa1a;Tigd4;Rel;Cys1;Efhc2;Gpm6b;Pde1c;Banp;Aldoa;Adrb1;Cilp2;Espn;Ncald,0.147191,0.022822,-0.069037,0.109951,-0.124369,-0.213262,-0.032931,-0.04756,-0.130752,0.028234,-0.027831,-0.117183,0.045864
MIR138 (human),72,Haghl;Ier5l;Micall2;Klf11;Cryab;Pdgfb;Oplah;C3;Sphk1;Mecom;Dgat2;Fabp3;Slc25a34;Has3;Pfkfb3;Bmf;Marcksl1;Hsp90ab1;Upp2;Mapk12;C4b;Ctps;Rgl1;Hivep3;Tspan4;Nrn1;Sdc3;Lax1;Dpep1;Proca1;Ndufv3;Gem;Nav2;Mast4;Hmgb3;Grem2;Gng2;Fbxl22;Gja4;Ier3;Prss12;Rara;Eln;Hrct1;Timp1;Fmo1;Tle1;Sema4c;Papss2;Clec3b;Tceal6;Grb14;Nkx6-1;Acss1;Mamstr;Rcan1;Txnrd3;Adra1a;Limch1;Arrdc2;Glul;Acvrl1;Sh3pxd2a;Vwc2;Gabrq;Elmo1;Ephx1;Dock5;Espn;Ubc;Hspb7;Acan,0.147124,0.042788,-0.04772,0.136594,-0.104336,-0.17909,-0.013295,-0.078913,-0.171295,0.008587,-0.079666,-0.168267,-0.003129
HMGA1 (mouse),54,Mettl7a1;Baz1a;Atf4;Pdgfc;Dusp1;Rapgef5;Cenpa;Rasl10b;Htr2a;Ntrk3;Cyp39a1;Crispld2;Rin3;Asap2;Atf7ip;Trib1;Slc8a3;Nampt;Snrpn;Tle1;Hipk2;Ablim1;Col27a1;Selenbp1;Snrnp48;Adamts8;Mlf1;Gdpd5;Cstad;Lmo4;Atp1b1;Gsta4;Hfe;Efnb1;Lpin3;Lrrtm3;F3;Pcsk5;Slc1a4;Pak3;Eepd1;Slc16a11;Sema5a;Rbbp4;Cyp4f14;Ndp;Prr5l;Tnnt2;Gpm6b;Pde1c;Krt18;Mapre2;Nr4a2;Spry2,0.147098,0.064935,-0.058148,0.178648,-0.031444,-0.143351,0.053691,-0.082163,-0.166346,-0.007927,-0.068827,-0.157784,0.028003
MTF1 (human),87,Haghl;Atf3;Dpysl2;Pdgfb;Oplah;Tmc7;Dusp8;Bhlhe41;Mecom;Cdkl5;Nanos1;Fabp3;Zbtb16;Mapkapk3;Slc25a33;Rnft1;Kcnd3;Pfkfb3;Lingo1;Aph1a;Ip6k2;Ntrk3;Mboat1;Cdc20;Cpne5;Foxf1;Ppp1r1b;Grap;Rgl1;Tspan4;Ptprd;Nrn1;Pcsk5;Zfr;Per3;Pnpla2;Nexn;Ndrg1;Pak4;Pak6;Pkdcc;Slc41a1;Ets1;Mknk2;Wnt4;Trib2;Trib1;Prr7;Cyp1b1;Prdm16;Angptl4;Hipk2;Dgkg;Dgkd;Usp2;Mamstr;Cacnb2;Cdk6;Adra1a;Vwf;Klf2;Slc24a4;Lsp1;Tub;Pfn1;Abra;Slc22a4;Banp;Patz1;Hist3h2a;Tppp3;Mpp6;Mapre2;Pde7a;Rasd2;Manba;Arid5b;Smad7;Smad6;Efna1;Usp42;Axin2;Dbp;Spry2;Thra;Camk2b;Hspd1,0.144471,0.01616,-0.05643,0.109672,-0.128311,-0.189399,-0.045626,-0.016388,-0.087593,0.058049,-0.066801,-0.14581,0.021212
CACYBP (human),77,Haghl;Ngef;Klf12;Cryab;Jun;Lrrc32;Cdkl5;Fabp3;Lag3;Cdc25b;Ly6e;Slc25a34;Rasl11a;Kcnd3;Bdnf;Adamts10;Marcksl1;Ntrk3;Fhl3;Mfsd10;Mapk12;Mia;Ppp1r1b;Rcor2;Ifi30;Tspan4;Csrnp1;Rrad;Sec14l1;Fhod3;Nxph3;Pak6;Chchd10;Prodh;Irf7;Mknk2;Trib1;Prr7;Asb2;Flrt1;Cyp1b1;Nr1d1;Gja4;Rara;Rnf152;Timp1;Gpr146;Adamtsl5;Tle1;Sema4c;Fkbp5;Sbsn;Hmgn2;Mamstr;Abhd11;Ccdc42;Col14a1;Adra1a;Phactr3;Irx3;Apobr;Cebpb;Lsp1;Hsbp1l1;Arrdc2;Cbfa2t3;Banp;Faim2;Cilp2;Nol3;Ephx1;Nr4a2;Espn;Nr4a1;Hspb7;Cldn7;Thra,0.142504,0.015712,-0.072997,0.104851,-0.126792,-0.208533,-0.053944,-0.040052,-0.109402,0.038029,-0.123088,-0.221443,-0.032387
ZNF148 (human),93,Cryab;Pdgfb;Dusp8;Bhlhe40;Kcnc4;Cdc25b;Ly6e;Kcnd3;Marcksl1;Ntrk3;Cirbp;Mfsd10;Rrad;Tcap;Asb10;Cacna1d;Mknk2;Cck;Flrt1;Nr1d1;Nr1d2;Xkr4;Gja4;Prdm16;Timp1;Dhrs3;Cdkn1a;Adamtsl5;Mamstr;Ccdc42;Phactr3;Cebpb;Haus8;Hsbp1l1;Cbfa2t3;Vasn;Faim2;Nol3;Efna1;Cdh16;Haghl;Ngef;Pdxk;Hes1;Klf12;Tmem51;Prrx2;Zbtb16;Slc25a34;Hr;Has3;Bdnf;Lingo1;Mboat1;Fhl3;Mapk12;Ppp1r1b;Wnk4;Rcor2;Ifi30;Tspan4;Proca1;Rbm24;Prr7;Hspa1a;Asb2;Serpine1;Mthfr;Pax1;Cyb561;Rnf152;Gpr146;Sbsn;Igfbp6;Abhd11;Cdk6;Dusp16;Lsp1;Tnni3;Pfn1;Eif5a2;Acvrl1;Adrb1;Mapre2;Tgfbi;Ephx1;Pdia6;Nr4a2;Espn;Nr4a1;Hspb7;Cldn7;Camk2b,0.13977,-0.025588,-0.107713,0.059274,-0.165358,-0.234299,-0.096545,-0.044233,-0.118142,0.029786,-0.1013,-0.192547,-0.005224
HNF4A (human),119,Atf3;Epb41l2;Nkx3-1;Kcnb1;Fos;Srsf5;Eif4ebp1;Herc3;Xbp1;Cnksr3;Grap;Pnpla2;Tfap2b;Hsd17b7;Msx2;Pkdcc;Plb1;Nav2;Trib3;Armc2;Sv2a;Nr1d2;Sqle;Gnl1;Timp1;Smoc1;Angptl4;Cdkn1a;Snrpn;Fkbp5;Ppef1;Mamstr;Pitpnm2;C1qtnf7;Angpt2;Dnajc1;Dnajb4;Phactr3;P2rx5;Snrnp48;Apcdd1;Tlr2;P4ha1;Ptger3;Dock10;Cdh16;Fgfr2;Lpl;Il15ra;Mlph;Thra;Rbm3;Stard3;Tmem82;Pdxk;Micall2;Zbtb8a;Fabp3;Lag3;Gk;Hat1;Mapkapk3;Rnaseh2b;Pfkfb3;Fam13c;Bdnf;Ust;Synpo2l;Me3;Upp2;Mgp;Ank3;Scn2b;Capsl;Art3;Rassf2;Hivep3;Csdc2;Spc24;Per1;Popdc3;Cd74;Pak4;Gpcpd1;Vcan;Lnx1;Prr7;Lama2;Enpep;Maml3;Rel;Trim2;Gprasp1;Fmo1;Tm9sf1;Plcb1;Lpcat2;Sema4a;Sema4c;Slc15a2;Cacnb2;Rcan1;Cdk6;Efhc2;Irx3;Asph;Slc24a4;Tmem50b;Manf;Nceh1;Glul;Rpusd4;Aldoa;Igsf9;Mapre2;Cilp2;Smad6;Ect2l;Palld,0.138335,0.044824,-0.037036,0.110751,-0.036492,-0.109221,0.028714,-0.034005,-0.100238,0.027349,-0.09351,-0.15402,-0.037637
SMAD4 (mouse),80,Mthfd2;Scx;Vps13a;Pdgfc;Jun;Kcnb1;Sphk1;Mbd2;Fbxo30;Ahsa2;Syt12;Hnrnpa0;Nfil3;Mxd4;Pkdcc;Cacna1d;Trib1;Homer2;Plk2;Gnl1;Prdm16;Cdkn2c;Col23a1;Tle1;Hipk2;Frmd4a;Insig1;Dnajc1;Dnajb4;Col27a1;Cebpb;Cbfa2t3;Twist2;Ifit3;Gse1;Zcchc24;Mpp6;Lmo4;Bambi;Cdk2ap1;Axin2;Lonrf1;Chsy1;Lin9;Hes1;Foxs1;Foxo3;Leo1;Pim3;Hsp90aa1;Lrrk1;Mboat1;Ereg;Errfi1;Inhbb;Gpcpd1;Bmp2;Mast4;Wnt4;Hmgcr;Asb2;Slc16a10;Hspa4l;Tmem200b;Rel;Hist2h3c1;Gpr146;Rspo3;Dgkd;Irs2;Ankrd12;Klf4;Banp;Rpusd4;Pde7a;Zfp36l2;Smad7;Nr4a2;Usp42;Dock5,0.137975,-0.110998,-0.20364,-0.025342,-0.03906,-0.109879,0.029293,-0.076973,-0.149032,0.007216,0.026978,-0.053257,0.112489
MAX (human),110,Atf3;Dpysl2;Pdgfb;Bhlhe40;Bhlhe41;Cdkl5;Dgat2;Bik;Hsp90b1;Kcnd3;Unc5d;Hnrnpa1;Actn2;Crispld2;Epb41;Il16;Nrn1;Sec14l1;Nfil3;Herpud1;Narf;Cacna1d;Ttc22;Grk5;Rrm2;Trib1;Cck;Tef;Fam120c;Nr1d2;Gnl1;G0s2;Angptl4;Tmem229b;Angptl2;Slc8a3;Tmem38b;Snrpn;Fkbp5;Insig1;Cpt1a;Selenbp1;Dnaja1;Arrdc4;Slc22a4;Maged2;Sipa1l3;Rasd2;Efna1;Cdh16;Tiparp;Axin2;Idi1;Wee1;Clock;Haghl;Upb1;Ngef;Slc5a3;Hes1;Klf11;Klf15;Hsph1;Fabp3;Tmem51;Foxo3;Has3;Lingo1;Me3;Fhl2;Upp2;Ppp1r3b;Commd8;Ppp1r1b;Tspan9;Ccdc107;Per3;Per1;Fhod3;Rgs2;Rbm38;Eepd1;Prr7;Asb2;Serpine1;Mthfr;Slc6a6;Cyb561;Rnf145;Gpr146;Ankrd23;Enkur;Dgkg;Sbsn;Ankrd12;Dusp10;Asph;Slc24a4;Pfn1;Eif5a2;Tnnt2;Patz1;Tppp3;Rpusd4;Aldoa;Mapre2;Rgs17;Smad6;Palld;Hspd1,0.136261,0.036094,-0.047167,0.113605,-0.100167,-0.163869,-0.031963,-0.040824,-0.110175,0.023892,-0.028939,-0.109475,0.045772
TFAP2C (human),76,Ngef;Pdxk;Micall2;Hes1;Hes6;Klf11;Pdgfb;Kcnc4;Fabp3;Cdc25b;Kank4;Pipox;Osgin1;Acp6;Ephb6;Actn2;C4b;Herc3;Sphkap;Wnk4;Hivep3;Tspan4;Il16;Ube2g1;Anln;Tfap4;Csrnp1;Per2;Tcap;Slc1a4;Gem;Narf;Slc41a1;Ets1;Eef2k;Myocd;Bmp2;Irf7;Ttc22;Wnt4;Prr7;Wsb1;Homer2;Ahnak;Adcy7;Myc;Ier3;Pqlc3;Cyb561;Gpr146;Slc8a3;Ckb;Dgkh;Ablim1;Cacnb2;Insig1;Serpini1;Mri1;Cpt1a;Cebpb;Eif4a1;Prr5l;Cbfa2t3;Vasn;Arc;Pde1c;Patz1;Acvrl1;Mpzl1;Rasd1;Caprin2;Cdh16;Espn;Nfkbia;Lonrf3;Hspd1,0.131463,0.010042,-0.086081,0.115703,-0.121421,-0.21034,-0.041421,-0.087993,-0.169889,0.000332,-0.047152,-0.125862,0.028094
HOXD9 (human),78,Cryab;Gata3;Sult1a1;Gmnn;Ntrk3;Xbp1;Net1;Sec14l1;Pclo;Gem;Ccnb1ip1;Eef2k;Cytl1;Myocd;Cck;Hnrnpd;Ndfip1;Plk3;Rara;Ckb;Tmem38b;Snrpn;Tceal6;Pir;Arrdc3;Ifit3;Cited2;Cdk2ap1;Hlf;Lin9;Hes1;Zbtb8a;Hsph1;Lefty1;Vwa3b;F3;Ptgs2;Fam13c;Bdnf;Lingo1;Fhl2;Fhl3;Ptprz1;Upp2;Rassf2;Id4;Ano1;Creg2;Dpep1;Rgs2;Mmp3;Bmp2;Tbc1d1;Lama2;Asb5;Ahnak;Nxnl2;Prss12;Rel;Rnf145;Fmo1;Fmo2;Plcb1;Enkur;Dgkh;Ndp;Dhcr24;Uba52;Prr5l;Nceh1;Pde1c;Smad6;Nr4a2;Hspb1;Hist1h1c;Tshr;Palld;Chchd6,0.13082,-0.001821,-0.089443,0.072237,-0.065728,-0.152879,0.020397,-0.132641,-0.201881,-0.058222,-0.036898,-0.111476,0.039836
SREBF1 (human),137,Nkx3-1;Jun;Kcnb1;Mmp14;Bhlhe40;Mecom;Cenpa;Srsf5;Rasl11b;Frzb;Osgin1;Ahsa2;Ip6k2;Marcksl1;Myo10;Unc5d;Cirbp;Mfsd10;Crispld2;Epb41;Egr2;Hhip;Il16;Nrn1;Sec14l1;Tcap;Herpud1;Nanp;Asb10;Cacna1d;Cav1;Nav2;Trib1;Armc2;Tef;Adcy7;Sv2a;Nr1d1;Nr1d2;Timp1;Tmem229b;Fkbp5;Insig1;Dnajc1;Ccdc42;Dnajb1;Drd1;Cpt1a;Apobr;Cebpd;Adamts8;Tub;Arrdc3;Mpp2;Ptger3;Efna1;Lox;Lpl;Wnt16;Wee1;Chsy1;Six4;Upb1;Lin9;Slc5a3;Klf12;Mrpl27;Tmem26;Fabp3;Lag3;Gk;Slc25a33;Rnaseh2b;Has3;Pim3;Hsp90aa1;Bdnf;Rsad1;Mapk12;Ppp1r3b;Ppp1r1b;Rassf2;Rassf3;Tspan4;Zbed5;Ccdc112;Tnfrsf12a;Mrps6;Ccdc107;Per3;Dpy19l3;Per1;Zbp1;Scara5;Plvap;Fdps;Gpcpd1;Irf7;Prr7;Wsb1;Asb2;Enpep;Ahnak;Serpine1;Serpinf1;Cyp1b1;Slc6a6;Tmem200b;Rnf145;Tmem140;Sema5a;Clec3b;Rbbp4;Cacnb2;Irs2;Abhd11;Serinc3;Mri1;Vwf;Asph;Uba52;Lsp1;Slc46a3;Glrx;Gpm6a;Dpf1;Stip1;Nqo1;Mapre2;Tgfbi;S1pr3;Stil;Smad6;Ncald;Palld;Camk2b;Chchd6,0.128935,0.021697,-0.044952,0.08201,-0.107239,-0.156738,-0.045619,-0.017347,-0.082884,0.042795,-0.062216,-0.118161,0.010623
