gene_set,num_genes,member_genes,max_amplitude,mean_ZT0,ci_lo_ZT0,ci_hi_ZT0,mean_ZT6,ci_lo_ZT6,ci_hi_ZT6,mean_ZT12,ci_lo_ZT12,ci_hi_ZT12,mean_ZT18,ci_lo_ZT18,ci_hi_ZT18
E2F6 (human),131,Pdxk;Ier5l;Dpysl2;Hes1;Hes6;Zbtb7a;Klf13;Pdgfb;Epb41l2;Sdf2l1;Jun;Sphk1;Wnt9a;Gprc5b;Kcnc4;Fos;Fabp3;Adam19;Kcna5;Ndst3;Hr;Pcyt2;Pfkfb3;Bdnf;Lingo1;Nfe2l2;Bcas2;Myo10;Fam76a;Plekha7;Ppp1r3b;Rcor2;Tspan4;Rpa1;Per3;Fhod3;Mnt;Klhl29;Cachd1;Otud1;Ccnd1;Tbc1d16;Auts2;Pcdh11x;Cacna1d;Bcl9l;Galnt6;Sun2;Myocd;Nav2;Abhd14b;Clcn7;Plec;Rbm24;Npr3;Wnt4;Rrm2;Setbp1;Prr7;Sobp;Dip2c;Homer2;Zmiz1;Fam120c;Myc;Tnnc1;Fzd8;Nr1d2;Fosl2;Tmem200b;Anxa5;H3f3b;Pqlc3;Cyb561;Rara;Eln;Brd1;Nfic;Fosb;Gpr146;Phf2;Gramd4;Lyst;Sncaip;Enkur;Cys1;Cacnb2;Rcan1;Irs2;Ankrd12;Cdc14a;Efhd2;Plekhg5;Limch1;Cpt1a;Cebpb;Cebpd;Adamts1;Tnni3;Pfn1;Sik1;Arrdc2;Dpf1;Banp;Aldoa;Cited2;Adrb1;Hip1;Atg16l2;Steap3;Zfp36l1;Efnb2;Rasd2;Smad7;Lox;Usp42;Fgfr2;Nr4a1;Arhgap23;Hspa5;Cbx4;Pycr1;Meis2;Agap1;Pde4a;Rwdd3;Camk1d;Tiam1;Wee1;Pde10a;Ddit4,0.107031,-0.061401,-0.129297,0.014667,-0.135936,-0.196745,-0.073357,-0.028905,-0.093278,0.030776,-0.094434,-0.167139,-0.029574
THRB (human),152,Fez1;Dpysl2;Vps13a;Nmt1;Epb41l5;Mybpc2;Dusp8;Mmp14;Bhlhe41;Rapgef4;Kcnc4;Fos;Pdcd4;Rasl11a;Npas4;Pcyt2;Ahsa2;Trim58;Itga7;Ntrk3;Gapdh;Hnrnpa0;Egr1;Egr2;Zhx3;Sec14l1;Tmem176b;Cachd1;Otud1;Ndufb11;Tbc1d16;Cacna1d;Myocd;Ghr;Ect2;Rrm2;Trib3;Dip2c;Homer2;Hnrnpl;Tef;St3gal5;Plk3;Coq10b;Bloc1s1;Rara;Prdm16;Angptl4;Nampt;Tle1;Tle6;Cfl1;Mamstr;Pgf;Hmgcs1;Gal3st3;Haus8;Adamts9;Vgll3;Vav3;Cited2;Cited4;Vwc2;Sipa1;Atp1b1;Efnb2;Comp;Rasd2;Fgfr2;Lpp;Myh9;Lonrf3;Ddit4;Haghl;Hes1;Klf13;Lats2;Abtb2;Iqgap1;Heyl;Spsb1;Tuba1c;Zbtb16;Leo1;Dpt;Lingo1;Cxxc5;Cnnm3;Slc25a25;Foxf1;Rgl1;Rassf3;Rassf4;Ccdc112;Anln;G2e3;Per3;Dpy19l3;Crip1;Klhl29;Osr1;Dpep1;Ccdc152;Plvap;Cd82;Pak6;Midn;Rgs2;Acaa2;Clcn7;Mast4;Eepd1;Wsb1;Ahnak;Tmem200b;Pawr;Cyb561;Ada;Nmnat2;Plcb1;Acss1;Cacnb2;Abhd11;Stk32b;Rhebl1;Akap5;Abra;Cmbl;Gng10;Banp;Patz1;Pcp4l1;Tsc22d1;Igsf9;Podn;Cilp2;Ryk;Atg16l2;Steap3;Manba;Stil;Arid5a;Ephx2;Smad6;Usp42;Sh3kbp1;Dock8;Sel1l3;Usp53;Hebp2;Tshr;Acan,0.106569,-0.08307,-0.143795,-0.024379,-0.13296,-0.187139,-0.078891,-0.02639,-0.087498,0.030773,-0.091617,-0.133872,-0.046713
USF1 (human),107,Hspe1;Upb1;Ngef;Atf3;Hes1;Ppargc1a;Klf11;Klf15;Pdgfb;Hsph1;Gprc5b;Bhlhe40;Bhlhe41;Pth1r;Mbd1;Fabp3;Psmb8;Dmd;Slc16a1;Bik;Olfm2;Hsp90b1;Has3;Stk24;Fam13a;Osbp;Khdrbs1;Me3;Unc5d;Upp2;Igf2bp3;Bend7;Hnrnpa1;Actn2;Tm4sf1;Crispld2;Itgbl1;Epb41;Ppp1r3b;Commd8;Ppp1r1b;Slc45a4;Arhgef3;Ccdc107;Rpa1;Per3;Per1;Herpud1;Otud1;Cd81;Klhl30;Ccnd1;Auts2;Cacna1d;Plec;Prr7;Afap1;Hnrnpl;Tef;Asb2;Serpine1;Fam120c;Stard10;Mthfr;Nr1d2;Gnl1;Cyb561;Rnf145;Tmem229b;Angptl2;Slc8a3;Tmem38b;Snrpn;Ckm;Ankrd23;Enkur;Tle6;Fkbp5;Sbsn;Ankrd12;Rhobtb1;Gal3st3;Cpt1a;Selenbp1;Dnaja1;Asph;Slc24a4;Rhebl1;Pfn1;Eif5a2;Tnnt2;Slc22a2;Rpusd4;Cgref1;Tgfb3;Arid3a;Fam184b;Efna1;Cdh16;Cbx4;Axin2;Pycr1;Abcb6;Agap1;Pde4a;Wee1;Rbm3,0.105747,0.002947,-0.072948,0.081433,-0.1023,-0.173321,-0.031803,-0.078925,-0.136539,-0.01917,-0.102801,-0.183944,-0.045291
NFIA (human),97,Haghl;Ngef;Ppp4r1;Zbtb7a;Cryab;Pkig;Pdgfb;Hsph1;Sult1a1;Jup;Wnt9a;Pth1r;F3;Pgm2l1;Fabp3;Nudt10;Tspo;Slc25a34;Hr;Pipox;Pcyt2;Mob2;Gstt1;Osbp;Osgin1;Itga7;Dst;Kdelr3;Malt1;Bend5;Upp2;Bend7;Slc25a25;Fam76a;Itih4;Ppp1r3b;Tmem86a;Ppp1r1b;Ifi30;Lgals4;Kalrn;Ano1;Diras2;Herpud1;Enpp4;Atoh8;Pak6;Chchd10;Rgs2;Cytl1;Ldb3;Prelid2;Tef;Cntfr;Vit;Gng2;Fbxl22;Sv2a;Ndfip1;Prkcd;Tpi1;Cyb561;Glg1;Gprasp1;Rarg;Gramd4;Brd7;Fkbp5;Dgkd;Csf1;Rcan1;Ndp;Lancl3;Mustn1;Phactr3;Plekhg5;Asph;Cep152;Eif5a2;Glrx;Arrdc2;Tnnt2;Arl6ip5;Banp;Edn1;Mlf1;Aldoa;Sgk1;Acvrl1;Rab6b;Gabre;Ephx2;Espn;Abcb6;Hk2;Hist1h1e;Pkd1,0.102555,0.022942,-0.040402,0.08755,-0.065683,-0.125685,0.004192,-0.077066,-0.139383,-0.014068,-0.079613,-0.137703,-0.016209
POU2F2 (human),201,Optc;Atf3;Nebl;Vps13a;Sphk2;Rapgef4;Kcnc4;Egln3;Mbd2;Ndst3;Cdc25b;Ly6e;Frzb;Olfml2a;Efemp1;Itga1;Kcnk1;Kcnk3;Fam76a;Actn4;Cdc20;Egr2;Fam78b;Igf1;Aimp2;Net1;Nudcd3;Decr1;Klhl3;Kalrn;Sec14l1;Dync1i2;Cacybp;Kcnq3;Filip1l;Tfap2b;Morc4;Cachd1;Sdhd;Uba2;Pcdh11x;Plau;Ets1;Nrtn;Myocd;Etv5;Dnah5;Tnfaip8;Tnfaip6;Lasp1;Ect2;Grem2;Ldb2;Rev1;Stard10;Coq10b;Fosl2;Cdkn2b;Dhrs9;Plp2;Cdkn1a;Slc8a3;Adamtsl1;Ckb;Snrpn;Fkbp5;Tceal1;Glt8d2;Fam129a;Frmd4b;Ipo5;Fgf7;Dnajb4;Phactr4;Cpt1a;Plekhg3;Pi16;Wdr89;Adamts6;Arrdc3;Cbfa2t3;Slc22a4;Slc22a2;Ifit3;Mlf1;P4ha1;Sorbs1;Spcs3;Aig1;Chrna1;Hfe;Rasd1;Fgfr2;Lpl;Hk2;Lrrtm3;Tcf7l2;Dcn;Slc4a8;Mlph;Clock;Ccdc28b;Stard4;Upb1;Gbp3;Ppargc1a;Hes6;Abtb2;Hsph1;As3mt;Fgfbp3;Gprc5b;Vwa3b;Tuba1a;Dmd;Slc16a1;Ror1;Kpna1;Pfkfb3;Fam13a;Osbp;Pmvk;Me3;Dsp;Dst;Mboat1;Kdelr3;Ephb6;Plekha7;Ntn4;Ank3;Wnk4;Rgl1;Rassf4;Hivep3;Ccdc112;Ptprd;Id4;Ccdc107;Acaca;Creg2;Mid1;Xk;Slc1a4;Pak4;Pak6;Arhgef26;Rgs2;Zfhx4;Gpcpd1;Lamc2;Aff3;Pdlim5;Ddx17;Fam98b;Churc1;Lama2;Lama4;Wsb1;Sytl5;Asb4;Enpep;Maml3;Myc;H3f3b;Fmo2;Sulf1;Nmnat2;Tmem141;Ankrd50;Ccl19;Brd7;Sema4a;Cacnb2;Rcan1;S100a7a;Dhcr24;Mustn1;Wasf1;Asph;Clec2d;Akap5;Tnnt2;Lman2l;Sox9;Banp;Patz1;Tsc22d1;Tsc22d3;Stc1;Prmt2;Mapre2;Arid3a;Elmo1;Sel1l3;Nr4a1;Nfkbiz;Abcb6;Ncald;Palld;Col8a1,0.102062,0.016183,-0.04624,0.066867,-0.085879,-0.142547,-0.0344,-0.025513,-0.069097,0.024174,-0.037098,-0.087106,0.01408
POU2F1 (mouse),82,Dpysl2;Rapgef4;Egln3;Pgm2l1;Olfml2a;Efemp1;Itgbl1;Sphkap;Igf1;Kcns3;Il33;Nexn;Lhfp;Tmem220;Tnfaip6;Ldb2;Dhrs9;Ston2;Sncaip;Snrpn;Fkbp5;Fam47e;Tnr;Stox2;C1qtnf7;Dnajc1;Pir;Ifi27l2b;Adamts6;Hist3h2a;Gse1;Vwc2;Sorbs1;Lpl;Lpp;Dcn;Thra;Rbm3;Lum;Hspe1;Slc5a3;Prex2;Abtb2;Nox4;Slc16a9;Dpt;Fam13a;Bend4;Dclk1;Sfrp2;Itih4;Chordc1;Ank3;Mrps6;Dynlt1b;Sertad4;Mnt;Mid1;Atoh8;Ccnd1;Rgs2;Zfhx4;Pdlim5;Ddx17;Sobp;Asb4;Cyp1b1;H3f3b;Agtr1a;Olfr1034;Xaf1;Ndp;Prr5l;Tmem50b;Gadd45g;Cmbl;Gpm6a;Tsc22d3;Sgk1;Pde7a;Pdzd2;Tmem108,0.101968,-0.038139,-0.149535,0.08128,-0.009681,-0.100083,0.085542,-0.111649,-0.186406,-0.033671,-0.049901,-0.127106,0.021092
ARNT (human),112,Haghl;Atf3;Tob2;Lsm11;Dpysl2;Hes1;Nebl;Pdgfb;Jun;Dusp8;Gprc5b;Bhlhe40;Tcp11l2;Fos;Ncan;Gstp1;Dmd;Bik;Zbtb16;Ly6e;Pdcd4;Hsp90b1;Has3;Pcyt2;Fbxo31;Mob2;Gstt1;Bdnf;Kcnk1;Dlx5;Lrrk1;Ppp1r14b;Ntrk3;Prc1;Cirbp;Mboat1;Cxxc5;Nrgn;Kdelr2;Herc2;Tspan4;Ptprd;Ccdc107;Nfil3;Sertad4;Mnt;Ophn1;Pcp4;Asap2;Ndrg2;Ndrg1;Auts2;Ets1;Abhd14b;Nav2;Irf7;Plec;Tmem204;Mknk2;Eepd1;Gfod1;Trib1;Maml3;Myc;Slc6a6;Fosl2;Cyb561;Eln;Col23a1;Nfic;S100a7a;Abhd11;C1qtnf2;Angpt4;Hmgcs1;Dusp14;Plekhg5;Ralgapa2;Selenbp1;Antxr1;Arrdc2;Ddit4l;Cbfa2t3;Dpf1;Banp;Tsc22d3;Vav3;Adrb1;Stc2;Cgref1;Ryk;Efna5;Scube3;Rasd2;Smad7;Smad6;Pdia6;Nr4a3;Nr4a2;Fgfr2;Cbx4;Hspa8;Nfkbia;Meis2;Idi1;Pde4b;Pde4a;Lonrf1;Spry1;Pkd1;Camk2b;Chchd6,0.101804,-0.030869,-0.115889,0.05539,-0.132673,-0.19925,-0.066601,-0.050317,-0.109271,0.004188,-0.095034,-0.14949,-0.038464
HIF1A (human),94,Epb41l5;Rapgef4;Nudt10;Tspo;Map3k5;Ahsa2;Itga7;Khdrbs1;Actn4;Cpne5;Hhip;Nudcd3;Zhx3;Sec14l1;Htra4;Nrtn;Myocd;Dnah5;Prelid2;Homer2;Pcgf5;Hnrnpl;Coq10b;Bloc1s1;Gnl1;Plp2;Snrpn;Fkbp5;Usp2;Mamstr;Ipo5;Mcm6;Drd1;P2rx5;Syne1;Cth;Vgll3;Izumo4;Edn1;Vav3;Gas2l3;Pycr1;Wnt16;Myh9;Zbtb8a;Tuba1c;Dmd;Slc16a1;Kank4;Rnaseh2b;Pipox;Leo1;Has3;Kpna1;Fam13a;Bend7;Rsad1;Tifa;Ccdc112;Id2;Pcsk4;Ap2a1;Dpep1;Midn;Acaa2;Galnt6;Gpcpd1;Irf7;Mvd;Serpine1;Slc16a11;Cyb561;Gramd4;Itpripl2;Rbbp4;Cacnb2;Vwf;Rhebl1;Banp;Krt18;Igsf9;Nqo1;Cilp2;Gdf15;Arid3a;Stil;Usp42;Sh3kbp1;Dock8;Hspa5;Abcc1;Tshr;Palld;Camk2b,0.101779,-0.037908,-0.115181,0.045405,-0.139687,-0.209153,-0.057431,-0.051582,-0.121923,0.028539,-0.100848,-0.186574,-0.022433
LTF (human),101,Stard3;Haghl;Upb1;Rbp4;Mtmr4;Gbp5;Zbtb7a;Fat1;C2;Oplah;Sphk2;Bhlhe40;Bhlhe41;Kcnc4;Lrg1;Kcna2;Gstp1;Slc16a1;Rasl11a;Has3;Ahsa2;Ky;Lrrk1;Gapdh;Cnnm3;Slc25a25;Mgp;Epb41;Aimp2;Rassf3;Tfap4;Ccdc107;Pnpla2;Herpud1;Enpp4;Ndrg1;Rem1;Pak6;Plb1;Cytl1;Bcl9l;Pld1;Aff3;Gfod1;Mvd;Scarb2;Prr7;Ldb2;Ldb3;Tnks2;Hnrnpl;Asb5;Serpine1;Fam120c;St3gal5;Mthfr;Nr1d2;Slc6a6;Rrp8;Rbm8a;Cdkn2c;Sulf1;Dhrs3;Gpr146;Cdkn1a;Nampt;Snrpn;Csf1;Itpripl2;Ldlr;Igfbp2;Mamstr;Xaf1;Mfap2;Il3ra;Phactr3;Plekhg5;Dnaja1;Tnni3;Eif5a2;Chac1;Vgll3;Ezr;Lman2l;Ifit3;Banp;Patz1;Vav3;Aldoa;Rhou;Cited4;Vldlr;Gdf15;Tgfbi;Manba;Efna1;Lpp;Abcb6;Pde4a;Hlf;Acan,0.101302,-0.016041,-0.092993,0.068249,-0.060487,-0.128816,0.016428,-0.058849,-0.135594,0.012803,-0.117342,-0.183419,-0.048482
TFAP2C (human),99,Spint2;Ngef;Pdxk;Mtmr4;Hes1;Hes6;Klf11;Pdgfb;Kcnc4;Fabp3;Fads3;Cdc25b;Ror1;Kank4;Pipox;Flnc;Osgin1;Foxk2;Acp6;Ephb6;Cxxc5;Fam76a;Actn2;Lrp3;C4b;Herc2;Sphkap;Wnk4;Slc45a4;Hivep3;Tspan4;Ube2g1;Anln;Tfap4;Arhgef3;Csrnp1;Per2;Tcap;Cachd1;Ppia;Slc1a4;Ndrg2;Gem;Narf;Ets1;Eef2k;Sun2;Myocd;Irf7;Plec;Pdlim4;Tmem204;Wnt4;Prr7;Dip2c;Wsb1;Homer2;Hspa1l;Ahnak;Adcy7;Zmiz1;Myc;Pqlc3;Cyb561;Gpr146;Slc8a3;Ckb;Ablim1;Cacnb2;Xaf1;Cdc14a;Echdc3;Serpini1;Mustn1;Plekhg5;Cpt1a;Cebpb;Eif4a1;Prr5l;Tulp1;Cbfa2t3;Patz1;Izumo4;Vav3;Acvrl1;Sipa1;Atg16l2;Rasd1;Myh10;Caprin2;Cdh16;Dock8;Lpp;Espn;Nfkbia;Lonrf3;Pde10a;Ddit4;Ccdc28b,0.099117,-0.010838,-0.093164,0.077186,-0.109955,-0.176008,-0.036753,-0.03962,-0.105254,0.02857,-0.076711,-0.142267,-0.009939
REPIN1 (human),105,Hspe1;Ngef;Tob2;Dpysl2;Klf13;Zbtb7a;Klf15;Fat1;Pdgfc;Cdca8;Sdf2l1;Kcnb1;Sphk1;Dusp8;Tmeff2;Gprc5b;Fxyd5;Kcnc4;Heyl;Kcna2;Mapkapk3;Odc1;Map3k6;Pcyt2;Pim3;Bdnf;Celf4;Foxk2;Mmab;Cirbp;Cxxc5;Cnnm3;Slc25a25;Actn4;Lrp3;Ntn4;Foxf1;Rgl1;Slc45a4;Tspan9;Id2;Ccdc107;Kif1a;Penk;Phgdh;Per2;Ano2;Tcap;Cachd1;Ppia;Lhfp;Sun2;Galnt6;Nav2;Clcn7;Grk5;Rrm2;Eepd1;Prr7;Dip2c;Rev1;Zmiz1;Fosl2;Unc119;Rrp8;Prss12;Pawr;Rara;Rnf145;Eln;Prdm16;Tmem141;Sncaip;Dgkd;Rbbp4;Usp2;Sema6a;Phactr3;Klf4;Syne1;Stac;Slc22a4;Acvrl1;Adrb1;Vwc2;Sipa1;Map4k4;Arid3a;Fbln5;Efnb2;Comp;S1pr3;Arid5b;Smad7;Smad6;Efna1;Ubc;Tmem108;Ncald;Hebp2;Dbp;Pde10a;Ddit3;Thbs1;Acan,0.098818,-0.061426,-0.148539,0.007194,-0.107861,-0.163135,-0.051373,-0.017682,-0.087143,0.055654,-0.1165,-0.173658,-0.059027
SNAI2 (human),93,Haghl;Tmem82;Spint2;Ier5l;Lxn;Zbtb7c;Tmc7;Rapgef4;Nanos1;Spsb1;Ncan;Kcna2;Dmd;Ly6e;Slc25a34;Hsp90b1;Has3;Pcyt2;Acly;Pim3;Osgin1;Myo10;Bend7;Actn4;Epb41;Herc2;Scn2b;Slc45a4;Lgals4;Rassf2;Tspan9;Sec14l1;Tcap;Pnpla2;Cachd1;Mpg;Plvap;Zfand1;Klhl30;Atoh8;Pak6;Eef2k;Plec;Lnx1;Hnrnpl;Tef;Creb3l1;Serpinf1;Nr1d1;Slc6a6;Tesc;Nmnat2;Cdkn1a;Ankrd23;Tle6;Dgkd;Hmgn2;Igfbp2;Ppef1;Mamstr;Cacnb2;Ankrd12;Ipo5;S100a7a;Abhd11;Il3ra;Echdc3;Phactr3;Pi16;Uba52;Smpdl3b;Prr5l;Tulp1;Nceh1;Smtn;Dpf1;Izumo4;Tsc22d3;Tlr2;Sipa1;Tgfbi;Nol3;Hfe;Rasd2;Lpin1;Ncald;Dbp;Scfd2;Lonrf1;Spen;Pik3ip1;Camk2b;Ccdc28b,0.097928,-0.126503,-0.207646,-0.045381,-0.028575,-0.096494,0.03671,-0.057575,-0.122241,0.018323,-0.094788,-0.158868,-0.028124
SNAI1 (human),93,Haghl;Tmem82;Spint2;Ier5l;Lxn;Zbtb7c;Tmc7;Rapgef4;Nanos1;Spsb1;Ncan;Kcna2;Dmd;Ly6e;Slc25a34;Hsp90b1;Has3;Pcyt2;Acly;Pim3;Osgin1;Myo10;Bend7;Actn4;Epb41;Herc2;Scn2b;Slc45a4;Lgals4;Rassf2;Tspan9;Sec14l1;Tcap;Pnpla2;Cachd1;Mpg;Plvap;Zfand1;Klhl30;Atoh8;Pak6;Eef2k;Plec;Lnx1;Hnrnpl;Tef;Creb3l1;Serpinf1;Nr1d1;Slc6a6;Tesc;Nmnat2;Cdkn1a;Ankrd23;Tle6;Dgkd;Hmgn2;Igfbp2;Ppef1;Mamstr;Cacnb2;Ankrd12;Ipo5;S100a7a;Abhd11;Il3ra;Echdc3;Phactr3;Pi16;Uba52;Smpdl3b;Prr5l;Tulp1;Nceh1;Smtn;Dpf1;Izumo4;Tsc22d3;Tlr2;Sipa1;Tgfbi;Nol3;Hfe;Rasd2;Lpin1;Ncald;Dbp;Scfd2;Lonrf1;Spen;Pik3ip1;Camk2b;Ccdc28b,0.097928,-0.126503,-0.207646,-0.045381,-0.028575,-0.096494,0.03671,-0.057575,-0.122241,0.018323,-0.094788,-0.158868,-0.028124
TCF3 (human),93,Haghl;Tmem82;Spint2;Ier5l;Lxn;Zbtb7c;Tmc7;Rapgef4;Nanos1;Spsb1;Ncan;Kcna2;Dmd;Ly6e;Slc25a34;Hsp90b1;Has3;Pcyt2;Acly;Pim3;Osgin1;Myo10;Bend7;Actn4;Epb41;Herc2;Scn2b;Slc45a4;Lgals4;Rassf2;Tspan9;Sec14l1;Tcap;Pnpla2;Cachd1;Mpg;Plvap;Zfand1;Klhl30;Atoh8;Pak6;Eef2k;Plec;Lnx1;Hnrnpl;Tef;Creb3l1;Serpinf1;Nr1d1;Slc6a6;Tesc;Nmnat2;Cdkn1a;Ankrd23;Tle6;Dgkd;Hmgn2;Igfbp2;Ppef1;Mamstr;Cacnb2;Ankrd12;Ipo5;S100a7a;Abhd11;Il3ra;Echdc3;Phactr3;Pi16;Uba52;Smpdl3b;Prr5l;Tulp1;Nceh1;Smtn;Dpf1;Izumo4;Tsc22d3;Tlr2;Sipa1;Tgfbi;Nol3;Hfe;Rasd2;Lpin1;Ncald;Dbp;Scfd2;Lonrf1;Spen;Pik3ip1;Camk2b;Ccdc28b,0.097928,-0.126503,-0.207646,-0.045381,-0.028575,-0.096494,0.03671,-0.057575,-0.122241,0.018323,-0.094788,-0.158868,-0.028124
ZNF354C (human),77,Ngef;Klf11;Pdgfb;Kcnb1;Fxyd5;Egln3;Fads3;Tuba1c;Bik;Zbtb16;Has3;Leo1;Kpna1;Stk24;Fam13c;Pim3;Bdnf;Htr2a;Aph1a;Bcas2;Dsp;Fam76a;Mfsd10;Crispld2;Igf1;Scn2b;Art3;Lgals4;Rassf3;Hivep2;Tspan4;Ano1;Diras2;Ihh;Atoh8;Pcdh11x;Cytl1;Plec;Hmgb3;Lasp1;Setbp1;Lnx1;Tnks2;Cck;Serpine1;Gnl1;Tal2;Phf19;Gli1;Ckm;Dgkd;Fam129a;Itpripl2;Cdh3;Ppef1;Cacnb2;Il3ra;Nes;Ptpn21;Phactr3;Drd1;Selenbp1;P2rx5;Uba52;Stk32b;Dpf1;Tnrc18;Nmb;Sorbs1;Nol3;Rasd1;Lpin1;Ncald;Pde4a;Il15ra;Dcn;Hlf,0.093904,-0.013627,-0.105924,0.087427,-0.107531,-0.180441,-0.030799,-0.044107,-0.105652,0.017783,-0.077416,-0.152613,0.011996
TCF4 (human),282,Spint2;Fez1;Prkaa2;Nebl;Vps13a;Pkig;Nmt1;Fxyd5;Rapgef4;Gsto1;Map3k1;Rasl10b;Jam2;Fbxo31;Efemp1;Tnfrsf21;Ip6k2;Bcas2;Unc5d;Gapdh;Malt1;Crispld2;Igf1;Net1;Arhgef3;Bbs5;Kcnq3;Filip1l;Nexn;Ccnb1ip1;Ets1;Eef2k;Cytl1;Tnfaip6;Dapk2;Mrgprf;Zmiz1;Gja4;Fosb;Lyst;Glt8d2;Tceal1;Ablim1;Usp2;Cfl1;Stox2;Ppef1;Fgf7;Lancl3;Dnajb4;Phactr3;Cpt1a;Syne1;Apcdd1;Tpx2;Slc22a2;Edn1;Vwc2;Spcs3;Zdhhc23;Gsta4;Diaph3;Lox;Lpp;Ubc;Lonrf3;Plaur;Dcn;Clock;Stard3;Stard4;Lum;Rbp4;Prex2;Hes1;Ppargc1a;C2;C3;Hsph1;Fgfbp3;Csnk2a2;F3;Lag3;Rnaseh2b;Kpna1;Fam13c;Fam13a;Bdnf;Me3;Dsp;Ppp1r14b;Ephb6;Mylk4;Cela1;Sfrp2;Chordc1;Art3;Enah;Tg;Socs2;Per2;Per1;Osr1;Ndrg2;Ndrg1;Ccnd1;Zfhx4;Mmp3;Gpcpd1;Bmp3;Hmgb3;Mvd;Lama2;Sobp;Myc;Rnf145;Emb;Gprasp1;Sulf1;Plcb1;Tmem140;Tmem141;Plcl1;Dhcr24;Wasf1;Irx3;Limch1;Asph;Glrx;Abra;Gpm6a;Glul;Pcp4l1;Sgk1;Elmo1;Pde7a;Rai14;Manba;Ephx1;Arid5a;Sh3kbp1;Cmtm6;Nfkbia;Meis2;Hspb2;Pde4b;Chchd6;Cdkl5;Nudt10;Cdc25b;Rchy1;Hsp90b1;Itga1;Ogn;Dlx5;Myo10;Tspan15;Mfsd10;Epb41;Fam78b;Aimp2;Nudcd3;Apobec2;Tfap2b;Ppia;Myocd;Nav2;Dnah5;Ghr;Grem2;Cry1;Rev1;Gng2;Stard10;Nr1d1;Map1a;Dhrs9;Slc8a1;Slc8a3;Yipf4;Csf1;Ldlr;C1qtnf7;Srgap3;Hmgcs2;Hmgcs1;Pi16;Pi15;Ccdc60;Pln;Adamts8;Tnrc18;Hip1;Ptn;Cldn22;Chrna1;Gas2l3;Efna1;Axin2;Wnt16;Lpin3;Hapln1;Il15ra;Colec11;Gna14;Upb1;Kcnma1;Zbtb8a;Upf1;Peli1;Ror1;Ntf3;Pim3;Nfe2l2;Bend5;Plekha7;Dclk1;Kdelr2;Ntn4;Ank3;Rgl1;Rassf2;Hivep3;Cd14;Ptprd;Id3;Zfr;Ano1;Ano2;Stk17b;Popdc3;Diras2;Creg2;Cd74;Mid1;Slc1a4;Pak4;Rgs2;Clcn7;Vcan;Mast4;Aff3;Ddx17;Lnx1;Churc1;Prr7;Acot2;Serpinf1;H3f3b;Cyb561;Fmo2;Fmo3;Fmo4;Prss23;Clec3b;Nkx6-1;Cacnb2;Rcan1;S100a7a;Ptpn13;Ptpn21;Klf9;Prr5l;Stk32b;Stac;Manf;Cmbl;Lman2l;Banp;Rhou;Fibin;Arhgap29;Gnpda2;Scg5;Myh10;Smad7;Smad6;Plcxd3;Abcc1;Hebp2;Rwdd3;Spry1,0.092756,-0.002212,-0.053885,0.045138,-0.038674,-0.082898,0.004975,-0.094967,-0.130627,-0.051311,-0.041903,-0.074225,-0.001338
SP3 (mouse),103,Optc;Fez1;Rbp4;Prkaa2;Abtb2;Ppfibp2;Zfp292;Hyou1;Cryab;Kcnb1;Mmp14;Rapgef4;Rapgef5;Egln3;Kcna5;Tspo;Map3k1;Foxp1;Olfm2;Bdnf;Lingo1;Pmvk;Gapdh;Ephb6;Igf2bp3;Actn2;Cela1;Mgp;Kif20b;Ank3;Hivep2;Lgals9;Pcsk4;Neu2;Ctsk;Bbs5;Per3;Cachd1;Ndufb11;Ccnd1;Auts2;Plb1;Mt1;Irf7;Ghr;Lasp1;Pdlim5;Ddx17;Hnrnpl;Maml3;Nxnl2;Kitl;Sulf1;Fosb;Angptl2;Rarg;Sema4a;Fkbp5;Hmgn2;Pgr;Cdc14a;Ptpn13;Mfap2;Nes;Serpini1;Phactr3;Rreb1;Plekhg5;Dnaja1;P2rx5;Syne1;Adamts1;Tnni3;Slc46a3;Glrx;Antxr1;Cbfa2t3;Por;Twist2;Tnrc18;Sgk1;Cited2;Gse1;Rab6b;B3gnt8;Mapre2;Scd2;Gdf15;Wnt5b;Npy1r;Fas;Scube3;Efnb2;Lpl;Espn;Ubc;Hspa5;Hba-a1;Hspb2;Ncald;Dcn;Pde10a;Ddit3,0.091203,-0.021164,-0.099061,0.054586,-0.003417,-0.073597,0.067894,-0.021712,-0.082129,0.028708,-0.094621,-0.165993,-0.019091
RXRA (mouse),26,Prex2;Abtb2;Fat1;Gramd1c;Tead1;Atp6ap1l;Tmem38b;Ky;Lancl3;Dusp18;Ccdc85b;Nrgn;Wdr89;Tpx2;Tagln2;Penk;Il33;Tcap;Col6a6;Narf;Nfkbiz;Etv5;Pde4b;Pdlim5;Ddx17;Setbp1,0.090154,-0.085376,-0.252435,0.07199,-0.117571,-0.252169,-0.012891,-0.027416,-0.192419,0.12301,-0.037268,-0.182819,0.094154
