gene_set,bin_0_ZT0-2,bin_1_ZT2-4,bin_2_ZT4-6,bin_3_ZT6-8,bin_4_ZT8-10,bin_5_ZT10-12,bin_6_ZT12-14,bin_7_ZT14-16,bin_8_ZT16-18,bin_9_ZT18-20,bin_10_ZT20-22,bin_11_ZT22-24
Gata1 (mouse),0.8571428571428571,1.2857142857142858,0.42857142857142855,1.2857142857142858,1.2857142857142858,1.2857142857142858,1.7142857142857142,0.0,2.1428571428571432,0.0,1.2857142857142858,0.42857142857142855
CREB1 (human),1.0666666666666669,0.8,0.8,1.6,1.8666666666666667,2.1333333333333337,1.3333333333333333,1.0666666666666669,1.0666666666666669,0.2666666666666667,0.0,0.0
CRX (human),0.0,1.411764705882353,2.11764705882353,0.0,1.411764705882353,1.411764705882353,1.411764705882353,1.411764705882353,1.411764705882353,0.7058823529411765,0.7058823529411765,0.0
HMGA1 (mouse),2.11764705882353,1.411764705882353,0.7058823529411765,0.0,1.411764705882353,0.0,2.11764705882353,0.0,2.11764705882353,1.411764705882353,0.0,0.7058823529411765
PLAU (human),0.0,0.7058823529411765,0.7058823529411765,1.411764705882353,0.7058823529411765,2.11764705882353,1.411764705882353,0.7058823529411765,0.7058823529411765,0.7058823529411765,1.411764705882353,1.411764705882353
E2F1 (mouse),0.7058823529411765,1.411764705882353,0.7058823529411765,0.7058823529411765,2.11764705882353,1.8823529411764706,0.7058823529411765,1.1764705882352942,1.1764705882352942,0.47058823529411764,0.47058823529411764,0.47058823529411764
FOXA1 (human),0.0,2.0869565217391304,0.5217391304347826,1.565217391304348,1.565217391304348,1.0434782608695652,1.565217391304348,1.565217391304348,1.565217391304348,0.0,0.5217391304347826,0.0
RBPJ (mouse),1.0434782608695652,0.5217391304347826,0.5217391304347826,1.0434782608695652,2.0869565217391304,0.5217391304347826,2.0869565217391304,1.0434782608695652,1.565217391304348,0.0,0.5217391304347826,1.0434782608695652
FOXA1 (mouse),2.0869565217391304,1.565217391304348,0.0,0.0,1.565217391304348,1.565217391304348,2.0869565217391304,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.5217391304347826,1.0434782608695652
NR5A1 (human),1.565217391304348,0.5217391304347826,1.565217391304348,1.565217391304348,2.0869565217391304,0.5217391304347826,1.565217391304348,1.0434782608695652,1.0434782608695652,0.0,0.0,0.5217391304347826
NFIC (human),0.5217391304347826,0.6956521739130436,0.6956521739130436,1.2173913043478262,2.0869565217391304,1.3913043478260871,1.2173913043478262,1.2173913043478262,0.6956521739130436,0.5217391304347826,0.6956521739130436,1.0434782608695652
HMGA1 (human),1.6551724137931034,0.8275862068965517,0.8275862068965517,0.0,0.8275862068965517,2.0689655172413794,1.6551724137931034,0.8275862068965517,2.0689655172413794,0.41379310344827586,0.0,0.8275862068965517
ELF3 (human),1.2413793103448276,2.0689655172413794,0.8275862068965517,0.8275862068965517,2.0689655172413794,2.0689655172413794,1.2413793103448276,0.41379310344827586,0.8275862068965517,0.41379310344827586,0.0,0.0
GATA3 (human),2.042553191489362,1.5319148936170213,0.5106382978723405,0.7659574468085106,1.021276595744681,0.7659574468085106,1.021276595744681,1.7872340425531914,0.7659574468085106,0.0,1.021276595744681,0.7659574468085106
NFIA (human),1.5,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.5,0.5,0.5,0.0
IRF2 (human),1.0,1.0,0.5,1.0,1.5,2.0,1.0,2.0,0.5,0.5,1.0,0.0
TP53 (human),1.1111111111111112,1.7777777777777777,2.0,0.6666666666666666,1.1111111111111112,2.0,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.2222222222222222,0.8888888888888888,0.0
STAT1 (human),0.8,0.8,0.8,1.2000000000000002,1.2000000000000002,1.2000000000000002,2.0,1.2000000000000002,0.8,0.4,0.8,0.8
STAT5B (mouse),0.4,1.6,0.4,1.6,2.0,1.6,1.6,0.4,1.6,0.0,0.4,0.4
MYOG (human),0.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0
ARID3A (mouse),0.6666666666666666,0.6666666666666666,1.3333333333333333,0.6666666666666666,2.0,0.6666666666666666,2.0,2.0,1.3333333333333333,0.6666666666666666,0.0,0.0
SP3 (mouse),1.0,2.0,1.0,1.0,0.5,1.0,1.5,1.0,1.5,0.0,1.0,0.5
ATF4 (human),1.0,1.0,0.5,1.0,2.0,2.0,1.0,0.5,1.0,0.0,0.5,1.5
TFAP2A (human),0.19672131147540986,0.9836065573770492,0.3934426229508197,0.5901639344262295,1.5737704918032789,1.9672131147540983,1.9672131147540983,1.377049180327869,0.7868852459016394,0.7868852459016394,0.7868852459016394,0.5901639344262295
SRF (human),1.1351351351351353,0.6486486486486487,0.972972972972973,0.8108108108108109,1.945945945945946,1.1351351351351353,1.1351351351351353,1.4594594594594597,1.4594594594594597,0.0,0.6486486486486487,0.6486486486486487
ETS1 (mouse),1.935483870967742,1.5483870967741935,1.1612903225806452,1.1612903225806452,0.0,1.935483870967742,1.1612903225806452,1.5483870967741935,0.3870967741935484,0.0,0.7741935483870968,0.3870967741935484
SMAD4 (human),1.44,0.9600000000000001,0.0,1.44,1.9200000000000002,1.9200000000000002,1.44,0.9600000000000001,1.44,0.0,0.0,0.48000000000000004
Stat3 (mouse),1.9200000000000002,0.48000000000000004,1.44,1.44,1.9200000000000002,0.48000000000000004,1.9200000000000002,0.0,1.9200000000000002,0.0,0.48000000000000004,0.0
HINFP (human),0.5217391304347826,1.3913043478260871,1.3913043478260871,0.6956521739130436,1.9130434782608694,1.3913043478260871,1.9130434782608694,1.0434782608695652,0.5217391304347826,0.5217391304347826,0.1739130434782609,0.5217391304347826
ETS1 (human),1.5903614457831328,1.8795180722891567,1.1566265060240966,0.5783132530120483,0.8674698795180723,1.0120481927710843,1.5903614457831328,0.7228915662650602,1.0120481927710843,0.43373493975903615,0.43373493975903615,0.7228915662650602
SPI1 (mouse),1.125,0.75,1.875,1.5,1.875,1.5,1.125,1.125,0.375,0.0,0.75,0.0
IRF8 (human),0.75,1.875,1.125,0.75,1.5,1.125,1.5,1.125,1.5,0.0,0.375,0.375
GATA1 (human),1.0666666666666669,0.5333333333333334,0.5333333333333334,1.0666666666666669,1.3333333333333333,1.8666666666666667,1.3333333333333333,1.8666666666666667,1.3333333333333333,0.5333333333333334,0.0,0.5333333333333334
FOS (human),0.46153846153846156,0.46153846153846156,1.8461538461538463,0.9230769230769231,0.46153846153846156,1.8461538461538463,1.8461538461538463,1.8461538461538463,0.9230769230769231,0.46153846153846156,0.46153846153846156,0.46153846153846156
CBEPB (human),0.9230769230769231,1.8461538461538463,1.153846153846154,0.6923076923076924,0.9230769230769231,1.3846153846153848,1.8461538461538463,1.6153846153846154,0.9230769230769231,0.23076923076923078,0.23076923076923078,0.23076923076923078
REL (mouse),0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,1.3846153846153848,1.8461538461538463,0.9230769230769231,1.8461538461538463,1.3846153846153848,0.46153846153846156,0.0,0.46153846153846156
ZNF281 (human),1.8461538461538463,1.8461538461538463,0.0,1.8461538461538463,1.8461538461538463,1.8461538461538463,0.9230769230769231,0.9230769230769231,0.0,0.9230769230769231,0.0,0.0
PPARG (human),0.4528301886792453,1.1320754716981134,1.5849056603773586,0.9056603773584906,1.358490566037736,1.8113207547169812,0.9056603773584906,1.358490566037736,0.9056603773584906,0.4528301886792453,0.9056603773584906,0.22641509433962265
YY1 (human),0.9,1.2000000000000002,1.05,0.9,1.8,1.8,1.05,1.2000000000000002,1.35,0.15000000000000002,0.15000000000000002,0.45
CRTC3 (human),1.2000000000000002,1.8,1.8,1.2000000000000002,0.6000000000000001,1.2000000000000002,0.0,0.6000000000000001,1.2000000000000002,0.6000000000000001,0.6000000000000001,1.2000000000000002
POU2F1 (human),1.2000000000000002,1.2000000000000002,1.8,0.6000000000000001,1.2000000000000002,1.8,1.8,0.0,1.8,0.0,0.0,0.6000000000000001
KLF5 (human),0.0,0.6000000000000001,0.6000000000000001,1.8,1.8,1.8,1.2000000000000002,1.2000000000000002,1.2000000000000002,0.6000000000000001,1.2000000000000002,0.0
STAT5B (human),0.8888888888888888,1.3333333333333333,0.4444444444444444,1.7777777777777777,1.3333333333333333,0.4444444444444444,0.4444444444444444,1.7777777777777777,0.8888888888888888,1.3333333333333333,0.4444444444444444,0.8888888888888888
AHR (human),0.0,0.4444444444444444,1.3333333333333333,0.8888888888888888,0.8888888888888888,1.7777777777777777,1.7777777777777777,1.3333333333333333,1.7777777777777777,0.0,0.8888888888888888,0.8888888888888888
NFKB1 (mouse),0.7868852459016394,1.180327868852459,1.180327868852459,0.5901639344262295,1.5737704918032789,1.7704918032786885,1.5737704918032789,1.377049180327869,0.3934426229508197,0.19672131147540986,0.7868852459016394,0.5901639344262295
ELK1 (mouse),0.7058823529411765,0.7058823529411765,0.35294117647058826,1.7647058823529413,1.058823529411765,1.058823529411765,1.058823529411765,1.058823529411765,1.7647058823529413,0.7058823529411765,1.411764705882353,0.35294117647058826
E2F1 (human),1.0120481927710843,1.1566265060240966,1.3012048192771086,1.0120481927710843,1.0120481927710843,1.5903614457831328,1.7349397590361446,0.7228915662650602,0.5783132530120483,0.5783132530120483,0.8674698795180723,0.43373493975903615
TEAD2 (human),1.2857142857142858,0.0,0.8571428571428571,1.2857142857142858,1.2857142857142858,1.2857142857142858,0.8571428571428571,1.2857142857142858,1.2857142857142858,0.42857142857142855,0.42857142857142855,1.7142857142857142
FOXL1 (human),0.935064935064935,1.246753246753247,1.090909090909091,1.246753246753247,1.246753246753247,1.090909090909091,1.7142857142857142,1.4025974025974026,0.7792207792207791,0.15584415584415587,0.4675324675324675,0.6233766233766235
MEF2A (human),1.469387755102041,1.7142857142857142,1.2244897959183674,0.7346938775510204,1.2244897959183674,1.2244897959183674,1.7142857142857142,1.469387755102041,0.7346938775510204,0.24489795918367346,0.0,0.24489795918367346
FOXJ1 (human),1.2857142857142858,0.8571428571428571,1.2857142857142858,0.8571428571428571,1.7142857142857142,1.7142857142857142,1.7142857142857142,0.8571428571428571,0.8571428571428571,0.0,0.42857142857142855,0.42857142857142855
TBP (human),1.7142857142857142,1.7142857142857142,0.8571428571428571,0.6428571428571429,1.7142857142857142,1.5,0.42857142857142855,0.6428571428571429,1.5,0.21428571428571427,0.21428571428571427,0.8571428571428571
RELA (human),0.9795918367346939,0.9795918367346939,0.4897959183673469,1.469387755102041,1.469387755102041,1.7142857142857142,0.7346938775510204,1.7142857142857142,0.4897959183673469,0.7346938775510204,0.4897959183673469,0.7346938775510204
CPEB1 (mouse),0.0,0.5714285714285714,0.0,1.7142857142857142,1.7142857142857142,1.7142857142857142,1.7142857142857142,0.5714285714285714,1.1428571428571428,0.0,1.1428571428571428,1.7142857142857142
NR5A2 (human),1.6842105263157894,1.0526315789473684,0.631578947368421,1.263157894736842,1.4736842105263157,1.4736842105263157,1.263157894736842,1.263157894736842,0.631578947368421,0.21052631578947367,0.21052631578947367,0.8421052631578947
CBEPB (mouse),0.72,1.2000000000000002,0.72,1.6800000000000002,1.44,1.6800000000000002,1.6800000000000002,1.44,1.44,0.0,0.0,0.0
GATA2 (human),0.8372093023255814,0.9302325581395349,0.7441860465116279,1.0232558139534884,1.3953488372093024,1.6744186046511629,1.2093023255813955,1.3953488372093024,1.0232558139534884,0.18604651162790697,0.8372093023255814,0.7441860465116279
RBPJ (human),1.3333333333333333,1.0,1.3333333333333333,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.6666666666666667,0.3333333333333333,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666
FOXC1 (human),1.180327868852459,1.1147540983606559,0.45901639344262296,1.2459016393442623,1.180327868852459,1.6393442622950822,1.6393442622950822,0.9836065573770492,0.9836065573770492,0.26229508196721313,0.5245901639344263,0.7868852459016394
JUND (mouse),1.090909090909091,0.0,1.090909090909091,0.5454545454545455,1.6363636363636362,1.6363636363636362,1.090909090909091,1.6363636363636362,0.5454545454545455,1.6363636363636362,0.5454545454545455,0.5454545454545455
NFYB (mouse),0.0,1.090909090909091,0.0,1.6363636363636362,1.6363636363636362,1.6363636363636362,1.6363636363636362,0.5454545454545455,1.090909090909091,0.0,1.090909090909091,1.6363636363636362
WT1 (human),0.6486486486486487,0.972972972972973,0.972972972972973,1.2972972972972974,1.6216216216216217,1.2972972972972974,1.6216216216216217,0.6486486486486487,1.2972972972972974,0.32432432432432434,0.0,1.2972972972972974
NFYA (human),0.23076923076923078,0.9230769230769231,0.9230769230769231,1.6153846153846154,1.3846153846153848,1.3846153846153848,1.3846153846153848,0.9230769230769231,1.153846153846154,0.23076923076923078,1.153846153846154,0.6923076923076924
NFAT2 (human),1.2000000000000002,1.6,1.6,0.4,1.6,0.8,1.2000000000000002,1.2000000000000002,1.2000000000000002,0.0,0.4,0.8
SAMD9L (human),0.8,1.6,0.4,1.6,1.6,1.2000000000000002,1.6,0.4,0.8,0.0,0.8,1.2000000000000002
LEF1 (human),1.0120481927710843,1.3012048192771086,1.4457831325301205,0.8674698795180723,1.5903614457831328,1.0120481927710843,1.5903614457831328,0.8674698795180723,1.1566265060240966,0.28915662650602414,0.28915662650602414,0.5783132530120483
RUNX1 (human),1.2173913043478262,1.3913043478260871,1.0434782608695652,1.0434782608695652,1.565217391304348,1.565217391304348,1.2173913043478262,0.8695652173913044,0.6956521739130436,0.0,1.0434782608695652,0.3478260869565218
SREBF1 (mouse),0.0,1.565217391304348,0.0,1.565217391304348,1.0434782608695652,1.565217391304348,1.565217391304348,1.0434782608695652,1.0434782608695652,0.0,1.0434782608695652,1.565217391304348
TCF4 (human),1.0632911392405064,1.518987341772152,1.2151898734177216,0.9113924050632912,1.3670886075949367,1.518987341772152,1.2151898734177216,1.0632911392405064,1.2151898734177216,0.1518987341772152,0.3037974683544304,0.4556962025316456
PITX2 (human),1.2500000000000002,1.5,0.5,1.0,1.5,1.2500000000000002,1.2500000000000002,0.5,1.5,0.5,0.5,0.75
TBX5 (mouse),1.4634146341463414,1.1707317073170733,1.1707317073170733,1.1707317073170733,0.8780487804878049,1.1707317073170733,1.4634146341463414,1.4634146341463414,1.1707317073170733,0.29268292682926833,0.5853658536585367,0.0
Prrx2 (mouse),0.36363636363636365,1.4545454545454546,1.4545454545454546,1.4545454545454546,1.4545454545454546,1.4545454545454546,0.7272727272727273,1.090909090909091,1.4545454545454546,0.36363636363636365,0.36363636363636365,0.36363636363636365
E2F6 (human),1.058823529411765,1.411764705882353,0.35294117647058826,1.058823529411765,1.058823529411765,1.411764705882353,1.411764705882353,1.058823529411765,1.058823529411765,0.35294117647058826,1.058823529411765,0.7058823529411765
STAT3 (human),0.967741935483871,1.3548387096774195,1.1612903225806452,0.7741935483870968,1.3548387096774195,1.3548387096774195,1.1612903225806452,1.3548387096774195,0.967741935483871,0.1935483870967742,0.7741935483870968,0.5806451612903226
