gene_set,num_genes,member_genes,max_amplitude,mean_ZT0,ci_lo_ZT0,ci_hi_ZT0,mean_ZT6,ci_lo_ZT6,ci_hi_ZT6,mean_ZT12,ci_lo_ZT12,ci_hi_ZT12,mean_ZT18,ci_lo_ZT18,ci_hi_ZT18
MIR138 (human),46,Vamp5;Epb41l5;Sirt5;Fxyd3;Cenpm;Iqgap2;Tcp11l2;Dgat2;Fabp5;Slc25a34;Arl4d;Itih5;C4b;Tspan4;Enpp6;Prdm8;Nrtn;Grem2;Fam178b;Sytl2;Bach2;Tubb2b;Eln;Fmo1;Prss23;Ccl19;Papss2;Pgf;Fgf1;Bcl6;Gal3st2;Limch1;Adamts5;Ebf2;Aqp1;Vnn1;Glul;Fam180a;Vwc2;Thoc6;Stab1;Lmo2;Elmo1;Comp;Ephx1;Arhgap22,0.475252,0.190597,-0.022718,0.401606,-0.282355,-0.408506,-0.115894,0.192897,0.006487,0.361965,0.000882,-0.163841,0.140672
ETS2 (human),39,Sfxn4;Gstm4;Tmco6;Hspb11;Mbd1;Pgm2l1;Frzb;Peg3;Dbf4;Txnip;Ccl7;Trim24;Crispld1;Net1;Enpp6;Klhl31;Rgs4;Ghr;Lasp1;Cpxm1;Btg2;Hells;Angptl4;Rspo3;Rspo2;Ccl19;Calcrl;Bcl6;Adamts5;Gdf6;Atp6v0a4;Edn1;Cldn15;Ptn;Lmo2;Sash1;Postn;Lox;Dtx4,0.475005,0.053377,-0.099874,0.230032,-0.214982,-0.353856,-0.031727,0.260023,0.129876,0.402643,0.017882,-0.158974,0.202737
TP53 (mouse),21,Dhdh;Cenpm;Leo1;Kpna2;Creld2;Sfi1;Fkbp1b;Ifi205;Ifi204;Fdps;Fam178b;Tubb2a;Hells;Cdkn1a;Zfp28;Fam107a;Uba52;Tpx2;Fam185a;Hspb1;Ddit4,0.474836,0.150656,-0.169327,0.424768,-0.30219,-0.596916,0.0074,-0.19769,-0.515609,0.116874,-0.32418,-0.557463,-0.030578
STAT5B (human),37,Cdca7;Lypd1;Ptgs2;Dmxl2;Ephb3;Syn3;Lmcd1;Mid1;Klhl31;Acaa2;Hist4h4;Sytl2;Gjb5;Plac8;Ahsg;Tmem158;Dhrs9;Angptl1;Cdkn1a;Rspo2;Dio2;Ankrd37;Frmd4b;Rhobtb1;C1qtnf6;Angpt1;Clec2d;Cmbl;Nmb;Elmo1;Scg3;Postn;Lpl;Hebp2;Scin;Tiam2;Palld,0.472401,-0.170586,-0.376713,-0.007248,-0.17769,-0.348721,-0.007041,0.294711,0.137315,0.430529,0.105593,-0.1154,0.271308
ATF4 (human),44,Neurl1b;Hsph1;Fxyd4;Lrrc3;Lefty1;Peg3;Arl4d;Prc1;Tmem86a;Lmcd1;Per2;Gpam;Per1;Taf4b;Acaa2;Bckdha;Tac1;Daam2;Wsb1;Bach2;Tubb2a;Fosb;Ccl19;Dio2;Fkbp5;Ankrd37;Calcrl;Fam107a;Gal3st2;Pi15;Uba52;Gdf6;Tsc22d3;Cldn15;Shisa2;Gsta4;Rasd1;Hist1h2ae;Myh11;Nr4a3;Aldh3b1;Cxcl2;Dbp;Fam167a,0.470043,0.149422,-0.035645,0.335333,-0.320621,-0.499443,-0.136707,0.005564,-0.181176,0.210749,0.041239,-0.114258,0.194147
SP1 (human),36,Sirt5;Crlf1;Bhlhe40;Bhlhe41;Lrrc3;Hspb11;Tmem52;Lepr;Lingo1;Trim24;Islr2;Itih5;Tspan4;Nfil3;Per3;Ccne2;Prdm8;Tef;Bach2;Chst15;Fzd4;Nr1d2;Junb;Gas6;Zfp28;Ankrd37;Adra2c;Ankrd12;Glul;Gabre;Arid3a;Rasd2;S1pr3;Nr4a3;Dbp;Wee1,0.468296,0.20394,-0.022942,0.3949,-0.264356,-0.48008,-0.066755,-0.13124,-0.333448,0.096315,0.058499,-0.130651,0.254706
SNAI2 (human),33,Cenpm;Rnasel;Kcna2;Slc25a34;Lrrc55;Ttc39b;Creld2;Il34;Tcap;Cox19;Fam178b;Tef;Creb3l1;Nr1d1;Slc6a6;Plac8;Nfatc2;Cdkn1a;Aifm3;Hmgn2;Ankrd12;Fgf1;Slco2b1;Uba52;Smpdl3b;Ppl;Tsc22d3;Stab1;Rasd2;Ncald;Dbp;Lonrf1;Pik3ip1,0.467924,0.268404,0.020668,0.562392,-0.19952,-0.4268,-0.017043,0.077878,-0.10986,0.344513,0.260603,0.091361,0.453718
SNAI1 (human),33,Cenpm;Rnasel;Kcna2;Slc25a34;Lrrc55;Ttc39b;Creld2;Il34;Tcap;Cox19;Fam178b;Tef;Creb3l1;Nr1d1;Slc6a6;Plac8;Nfatc2;Cdkn1a;Aifm3;Hmgn2;Ankrd12;Fgf1;Slco2b1;Uba52;Smpdl3b;Ppl;Tsc22d3;Stab1;Rasd2;Ncald;Dbp;Lonrf1;Pik3ip1,0.467924,0.268404,0.020668,0.562392,-0.19952,-0.4268,-0.017043,0.077878,-0.10986,0.344513,0.260603,0.091361,0.453718
TCF3 (human),33,Cenpm;Rnasel;Kcna2;Slc25a34;Lrrc55;Ttc39b;Creld2;Il34;Tcap;Cox19;Fam178b;Tef;Creb3l1;Nr1d1;Slc6a6;Plac8;Nfatc2;Cdkn1a;Aifm3;Hmgn2;Ankrd12;Fgf1;Slco2b1;Uba52;Smpdl3b;Ppl;Tsc22d3;Stab1;Rasd2;Ncald;Dbp;Lonrf1;Pik3ip1,0.467924,0.268404,0.020668,0.562392,-0.19952,-0.4268,-0.017043,0.077878,-0.10986,0.344513,0.260603,0.091361,0.453718
AHR (human),46,Accs;Hsph1;Lrrc27;Sirt5;Bhlhe41;Dgat2;Slc39a11;Fabp5;Adam22;Slc9a3r1;Hsp90aa1;Peg3;Ephb3;Islr2;Ttc39b;Flywch2;E2f1;Tspan4;Syn3;Creld2;Nfil3;Herpud1;Cpxm1;Cry1;Fam178b;Rad51ap2;Angptl4;Pygl;Dio2;Zfp28;Igfbp3;Frmd4b;Adra2c;Slco2b1;Dync2h1;Dixdc1;Cldn15;Apba1;Ppp2cb;Shisa2;Wif1;S1pr3;Nfkbiz;Gmppb;Ddit4;Hlf,0.462551,0.21868,0.04039,0.420668,-0.243872,-0.429725,-0.049301,-0.028331,-0.169789,0.15069,0.028862,-0.151653,0.201726
NR5A2 (mouse),45,Neurl1b;Phka1;Aif1l;Kcnk2;Syt15;Nrgn;Cox8b;Lgals3;Apod;Tcap;Fbn1;Ghr;Nr1d1;Nfatc2;Dhrs3;Cdkn1a;Pcx;Slco2a1;Pgf;C1qtnf6;Aqp1;Ppl;Atp6v0a4;Shisa2;Tiam2;Ogfrl1;Sncg;Prkar2b;F13a1;Ky;Lingo1;Gngt2;Fkbp1b;Tmem151a;Mvd;Rtp4;Fam178b;Hspa4l;Gm13889;Ankrd37;Fam107a;Rhobtb1;Efhd1;Limch1;Dixdc1,0.462052,0.054864,-0.1413,0.249284,-0.374186,-0.55034,-0.198259,0.087866,-0.128381,0.273487,-0.073431,-0.243082,0.087479
MAPK14 (human),34,Mrvi1;Lrrc3;Tcp11l2;Frzb;Hsp90aa1;Ccl2;Ttc39b;Tmem86a;Spon1;Hhip;Per2;Ccnb1ip1;Gclc;Rgs4;Trdn;Grem2;Enpep;Hspa4l;Hells;Ahsg;G0s2;Pygl;C1qtnf6;Bcl6;Limch1;Slc46a3;Sp100;Vgll3;Stc1;Ephx1;Arhgap18;Scin;Mlana;Rbm3,0.460968,-0.044579,-0.267241,0.174336,-0.225497,-0.425775,-0.043864,0.235471,0.067141,0.458964,0.131856,-0.0845,0.339135
CACYBP (human),35,Sncg;Aif1l;Hspb11;Tmem52;Cdc25b;Slc25a34;Rasl11a;Lepr;Itih5;Spon2;Ifi30;Tspan4;Syn3;Col5a3;Chchd10;Cox19;Nrtn;Mknk2;Fam178b;Nr1d1;Tubb2a;Tubb2b;Prss23;Aifm3;Fkbp5;Hmgn2;Gal3st2;Ppl;Atp6v0a4;Svil;Gdpd3;Stab1;Arid3a;Ephx1;Aldh3b1,0.460766,-0.10118,-0.327197,0.075712,-0.251702,-0.450072,-0.091023,0.209065,0.010987,0.409218,-0.00587,-0.230875,0.167598
NFE2 (human),85,Aif1l;Mrvi1;Col13a1;Gstm4;Bhlhe40;Fxyd6;Fbxo32;Ttc39b;Sphkap;Syn3;Tcap;Ppif;Prdm8;Chchd10;Plau;Nrtn;Lasp1;Tef;Nr1d2;Gjb5;Tubb2b;Gas6;Dhrs9;Angptl4;Angptl6;Cdkn1a;Aifm3;Fgf1;Slco2b1;Angpt1;Gal3st2;Coch;Aqp1;Atp6v0a4;Cldn15;Vwc2;Thoc6;Apba1;Gdpd3;Cst6;Bambi;Comp;Rasd2;Isyna1;Slc40a1;Fam83e;Lonrf1;Tiam2;Sncg;Il20rb;Hspb11;Lefty1;Zbtb16;Slc25a34;Slc25a47;Lepr;Lingo1;Itih5;Gngt2;Per2;Tmem151a;Klhl31;Daam2;Hist4h4;Rtp4;Fam178b;Cntfr;Slc6a6;Col4a1;Dgkb;Inmt;Limch1;Sp110;Gdf6;Glul;Tsc22d3;Stc2;Fam180a;Stab1;Arhgap20;Aldh3b1;Cxcl2;Hebp2;Gmppb;Palld,0.45891,0.032482,-0.133699,0.160513,-0.286091,-0.399134,-0.182432,0.172818,0.039438,0.311784,-0.001276,-0.129867,0.156773
PRDM1 (human),33,Neurl1b;Gbp5;Tcp11l2;Myoc;Lix1;Cdc42ep3;Hsp90aa1;Cthrc1;Crispld1;Ano4;Herpud1;Taf4b;Rgs4;Wsb1;Sytl2;Vim;Nr1d1;Ier5;Fmo1;Dhrs9;Angptl1;Rspo2;Ankrd12;Cacng7;Sp110;Sp100;Vnn1;Por;Ppp2cb;Arhgap22;Nfkbiz;Palld;Pik3ip1,0.453466,0.006956,-0.206075,0.186726,-0.159876,-0.348025,0.021574,0.293589,0.097592,0.51209,0.104648,-0.104783,0.291893
ETS1 (mouse),51,Atf3;Mmp14;Npas2;Spp1;Slc36a2;Sphkap;Il34;Herpud1;Tbx20;Chchd10;Dapk1;Nr1d2;Dhrs9;Pcx;Fkbp5;Papss2;Mcm6;Por;Svil;Bambi;Rasd2;Hgf;Cadm1;Upb1;Prex2;Mrpl27;Kpna2;Nova1;Itih5;Tnfrsf12a;Sertad4;Col5a3;Hist4h4;Wsb1;Anxa3;Eln;Emb;Fmo6;Ccl11;Alms1;Cyp51;Acss3;Ankrd37;Gdf6;Nmb;Cc2d2a;Stab1;Ephx1;Abcc4;Ncald;Col8a1,0.452337,0.040307,-0.101298,0.207042,-0.227062,-0.359017,-0.097464,0.225275,0.076589,0.396725,-0.008272,-0.153015,0.196741
PLAU (human),34,Neurl1b;Hsph1;Lefty1;Kcnj8;Peg3;Prc1;C4b;Ifi30;Lmcd1;Per1;Taf4b;Tac1;Daam2;Mvd;Wsb1;Bach2;Tubb2a;Tubb2b;Fosb;Fmod;Dio2;Ankrd37;Fam107a;Slc46a3;Tsc22d3;Cldn15;Adrb2;Gsta4;Nr4a3;Aldh3b1;Hspa5;Cxcl2;Dbp;Chchd2,0.451531,0.162973,-0.051507,0.390966,-0.288558,-0.467073,-0.107931,-0.074752,-0.279608,0.096586,-0.014998,-0.182634,0.161391
Sox17 (mouse),9,Vim;Cenpk;Cenpm;Ccl19;Mbp;Pdk4;Enpp5;Mt1;Aox3,0.448658,-0.023912,-0.493389,0.453077,-0.465641,-0.846441,-0.065541,-0.039004,-0.435205,0.26058,-0.47257,-0.832472,-0.12386
ATF2 (human),36,Aif1l;Dgat2;Cdc25b;Plod2;Peg3;Arsi;Per2;Mid1;Prdm8;Klhl31;Ccnb1ip1;Klhl13;Plau;Hist4h4;Mthfs;Nr1d2;Fmo2;Tcf21;Prss23;Ccl19;Slco2b1;Bcl6;Tnmd;Limch1;Adamts5;Sp110;Vnn1;Glul;Nmb;Stc2;Fam180a;Acyp2;Isyna1;Ncald;Col8a1;Rbm3,0.44861,-0.119324,-0.338428,0.146478,-0.278424,-0.447481,-0.128244,0.170185,-0.038646,0.378566,0.03197,-0.149788,0.225814
CBEPB (mouse),73,Mrvi1;Mmp15;Fxyd4;Txnip;Sub1;Sphkap;Akr1c14;Net1;Herpud1;Ccnb1ip1;Ptx3;Col27a1;Trim30a;Wipf3;Thoc6;Hist1h2ae;Tiam2;Mtmr4;Prex2;Lix1;Mbp;Gkn3;Dbf4;Sfi1;Tmem151a;Stbd1;Trdn;Mt2;Daam2;Rpl17;Ankrd37;Calcrl;Nmb;Stab1;Nfkbiz;Palld;Mettl7a1;Bhlhe41;Plod2;Dmxl2;Car8;Nrtn;Ghr;Dhrs9;Tfdp2;Angpt1;Pi15;Thsd4;Adamts5;Dna2;Cldn10;Lmo2;Hlf;Il20rb;Iqgap2;Fabp4;Tmem52;Ptgs2;Lepr;Ctla2a;Ano4;Mid1;Sytl2;Cntfr;Fmo2;Efhd1;Inmt;Tsc22d3;Stc2;Nr4a3;Mlana;Gmppb;Pik3ip1,0.444718,0.05568,-0.110581,0.21237,-0.328423,-0.436576,-0.185725,0.116294,-0.029523,0.252366,0.008471,-0.105267,0.140528
JUN (mouse),46,Dhdh;Neurl1b;Fbxo32;Arl4d;Ces1d;Slc36a2;Hhip;Enpp5;Ifi203;Hhipl1;Nr1d1;Phf19;Btg2;Pcx;Dio2;Mthfd1l;Cldn10;Vwc2;Postn;Dbp;Wee1;Fam167a;Hlf;Rbm3;Tmem52;Peg3;Ccl2;Mndal;Pla1a;Tnfrsf12a;Sfi1;Lmcd1;Per1;Tmem151a;Wsb1;Sytl2;Anxa3;Cys1;Cc2d2a;Podn;Arid3a;Hist2h2bb;Ncald;Cxcl2;Dtx4;Chchd2,0.444697,0.175752,0.034503,0.39412,-0.268945,-0.417083,-0.143667,-0.047314,-0.230489,0.105436,-0.060774,-0.235656,0.089426
Myb (mouse),47,Scx;Cenpk;Cenpm;Fxyd6;Pgm2l1;Pdcd4;Nfil3;Prdm8;Cyp26b1;Crym;Tef;Nr1d2;Nfatc2;Tubb2b;Angptl1;Dio2;Papss2;Lbh;Cpt1a;Dync2h1;Aqp1;Frat2;Vwc2;Lmo2;Hgf;Isyna1;Lpl;Lrrc27;Iqgap2;Cdc42ep3;Peg3;Ky;Prc1;Ano1;Fkbp1b;Per1;Stbd1;Cpxm1;Mrap;Emb;Fmo4;Cys1;Ankrd12;Limch1;Smpdl3b;Cxcl2;Cxcl5,0.441166,0.248675,0.071755,0.414996,-0.192491,-0.350521,-0.015183,0.034919,-0.136685,0.220501,-0.077534,-0.2654,0.093888
HMGA1 (human),41,Grin3a;Hpgd;Lypd1;Gstm4;Tmco6;F13a1;Gstp1;Kpna2;Pla2g4a;Pla1a;Enpp6;Klhl31;Klhl13;Rgs4;Nrtn;Nav3;Pld1;Ptx3;Crym;Sytl2;Rpl17;Plac8;Fmo2;Fmo3;Fmo4;Dhrs9;Angptl7;Angptl4;Rspo3;Dio2;Acss3;Calcrl;Bcl6;Tnmd;Mcm6;Dixdc1;Vwc2;Fam185a;Palld;Aldh1a2;Clock,0.436669,-0.044639,-0.198763,0.099723,-0.196088,-0.345219,-0.025211,0.240581,0.026342,0.418681,-0.025259,-0.233362,0.1806
RXRA (human),33,Upb1;Mrvi1;Tmem37;Cenpm;Arl4d;Ttc39b;C4b;Prg4;Foxd2;Socs2;Per1;Fdps;Klhl13;Dapk1;Rtp4;Sytl2;Chst15;Nr1d1;Nr1d2;Mrap;G0s2;Fmod;Deptor;Fkbp5;Acss3;Slco2b1;Uba52;Smpdl3b;Por;Ppl;Rasd2;Nfkbiz;Chchd2,0.434297,0.049609,-0.148255,0.259655,-0.308961,-0.530441,-0.113591,0.125335,-0.056756,0.338216,0.099214,-0.147783,0.309486
ARID3A (mouse),46,Mettl7a1;Slc39a11;Adam22;Frzb;Ces1d;Slc36a2;Cirbp;Islr2;Rnf144a;Akr1c14;Pld1;Tek;Nfatc2;Btg2;Ahsg;Dhrs9;Epyc;Lyz2;Adamts5;Frat2;Atp6v0a4;Shisa2;Rasd1;Hist1h2ap;Grin3a;Prex2;Abtb2;Vamp5;Mrpl27;Fabp5;S100a8;Hsp90aa1;Ctla2a;Dbf4;Pla1a;Ccne2;Sertad4;Stbd1;Hist4h4;Enpep;Ccl11;Tnmd;Sp110;Ephx1;Nfkbiz;Nrip1,0.434119,0.238593,0.034599,0.453883,-0.195526,-0.345054,-0.020758,0.18775,0.018805,0.351348,0.009087,-0.138632,0.153316
JDP2 (human),38,Atf3;Sfxn4;Hsph1;Lrrc27;Fxyd4;Fam13a;Prc1;Cd200;Net1;Per2;Ccne2;Tcap;Mid1;Ccnb1ip1;Plau;Bckdha;Pld1;Tac1;Bach2;Mthfs;Ier5;Fmo3;Frmd4b;Fgf1;Bcl6;Pi15;Mthfd1l;Arrdc4;Edn1;Stc1;Shisa2;Elmo1;Hgf;Aldh3b1;Hspb1;Palld;Clock;Rbm3,0.432161,0.091325,-0.07501,0.269227,-0.340836,-0.503389,-0.132096,-0.041412,-0.2427,0.156453,-0.070925,-0.256767,0.117699
USF2 (human),107,Mrvi1;Lypd1;Mbd1;Kcna2;Pdcd4;Atp10a;Kcnk2;Crispld2;E2f1;Net1;Herpud1;Cox19;Plau;Pld1;Tef;Gas6;G0s2;Angptl6;Cdkn1a;Fkbp5;Fgf1;Bcl6;Cpt1a;Mthfd1l;Ifit1;Pdpn;Dbp;Lonrf1;Tiam2;Sncg;Gbp5;Hsph1;Prkar2b;Rnasel;Slc25a34;Cdc42ep3;Cthrc1;Creld2;Socs2;Per3;Per2;Per1;Tmem151a;Taf4b;Klhl13;Bckdha;Tac1;Hist4h4;Rtp4;Fam178b;Creb3l1;Slc6a6;Ankrd37;Ankrd12;Uba52;Smpdl3b;Slc46a3;Arntl;Stab1;Arid3a;Ephx2;Aldh3b1;Cxcl2;Hspb1;Atf3;Accs;Cdca7;Bhlhe40;Bhlhe41;Cenpm;Plod2;Ttc39b;Il34;Tcap;Nr1d1;Nr1d2;Nfatc2;Aifm3;Hmgn2;Frmd4b;Tfdp2;Slco2b1;Angpt1;Thsd4;Ppl;Rasd1;Rasd2;Wee1;Upb1;Abca1;Klf15;Tmem37;Myoc;Fabp4;Fabp5;S100a8;Lrrc55;Rftn1;Sytl2;Bach2;Fmo4;Ccl11;Tsc22d3;Stc2;Abcc4;Ncald;Pik3ip1,0.429543,0.151628,0.023613,0.29808,-0.277915,-0.379693,-0.166809,0.070551,-0.044755,0.198835,0.131013,0.021603,0.226323
JUN (human),87,Hpgd;Aif1l;Mrvi1;Mmp14;Bhlhe40;Cenpm;Fxyd6;Tcp11l2;Cdc25b;Plod2;Bok;Slc36a2;Syt15;Ttc39b;Crispld1;Slc10a6;Syn3;Il34;Ccnb1ip1;Cox19;Plau;Nav3;Lasp1;Tef;Gjb5;Gas6;Dhrs3;Dhrs9;Papss2;Frmd4b;Insig1;Fgf1;C1qtnf6;Angpt1;Gal3st2;Pi15;Aqp1;Vnn1;Cldn15;Svil;Thoc6;Gabre;Lmo2;Gsta4;Atf6b;Clspn;Tiam2;Klf15;Vamp5;Il20rb;Ptch2;Fabp4;Leo1;Nova1;Ephb3;Sfrp1;Ifi30;Ano4;Per1;Mid1;Klhl31;Klhl13;Il6;Cpxm1;Tac1;Hist4h4;Fam178b;Sytl2;Hoxb5;Rad51ap2;Inmt;Limch1;Uba52;Sp110;Glul;Scg3;Ephx1;Arhgap22;Aldh3b1;Ncald;Hspb1;Cxcl5;Hebp2;Palld;Pik3ip1;Col8a1;Chchd2,0.420168,-0.08254,-0.190709,0.061899,-0.219342,-0.357136,-0.095156,0.200826,0.092346,0.320771,-0.042435,-0.170148,0.102773
ELK1 (mouse),50,Sfxn4;Cenpk;Arl4d;Txnip;Islr2;C4b;Net1;Hhip;Nfil3;Il34;Prdm8;Crym;Pcx;Aifm3;Papss2;Insig1;Mcm6;Col27a1;Wipf3;Tpx2;Gabre;Shisa2;Dbp;Rbm3;Myoc;Fabp4;Fabp5;Ctla2a;Sfrp1;Pla1a;Tspan4;Creld2;Socs2;Per1;Stbd1;Mt2;Fam177a;Hoxb5;Emb;Zfp28;Igfbp3;Smpdl3b;Sp110;Manf;Stc2;Podn;Arhgap22;Aldh3b1;Abcc4;Nrip1,0.41672,0.123421,-0.03768,0.330584,-0.293299,-0.475363,-0.118996,-0.031732,-0.248801,0.150722,0.012901,-0.155545,0.148013
MAX (human),63,Atf3;Accs;Bhlhe40;Bhlhe41;Cenpm;Dgat2;Mbd1;Crispld2;E2f1;Nfil3;Il34;Herpud1;Tef;Nr1d2;Tubb2b;Gas6;G0s2;Angptl4;Fkbp5;Pgf;Insig1;Slco2b1;Cpt1a;Arrdc4;Vnn1;Svil;Atf6b;Efnb2;Rasd2;Wee1;Clock;Upb1;Abca1;Klf15;Hsph1;Sirt5;Lrrc3;Myoc;Mbp;Lingo1;Cthrc1;Per3;Ccne2;Per1;Tmem151a;Taf4b;Bckdha;Hist4h4;Rtp4;Fam178b;Cntfr;Bach2;Slc6a6;Ankrd37;Ankrd12;Stab1;Arid3a;Nr4a3;Arhgap22;Aldh3b1;Abcc4;Cxcl2;Palld,0.416376,0.150616,-0.034928,0.321819,-0.26576,-0.407397,-0.142572,-0.01604,-0.132312,0.108857,0.052421,-0.109481,0.187495
FOXL1 (human),122,Sdf2l1;Fxyd3;Fxyd6;Arl4d;Kcnk2;Bok;Sub1;Flywch2;E2f1;Ikzf4;Lgals3;Slc10a6;Ccnb1ip1;Pld1;Ptx3;Tef;Tek;Plac8;Hells;Angptl6;Cdkn1a;Fkbp4;Papss2;Fgf1;Bcl6;Coch;Ifit1;Pdpn;Wif1;Postn;Tiam2;Hsph1;Sirt5;Ttll5;Foxs1;Lix1;Peg3;Per3;Per2;Sertad4;Klhl31;Gclc;Klhl13;Acaa2;Trdn;Bckdha;Mvd;Emb;Tmem158;Acss3;Ankrd37;Smpdl3b;Hist1h4i;Gng11;Podn;Fam185a;Sash1;Ephx1;Aldh3b1;Pde3a;Cxcl2;Hspb1;Cxcl5;Nrip1;Palld;Hpgd;Accs;Epb41l5;Cenpk;Tcp11l2;Pgm2l1;Plod2;Spp1;Ttc39b;Cd200;Nfil3;Nav3;Ghr;Mknk2;Grem2;Nr1d1;Dhrs9;Epyc;Tfdp2;Slco2b1;C1qtnf6;Pi15;Dna2;Por;Ppl;Atp6v0a4;Cst6;Wee1;Klf15;Mrpl27;Tmco6;Hspb11;Ptgs2;Hsp90aa1;Prc1;Ccl7;Itih5;Lmcd1;Cd74;Mid1;Rgs4;Sytl2;Enpep;Anxa3;Mrap;Rad51ap2;Fmo2;Fmo3;Rspo3;Ccl19;Rhobtb1;Gpx3;Clec2d;Stc1;Scg3;Ncald;Mlana,0.413927,0.10525,-0.00737,0.215415,-0.303968,-0.402928,-0.201803,0.109959,0.01718,0.200852,-0.05249,-0.150836,0.052122
SREBF2 (human),37,Dhdh;Vamp5;Cenpm;Slc39a11;Zbtb16;Leo1;Ky;Arl4d;Slc36a2;Syt15;Nrgn;Itih5;Spon2;Gngt2;Rftn1;Fbn1;Nrtn;Fam178b;Nr1d1;Slc6a6;Plac8;Tubb2a;Tubb2b;Fmo4;Aifm3;Hmgn2;Tfdp2;Fgf1;Bcl6;Daglb;Limch1;Cldn15;Stc1;Stc2;Gdpd3;Aldh3b1;Hebp2,0.40994,0.053461,-0.161133,0.253873,-0.313487,-0.509605,-0.144175,0.096453,-0.130492,0.313773,-0.09534,-0.263842,0.076514
FOXJ1 (human),41,Vamp5;Sirt5;Iqgap2;Spp1;Map3k6;Fbxo32;Arl4d;Slc36a2;Cthrc1;Trim24;Ech1;Spon2;Syn3;Rftn1;Herpud1;Mid1;Prdm8;Klhl31;Ccnb1ip1;Klhl13;Trdn;Nr1d1;Hspa4l;Plac8;Acss3;Tfdp2;Fam107a;Slco2b1;Sp110;Cmbl;Gng11;Edn1;Cldn15;Svil;Vwc2;Scg3;Sash1;Lox;Isyna1;Hspb1;Aldh1a2,0.408096,0.038402,-0.175015,0.291385,-0.353443,-0.540691,-0.184972,0.054653,-0.07606,0.251093,-0.12708,-0.303517,0.0545
ELF3 (human),49,Neurl1b;Aif1l;Mrvi1;Vamp5;Cdca7;Gstm4;Cenpm;Fabp5;Tmem52;Pdcd4;Plod2;Frzb;Mbp;Hsp90aa1;Kcnk2;Ccl2;Sfrp1;Pla1a;Ano1;Per1;Stbd1;Plau;Mknk2;Hist4h4;Fam178b;Enpep;Fzd4;Mthfs;Junb;Fmo4;Dhrs3;Angptl4;Ccl11;Aifm3;Fkbp5;Papss2;Pgf;Fgf9;C1qtnf6;Limch1;Thsd4;Sp110;Aqp1;Dixdc1;Myh11;Ephx2;Arhgap22;Cxcl2;Dbp,0.408088,0.107058,-0.083811,0.288935,-0.30103,-0.453003,-0.16983,0.086073,-0.11533,0.28487,0.008886,-0.128409,0.170363
TEAD2 (mouse),48,Col13a1;Bhlhe41;Cenpm;Tcp11l2;Npas2;Kcnk2;Islr2;E2f1;Ikzf4;Tcap;Ghr;Nr1d2;Nfatc2;Btg2;G0s2;Dhrs3;Fosb;Cdkn1a;Dio2;Hmgn2;Lmo2;Comp;Lox;Dbp;Fam167a;Ddit4;Lrrc3;Hspb11;Zbtb16;Nova1;Gngt2;Ano1;Klhl13;Wnt2;Fam178b;Rnf112;Slc6a6;Mrap;Emb;Alms1;Rspo3;Rhobtb1;Ebf2;Nuak1;Myh11;Abcc4;Ncald;Col8a1,0.406671,0.127595,-0.037447,0.299801,-0.279076,-0.449917,-0.137469,0.052475,-0.132036,0.249864,0.017343,-0.152169,0.20391
MTF1 (human),37,Atf3;Phka1;Gstm4;Bhlhe41;Tmem52;Adam22;Zbtb16;Lrrc55;Lingo1;Kcnk2;Nova1;Islr2;Cd200;Tspan4;Per3;Mknk2;Wnt2;Tubb2b;Angptl4;Ankrd37;Cdh4;Igfbp3;Adra2c;Pgf;Fgf9;Angpt1;Gal3st2;Svil;Arid3a;Efnb2;Rasd2;Hist2h2be;Nr4a3;Isyna1;Arhgap22;Dbp;Gmppb,0.399659,0.023869,-0.170981,0.231705,-0.330288,-0.542569,-0.137055,-0.013575,-0.221111,0.203382,0.069372,-0.118584,0.293779
IRF8 (mouse),55,Dhdh;Mettl7a1;Lypd1;Fxyd6;Pdcd4;Plod2;Spp1;Slc9a3r1;Txnip;Apod;Syn3;Ifi205;Hhipl1;Tbx20;Pld1;Cyp26b1;Nfatc2;G0s2;Dhrs9;Cdkn1a;Deptor;C1qtnf6;Ifit1;Lmo2;Efnb2;Lonrf1;Hist1h2ap;Wee1;Aldh1a2;Cadm1;Iqgap2;Hist2h2aa1;Fabp5;Rnasel;Cdc42ep3;Mbp;Ifi30;Ccne2;Mid1;Klhl13;Fam177a;Wnt2;Fmo6;Tmem158;Acss3;Calcrl;Sp110;Sp100;Sash1;Hist2h2bb;Hist2h2be;Abcc4;Nfkbiz;Dtx4;Nrip1,0.397673,-0.00273,-0.170924,0.170058,-0.237941,-0.397911,-0.060599,0.159733,0.005769,0.295707,-0.035727,-0.184992,0.109728
MYC (mouse),50,Abcb1a;Hpgd;Fxyd4;Bhlhe40;Bhlhe41;Islr2;Crispld2;Akr1c14;Net1;Enpp5;Hhipl1;Hook2;Tef;Gjb5;Bloc1s1;Pcx;Slco2a1;Fkbp5;Pgf;Fgf1;Slco2b1;Arrdc4;Vnn1;Pdpn;Hist1h2ae;Wee1;Tiam2;Grin3a;Klf15;Lefty1;Ky;Cthrc1;Rsad1;Spon1;Socs2;Ccne2;Per1;Taf4b;Acaa2;Fam178b;Wsb1;Agtr1a;Olfr1034;Ankrd12;Efhd1;Inmt;Manf;Elmo1;Myh11;Gmppb,0.395968,0.061892,-0.096952,0.218975,-0.325173,-0.511666,-0.106583,0.070794,-0.079956,0.205163,-0.012136,-0.194626,0.120089
