gene_set,num_genes,member_genes,max_amplitude,mean_ZT0,ci_lo_ZT0,ci_hi_ZT0,mean_ZT6,ci_lo_ZT6,ci_hi_ZT6,mean_ZT12,ci_lo_ZT12,ci_hi_ZT12,mean_ZT18,ci_lo_ZT18,ci_hi_ZT18
GLI2 (human),106,Slc5a3;Samd5;Klf13;C2;Kcnb1;Mmp11;Dusp8;Rapgef4;Mbd1;Kcna2;Ndst3;Fads3;Zbtb16;Uckl1;Cdc25b;Ly6e;Npas2;Foxo3;Jam2;Map3k5;Foxk2;Ppp1r14b;Dsp;Cirbp;Mboat1;Gapdh;Fhl1;Trim24;Actn2;Chordc1;Tspan5;Tspan4;Id1;Id2;Arhgef3;Kalrn;Ano2;Per1;Tcap;Nrp2;Acads;Crtc3;Plvap;Asb10;Auts2;Midn;Cacna1d;Eef2k;Nrtn;Acaa2;Sun2;Rbm24;Plec;Aff3;Cpxm2;Eepd1;Setbp1;Dip2c;Cck;Tef;Cd9;Fam120c;Nxnl2;Nr1d2;Ptp4a3;Gja4;Tle6;Stox2;Sema6a;Irs2;Il3ra;Serpini1;Gal3st3;Selenbp1;Pi15;Smpdl3b;Slc24a4;Prr5l;Hsbp1l1;Cth;Arrdc2;Gadd45g;Smtn;Dpf1;Hist3h2a;Vldlr;Susd2;Sorbs1;Hip1;Gdpd3;Cdk2ap1;Nol3;Fbln5;Dock10;Ephx1;Smad7;Nr4a2;Irf2bp2;Axin2;Abcc1;Hspb2;Dbp;Tcf7l2;Kctd9;Wee1;Palld,0.190794,0.116612,0.019979,0.201457,-0.038237,-0.122156,0.039865,0.020982,-0.048307,0.090819,0.152557,0.079805,0.220701
JUND (human),77,Lum;Ppargc1a;Vps13a;Tmem26;Peli1;Dmd;Map3k1;Tnfrsf21;Itga7;Kcnk1;Nfe2l2;Dst;Prc1;Fhl1;Bend4;Trim24;Actn4;Dclk1;Tm4sf1;Mgp;Hhip;Rassf4;Slc10a6;Anln;Id2;Pdzrn4;Acaca;Socs2;Cd34;Il33;Ano4;Mid1;Vcam1;Lax1;Ccdc152;Plvap;Pak3;Ccnb1ip1;Gem;Pcdh11x;Clcn7;Tnfaip6;Lnx1;Tnks2;Vit;Pip4k2a;Sqle;Cfh;Gja1;Cdkn2b;Sulf1;Csf1;Ablim1;Ppef1;Rcan1;Pgr;Dusp16;Wasf1;Limch1;Slc24a4;Adamts6;Sh3bgr;Nceh1;Gpm6a;Trpm3;Lmo7;Tgfbi;Rai14;Myh10;Lox;Fgfr2;Sh3kbp1;Usp53;Hspa8;Nfkbiz;Tcf7l2;Thbs1,0.1861,0.060709,-0.02954,0.13664,-0.025813,-0.117667,0.041221,0.160287,0.086637,0.259343,0.062248,-0.016714,0.128273
SP1 (human),139,Slc5a3;Dpysl2;Ppp4r1;Hes6;Samd5;Klf13;Zbtb7a;Cryab;Mybpc2;Jun;Kcnb1;Sphk1;Wnt9a;Dusp8;Slc7a5;Crlf1;Bhlhe40;Bhlhe41;Kcnc4;Iqgap1;Pth1r;Csnk2a2;Spsb1;Pparg;Prrx2;Olfm2;Odc1;Foxo3;Npas4;Has3;Flnc;Pfkfb3;Pim1;Baiap2;Lingo1;Nfe2l2;Celf4;Myo10;Fhl1;Igf2bp3;Trim24;Gstz1;Lrp3;Foxf1;Ppp1r1b;Rcor2;Tspan9;Rassf7;Hivep2;Tspan4;Ccdc112;Enah;Kcns3;Pcsk4;Acaca;Kif1a;Nfil3;Per3;Ccne2;Mnt;Gprin2;Mpg;Cd82;Ihh;Ndrg2;Tbc1d16;Auts2;Inhbb;Midn;Pkdcc;Cacna1d;Sun2;Rbm24;Plec;Gfod1;Setbp1;Cygb;Dip2c;Cck;Tef;Zmiz1;Cyp1b1;Nxnl2;Fzd4;Nr1d2;Fosl2;Bace2;Tmem200b;Nfatc1;Gas7;Nfic;Cdkn1c;Rarg;Tmem141;Ankrd50;Dgkd;Rcan1;Spire1;Pgr;Irs2;Ankrd12;Dnajb1;Rreb1;Plekhg5;Irx3;Sik1;Pfn1;Cbfa2t3;Tnnt2;Ezr;Slc22a4;Glul;Izumo4;Tsc22d1;Nme3;Sgk1;Cited2;Susd2;Hip1;Gdpd5;Gabre;Arid3a;Atp1b1;Aig1;Zfp36l2;Rasd2;S1pr3;Smad6;Nr4a3;Efna1;Sh3kbp1;Cbx4;Irf2bp2;Dbp;Pde4a;Camk1d;Wee1;Pde10a;Pkd1,0.185703,0.028712,-0.038709,0.099858,0.078374,0.013193,0.127225,0.032073,-0.038996,0.096683,0.214415,0.149756,0.2772
TCFAP2A (human),131,Ngef;Slc5a3;Ppp4r1;Prex1;Hes6;Klf13;Zbtb7a;Kcnma1;Fat1;Pdgfb;Sphk1;Dusp8;Crlf1;Bhlhe40;Bhlhe41;Cgnl1;Csnk2a2;Fos;Spsb1;Pparg;Kcna2;Foxo3;Has3;Stk24;Pfkfb3;Pim1;Hsp90aa1;Baiap2;Lingo1;Mdga2;Nfe2l2;Celf4;Fhl1;Cxxc4;Cxxc5;Gstz1;Lrp3;Egr1;Foxf1;Ppp1r1b;Rcor2;Rassf7;Hivep2;Tspan4;Tfap4;Kcns3;Pcsk4;Acaca;Kif1a;Nfil3;Per3;Per2;Ccne2;Kcnq3;Mnt;Gprin2;Otud1;Ihh;Auts2;Inhbb;Midn;Pkdcc;Cacna1d;Acaa2;Sun2;Galnt6;Abhd14b;Rbm24;Plec;Grk5;Dapk2;Setbp1;Cygb;Dip2c;Cntfr;Pip4k2a;Nxnl2;Fzd8;Nr1d2;Fosl2;Nfatc1;Cdkn1c;Phf2;Tle1;Nfix;Dgkd;Rcan1;Spire1;Irs2;Ankrd12;Rreb1;Irx3;Dnaja4;Sik1;Pfn1;Cbfa2t3;Ccdc88c;Ezr;Slc22a4;Twist2;Izumo4;Tsc22d1;Vav3;Sgk1;Hip1;Zdhhc23;Kif13a;Map4k4;Arid3a;Atp1b1;Atg16l2;Zfp36l2;Efnb2;Purb;Rasd1;Rasd2;Smad7;Smad6;Usp42;Fgfr2;Dock5;Sh3kbp1;Cbx4;Irf2bp2;Nfkbiz;Agap1;Camk1d;Wee1;Pde10a;Spry1;Camk2b,0.181165,0.022335,-0.042185,0.078647,0.086571,0.02996,0.136652,0.043874,-0.029511,0.109619,0.2035,0.139446,0.260958
MYC (mouse),127,Ppfibp2;Slc7a5;Bhlhe40;Bhlhe41;Apex1;Odc1;Itga9;Khdrbs1;Ccdc85b;Myo10;Igf2bp3;Actn2;Crispld2;Fam78b;Akr1c14;Net1;Nudcd3;Selplg;Morc4;Vcam1;Ppia;Otud1;Slc41a3;Cacna1d;Tmem220;Plb1;Rpp38;Myocd;Alpl;Plec;Gfod1;Homer2;Armc3;Tef;Fbxl22;Bloc1s1;Trp53inp1;Gas7;Tead1;Plp2;Ston2;Tle6;Slco2a1;Fkbp5;Nfix;Fam129a;Usp2;Pgf;Ipo5;C1qtnf2;C1qtnf7;Wdr89;Ifrd2;Cth;Trpm3;Izumo4;Avpi1;Pdp2;Zdhhc23;Cldn22;Cdh16;Fgfr2;Wee1;Hspe1;Ngef;Pdxk;Klf15;Zfp292;Ecsit;Lefty1;Foxo3;Pipox;Pfkfb3;Thada;Pim1;Ky;Ppp1r14b;Mboat1;Rsad1;Ppp1r3b;Lrp3;Ppp1r1b;Rassf3;Socs2;Ctsk;Stk17b;Ccne2;Per1;Mnt;Ihh;Atoh8;Pak6;Acaa2;Clcn7;Lnx1;Wsb1;Cdk14;Mthfr;Ptp4a3;Agtr1a;Cyb561;Atp6ap1l;Olfr1034;Cdh3;Igfbp2;Ankrd12;Rreb1;Klf9;Rhebl1;Pfn1;Eif5a2;Siah2;Manf;Nceh1;Ezr;Elmo1;Steap3;Rai14;Fam184b;Tmem108;Ect2l;Hspa8;Cmtm6;Abcb6;Pde4a;Kctd9;Hspd1,0.179648,0.041366,-0.026125,0.121907,-0.042892,-0.112744,0.019877,0.033952,-0.024698,0.099807,0.136755,0.06568,0.209013
ATF4 (human),100,Pdxk;Ppargc1a;Klf13;Vps37b;Alkbh7;Hsph1;Upf1;Sphk2;Dusp8;Lefty1;Fos;Fabp3;Tuba1c;Tspo;Dmd;Foxp1;Slc25a33;Kcne4;Thada;Naf1;Itga7;Nfe2l2;Prc1;Bend4;Hnrnpa0;Slc25a25;Epb41;Tmem86a;Igf1;Actr3b;Tfap4;Id1;Id2;Csrnp1;Kif1a;Lmcd1;Per2;Per1;Ihh;Atoh8;Msx2;Gem;Midn;Slc41a3;Acaa2;Nav2;Gpcpd1;Wsb1;Homer2;Pcgf5;Cck;Adcy5;Rnf7;Mrgprf;Zmiz1;Pip4k2a;St3gal5;St13;Mcam;Gja4;Pawr;Cyb561;Tead1;Fosb;Plp2;Gpr146;Ccl19;Sema4c;Rnf182;Fkbp5;Phldb2;Mamstr;Rcan1;Rab3a;Fam107a;Sgip1;Dusp14;Phactr3;Klf9;Pi15;Uba52;Adamts6;Cdo1;Sik1;Apcdd1;Tsc22d3;Mlf1;Avpi1;Gdf15;Gsta4;Zfp36l1;Purb;Rasd1;Myh10;Nr4a3;Nr4a2;Lpp;Cxcl2;Hk2;Dbp,0.177487,0.114086,0.037635,0.177827,-0.045051,-0.112229,0.033138,-0.006076,-0.061752,0.049081,0.132436,0.064899,0.191814
CBEPA (human),107,Atf3;Ppargc1a;Hes6;Nebl;Cryab;C3;Sult1a1;Mybpc2;Bhlhe40;Bhlhe41;Mbd1;Vwa3b;Adam19;Fabp3;Peli1;Pparg;Dmd;Lag3;Rasl10b;Uckl1;Olfm2;Foxo3;Npas2;Has3;Adora1;Pfkfb3;Pim3;Lingo1;Trim58;Mdga2;Kcnk3;Ip6k2;Fhl1;Cxxc5;Igf2bp3;Plekha7;Gstz1;Ppp1r3b;Ntn4;Ppp1r1b;Hivep2;Slc10a6;Enah;Id2;Ano4;Per2;Kit;Sertad4;Osr1;Pcp4;Atoh8;Auts2;Ccnb1ip1;Pcdh11x;Slc41a3;Cytl1;Sun2;Plec;Actc1;Pold4;Cdk14;Adcy5;Mrgprf;Fzd4;Nr1d2;Ier5;Rara;Gas7;Fmo1;Fmo3;Fmo4;Dhrs9;Nfic;Rarg;Rspo3;Tle1;Rnf182;Rcan1;Bag3;Angpt1;Serpini1;Phactr3;Plekhg5;Ccdc60;Tnni3;Adamts9;Apcdd1;Dpf1;Banp;Tsc22d1;Tlr2;Sgk1;Sh3pxd2a;Wnt5b;Rgs17;Comp;Arid5a;Fgfr2;Sel1l3;Irf2bp2;Meis2;Myh9;Dbp;Tcf7l2;Fgr;Pde10a;Colec11,0.176271,0.081129,-0.006357,0.156344,-0.083249,-0.153903,-0.010251,0.049432,-0.01428,0.10694,0.093022,0.009457,0.16015
SNAI2 (human),89,Tmem82;Spint2;Ier5l;Zbtb7c;Tmc7;Rapgef4;Nanos1;Spsb1;Ncan;Kcna2;Dmd;Prrx2;Uckl1;Ly6e;Slc25a34;Has3;Acly;Kcne4;Pim3;Osgin1;Myo10;Bend7;Actn4;Epb41;Herc2;Slc45a4;Lgals4;Tspan9;Gch1;Tcap;Cachd1;Lax1;Mpg;Plvap;Zfand1;Klhl30;Atoh8;Pak6;Slc41a3;Eef2k;Plec;Lnx1;Hnrnpl;Tef;Serpinf1;Nr1d1;Slc6a6;Ptp4a3;Tesc;Gas7;Cdkn1a;Ankrd23;Tle6;Dgkd;Igfbp2;Ppef1;Mamstr;Cacnb2;Ankrd12;Ipo5;Il3ra;Echdc3;Phactr3;Pi16;Uba52;Smpdl3b;Prr5l;Tulp1;Tub;Ifrd2;Nceh1;Smtn;Dpf1;Izumo4;Tsc22d3;Tlr2;Sipa1;Tgfbi;Nol3;Rasd2;Lpin1;Dbp;Scfd2;Lonrf1;Spen;Fgr;Pik3ip1;Camk2b;Ccdc28b,0.173793,0.125951,0.039265,0.219478,-0.047842,-0.134155,0.026236,0.036463,-0.044363,0.107467,0.088534,-0.015457,0.193345
SNAI1 (human),89,Tmem82;Spint2;Ier5l;Zbtb7c;Tmc7;Rapgef4;Nanos1;Spsb1;Ncan;Kcna2;Dmd;Prrx2;Uckl1;Ly6e;Slc25a34;Has3;Acly;Kcne4;Pim3;Osgin1;Myo10;Bend7;Actn4;Epb41;Herc2;Slc45a4;Lgals4;Tspan9;Gch1;Tcap;Cachd1;Lax1;Mpg;Plvap;Zfand1;Klhl30;Atoh8;Pak6;Slc41a3;Eef2k;Plec;Lnx1;Hnrnpl;Tef;Serpinf1;Nr1d1;Slc6a6;Ptp4a3;Tesc;Gas7;Cdkn1a;Ankrd23;Tle6;Dgkd;Igfbp2;Ppef1;Mamstr;Cacnb2;Ankrd12;Ipo5;Il3ra;Echdc3;Phactr3;Pi16;Uba52;Smpdl3b;Prr5l;Tulp1;Tub;Ifrd2;Nceh1;Smtn;Dpf1;Izumo4;Tsc22d3;Tlr2;Sipa1;Tgfbi;Nol3;Rasd2;Lpin1;Dbp;Scfd2;Lonrf1;Spen;Fgr;Pik3ip1;Camk2b;Ccdc28b,0.173793,0.125951,0.039265,0.219478,-0.047842,-0.134155,0.026236,0.036463,-0.044363,0.107467,0.088534,-0.015457,0.193345
TCF3 (human),89,Tmem82;Spint2;Ier5l;Zbtb7c;Tmc7;Rapgef4;Nanos1;Spsb1;Ncan;Kcna2;Dmd;Prrx2;Uckl1;Ly6e;Slc25a34;Has3;Acly;Kcne4;Pim3;Osgin1;Myo10;Bend7;Actn4;Epb41;Herc2;Slc45a4;Lgals4;Tspan9;Gch1;Tcap;Cachd1;Lax1;Mpg;Plvap;Zfand1;Klhl30;Atoh8;Pak6;Slc41a3;Eef2k;Plec;Lnx1;Hnrnpl;Tef;Serpinf1;Nr1d1;Slc6a6;Ptp4a3;Tesc;Gas7;Cdkn1a;Ankrd23;Tle6;Dgkd;Igfbp2;Ppef1;Mamstr;Cacnb2;Ankrd12;Ipo5;Il3ra;Echdc3;Phactr3;Pi16;Uba52;Smpdl3b;Prr5l;Tulp1;Tub;Ifrd2;Nceh1;Smtn;Dpf1;Izumo4;Tsc22d3;Tlr2;Sipa1;Tgfbi;Nol3;Rasd2;Lpin1;Dbp;Scfd2;Lonrf1;Spen;Fgr;Pik3ip1;Camk2b;Ccdc28b,0.173793,0.125951,0.039265,0.219478,-0.047842,-0.134155,0.026236,0.036463,-0.044363,0.107467,0.088534,-0.015457,0.193345
TBP (mouse),120,Rapgef5;Kcne4;Ech1;Akr1c14;Decr1;Zhx3;Phgdh;Lhfp;Pld1;Ect2;Fam120c;Cfh;Gja1;Trp53inp1;Angptl4;Usp2;Stox2;Mamstr;Fgf7;Dnajb4;Phactr4;Cth;Spcs3;Aig1;Purb;Gpsm2;Dcn;Ppargc1a;Hsph1;Fgfbp3;Dmd;Fhl1;Chordc1;Ccdc112;G2e3;Pcsk5;Acaca;Dynlt1b;Klhl29;Mpg;Klhl31;Zfhx4;Mmp3;Rbm24;Cygb;Sulf1;Gramd4;Ankrd50;Abca8a;Olfr1034;Spire1;Ankrd12;Dhcr24;Vwf;Gpm6a;Sox9;Sgk1;Tmem136;Fam184b;Arid5b;Sh3kbp1;Nfkbiz;Spen;Baz1a;Pgm2l1;Ndst3;Ogn;Igf2bp3;Ccdc69;Herc2;Il33;Pcdhb18;Vcam1;Cacna1d;Nav2;Ghr;Grem2;Kitl;Rbm8a;Slc8a1;Frmd4b;C1qtnf7;Angpt1;Pir;Plekhg3;Pln;Trpm3;Vav3;P4ha1;Rgs7bp;Cdk2ap1;Gas2l3;Il15ra;Wee1;Tnni3k;Spsb1;Peli1;Tm4sf1;Alpk1;Ppp1r3a;Anln;Ptprd;Rpa1;Akr1b8;Mid1;Tmsb15b2;Clcn7;Lnx1;Churc1;Sytl5;Mthfr;H3f3b;Bag3;Tsc22d3;Lyve1;Fibin;Uchl1;Gdf10;Rwdd3;Spry1,0.172987,0.056712,-0.012851,0.125907,-0.038225,-0.111099,0.024967,0.134762,0.073737,0.204721,0.099181,0.038984,0.160045
RXRA (human),72,Tmem82;Upb1;Rbp4;Lats2;Nmt1;C2;Sult1a1;Jup;Sphk2;Mmp11;Cgnl1;Cdkl5;Lrg1;Apex1;Rnaseh2b;Flnc;Synpo2l;Adamts12;Fam76a;Actn4;Alpk1;Herc2;Actr3b;Tfap4;Id1;Kalrn;Socs2;Il33;Per1;Lax1;Otud1;Zfand1;Cox6a1;Fdps;Hspa1b;Serpine1;Nr1d1;Nr1d2;Tet1;Gramd1c;Plp2;Fmod;Rarg;Lyst;Fkbp5;Usp2;Rcan1;Pir;Xirp1;Rab17;Uba52;Smpdl3b;Syne1;Por;Ezr;Lman2l;Ifit3;Banp;Krt18;Fibin;Mpp2;Gdf15;Gnpda2;Rasd2;Usp42;Pycr1;Nfkbiz;Gpsm2;Idi1;Pkd1;Hspd1;Chchd2,0.171605,0.120457,0.035902,0.199578,-0.051148,-0.143278,0.050108,0.01179,-0.086902,0.111081,0.067895,-0.025017,0.148956
E2F4 (human),16,Pdxk;Dpysl2;Vps13a;Nmt1;Mybpc2;Sphk1;Tesc;Gprasp1;Cgnl1;Lpcat3;Tle1;Enkur;Slx1b;Myocd;Mcm6;Dip2c,0.167422,0.11457,-0.092256,0.27743,0.207728,0.022396,0.39113,0.059615,-0.08121,0.223062,0.040306,-0.122866,0.206482
CBEPB (human),147,Nebl;Nkx3-1;Sphk2;Mecom;Cdkl5;Pparg;Kcna2;Nudt10;Jam2;Ogn;Arl4a;Ip6k2;Myo10;Trim24;Ccdc69;Fam78b;Net1;Decr1;Kcnq5;Filip1l;Morc4;Vcam1;Asb10;Ccnb1ip1;Htra4;Pcdh11x;Nav2;Plec;Fam71a;St3gal5;Stard10;Smc2;Gja1;Btg1;Dhrs9;Tmem229b;Slc8a1;Adamtsl1;Slco2a1;Glt8d2;Ldlr;Pgr;C1qtnf7;Angpt1;Dnajb4;Prkg2;Plekhg5;Syne1;Pln;Dync2h1;Cth;Sh3bgr;Tpx2;Vav3;Hist3h2a;Mpp2;Lmo7;Atp1b1;Fbln5;Efnb2;Lox;Lpp;Srgn;Wnt16;Idi1;Scfd2;Lonrf1;Il15ra;Dcn;Ddit3;Lum;Rbp4;Ppargc1a;Abtb2;Nox4;C2;Fgfbp3;F3;Tuba1a;Psmb8;Dmd;Gk;Cdc42ep3;Dpt;Sat1;Synpo2l;Nfe2l2;Dsp;Fhl1;Ptprz1;Epha7;Dclk1;Capsl;Acaca;Gch1;Ano4;Mid1;Xk;Ccdc152;Ihh;Ndrg2;Pak6;Gpcpd1;Hmgb3;Scarb2;Sytl5;Acot2;Cdk14;Asb4;Vit;Prr13;H3f3b;Fmo1;Fmo3;Fmo4;Sulf1;Atp6ap1l;Nkx6-1;Slc15a2;Cacnb2;Rcan1;Rcan2;Spire1;Rhobtb1;Dhcr24;Klf9;Asph;Prr5l;Pfn1;Stac;Ddit4l;Manf;Gadd45g;Gpm6a;Banp;Sgk1;Vldlr;Mapre2;Myoz2;Npy1r;Gdf10;Fas;Rai14;Tmem108;Cxcl2;Spry1;Hspd1,0.162966,0.069294,-0.010937,0.137194,-0.025654,-0.092227,0.043099,0.137312,0.084352,0.200534,0.078862,0.026564,0.140345
Myb (mouse),116,Spint2;Tob2;Samd4;Nebl;Vps13a;Cdca8;Rapgef4;Pgm2l1;Tspo;Pdcd4;Gm10069;Tagap;Fam76a;Slc45a4;Nfil3;Tmem176b;Ttc7;Vcam1;Ppia;Otud1;Ndufb11;Cox6a1;Nav2;Alpl;Plec;Armc3;Tef;Adcy5;Nr1d2;Gas7;Papss2;Mfap2;Phactr4;Plekhg5;Cpt1a;Syne1;Dync2h1;Arrdc2;Cbfa2t3;Slc35f5;Gse1;Vwc2;Wnt5b;Cdk2ap1;Lpl;Cbx4;Lpin3;Gm3336;Il15ra;Tcf7l2;Tiam1;Ddit3;Rfx2;Hspe1;Pdxk;Slc5a3;Lats2;C2;Iqgap1;Cgnl1;Tuba1a;Psmb8;Foxp1;Cdc42ep3;Baiap2;Ky;Prc1;Cxxc5;Bend7;Dclk1;Tagln2;Rcor2;Rassf7;Anln;G2e3;Per1;Ap2a1;Stbd1;Ndrg2;Pak6;Cpxm1;Lnx1;Churc1;Cdk14;Rnaset2a;St13;Prr13;Emb;Brd1;Fmo4;Cdh3;Igfbp2;Igfbp6;Cys1;Cacnb2;Xaf1;Ankrd12;Limch1;Smpdl3b;Cd59b;Cdo1;Akap5;Stac;Inpp5b;Dpf1;Sox9;Tsc22d1;Uchl1;Mapre2;Rai14;Nr4a2;Dock8;Pdzd2;Cxcl2;Rwdd3;Kctd9,0.16197,0.170278,0.096039,0.243921,0.023835,-0.043904,0.100478,0.008308,-0.046609,0.073257,0.088577,0.02054,0.172823
ZNF148 (human),118,Cryab;Pdgfb;Mmp11;Dusp8;Crlf1;Fxyd5;Bhlhe40;Kcnc4;Pparg;Uckl1;Cdc25b;Ly6e;Cirbp;Nrgn;Slc45a4;Cend1;Rrad;Tmem176b;Kcnq5;Tcap;Asb10;Cacna1d;Plec;Mknk2;Cck;Mrgprf;Zmiz1;Flrt1;Nr1d1;Nr1d2;Gja4;Dhrs3;Nfic;Ndufa4l2;Cdkn1a;Rarg;Slco2a1;Mamstr;Ccdc42;Phactr3;Plekhg5;Haus8;Hsbp1l1;Cbfa2t3;Izumo4;Susd2;Sipa1;Gdpd3;Faim2;Nol3;Fbln5;Efna1;Cdh16;Lpp;Cbx4;Ccdc28b;Ngef;Pdxk;Zbtb7a;Zbtb7c;Gprc5b;Prrx2;Zbtb16;Olfm2;Slc25a34;Hr;Has3;Stk24;Lingo1;Ppp1r14b;Mboat1;Ctxn1;Fhl1;Fhl3;Cxxc4;Cxxc5;Ppp1r1b;Rcor2;Rassf7;Tspan4;Crip1;Mpg;Ndrg2;Midn;Mmrn2;Rbm24;Hspa1a;Asb2;Serpine1;Mthfr;Cyb561;Gpr146;Gli1;Sbsn;Itpripl2;Igfbp6;Dusp16;Rreb1;Tnni3;Pfn1;Eif5a2;Slc11a1;Gadd45g;Nme3;Stc1;Cgref1;Mapre2;Tgfbi;Ephx1;Nr4a2;Nap1l5;Abcc1;Hspb7;Hspb2;Hebp2;Pde4a;Fgr;Camk2b,0.156479,0.049822,-0.017289,0.110632,-0.05224,-0.120003,0.021924,-0.009351,-0.077456,0.059773,0.104239,0.024147,0.18475
Prrx2 (mouse),89,Optc;Tsix;Mmp11;Rapgef4;Mbd2;Ndst3;Ly6e;Il6ra;Frzb;Ogn;Itga9;Ip6k2;Tagap;Igf2bp3;Ech1;Rin2;Akr1c14;Csrnp1;Kcnq5;Filip1l;Vcam1;Rpp38;Ghr;Fam71a;Stard10;Cfh;Smc2;Btg1;Timp4;Dhrs9;Papss2;Stox2;Cpt1a;Rab17;Syne1;Dync2h1;Apcdd1;Slc22a2;Faim2;Gabrq;Rasd1;Efnb1;Trp53bp1;Lox;Hist1h2ap;Slc5a3;Abtb2;Fgfbp3;Lefty1;Nanos1;Heyl;Peli1;Prrx2;Foxp1;S100a8;Rnaseh2b;Pim3;Hsp90aa1;Ppp1r14b;Ptprz1;Dclk1;Alpk1;Tnfrsf11b;Socs2;Ccne2;Mid1;Inhbb;Asb5;Asb4;Asb2;Hspa4l;Glg1;Enkur;Igfbp2;Sema6a;Asph;Cd59b;Nuak1;Stag1;Gpm6a;Mapre2;Tmem136;Zfp36l1;Arid5b;Smad7;Sh3kbp1;Nfkbiz;Nap1l5;Negr1,0.153769,0.071482,-0.014059,0.144751,-0.020887,-0.093129,0.054746,0.132881,0.053263,0.21794,0.051228,-0.017584,0.118201
YY1 (mouse),96,Tob2;Cryab;Pkig;Sphk2;Wnt9a;Mmp14;Kcnc4;Mecom;Gsto1;Fos;Nudt10;Cdc25b;Pdcd4;Adora1;Bmf;Htr1b;Itga9;Naf1;Adamts15;Fam76a;Gstz1;Egr1;Slc45a4;Cend1;Kcnq5;Ndufb11;Nav2;Tmem204;Mknk2;Cd9;Rrp8;Btg1;Smoc1;Fkbp5;Fam47e;Papss2;Sgip1;Plekhg3;Cebpd;Syne1;Tub;Gse1;Sipa1;Axin2;Slc4a8;Pde10a;Tmem82;Ngef;Lin9;Klf13;Kcnma1;Csnk2a2;Spsb1;Slc25a33;Pipox;Osbp;Hsp90aa1;Baiap2;Mdga2;Mboat1;Ppm1n;Fhl1;Kdelr2;Anln;Per3;Per1;Ihh;Kif3a;Fam177a;Hspa1l;Cntfr;Mthfr;Ptp4a3;Unc119;Prr12;Tmem200b;H3f3b;Emb;Rspo3;Irs2;Il3ra;Mustn1;Pfn1;Cmbl;Tnnt2;Ezr;Lman2l;Tsc22d1;Rhoc;Vldlr;Cgref1;Gdf15;Slx1b;Arhgap23;Pdzd2;Abcb6,0.15321,0.044756,-0.033256,0.123578,0.082651,0.003253,0.164051,0.006741,-0.053143,0.079958,0.159952,0.092832,0.250087
CBEPB (mouse),132,Ppfibp2;Kcnb1;Gsto1;Bmf;Kcnk1;Ip6k2;Sphkap;Igf1;Akr1c14;Net1;Arhgef3;Herpud1;Ccnb1ip1;Htra4;Homer2;Mrgpre;Sncaip;Usp2;Stox2;Dnajb4;Col27a1;Syne1;Ifrd2;Apcdd1;Arrdc3;Aig1;Dock10;Gpsm2;Scfd2;Mtmr4;Gbp3;Lats2;Fgfbp3;Gprc5b;Rnft1;Kpna1;Pmvk;Ppp1r14b;Mylk4;Sfrp2;Tagln2;Stbd1;Zbp1;Klhl30;Mmp3;Mt2;Vit;Sulf1;Abca8a;Enkur;Pfn1;Gpm6a;Fam184b;Sh3kbp1;Nfkbiz;Hist1h1c;Palld;Fat1;Bhlhe41;Mecom;Ndst3;Rock1;Rchy1;Osgin1;Ahsa1;Tagap;Igf2bp3;Slc45a4;Pcdhb18;Nrtn;Nav2;Ghr;Fam71a;Rnd3;Hnrnpl;Kitl;Gramd1c;Rbm8a;Dhrs9;Angpt1;Pi15;Plekhh2;Tnrc18;Vav3;Tlr2;Rab6b;Sorbs1;Gabrq;Srgn;Wnt16;Myh9;Idi1;Tcf7l2;Hlf;Rfx2;Tmc7;Ptgs2;Bend5;Bend7;Ppp1r3a;Ptprd;Id2;Ctsk;Cd34;Rftn2;Ano4;Diras2;Akr1b8;Mid1;Ndufv3;Churc1;Cntfr;Serpine1;Mthfr;Bace2;Tet1;Fmo2;Zfp568;Igfbp5;Ptpn13;Serpini1;Mustn1;Tsc22d3;Uchl1;Cmpk2;Myoz2;Ryk;Gdf10;Nr4a3;Usp53;Pik3ip1;Spry1,0.153147,0.098831,0.028423,0.17584,-0.054316,-0.126875,0.031005,0.092076,0.033919,0.158388,0.037873,-0.022768,0.108998
