tf_motif,num_genes,member_genes,max_lrt,peak_bin,circ_mean_hour,circ_std_hour,peak_hour
SRF (mouse),15,Gria4;Il33;Plac8;Ppl;Lmo2;Clock;Hsd11b1;Mid1;Sytl2;Serpine1;Olfr1034;Klf9;Smpdl3b;Tubg2;Hebp2,2.4000000000000004,4,12.641085336659064,4.991011434409619,9.0
TBP (mouse),30,Atp10a;Ech1;Akr1c14;Tiam2;Hsph1;Lix1;Hnmt;Dbf4;Creld2;Mmp3;Chd2;Olfr1034;Nfkbiz;Polm;Il33;Epyc;Frmd4b;Tfdp2;Ptn;Il15ra;Wee1;Myoc;Pla2g4a;Scml2;Mid1;Lnx1;Sytl2;Clec2d;Tsc22d3;Fibin,2.4000000000000004,6,10.91563472655324,5.433578542481382,13.0
IKZF1 (mouse),30,Mmp14;Cdc25b;Lpar4;Slc10a6;Tmem176b;Nr1d1;Nfatc2;Cdkn1a;Slco2b1;Lmo2;Rasd2;Il15ra;Ptgs2;Lrrc55;Tspan4;Tnfrsf12a;Ano1;Tmem151a;Mmp3;Pik3r6;Sytl2;Ptp4a3;Zfp28;Cys1;Inmt;Eif5a2;Fibin;Elmo2;S1pr3;Plcxd3,2.4000000000000004,4,10.656557786201496,5.252133387612156,9.0
FOS (mouse),20,Gstm7;Bicd1;Ccdc85b;Cirbp;Efr3a;Sqle;Fgd4;Slco2b1;Pi15;Lmo2;Sirt5;Mmp3;Vim;Nmnat3;Hopx;Fam107a;Klf9;Runx1;Hsf2bp;Hspa5,2.4000000000000004,3,10.44229759453728,5.028168071193247,7.0
PURA (human),10,G0s2;Gstt1;Slc10a6;Tppp3;Cmtm3;Pik3r6;Lasp1;Dapk1;Lnx1;Lama4,2.4000000000000004,1,10.280450890920225,9.359995585651014,3.0
FOXO3A (human),15,Sult1a1;Fam13a;Tnfrsf12a;Il33;Il34;Hnrnpl;Frmd4b;Slco2b1;Tulp1;Pdk4;Tsc22d3;Fibin;Nfkbiz;Mospd2;Hebp2,2.4000000000000004,6,11.026976020823378,5.192223527983312,13.0
MYOG (mouse),25,Mrvi1;Cdca7;Plod2;Ech1;Tcap;Hhipl1;Nr1d1;Nfatc2;Deptor;P2ry6;Il4ra;Cox4i2;Dync2li1;Tmem86a;Npr3;Lama4;Fdx1;Eln;Fam107a;Rhobtb1;Efhd1;Runx1;Manf;Rhoc;Hspa8,2.4000000000000004,4,6.885030491494771,7.109538121770926,9.0
RUNX2 (human),30,Mrvi1;Nmt1;Epb41l5;As3mt;Mbd1;Fabp5;Tmem52;Fam13a;Gria4;Peg3;Ece1;Slc10a6;Tmem176b;Taf4b;Mgmt;Fmo1;Prss23;Anxa8;Tfdp2;Lbp;Mthfd1l;Glul;Nmb;Tsc22d3;Cldn10;Stc2;Cstb;Lmo2;Dbp;Tiam2,2.4000000000000004,4,10.134175194134698,4.528626979247937,9.0
FOXO3A (mouse),10,Pdcd4;Atp10a;Sord;Celf4;Tulp1;Lpar4;Lox;Klhl11;Hebp2;Lama4,2.4000000000000004,1,8.440936594009177,6.392506318142369,3.0
USF1 (mouse),15,Upb1;Sirt5;Cdc25b;Tmem86a;Akr1c14;Tmem151a;Tef;Hspa4l;Anxa3;Nfatc2;Slc39a8;Runx1;Il17ra;Rasd2;Il15ra,2.4000000000000004,1,6.863681524057796,4.706105085317448,3.0
