frac_misaligned_amplitude_larger
0.1858
0.3658
0.3426
0.4696
0.3386
0.3554
0.389
0.391
0.3852
0.3256
0.3662
0.4312
0.5676
0.1704
0.7204
0.553
0.57
0.3228
0.4418
0.2782
0.7294
0.4398
0.4484
0.4844
0.296
0.2306
0.2908
0.4002
0.5078
0.315
0.0824
0.5496
0.4134
0.3346
0.3508
0.4366
0.522
0.1848
0.688
0.3618
0.4736
0.3154
0.184
0.3294
0.5846
0.563
0.3882
0.4624
0.2902
0.3302
0.277
0.4052
0.5972
0.526
0.545
0.628
0.2042
0.423
0.4482
0.2008
0.5222
0.38
0.6834
0.4918
0.4488
0.8968
0.2418
0.2586
0.3214
0.5664
0.5962
0.8442
0.3478
0.3316
0.3962
0.3848
0.489
0.323
0.4778
0.2666
0.5538
0.3636
0.5228
0.382
0.4056
0.1074
0.3384
0.4376
0.4004
0.906
0.4152
0.1806
0.2926
0.411
0.372
0.4528
0.3156
0.445
0.3714
0.369
0.3766
0.445
0.3554
0.8974
0.3654
0.6298
0.4324
0.3502
0.3402
0.3672
0.3538
0.471
0.3414
0.298
0.235
0.3634
0.3038
0.6524
0.2774
0.2732
0.3876
0.1296
0.334
0.4684
0.454
0.583
0.585
0.631
0.2978
0.3204
0.3094
0.51
0.3168
0.48
0.4782
0.4806
0.4064
0.4256
0.6082
0.5136
0.6016
0.1402
0.62
0.7242
0.628
0.4998
0.313
0.238
0.3352
0.2404
0.276
0.3982
0.2902
0.2688
0.0854
0.268
0.4266
0.328
0.3036
0.2298
0.5618
0.4792
0.5522
0.4706
0.4458
0.5168
0.6028
0.5042
0.395
0.4632
0.488
0.4622
0.3946
0.5032
0.8492
0.3616
0.6928
0.2882
0.5142
0.8818
0.4814
0.3386
0.396
0.4558
0.215
0.4092
0.3054
0.2114
0.6824
0.2892
0.4696
0.436
0.344
0.2314
0.4386
0.7398
0.1458
0.2786
0.327
0.2658
0.564
0.1682
0.363
0.238
0.2156
0.1914
0.3532
0.1942
0.1618
0.2676
0.3466
0.2282
0.631
0.3636
0.4518
0.126
0.5084
0.1686
0.5072
0.7774
0.1122
0.7672
0.4206
0.1612
0.2178
0.4168
0.4232
0.4116
0.4316
0.415
0.0594
0.5308
0.3148
0.4382
0.3498
0.4274
0.3966
0.2868
0.3462
0.2698
0.282
0.4456
0.2744
0.3278
0.3032
0.48
0.3126
0.5618
0.317
0.444
0.458
0.2596
0.4934
0.4644
0.415
0.5554
0.8016
0.4364
0.837
0.5546
0.4026
0.4672
0.5466
0.3092
0.4318
0.3172
0.4728
0.4028
0.4992
0.4734
0.3866
0.466
0.27
0.251
0.4276
0.5028
0.2096
0.3092
0.608
0.3176
0.4248
0.416
0.2872
0.1304
0.6036
0.3286
0.2856
0.2906
0.1738
0.4002
0.4864
0.4084
0.4422
0.8656
0.2992
0.2674
0.3462
0.397
0.345
0.3518
0.6068
0.3892
0.6704
0.438
0.3482
0.2914
0.5446
0.1282
0.18
0.1518
0.4384
0.402
0.266
0.2866
0.2528
0.5346
0.2296
0.2486
0.2002
0.6588
0.3436
0.377
0.4506
0.1536
0.487
0.2316
0.2852
0.1338
0.368
0.2964
0.291
0.1286
0.436
0.3122
0.177
0.2176
0.316
0.3702
0.268
0.419
0.4046
0.5276
0.3374
0.5056
0.473
0.4854
0.4354
0.4334
0.294
0.458
0.4476
0.2772
0.264
0.4818
0.4132
0.4466
0.4288
0.615
0.4802
0.5768
0.2278
0.3056
0.3386
0.5008
0.972
0.6472
0.6782
0.6916
0.1756
0.3354
0.0846
0.361
0.2482
0.421
0.4408
0.29
0.1322
0.328
0.2384
0.5778
0.2154
0.4514
0.3254
0.3462
0.3234
0.2908
0.275
0.4446
0.2976
0.4556
0.477
0.4592
0.4808
0.459
0.4004
0.47
0.4158
0.7734
0.3104
0.1868
0.3446
0.3846
0.4612
0.4084
0.3326
0.4718
0.5308
0.3006
0.2044
0.329
0.276
0.4194
0.2872
0.7486
0.302
0.6378
0.69
0.102
0.4302
0.2156
0.3316
0.3812
0.4284
0.4184
0.1858
0.6934
0.373
0.3296
0.5176
0.3766
0.4016
0.926
0.5174
0.3278
0.3306
0.4374
0.3622
0.4462
0.395
0.2946
0.4288
0.306
0.401
0.4174
0.4232
0.335
0.2172
0.0886
0.3702
0.3318
0.383
0.5338
0.5674
0.2848
0.569
0.63
0.5602
0.5474
0.1172
0.4678
0.4
0.4278
0.149
0.6294
0.3348
0.432
0.2988
0.364
0.281
0.4624
0.3214
0.411
0.2694
0.3388
0.4462
0.2176
0.368
0.5272
0.361
0.3632
0.7676
0.4008
0.3464
0.4844
0.5532
0.5014
0.21
0.3092
0.3894
0.3704
0.4216
0.3082
0.386
0.6824
0.6582
0.4176
0.5428
0.3532
0.2376
0.2036
0.3416
0.3516
0.4978
0.4274
0.3314
0.3484
0.1946
0.424
0.2484
0.5318
0.4656
0.2952
0.5028
0.3562
0.298
0.5072
0.29
0.8072
0.407
0.3804
0.574
0.0962
0.2002
0.3028
0.4056
0.0998
0.3366
0.6246
0.2102
0.3348
0.3196
0.394
0.4114
0.2798
0.5014
0.3068
0.3774
0.3058
0.3022
0.2702
0.3208
0.3464
0.5434
0.5244
0.3342
0.5722
0.4308
0.4842
0.1772
0.353
0.3994
0.1356
0.3526
0.7022
0.448
0.4136
0.527
0.2462
0.446
0.4222
0.418
0.403
0.3668
0.436
0.353
0.4236
0.33
0.1162
0.5946
0.4632
0.3928
0.6216
0.301
0.2128
0.2996
0.208
0.6496
0.5396
0.069
0.4774
0.201
0.1772
0.2988
0.3232
0.4944
0.4898
0.144
0.234
0.3064
0.28
0.4882
0.4208
0.7268
0.4244
0.2744
0.5712
0.4126
0.4412
0.8614
0.5064
0.5476
0.3272
0.3848
0.3968
0.0278
0.4168
0.4298
0.4442
0.3512
0.4204
0.5684
0.3618
0.263
0.6032
0.5426
0.4312
0.3554
0.3008
0.5182
0.4008
0.496
0.832
0.4272
0.3848
0.8272
0.426
0.331
0.4044
0.2118
0.3536
0.3368
0.167
0.4428
0.5308
0.2122
0.3222
0.2758
0.579
0.3818
0.4134
0.7446
0.3228
0.4222
0.4538
0.4534
0.3854
0.3966
0.3706
0.3468
0.402
0.417
0.602
0.3184
0.4812
0.3156
0.565
0.4032
0.3242
0.2706
0.4318
0.489
0.535
0.474
0.4838
0.2772
0.2456
0.3682
0.3036
0.2818
0.667
0.422
0.364
0.4742
0.1676
0.3498
0.468
0.3952
0.8456
0.3454
0.055
0.3842
0.3492
0.3642
0.2254
0.2674
0.0746
0.2868
0.2668
0.333
0.3738
0.1834
0.2088
0.4078
0.4158
0.4814
0.4066
0.336
0.236
0.2766
0.4562
0.3412
0.4446
0.5824
0.3036
0.3962
0.3388
