gene,acrophase_aligned_h,acrophase_misaligned_h
Ccdc42,3.1420638912377314,4.354624129915743
Ccdc42os,0.055332587146489746,2.71874211268577
Ccdc60,4.024371382627704,4.742643879435763
Ccdc85b,10.020436623770928,14.102383152307615
Cck,6.057361787837031,8.830211025933465
Cd9,4.885688010844397,8.011779406728708
Cdc25b,7.839804262639661,10.193815711897596
Cdh3,2.0994487981548002,4.130060699636259
Cdk19,18.002010719301435,17.858567527632538
Cdkl5,17.289692689749874,17.406804242442043
Cdkn1a,2.3328184839978423,3.1692173322819683
Cdkn2b,22.273111641423277,0.595503074900072
Cela1,7.66647305920136,8.04319520783785
Chordc1,20.407037334366365,18.297664524849996
Chrna1,22.25665442160424,2.562270808568352
Ciart,10.182781219840406,13.885669923100552
Cirbp,6.756800765666383,8.294642974246287
Cited2,12.551418674131254,14.929459861928787
Cited4,23.788568650724535,2.3432982721576923
Ckb,6.3618995972627115,7.271021833956291
Ckm,14.05770724973986,6.266888476684326
Cldn22,5.015479940600551,3.724785509330923
Clec2d,7.0099675207876935,14.295914965103922
Clock,0.01585858558880094,3.569229926829286
Cmtm6,0.7987834944927794,3.9400667562374565
Cntfr,16.899264887384437,18.072977479246546
Col27a1,15.793135650351926,19.38904866345271
Coq10b,12.138905086751501,15.350103069723088
Creb5,15.917932681986628,16.022900192495108
Creg2,12.798722578564055,17.641823209189724
Crtc1,0.5847365291245104,3.497918775887322
Crybg3,23.944369389023155,3.517622004478418
Cyp51,18.632638464110734,18.44287042273896
Cys1,15.370336120739672,18.005887297855743
Dbp,9.875847370466294,14.049391874434292
Dgat2,11.417996315437106,13.913523918100452
Dhrs9,0.3477314822372632,14.035810716218146
Dnaja1,20.55398123735094,16.8398759167867
Dnaja4,18.592909915703533,15.83823910373398
Dnajb1,20.043560517044053,14.65887807717929
Dnajb2,19.485426995981044,18.203461514187353
Dnajb4,19.123385511765242,15.462884865998795
Dock10,15.215982575829393,19.101999870847077
Dock5,15.738321151081113,17.376392136615888
Dock8,17.327495625422596,17.916454960253926
Dusp8,18.482862357099723,14.527456546245986
E130006D01Rik,1.2963743664462253,4.918342771832313
Echdc3,3.9749411930315226,3.691586727337417
Efna5,15.905527549430083,17.90858312068428
Efnb1,0.20976693541298008,2.3308718429804447
Elmo1,14.91799117174848,18.35701910462607
Eln,1.5251462976880292,5.0234905366139495
Eml2,2.6671084280639423,4.534545317311709
Epas1,15.139065450791467,20.80710368521292
Epb41,15.19743010340282,19.36174960724247
Ephx1,11.723218940529865,16.55786837286613
Etfbkmt,11.542351555757923,15.456157908505695
Eva1a,5.009731891143037,10.044658740912713
Eva1c,7.9851788366698155,11.17242257351745
Fabp3,10.502569254896805,12.114638437244459
Fabp5,3.8608980200841323,11.260566773611435
Faim2,16.9425813054292,0.25088496144734945
Fam107a,10.036194451865756,14.331036918111089
Fam13a,11.210157630317564,13.87698611340192
Fam13c,21.33778264273328,0.1003521545817406
Fam184b,0.5214550526015456,1.3755242297381787
Fam47e,12.536334307730794,16.836845244957853
Fam76a,11.950139721034919,14.824453735395323
Fam78b,3.6433379139166258,12.700329273096296
Fas,23.337148939597615,1.7727048309946596
