gene_set,num_genes,member_genes,max_amplitude,mean_ZT0,ci_lo_ZT0,ci_hi_ZT0,mean_ZT6,ci_lo_ZT6,ci_hi_ZT6,mean_ZT12,ci_lo_ZT12,ci_hi_ZT12,mean_ZT18,ci_lo_ZT18,ci_hi_ZT18
GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION,16,Plk2;Fam107a;Adora1;Drd1;Glul;Lama2;Mpp2;Nrgn;Ptgs2;Ptn;Slc8a3;Tnr;Cacnb2;Syt12;Akap5;Slc4a8,0.270414,-0.1066,-0.337735,0.101785,-0.187974,-0.406278,0.011175,-0.142038,-0.338642,0.033881,-0.377014,-0.581408,-0.177777
GOBP_REGULATION_OF_CELLULAR_PROTEIN_CATABOLIC_PROCESS,25,Trib1;Plk3;Csnk2a2;Efna1;Rybp;Rchy1;Trib2;Hfe;Dnajb2;Hspa1a;Hspa1b;Hsp90aa1;Ldlr;Smad7;Map1a;Nfe2l2;Ophn1;Rnft1;Pkd1;Trib3;Ezr;Cbfa2t3;Herpud1;Cd81;Cdc20,0.270232,-0.030685,-0.183741,0.109224,-0.300917,-0.420986,-0.154461,-0.086957,-0.219605,0.047488,-0.116098,-0.236253,0.014321
GOBP_REGULATION_OF_NEURON_PROJECTION_REGENERATION,4,Ptn;Tnr;Stk24;Klf4,0.270063,-0.44031,-0.939757,0.010645,-0.599091,-0.960049,-0.221229,-0.457381,-0.807308,-0.113164,-0.710373,-1.097936,-0.297164
GOBP_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE,22,Spry1;Spry2;Spint2;Csf1;Edn1;Ext1;Fgf7;Fgfr2;Foxf1;Sulf1;Ihh;Mmp14;Myc;Pgr;Pkd1;Wnt4;Ntn4;Sfrp2;Hhip;Sox9;Wnt5a;Rspo3,0.265805,0.074345,-0.06898,0.219402,-0.172792,-0.3172,-0.010292,-0.19146,-0.335366,-0.031222,-0.015302,-0.152058,0.114441
GOBP_BONE_GROWTH,9,Comp;Ext1;Fgfr2;Por;Rara;Rarg;Sox9;Stc1;Col27a1,0.265304,-0.072,-0.290554,0.102943,-0.337304,-0.568862,-0.136931,-0.18041,-0.443704,0.075539,-0.119099,-0.304638,0.075654
GOBP_ERYTHROCYTE_HOMEOSTASIS,12,Klf2;Cited2;Ets1;Brd1;Trim58;Hspa1a;Hspa1b;Id2;Zbtb7a;Klf13;Zfp36l1;Thra,0.261753,-0.077515,-0.260797,0.104149,-0.301258,-0.450245,-0.094907,-0.130601,-0.317174,0.040626,-0.039505,-0.21005,0.125708
GOBP_ARTERY_MORPHOGENESIS,14,Cited2;Comp;Edn1;Efnb2;Foxf1;Hes1;Ldlr;Smad7;Adamts9;Zmiz1;Tfap2b;Tgfb2;Myocd;Acvrl1,0.260975,-0.035899,-0.211549,0.119728,-0.296874,-0.432248,-0.101578,-0.09594,-0.235702,0.067346,-0.10504,-0.247175,0.016552
GOBP_NEGATIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_IN_ABSENCE_OF_LIGAND,4,Unc5b;Hspa1a;Hspa1b;Pf4,0.260257,-0.681539,-1.033656,-0.089322,-0.581455,-1.017597,-0.203593,-0.841712,-1.3497,-0.404592,-0.593613,-0.957923,-0.274519
GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_ABSENCE_OF_LIGAND,4,Unc5b;Hspa1a;Hspa1b;Pf4,0.260257,-0.681539,-1.033656,-0.089322,-0.581455,-1.017597,-0.203593,-0.841712,-1.3497,-0.404592,-0.593613,-0.957923,-0.274519
GOBP_POSITIVE_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS,7,Ccn2;Rgcc;Ihh;Wnt4;Scx;Tgfb3;Creb3l1,0.259673,-0.0957,-0.39902,0.189204,-0.355373,-0.609161,-0.146735,-0.222547,-0.478985,0.072078,-0.164628,-0.415135,0.119514
