gene_set,num_genes,member_genes,max_amplitude,mean_ZT0,ci_lo_ZT0,ci_hi_ZT0,mean_ZT6,ci_lo_ZT6,ci_hi_ZT6,mean_ZT12,ci_lo_ZT12,ci_hi_ZT12,mean_ZT18,ci_lo_ZT18,ci_hi_ZT18
GOBP_MUSCLE_HYPERTROPHY,5,Edn1;Lmcd1;Myoc;Nr4a3;Tcap,0.740618,-0.258422,-0.944641,0.355749,-0.098941,-0.579992,0.317687,-0.602301,-1.044638,-0.072089,0.138317,-0.308684,0.580886
GOBP_NEUTROPHIL_CHEMOTAXIS,11,Dpp4;Edn1;Cxcl2;Lgals3;Prex1;Ccl2;Ccl7;Ccl11;Ccl19;Cxcl5;Cd74,0.740099,-0.195413,-0.607284,0.245142,-0.046701,-0.357418,0.271498,0.286397,-0.101811,0.683036,0.544685,0.139305,0.869001
GOBP_NEUTROPHIL_MIGRATION,11,Dpp4;Edn1;Cxcl2;Lgals3;Prex1;Ccl2;Ccl7;Ccl11;Ccl19;Cxcl5;Cd74,0.740099,-0.195413,-0.607284,0.245142,-0.046701,-0.357418,0.271498,0.286397,-0.101811,0.683036,0.544685,0.139305,0.869001
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY,7,Add2;Fkbp4;Hspa5;Sost;Tbx20;Svil;Scin,0.727137,0.191271,-0.315263,0.578474,-0.160965,-0.476684,0.212991,-0.535866,-1.166851,-0.006147,-0.429311,-0.832971,-0.032926
GOBP_MUSCLE_CELL_PROLIFERATION,13,Calcrl;Cdkn1a;Edn1;Eln;Hpgd;Apod;Igfbp3;Ccn3;Smpd3;Tbx20;Ptgs2;Thbs1;Nr4a3,0.71846,-0.127465,-0.387968,0.124092,0.020396,-0.208217,0.244966,-0.437379,-0.844307,-0.135024,0.28108,0.043117,0.51147
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION,4,Pdpn;Bambi;Rgcc;Tbx20,0.713732,0.105694,-0.520917,0.660874,-0.023319,-0.389601,0.445665,-0.608038,-1.042154,-0.041295,-0.050121,-0.456544,0.392042
GOBP_HEART_MORPHOGENESIS,10,Edn1;Eln;Foxf1;Ankrd1;Npy1r;Tbx20;Tek;Tnnt2;Tcap;Aldh1a2,0.706174,0.070592,-0.307368,0.525756,0.136436,-0.143766,0.407138,-0.569738,-1.046081,-0.151677,-0.177946,-0.513643,0.080077
GOBP_REGULATION_OF_CELL_SIZE,7,Edn1;Aqp1;Islr2;Deptor;Spp1;Slc9a3r1;Sema3e,0.703955,0.151407,-0.437666,0.640775,0.074991,-0.284035,0.46544,-0.178725,-0.629128,0.242898,0.525231,0.136209,0.970174
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,3,Sorbs1;Ahsg;Tns2,0.700762,0.164683,-0.577265,0.788633,-0.239134,-0.672319,0.172147,-0.485398,-1.035384,0.083934,-0.536079,-1.05852,-0.029392
GOBP_POSITIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION,13,Nes;Ccn2;Edn1;Limch1;Rgcc;Rhoc;Myoc;Ccl11;Sfrp1;Tek;Psrc1;Scin;Nav3,0.699859,0.03169,-0.421014,0.386894,0.212027,-0.02868,0.428488,-0.487832,-0.810097,-0.189808,0.139014,-0.160681,0.412852
