frac_misaligned_amplitude_larger
0.6224
0.701
0.624
0.489
0.3222
0.2296
0.3388
0.2494
0.2858
0.3892
0.2838
0.2732
0.087
0.2528
0.4366
0.3456
0.3066
0.2398
0.55
0.4952
0.5488
0.4752
0.4468
0.506
0.59
0.5092
0.387
0.467
0.4804
0.448
0.386
0.4954
0.8498
0.3608
0.6998
0.285
0.5084
0.8722
0.485
0.3314
0.3722
0.4524
0.2058
0.4162
0.305
0.21
0.69
0.2808
0.481
0.436
0.352
0.2294
0.4428
0.7362
0.1458
0.2788
0.3316
0.2524
0.5566
0.1752
0.3684
0.213
0.2024
0.1914
0.3336
0.2006
0.1476
0.2716
0.344
0.2296
0.6202
0.374
0.4298
0.1262
0.5138
0.1656
0.5092
0.784
0.106
0.784
0.4114
0.1548
0.2066
0.4252
0.421
0.4106
0.4452
0.4116
0.0616
0.5342
0.3192
0.4272
0.3442
0.4384
0.3944
0.2906
0.3314
0.2726
0.2808
0.4468
0.2746
0.3182
0.3274
0.4616
0.3122
0.562
0.311
0.4368
0.4626
0.2592
0.4776
0.467
0.3946
0.5496
0.7866
0.4268
0.839
0.548
0.4096
0.4748
0.5384
0.304
0.4222
0.331
0.471
0.4114
0.4924
0.475
0.3928
0.47
0.2532
0.2614
0.4298
0.5198
0.2124
0.326
0.5914
0.3326
0.4304
0.4032
0.2974
0.137
0.625
0.3346
0.289
0.2852
0.1734
0.4086
0.4924
0.4232
0.4394
0.8628
0.2982
0.2786
0.3348
0.3826
0.3468
0.355
0.6194
0.4106
0.6658
0.4224
0.352
0.299
0.5444
0.1278
0.1772
0.145
0.431
0.4078
0.2568
0.2988
0.2682
0.5354
0.2188
0.2494
0.193
0.6666
0.335
0.3802
0.4494
0.1588
0.4796
0.2254
0.2904
0.1348
0.3638
0.287
0.2794
0.1296
0.4108
0.3142
0.1842
0.2188
0.31
0.363
0.2654
0.4228
0.3966
0.532
0.324
0.5168
0.4656
0.4868
0.4214
0.4432
0.2976
0.4624
0.4442
0.28
0.2612
0.4772
0.4236
0.4722
0.4386
0.6016
0.4814
0.5798
0.2332
0.3214
0.3374
0.4838
0.9688
0.6356
0.673
0.6976
0.1844
0.3124
0.0778
0.353
0.25
0.4136
0.4358
0.2898
0.1242
0.3278
0.227
0.5882
0.2068
0.4558
0.3188
0.3558
0.3274
0.3142
0.286
0.4408
0.2966
0.462
0.476
0.4688
0.4964
0.452
0.405
0.4922
0.4074
0.7634
0.3018
0.1844
0.3364
0.379
0.4576
0.411
0.355
0.4594
0.5302
0.3158
0.2012
0.321
0.2718
0.4204
0.2852
0.7602
0.296
0.6368
0.7012
0.0976
0.4268
0.2192
0.331
0.381
0.4436
0.429
0.1808
0.6882
0.3644
0.3224
0.5038
0.3746
0.4002
0.939
0.5262
0.3088
0.324
0.4374
0.3704
0.4428
0.38
0.2908
0.419
0.307
0.39
0.4046
0.412
0.3524
0.2232
0.096
0.3668
0.3402
0.3896
0.5208
0.5846
0.2978
0.5614
0.6596
0.5542
0.5384
0.1188
0.4662
0.396
0.4198
0.1464
0.598
0.349
0.4434
0.3058
0.3572
0.2646
0.4618
0.3228
0.403
0.2722
0.35
0.4462
0.216
0.3848
0.5246
0.373
0.3602
0.7728
0.403
0.3506
0.4756
0.549
0.5076
0.214
0.3066
0.3908
0.3536
0.4122
0.3076
0.3836
0.684
0.6604
0.4218
0.5476
0.3546
0.236
0.2144
0.3338
0.3514
0.4892
0.4222
0.331
0.343
0.1994
0.4322
0.2578
0.5326
0.4804
0.3062
0.5144
0.3564
0.2894
0.5144
0.3128
0.8126
0.4192
0.371
0.561
0.0996
0.1906
0.3026
0.4072
0.0908
0.3318
0.6154
0.2012
0.3166
0.3256
0.388
0.3942
0.293
0.5118
0.315
0.39
0.317
0.2892
0.2674
0.315
0.3456
0.5592
0.5268
0.3274
0.5756
0.4242
0.4834
0.1722
0.348
0.375
0.1412
0.3458
0.7016
0.4558
0.4076
0.5214
0.252
0.4466
0.4228
0.4214
0.4042
0.3662
0.4506
0.3512
0.4314
0.32
0.1156
0.594
0.4398
0.4034
0.6096
0.3064
0.218
0.3068
0.2236
0.6376
0.5472
0.0686
0.4966
0.2042
0.1724
0.2936
0.3262
0.481
0.4742
0.1486
0.244
0.3128
0.278
0.4846
0.4216
0.728
0.4272
0.2752
0.5714
0.4104
0.44
0.8538
0.5186
0.558
0.322
0.383
0.3932
0.0262
0.3976
0.4182
0.451
0.3422
0.4282
0.5492
0.3544
0.2604
0.6094
0.5448
0.4328
0.3542
0.3
0.5256
0.4036
0.507
0.8346
0.4316
0.4018
0.8222
0.4172
0.3134
0.394
0.2112
0.3408
0.3204
0.172
0.4654
0.5368
0.2154
0.313
0.29
0.5774
0.3738
0.4146
0.7062
0.3112
0.4478
0.4558
0.4444
0.3818
0.3956
0.3764
0.3306
0.4022
0.4312
0.6152
0.3146
0.4686
0.3214
0.557
0.4052
0.3272
0.265
0.4482
0.4956
0.543
0.4758
0.4764
0.2742
0.2432
0.3672
0.308
0.2892
0.666
0.4184
0.3692
0.4716
0.1628
0.3474
0.4728
0.4038
0.851
0.3378
0.054
0.3812
0.3566
0.3452
0.2176
0.2604
0.0726
0.2948
0.2866
0.331
0.3728
0.1768
0.2042
0.3942
0.4236
0.476
0.3968
0.3334
0.2324
0.2876
0.4462
0.3422
0.4242
0.5742
0.3096
0.3936
0.3374
