gene	log_min	log_max
Ralb	-12.165926	-8.712048
Tmem185b	-13.974215	-10.520336
Epb41l5	-13.71185	-10.257972
Ptpn4	-13.386428	-9.932549
Tmem177	-14.330889	-10.87701
Tmem37	-14.890505	-11.436626
Dbi	-9.370045	-5.916167
3110009E18Rik	-12.780292	-9.326413
Steap3	-11.822453	-8.368574
Insig2	-11.514626	-8.060747
Ccdc93	-13.71185	-10.257972
Ddx18	-11.531867	-8.077989
Actr3	-10.767411	-7.3135333
Slc35f5	-12.269466	-8.815588
Gpr39	-15.178187	-11.724309
Lypd1	-13.568749	-10.114871
Nckap5	-15.5836525	-12.129774
Mgat5	-12.721452	-9.267573
2900009J06Rik	-14.330889	-10.87701
Ccnt2	-12.269466	-8.815588
Map3k19	-15.5836525	-12.129774
Rab3gap1	-11.932994	-8.4791155
Zranb3	-14.890505	-11.436626
R3hdm1	-11.88235	-8.428472
Ubxn4	-10.796161	-7.342283
Mcm6	-14.079575	-10.625696
Dars	-12.133665	-8.679787
Cxcr4	-15.5836525	-12.129774
Gm15675	-16.276798	-12.822921
Cd55	-11.603971	-8.150092
Pfkfb2	-15.5836525	-12.129774
Yod1	-13.185757	-9.731878
AA986860	-14.667361	-11.213483
Mapkapk2	-12.233748	-8.77987
Dyrk3	-16.276798	-12.822921
Eif2d	-12.69328	-9.239402
Rassf5	-15.5836525	-12.129774
Ikbke	-14.079575	-10.625696
Srgap2	-12.384979	-8.931101
Gm29488	-15.5836525	-12.129774
Fam72a	-14.667361	-11.213483
Rab7b	-13.50421	-10.050332
Slc41a1	-12.944594	-9.490716
Rab29	-13.33236	-9.878482
Nucks1	-10.505359	-7.051481
Slc45a3	-13.50421	-10.050332
Elk4	-12.087145	-8.633266
Mfsd4a	-14.330889	-10.87701
Cdk18	-16.276798	-12.822921
Nuak2	-16.276798	-12.822921
Tmcc2	-13.71185	-10.257972
Dstyk	-12.325556	-8.871677
6030442K20Rik	-16.276798	-12.822921
Rbbp5	-13.71185	-10.257972
Tmem81	-14.667361	-11.213483
Lrrn2	-13.568749	-10.114871
Mdm4	-12.182455	-8.728577
Pik3c2b	-13.878904	-10.425026
Ppp1r15b	-12.426652	-8.972774
Plekha6	-13.443586	-9.989708
Ren1	-14.890505	-11.436626
Etnk2	-15.178187	-11.724309
Sox13	-13.791893	-10.338015
Snrpe	-10.277863	-6.8239846
Zc3h11a	-13.974215	-10.520336
Gm38394	-15.5836525	-12.129774
Lax1	-15.178187	-11.724309
Atp2b4	-10.939261	-7.4853835
Optc	-10.983495	-7.529617
Gm15851	-15.5836525	-12.129774
Prelp	-9.69616	-6.2422824
Fmod	-11.306986	-7.853108
Btg2	-9.426673	-5.9727955
Chil1	-15.5836525	-12.129774
Adora1	-15.178187	-11.724309
Ppfia4	-14.079575	-10.625696
Tmem183a	-12.639214	-9.185335
Cyb5r1	-12.325556	-8.871677
Adipor1	-11.416987	-7.9631095
Platr1	-16.276798	-12.822921
Klhl12	-14.079575	-10.625696
Rabif	-13.386428	-9.932549
Kdm5b	-12.306507	-8.852629
Ppp1r12b	-10.496056	-7.0421777
Ube2t	-16.276798	-12.822921
Lgr6	-11.279587	-7.825709
Ptpn7	-16.276798	-12.822921
Arl8a	-11.712451	-8.258573
Gpr37l1	-16.276798	-12.822921
Rnpep	-12.639214	-9.185335
Timm17a	-10.934465	-7.4805875
Lmod1	-9.355141	-5.901263
Shisa4	-11.072793	-7.618915
Ipo9	-12.325556	-8.871677
Nav1	-11.01411	-7.5602317
Csrp1	-8.954949	-5.501072
Phlda3	-11.1953945	-7.7415166
Tnni1	-16.276798	-12.822921
Tnnt2	-13.791893	-10.338015
Tmem9	-11.894773	-8.440894
Kif21b	-16.276798	-12.822921
Camsap2	-12.665881	-9.212003
9230116N13Rik	-15.178187	-11.724309
Ddx59	-14.197358	-10.74348
Zfp281	-12.405599	-8.95172
Gm19705	-13.185757	-9.731878
Gm4258	-14.667361	-11.213483
Gm26930	-16.276798	-12.822921
A430106G13Rik	-16.276798	-12.822921
Nek7	-11.164811	-7.710933
2310009B15Rik	-11.755011	-8.301132
Dennd1b	-12.909504	-9.455626
Zbtb41	-12.811064	-9.357185
Aspm	-16.276798	-12.822921
Cfhr2	-15.5836525	-12.129774
Cfh	-8.912886	-5.4590077
Kcnt2	-12.811064	-9.357185
Cdc73	-11.87008	-8.416202
Glrx2	-11.008942	-7.5550637
Ro60	-11.622839	-8.168961
Uchl5	-12.364777	-8.910898
Rgs2	-12.028304	-8.574426
Rgs1	-14.890505	-11.436626
Pla2g4a	-11.946066	-8.4921875
Ptgs2	-13.71185	-10.257972
Ptgs2os2	-15.5836525	-12.129774
Odr4	-11.5583	-8.104422
Tpr	-10.376902	-6.9230237
Prg4	-12.613237	-9.159359
Hmcn1	-13.232277	-9.7783985
Gm10138	-14.48504	-11.031161
Ivns1abp	-12.842813	-9.388934
Swt1	-11.9073515	-8.453473
Trmt1l	-12.750439	-9.29656
Rnf2	-12.69328	-9.239402
Fam129a	-10.569689	-7.115811
Edem3	-12.613237	-9.159359
1700025G04Rik	-11.7442	-8.290321
Tsen15	-12.287815	-8.833937
Colgalt2	-15.5836525	-12.129774
Rgl1	-12.69328	-9.239402
Arpc5	-11.045691	-7.5918126
Ncf2	-14.48504	-11.031161
Smg7	-12.269466	-8.815588
Gm28791	-14.330889	-10.87701
Nmnat2	-15.5836525	-12.129774
Lamc2	-16.276798	-12.822921
Lamc1	-11.106316	-7.6524377
Dhx9	-11.98634	-8.532461
Rgs16	-14.667361	-11.213483
Rnasel	-14.197358	-10.74348
Teddm2	-15.178187	-11.724309
Glul	-10.759346	-7.305468
A830008E24Rik	-16.276798	-12.822921
Cacna1e	-16.276798	-12.822921
Gm9530	-16.276798	-12.822921
Ier5	-10.983495	-7.529617
Mr1	-12.909504	-9.455626
Stx6	-12.563228	-9.109349
BC034090	-16.276798	-12.822921
Xpr1	-11.078302	-7.6244245
Gm5532	-15.5836525	-12.129774
Acbd6	-11.456518	-8.00264
Qsox1	-10.796161	-7.342283
Cep350	-12.133665	-8.679787
Tor1aip1	-11.183049	-7.7291713
Tor1aip2	-12.405599	-8.95172
Gm2000	-11.946066	-8.4921875
Soat1	-12.842813	-9.388934
Abl2	-13.141305	-9.687427
Tor3a	-12.639214	-9.185335
Fam20b	-12.875602	-9.421723
Ralgps2	-13.568749	-10.114871
Angptl1	-13.878904	-10.425026
Rasal2	-12.165926	-8.712048
Cryzl2	-13.057923	-9.604045
Sec16b	-13.33236	-9.878482
Pappa2	-15.5836525	-12.129774
Cop1	-11.932994	-8.4791155
Tnr	-16.276798	-12.822921
4930523C07Rik	-10.246114	-6.792236
Mrps14	-10.453753	-6.9998755
Cacybp	-11.045691	-7.5918126
Rabgap1l	-12.216356	-8.762478
Gm37529	-15.5836525	-12.129774
Rc3h1	-11.799462	-8.345584
Serpinc1	-15.178187	-11.724309
Zbtb37	-13.386428	-9.932549
Gas5	-9.439466	-5.9855886
Dars2	-16.276798	-12.822921
Cenpl	-14.667361	-11.213483
Klhl20	-12.780292	-9.326413
Ankrd45	-14.890505	-11.436626
Prdx6	-10.783738	-7.32986
Suco	-12.344974	-8.891095
Pigc	-13.098745	-9.644867
Dnm3	-14.197358	-10.74348
2810442N19Rik	-16.276798	-12.822921
Dnm3os	-13.71185	-10.257972
Eef1aknmt	-14.48504	-11.031161
Vamp4	-12.182455	-8.728577
Myoc	-15.5836525	-12.129774
Prrc2c	-10.474681	-7.020803
Fmo4	-14.667361	-11.213483
Fmo1	-11.045691	-7.5918126
Fmo2	-8.820345	-5.366467
Fmo6	-16.276798	-12.822921
Fmo3	-11.632408	-8.17853
Prrx1	-10.450799	-6.996921
Gorab	-13.281067	-9.8271885
Kifap3	-11.401602	-7.947724
Scyl3	-13.974215	-10.520336
Mettl18	-14.330889	-10.87701
Slc19a2	-14.48504	-11.031161
Ccdc181	-13.71185	-10.257972
Blzf1	-12.750439	-9.29656
Nme7	-13.791893	-10.338015
Atp1b1	-12.306507	-8.852629
Gm26685	-16.276798	-12.822921
Dpt	-9.705916	-6.2520385
Gm20743	-16.276798	-12.822921
Sft2d2	-12.042693	-8.588815
Tiprl	-11.702088	-8.24821
Gpr161	-13.71185	-10.257972
Dcaf6	-12.875602	-9.421723
Mpc2	-9.8091	-6.355222
Mpzl1	-12.613237	-9.159359
Rcsd1	-12.780292	-9.326413
Creg1	-10.80874	-7.3548617
Cd247	-15.5836525	-12.129774
Pou2f1	-12.639214	-9.185335
Dusp27	-14.667361	-11.213483
Ildr2	-13.232277	-9.7783985
Tada1	-13.281067	-9.8271885
Pogk	-13.33236	-9.878482
Gm16701-1	-14.890505	-11.436626
Fam78b	-14.48504	-11.031161
Uck2	-13.281067	-9.8271885
Tmco1	-10.660028	-7.2061505
Aldh9a1	-12.944594	-9.490716
Mgst3	-11.424769	-7.9708915
Rxrg	-15.5836525	-12.129774
Pbx1	-10.74341	-7.289532
Nuf2	-15.5836525	-12.129774
Rgs5	-9.659396	-6.2055182
Rgs4	-12.149665	-8.695786
Ccdc190	-16.276798	-12.822921
Hsd17b7	-13.568749	-10.114871
3110045C21Rik	-16.276798	-12.822921
Ddr2	-10.6491785	-7.1953006
Uap1	-11.472778	-8.0189
Gm37502	-16.276798	-12.822921
Uhmk1	-12.811064	-9.357185
Gm7694	-13.878904	-10.425026
Nos1ap	-13.443586	-9.989708
Olfml2b	-10.486839	-7.0329614
Atf6	-12.49261	-9.038732
Dusp12	-12.875602	-9.421723
Gm26620	-16.276798	-12.822921
Fcgr2b	-14.079575	-10.625696
Cfap126	-14.667361	-11.213483
Sdhc	-11.117744	-7.6638665
Mpz	-15.5836525	-12.129774
Pcp4l1	-10.308092	-6.854214
Tomm40l	-13.057923	-9.604045
Apoa2	-16.276798	-12.822921
Ndufs2	-10.812967	-7.3590894
Adamts4	-13.791893	-10.338015
B4galt3	-12.875602	-9.421723
Ppox	-13.057923	-9.604045
Usp21	-13.71185	-10.257972
Ufc1	-10.456717	-7.0028386
Gm20045	-14.197358	-10.74348
Dedd	-13.141305	-9.687427
Nit1	-12.58792	-9.134042
Pfdn2	-10.869628	-7.41575
Klhdc9	-15.178187	-11.724309
Usf1	-12.613237	-9.159359
F11r	-12.182455	-8.728577
B930036N10Rik	-14.330889	-10.87701
Alyref2	-13.974215	-10.520336
Vangl2	-14.48504	-11.031161
Ncstn	-11.9593115	-8.505433
Copa	-10.74341	-7.289532
Pex19	-12.133665	-8.679787
Dcaf8	-11.61336	-8.159482
Pea15a	-11.239847	-7.7859693
Casq1	-12.811064	-9.357185
Igsf8	-11.87008	-8.416202
Atp1a2	-10.579706	-7.1258283
Pigm	-14.079575	-10.625696
Slamf9	-13.974215	-10.520336
Igsf9	-13.443586	-9.989708
Tagln2	-9.3882265	-5.934349
Cfap45	-14.079575	-10.625696
4933439K11Rik	-16.276798	-12.822921
