gene,male_wt_bf,female_wt_bf,male_ko_bf,female_ko_bf,male_wt_frac_detected,female_wt_frac_detected,male_ko_frac_detected,female_ko_frac_detected
Nme4,-1.0585133,-1.3785086,-0.9126705,1.6906047,0.0054865424430641,0.0056935817805383,0.0053830227743271,0.0049689440993788
Nme5,-7.6731014,-1.5755368,-5.1886845,-4.6973996,0.0302277432712215,0.0255693581780538,0.0257763975155279,0.024223602484472
Nme6,-0.54265606,-4.6537156,-3.74632,-9.471246,0.0688405797101449,0.0751552795031055,0.0700828157349896,0.0816770186335403
Nme7,-4.1558037,-4.1948223,-7.028127,-5.797662,0.0560041407867494,0.0578674948240165,0.0648033126293995,0.0703933747412008
Nmi,-17.934156,-3.4868672,-18.663635,-9.192284,0.1322981366459627,0.1354037267080745,0.1169772256728778,0.125879917184265
Nmnat1,-4.4525785,-4.1208143,-3.482308,-13.812706,0.0445134575569358,0.0491718426501035,0.0387163561076604,0.0448240165631469
Nmnat2,10.772963,2.0018792,-0.06681148,-2.0335288,0.0129399585921325,0.010351966873706,0.0026915113871635,0.00527950310559
Nmnat3,-1.8249168,1.6314671,-3.7731984,-0.70954555,0.0195652173913043,0.0178053830227743,0.022567287784679,0.0223602484472049
Nmral1,-4.700156,-1.5608518,-18.24111,-11.239808,0.0516563146997929,0.0490683229813664,0.0515527950310559,0.0519668737060041
Nmrk1,-6.041528,-6.712797,-9.842877,-4.08434,0.0507246376811594,0.0495859213250517,0.0596273291925465,0.0458592132505175
Nmrk2,1.071303,1.4415692,-0.4772097,-0.4284629,0.0056935817805383,0.005175983436853,0.0062111801242236,0.0096273291925465
Nmt1,-18.908773,60.663387,-55.891663,-57.493973,0.5714285714285714,0.4425465838509316,0.3819875776397515,0.3819875776397515
Nmt2,-31.878233,12.124195,-24.26578,-7.045834,0.4226708074534162,0.3238095238095238,0.2859213250517598,0.2816770186335404
Nnat,-0.8152299,3.8050334,-0.39874828,-1.2759521,0.0007246376811594,0.00175983436853,0.00175983436853,0.0009316770186335
Nnmt,-19.411352,-20.203175,-24.881172,-13.3155365,0.2802277432712215,0.2765010351966874,0.275879917184265,0.2925465838509317
Nnt,-6.4936357,-0.7810091,-4.7717257,-8.268454,0.0198757763975155,0.0234989648033126,0.0209109730848861,0.0211180124223602
Noa1,-0.75990933,-4.7588964,-7.40453,-7.723889,0.0641821946169772,0.0687370600414078,0.0668737060041407,0.074223602484472
Nob1,-13.550073,-19.081602,-8.833906,-10.098195,0.1404761904761904,0.1457556935817805,0.1270186335403726,0.1384057971014492
Noc2l,-1.231632,-2.35363,-6.652679,-15.545324,0.1313664596273291,0.1196687370600414,0.1041407867494824,0.1178053830227743
Noc3l,-5.0264072,-5.318411,-10.246635,-16.827002,0.0978260869565217,0.0925465838509316,0.0894409937888198,0.0938923395445134
Noc4l,-6.0206404,-9.27891,0.53724855,-3.4960918,0.0364389233954451,0.0383022774327122,0.0344720496894409,0.0428571428571428
Noct,-2.1727448,12.064289,-2.5320768,-0.278538,0.0307453416149068,0.0257763975155279,0.031055900621118,0.0286749482401656
Nod1,-2.261597,-11.882768,-10.187577,-1.4410391,0.05,0.0508281573498964,0.062215320910973,0.0578674948240165
Nog,-0.63631934,-0.14763202,2.0486379,-0.22845258,0.0023809523809523,0.001863354037267,0.0011387163561076,0.0014492753623188
Nol10,-5.6216536,-8.826908,-8.00476,-1.2496569,0.0450310559006211,0.0389233954451345,0.041407867494824,0.0404761904761904
Nol11,-11.728071,-15.822061,-22.355988,-18.158726,0.2163561076604555,0.2038302277432712,0.198343685300207,0.2267080745341615
Nol12,-29.994734,-17.193226,-11.442218,-24.720644,0.1971014492753623,0.2002070393374741,0.2161490683229813,0.2432712215320911
Nol3,-5.007534,-3.3310046,-6.104085,-1.4591701,0.0275362318840579,0.020703933747412,0.0334368530020703,0.025879917184265
Nol4l,-8.57827,-1.8832327,-9.33044,5.4672756,0.0197722567287784,0.015631469979296,0.015527950310559,0.0158385093167701
Nol6,-16.20037,-12.322681,-12.636951,-7.6630287,0.0686335403726708,0.0615942028985507,0.0534161490683229,0.0511387163561076
Nol7,-36.96423,-6.6916976,-60.475506,-88.74367,0.717287784679089,0.7409937888198758,0.7244306418219462,0.7784679089026915
Nol8,-8.700097,-9.320579,-3.3857157,-4.0738435,0.141511387163561,0.1393374741200828,0.125879917184265,0.1380952380952381
Nol9,-4.36309,-5.1264987,-7.8610907,-9.750844,0.0572463768115942,0.0576604554865424,0.0469979296066252,0.0596273291925465
Nolc1,-15.813154,-21.486973,-21.51327,-11.9568815,0.2643892339544513,0.2338509316770186,0.2144927536231884,0.2244306418219461
Nom1,-15.809125,-8.101459,-16.581863,-6.1526465,0.1645962732919254,0.1574534161490683,0.1667701863354037,0.1783643892339544
Nomo1,-36.72757,-21.386034,-23.643177,-0.14462346,0.2607660455486542,0.2342650103519668,0.2303312629399586,0.2302277432712215
Nono,-52.26378,-19.701023,-49.559193,-47.79275,0.4302277432712215,0.4093167701863354,0.4087991718426501,0.4312629399585921
Nop10,-35.731747,-84.35322,-52.73709,-76.73271,0.7631469979296066,0.7814699792960662,0.7521739130434782,0.8025879917184265
Nop14,-59.603523,-15.056532,-19.730711,-15.548081,0.2538302277432712,0.2338509316770186,0.2202898550724637,0.2594202898550725
Nop16,-4.116043,-28.050589,-11.397473,-26.33716,0.1177018633540372,0.1325051759834368,0.1165631469979296,0.1289855072463768
Nop2,-7.6188145,-4.2494273,-10.912815,-11.12254,0.0716356107660455,0.0691511387163561,0.0725672877846791,0.0795031055900621
Nop53,-66.269775,-62.13804,-64.64117,-55.211807,0.5231884057971015,0.4923395445134575,0.5213250517598343,0.5771221532091098
Nop56,-27.041616,-17.004496,-43.829388,-15.513728,0.2997929606625258,0.2898550724637681,0.2960662525879917,0.3126293995859213
Nop58,-18.119919,-32.099197,-47.71726,-25.653486,0.3216356107660455,0.3065217391304348,0.2952380952380952,0.3050724637681159
Nop9,-5.9887257,-14.610149,-17.767056,-9.585227,0.0987577639751552,0.1026915113871635,0.0964803312629399,0.1010351966873706
Nos1ap,-2.9919243,0.22562955,-11.560122,-1.7195771,0.1123188405797101,0.0996894409937888,0.1107660455486542,0.0997929606625258
Nos3,-2.420667,-3.4855418,7.8514686,4.051233,0.0057971014492753,0.0068322981366459,0.00703933747412,0.0064182194616977
Nosip,-5.3650637,-13.797544,-11.032521,-31.53682,0.2433747412008281,0.2195652173913043,0.2290890269151138,0.2630434782608695
Nostrin,-1.2442627,0.2814538,-1.1771199,-1.818184,0.00175983436853,0.0015527950310559,0.0024844720496894,0.0025879917184265
Notch1,-7.459665,-3.331853,-5.304203,-3.364616,0.0426501035196687,0.0372670807453416,0.0398550724637681,0.0418219461697722
Notch2,-11.424404,-13.308751,-31.32561,-20.017838,0.3318840579710145,0.2995859213250517,0.3094202898550725,0.2768115942028985
Notch3,-8.642841,-1.8701382,-7.240291,-15.523695,0.1831262939958592,0.1445134575569358,0.1462732919254658,0.1355072463768116
Notch4,-1.4868702,-1.0385666,-0.73008865,1.3281846,0.005175983436853,0.0062111801242236,0.0061076604554865,0.0059006211180124
Nova1,-0.96957487,-0.98488945,-0.8395768,-0.9692303,0.0007246376811594,0.001863354037267,0.0013457556935817,0.0022774327122153
Nova2,-1.0099918,-1.647345,-0.7372605,2.6076753,0.0010351966873706,0.0011387163561076,0.0008281573498964,0.0011387163561076
Nox1,-0.2846744,-0.8011943,0.39628974,-1.1669213,0.0016563146997929,0.0009316770186335,0.001863354037267,0.00175983436853
Nox4,79.323204,25.4673,-56.011265,-52.99156,0.8386128364389234,0.8060041407867495,0.8090062111801242,0.7864389233954452
Noxo1,-8.622909,-7.7508206,-11.423662,4.792507,0.0679089026915113,0.0567287784679089,0.0458592132505175,0.0577639751552795
Noxred1,0.28464127,-0.102652565,0.008654611,0.14400053,0.0026915113871635,0.0009316770186335,0.0020703933747412,0.00175983436853
Npas2,268.44806,285.00076,-30.093977,-54.86912,0.0796066252587991,0.0744306418219461,0.3132505175983436,0.3007246376811594
Npas3,0.48418108,0.41389054,1.9054723,0.6894862,0.001863354037267,0.0021739130434782,0.00175983436853,0.001863354037267
Npas4,4.6785264,8.760322,-4.9012933,-4.652708,0.0422360248447205,0.0330227743271221,0.0195652173913043,0.0217391304347826
Npat,-15.449263,-14.436262,-10.633853,-12.81508,0.1646997929606625,0.1511387163561076,0.1435817805383022,0.1565217391304348
Npb,-0.108089864,-0.7066397,-1.0094086,0.29267296,0.0015527950310559,0.0008281573498964,0.0023809523809523,0.0024844720496894
Npc1,-33.401657,-27.129833,-15.63651,-9.820611,0.1767080745341614,0.156935817805383,0.1623188405797101,0.1595238095238095
Npc2,-36.697884,-43.77892,-65.97968,-31.508404,0.5819875776397515,0.60175983436853,0.5834368530020704,0.6366459627329193
Npdc1,-41.537045,-24.38835,-71.119965,-58.508457,0.6537267080745341,0.6526915113871635,0.6451345755693582,0.6613871635610766
Npepl1,-39.97375,-13.701057,-22.456078,-31.683987,0.3170807453416149,0.3061076604554865,0.3156314699792961,0.3504140786749482
Npepps,-44.97026,-8.278738,-30.413338,-34.621414,0.3488612836438923,0.3115942028985507,0.3533126293995859,0.3612836438923395
Npff,-2.1072984,-3.513507,0.018236974,-3.22092,0.006935817805383,0.0080745341614906,0.0061076604554865,0.0100414078674948
Nphp1,-37.70134,-12.526894,-8.844085,-10.6045885,0.113871635610766,0.1049689440993788,0.1015527950310559,0.1060041407867494
Nphp3,-8.390811,-1.0992019,-13.457297,-4.0525317,0.0614906832298136,0.0615942028985507,0.0580745341614906,0.0598343685300207
Nphp4,-1.7607561,-4.003798,-4.2895722,0.63612056,0.0055900621118012,0.0039337474120082,0.0039337474120082,0.0023809523809523
Nphs1,-1.7583307,1.5382676,-0.131012,-1.2818897,0.0077639751552795,0.0059006211180124,0.0028985507246376,0.0046583850931677
Nploc4,-21.475523,-9.124638,-9.641422,-11.430554,0.1247412008281573,0.1161490683229813,0.1092132505175983,0.1168737060041407
Npm1,-96.87905,-220.94647,-142.41635,-138.8894,0.937784679089027,0.9434782608695652,0.936335403726708,0.95
Npm2,0.94601655,-0.56598574,0.40086222,0.1520869,0.0008281573498964,0.0003105590062111,0.0011387163561076,0.0006211180124223
Npm3,-23.81664,-12.077967,-77.21281,-20.067034,0.372463768115942,0.3584886128364389,0.367287784679089,0.3937888198757764
Npnt,-96.1835,-95.173256,-236.91272,-169.43253,0.9646997929606624,0.9514492753623188,0.960144927536232,0.9635610766045548
Nppc,-0.72358775,0.28590035,1.4292699,-1.6342769,0.001863354037267,0.0012422360248447,0.0034161490683229,0.0036231884057971
Npr1,-59.997528,-64.02875,-39.619194,-95.64954,0.5158385093167702,0.4989648033126294,0.5541407867494824,0.5598343685300207
Npr2,-28.195211,-26.942587,-4.673331,-16.190193,0.2240165631469979,0.2030020703933747,0.2279503105590062,0.2218426501035196
Npr3,21.507332,18.30547,-25.586264,-3.9733279,0.1326086956521739,0.0722567287784679,0.1025879917184265,0.0773291925465838
Nprl2,-11.509228,-4.365211,-17.26066,-3.7877774,0.0658385093167701,0.0700828157349896,0.0659420289855072,0.0662525879917184
Nprl3,-9.626578,-10.333367,-14.978176,-4.327995,0.0779503105590062,0.0678053830227743,0.0712215320910973,0.0729813664596273
Nptn,18.540642,-91.67261,-112.67058,-103.39092,0.856832298136646,0.8391304347826087,0.8295031055900621,0.8374741200828157
Nptx1,-0.90094763,-0.43381402,-0.74713945,-0.39382124,0.0010351966873706,0.0009316770186335,0.0011387163561076,0.0009316770186335
Nptx2,-3.5747652,3.4809296,-5.6258945,-4.6101375,0.0353002070393374,0.024223602484472,0.0365424430641821,0.0369565217391304
Nptxr,-26.705294,-8.932725,-25.864908,-3.0144024,0.1266045548654244,0.1055900621118012,0.112215320910973,0.1056935817805383
Npy1r,32.706955,9.60622,1.8160634,13.736259,0.522360248447205,0.4897515527950311,0.5515527950310559,0.5706004140786749
Npy4r,2.8496335,-3.4134555,0.9773746,8.8626795,0.0032091097308488,0.0038302277432712,0.006935817805383,0.0068322981366459
Nqo1,-20.688364,-14.140654,-22.748507,-3.723948,0.1555900621118012,0.1316770186335403,0.1643892339544513,0.1614906832298136
Nqo2,-5.1453714,-10.623038,-10.510435,-8.632239,0.0893374741200828,0.0865424430641822,0.1025879917184265,0.1076604554865424
Nr1d1,1094.2847,1355.923,-8.306306,-10.613496,0.2785714285714286,0.3203933747412008,0.110351966873706,0.1266045548654244
Nr1d2,785.83295,758.98303,1.4574736,1.074073,0.2661490683229813,0.2849896480331263,0.0327122153209109,0.0369565217391304
Nr1h2,-20.854618,-36.093517,-20.48182,-12.647979,0.3912008281573499,0.4013457556935818,0.4045548654244306,0.424223602484472
Nr1h3,-5.8376346,0.82273144,-5.1922364,-3.3956823,0.0395445134575569,0.0348861283643892,0.0410973084886128,0.0448240165631469
Nr1i3,-1.7259918,-0.67852217,0.6325056,-0.27148706,0.0026915113871635,0.0009316770186335,0.0008281573498964,0.0011387163561076
Nr2c1,-2.1748652,-6.1247606,-8.855748,-3.0436664,0.0701863354037267,0.0796066252587991,0.0760869565217391,0.0839544513457556
Nr2c2,-16.430243,-18.125008,-32.005466,-33.1527,0.2475155279503105,0.2295031055900621,0.2239130434782608,0.239751552795031
Nr2c2ap,-6.124231,-12.32247,-13.439802,-5.828622,0.1380952380952381,0.1398550724637681,0.1587991718426501,0.1775362318840579
Nr2e3,0.36391777,-0.95725566,-0.62902987,1.2289945,0.0023809523809523,0.0022774327122153,0.0048654244306418,0.0036231884057971
Nr2f1,-11.322829,-12.939558,-17.57684,-7.9850383,0.067287784679089,0.0594202898550724,0.075879917184265,0.0686335403726708
Nr2f2,-4.501564,-44.0143,-36.381916,-41.66428,0.4249482401656315,0.391407867494824,0.381159420289855,0.3394409937888198
Nr2f6,-14.490761,-24.873962,-61.745308,-21.900911,0.3280538302277432,0.3231884057971014,0.3279503105590062,0.3492753623188406
Nr3c1,-52.195072,5.0461287,-63.291634,-68.18339,0.6591097308488613,0.6404761904761904,0.6371635610766045,0.6215320910973084
Nr3c2,-8.581557,2.5608106,-14.033565,-9.576215,0.0932712215320911,0.0943064182194617,0.0831262939958592,0.0751552795031055
Nr4a1,170.99582,5.142827,-33.215046,250.34023,0.522360248447205,0.4625258799171842,0.4935817805383022,0.4239130434782608
Nr4a2,51.49443,73.25496,-43.841263,11.8807535,0.2438923395445134,0.2709109730848861,0.288095238095238,0.2401656314699793
Nr4a3,16.10028,47.88351,4.38366,2.481077,0.0797101449275362,0.0727743271221532,0.0781573498964803,0.0592132505175983
Nr6a1,-5.62563,-1.8077402,-4.410962,1.0696728,0.0170807453416149,0.0171842650103519,0.0194616977225672,0.0174948240165631
Nr6a1os,-0.06748741,2.9055371,-0.29460138,0.9776198,0.0019668737060041,0.0022774327122153,0.0011387163561076,0.0011387163561076
Nradd,-16.852343,-3.4220836,-19.35855,-7.803517,0.0745341614906832,0.0800207039337474,0.0934782608695652,0.0876811594202898
Nrap,-1.6873974,-3.3175921,-3.0672047,-5.544014,0.0196687370600414,0.0184265010351966,0.0151138716356107,0.0115942028985507
Nrarp,-1.5237947,-0.9772288,-3.517748,-2.330476,0.0062111801242236,0.0048654244306418,0.0065217391304347,0.0057971014492753
Nras,-12.064183,-4.753277,-23.760447,-6.7387743,0.155175983436853,0.1522774327122153,0.1523809523809524,0.172567287784679
Nrbf2,-42.350708,-17.11625,-24.49883,-17.226519,0.2,0.1987577639751552,0.1736024844720496,0.2198757763975155
Nrbp1,-56.72802,-14.026355,-45.909252,-53.808407,0.4573498964803312,0.4229813664596273,0.4007246376811594,0.427639751552795
Nrbp2,-6.989851,-12.06694,-28.296576,0.5632256,0.1782608695652174,0.1643892339544513,0.1904761904761904,0.1750517598343685
Nrd1,-23.48583,-53.732914,-16.907372,-49.920113,0.3709109730848861,0.3567287784679089,0.3753623188405797,0.3779503105590062
Nrde2,-9.296828,-2.5862575,-6.768144,-14.243396,0.0757763975155279,0.0712215320910973,0.0725672877846791,0.0720496894409937
Nrep,13.741348,-23.83191,-30.903826,-13.5466795,0.2166666666666666,0.206935817805383,0.1718426501035196,0.2022774327122153
Nrf1,-12.663459,-4.450246,-6.747893,-3.7194946,0.1064182194616977,0.1005175983436853,0.10351966873706,0.1041407867494824
Nrg2,1.5361736,1.3766133,-2.3618474,-2.7900848,0.0043478260869565,0.0041407867494824,0.0054865424430641,0.0040372670807453
Nrg4,-0.025884312,-0.12885828,1.631434,-0.68831325,0.0013457556935817,0.0015527950310559,0.0010351966873706,0.0014492753623188
Nrgn,-19.077572,2.0260007,47.10356,-1.6591406,0.1161490683229813,0.1370600414078674,0.1602484472049689,0.1611801242236024
Nrip1,-40.581936,-17.772144,-22.923029,-29.777588,0.4020703933747412,0.3985507246376811,0.3213250517598344,0.3350931677018633
Nrip2,1.7149516,1.4176598,1.9684535,-1.4405354,0.0028985507246376,0.0036231884057971,0.0037267080745341,0.00527950310559
Nrip3,-0.0071403855,0.33335495,0.18898994,0.35554314,0.0008281573498964,0.0009316770186335,0.0016563146997929,0.0004140786749482
Nrk,-8.992737,4.387954,-2.63572,-4.457456,0.0325051759834368,0.0266045548654244,0.022463768115942,0.019047619047619
Nrm,-4.032068,-5.0026035,-5.466533,-3.8363917,0.0302277432712215,0.0318840579710144,0.0252587991718426,0.0272256728778467
Nrn1,0.7328189,-11.296534,2.6558125,11.492051,0.0131469979296066,0.0128364389233954,0.0165631469979296,0.017391304347826
Nrn1l,4.556222,0.22224988,-1.7151371,-0.68875724,0.0023809523809523,0.0019668737060041,0.001863354037267,0.0022774327122153
Nrp1,-21.654076,-13.530563,-32.158997,-20.012747,0.206935817805383,0.2111801242236025,0.2112836438923395,0.2036231884057971
Nrp2,-3.313881,1.2475363,-1.3832798,-1.319689,0.0158385093167701,0.0162525879917184,0.0084886128364389,0.0085921325051759
Nrros,-0.5355654,1.5305474,-0.92532766,-1.6790873,0.0010351966873706,0.00175983436853,0.0037267080745341,0.0019668737060041
Nrtn,-23.764051,48.56125,-15.738086,-3.3844433,0.4714285714285714,0.3583850931677018,0.2874741200828157,0.2119047619047619
Nrxn2,-4.035514,3.935025,-0.85530883,-0.043153774,0.0098343685300207,0.0072463768115942,0.0081780538302277,0.0066252587991718
Nsa2,-111.01822,-54.478508,-26.245975,-52.644634,0.8515527950310559,0.8182194616977225,0.7330227743271222,0.7739130434782608
Nsd1,-17.21316,-60.309254,-23.494738,-65.14629,0.4050724637681159,0.3750517598343685,0.3505175983436853,0.3587991718426501
Nsd2,-15.938692,-16.692558,-9.188043,-15.453715,0.1646997929606625,0.1544513457556935,0.1505175983436853,0.1669772256728778
Nsd3,-23.781864,-31.069868,-16.851389,-26.658216,0.3519668737060041,0.3542443064182194,0.3413043478260869,0.3597308488612836
Nsdhl,-8.725757,-0.4274026,-2.6330163,-2.6058729,0.0610766045548654,0.0598343685300207,0.056935817805383,0.0652173913043478
Nsf,-23.20443,-8.184585,-10.556452,-15.715395,0.1818840579710144,0.170807453416149,0.1618012422360248,0.165631469979296
Nsfl1c,-35.430626,-27.392784,-40.506866,-26.59884,0.3778467908902691,0.3580745341614907,0.3942028985507246,0.4268115942028985
Nsg1,-2.6587813,-11.469149,-1.8922982,-5.1233177,0.0489648033126294,0.0372670807453416,0.0374741200828157,0.0424430641821946
Nsl1,1.0577579,2.28384,-1.0402763,-1.4108474,0.0005175983436853,0.0013457556935817,0.0010351966873706,0.0026915113871635
Nsmaf,-18.913864,-6.642076,-5.5330133,-10.051542,0.1813664596273292,0.1696687370600414,0.1771221532091097,0.1838509316770186
Nsmce1,-47.663395,-30.153355,-32.933857,-24.70262,0.332919254658385,0.3505175983436853,0.3800207039337474,0.4090062111801242
Nsmce2,-35.01054,-1.9301505,-14.603151,-14.645563,0.175879917184265,0.177639751552795,0.1940993788819875,0.2144927536231884
Nsmce3,2.3432393,-14.384732,-33.751976,-9.477289,0.2126293995859213,0.2375776397515528,0.2512422360248447,0.2945134575569358
Nsmce4a,-48.76355,-28.643078,-42.10451,-30.541843,0.436231884057971,0.4709109730848861,0.4767080745341615,0.5456521739130434
Nsmf,-3.1675081,-21.603182,-15.256078,-2.6961036,0.1440993788819875,0.1451345755693582,0.1313664596273291,0.1459627329192546
Nsrp1,-56.449375,-30.583832,-15.349595,-32.14797,0.4426501035196687,0.4072463768115942,0.3885093167701863,0.4101449275362319
Nsun2,-19.110653,-26.49472,-17.557117,-14.611634,0.1622153209109731,0.1555900621118012,0.1679089026915113,0.1589026915113871
Nsun3,-4.4039645,-2.4542515,-4.172079,-6.067293,0.0246376811594202,0.0209109730848861,0.0285714285714285,0.0261904761904761
Nsun4,-11.875399,-11.744877,-8.562949,-0.9151356,0.0343685300207039,0.0315734989648033,0.0286749482401656,0.0348861283643892
Nsun5,-10.127034,-10.142197,-7.704168,-11.896657,0.063871635610766,0.0657349896480331,0.0613871635610766,0.0663561076604555
Nsun6,-4.4188614,-7.6960034,-4.303608,-10.934657,0.0981366459627329,0.0835403726708074,0.0788819875776397,0.0802277432712215
Nsun7,0.7296281,0.14842725,-1.1434226,2.4822366,0.0009316770186335,0.0008281573498964,0.001863354037267,0.0020703933747412
Nt5c,-10.009978,-13.812176,-11.418891,-14.645139,0.3487577639751553,0.358695652173913,0.3626293995859213,0.396583850931677
Nt5c2,-32.911804,-13.329533,-24.12264,-17.055176,0.2204968944099379,0.2178053830227743,0.1859213250517598,0.2046583850931677
Nt5c3,-12.035131,-10.195529,-13.386576,-23.523365,0.1239130434782608,0.1197722567287784,0.1376811594202898,0.1514492753623188
Nt5c3b,-25.477055,-10.932006,-13.193815,-19.792208,0.288095238095238,0.2973084886128364,0.3337474120082815,0.3821946169772257
Nt5dc1,-1.4198333,-9.976474,-2.0040526,-4.0122404,0.0779503105590062,0.0812629399585921,0.0699792960662525,0.0784679089026915
Nt5dc2,-0.3087032,-3.4395783,-0.6257827,2.8339942,0.0145962732919254,0.0153209109730848,0.010351966873706,0.0102484472049689
Nt5dc3,-4.127176,-12.75634,-3.482096,-2.975808,0.0631469979296066,0.0528985507246376,0.0538302277432712,0.0519668737060041
Nt5e,-0.763448,-0.48512208,5.9796867,-1.7529564,0.0016563146997929,0.0011387163561076,0.0023809523809523,0.0025879917184265
Nt5m,-9.0126705,-8.239296,-3.793927,-12.7637615,0.0902691511387163,0.0847826086956521,0.0934782608695652,0.1049689440993788
Ntan1,-47.931858,-20.53865,-39.561512,-63.750526,0.5232919254658385,0.5357142857142857,0.5496894409937888,0.5753623188405798
Ntf3,-64.12756,158.79486,-34.777912,-65.96653,0.4524844720496894,0.4440993788819876,0.5128364389233955,0.5110766045548655
Nthl1,-8.567986,-17.114128,-15.943357,-19.124014,0.1196687370600414,0.1277432712215321,0.1281573498964803,0.1357142857142857
Ntmt1,-18.362513,-12.255035,-27.152311,-12.899479,0.1837474120082815,0.181055900621118,0.1771221532091097,0.20175983436853
Ntn1,-29.32124,-30.623274,-36.669468,9.8695965,0.4246376811594203,0.3760869565217391,0.4533126293995859,0.3904761904761905
Ntn3,-4.1031075,-2.0852444,-1.4996201,-0.7444821,0.0128364389233954,0.0123188405797101,0.0168737060041407,0.0128364389233954
Ntn4,-30.985682,35.998516,-11.780237,6.7502255,0.146583850931677,0.1342650103519668,0.1484472049689441,0.1375776397515528
Ntng1,-1.8050364,0.64804876,-3.7749214,-3.6449828,0.0178053830227743,0.0169772256728778,0.0091097308488612,0.0109730848861283
Ntng2,2.547716,-0.90932393,-1.7954276,-1.1101825,0.0025879917184265,0.0005175983436853,0.0038302277432712,0.0021739130434782
Ntpcr,-7.752623,-14.013843,-7.232869,-14.377734,0.1286749482401656,0.1187370600414078,0.1339544513457557,0.1408902691511387
Ntrk2,1.0653787,-3.2716286,-24.714283,-9.255477,0.0782608695652174,0.0615942028985507,0.1031055900621118,0.1226708074534161
Ntrk3,-0.8295703,2.5192473,-53.618828,-54.605743,0.5109730848861284,0.4493788819875776,0.5358178053830228,0.4864389233954451
Nts,1.265881,0.71446925,0.88640845,25.122864,0.0002070393374741,0.0002070393374741,0.0002070393374741,0.0008281573498964
Nuak1,-19.734951,32.600925,-2.8682945,-12.592207,0.2537267080745342,0.2021739130434782,0.2273291925465838,0.1866459627329192
Nuak2,0.15995458,0.12262245,-1.3251495,3.8978088,0.0009316770186335,0.00175983436853,0.0042443064182194,0.0039337474120082
Nub1,-40.915714,-11.242459,-19.74513,-19.354095,0.3341614906832298,0.3135610766045548,0.3056935817805383,0.3211180124223602
Nubp1,-9.388437,-5.3175626,-9.496375,-1.7471446,0.1407867494824016,0.1383022774327122,0.1560041407867494,0.1826086956521739
Nubp2,-9.508674,-4.1181636,-7.6077876,-4.17139,0.1014492753623188,0.1092132505175983,0.1124223602484472,0.1252587991718426
Nubpl,-1.3279063,-1.6880865,-2.0245163,-4.2455044,0.0389233954451345,0.0451345755693581,0.0439958592132505,0.0522774327122153
Nucb1,-70.75777,-30.846783,-83.46427,-110.6467,0.7381987577639751,0.7022774327122153,0.6875776397515528,0.6796066252587992
Nucb2,-35.235107,-19.422802,-12.560186,-11.323465,0.2752587991718426,0.2475155279503105,0.3002070393374741,0.3063146997929606
Nucks1,-31.761177,-103.044846,-34.987,-25.716679,0.6267080745341614,0.6134575569358178,0.6451345755693582,0.6543478260869565
Nudc,-76.0643,-19.049582,-80.33897,-78.799,0.6412008281573499,0.6333333333333333,0.6184265010351967,0.6768115942028986
Nudcd1,-5.5520988,-12.931288,-15.223208,-10.528248,0.0906832298136646,0.0895445134575569,0.0818840579710144,0.0896480331262939
Nudcd2,-15.496763,-2.533667,-24.686714,-23.57023,0.2223602484472049,0.2237060041407867,0.2200828157349896,0.2592132505175983
Nudcd3,-18.655577,-99.21932,-53.408466,-42.34371,0.5567287784679089,0.5152173913043478,0.4553830227743271,0.4787784679089027
Nudt1,-8.857126,-6.1205196,-2.1424205,-4.834495,0.0417184265010351,0.0402691511387163,0.041511387163561,0.0533126293995859
Nudt10,-1.638359,0.9560098,-0.83778757,-0.743952,0.0135610766045548,0.0159420289855072,0.0157349896480331,0.0180124223602484
Nudt11,-3.134003,-7.7629075,-1.0429006,-2.0071275,0.0254658385093167,0.0243271221532091,0.0287784679089026,0.0240165631469979
Nudt12,-3.0779138,-5.5482817,-8.67306,-1.8682296,0.0349896480331262,0.0314699792960662,0.0325051759834368,0.0322981366459627
Nudt13,-15.786434,-6.866433,-7.690914,-25.144123,0.1598343685300207,0.1507246376811594,0.1478260869565217,0.1591097308488613
Nudt14,-3.5056343,-8.063288,-1.9268637,-4.233947,0.0641821946169772,0.0560041407867494,0.0600414078674948,0.0587991718426501
Nudt15,-3.9695108,-2.5347805,0.022928756,0.4134863,0.0065217391304347,0.0074534161490683,0.0079710144927536,0.0072463768115942
Nudt16,-12.101081,-16.036026,-16.478804,-13.295179,0.0996894409937888,0.0947204968944099,0.1041407867494824,0.1059006211180124
Nudt16l1,-2.687197,-7.6673756,-30.166502,-24.56266,0.174120082815735,0.1709109730848861,0.170703933747412,0.1781573498964803
Nudt17,-3.366657,-2.426472,-2.961653,-2.3672547,0.0110766045548654,0.0114906832298136,0.0136645962732919,0.0110766045548654
Nudt18,-25.681053,-18.527706,-19.172575,-12.801932,0.2245341614906832,0.2186335403726708,0.2516563146997929,0.2717391304347826
Nudt19,-22.127176,-23.677744,-27.509417,-18.360817,0.1730848861283644,0.1688405797101449,0.1809523809523809,0.212111801242236
Nudt2,-3.6497276,-7.210179,-4.9286485,-9.031544,0.1010351966873706,0.0995859213250517,0.1149068322981366,0.1184265010351966
Nudt21,2.3207612,-15.078161,-14.617996,-47.939495,0.2688405797101449,0.2650103519668737,0.2721532091097308,0.2933747412008282
Nudt22,-9.447813,-2.6123407,-22.18931,-4.94943,0.1092132505175983,0.10351966873706,0.1295031055900621,0.1423395445134575
