gene	frac_real_circadian_samples_crossing_zero	frac_imag_circadian_samples_crossing_zero	frac_circadian_samples_crossing_zero	frac_circadian_samples_largest_component	frac_circadian_samples_largest_component_p_val	waveform_log_evidence	flat_waveform_log_evidence	non_circadian_component_subtracted_waveform_log_evidence	circadian_component_subtracted_waveform_log_evidence	circ_bf_frac	waveform_over_circadian_component_subtracted_log10_bf	expected_mesor	expected_acrophase	frac_cell_detected	num_cell_detected
B3galt4	0.35	0.36	0.35	0.51	1.0	-106.59984	-105.339355	-107.05269	-105.01758	0.0	-0.6871668	-12.202648734905598	4.194263069708937	0.05048543689320388	26
Rps18	0.35	0.49	0.35	0.61	1.0	-1588.9646	-1536.0754	-1576.8905	-1551.2712	0.0	-16.370018	-6.513811556837243	6.029635050330062	0.9844660194174757	507
Vps52	0.42	0.48	0.42	0.53	1.0	-221.3353	-213.92879	-219.25552	-216.60347	0.0	-2.0550063	-11.059774155651473	2.557984766931131	0.13203883495145632	68
H2-K1	0.42	0.4599999999999999	0.42	0.52	1.0	-808.8233	-773.89343	-793.0395	-787.9414	0.0	-9.0688925	-8.751926005215097	5.532275361487542	0.6854368932038835	353
Ring1	0.13	0.49	0.13	0.68	0.9599999999999996	-245.75154	-243.00687	-245.4681	-243.86018	0.0	-0.82140607	-10.987954410866493	3.0013807440744915	0.14951456310679612	77
H2-Ke6	0.5	0.37	0.37	0.59	1.0	-361.65	-354.9959	-359.6912	-356.75348	0.0	-2.1265295	-10.299751540056663	4.446970288487724	0.2543689320388349	131
Slc39a7	0.28	0.36	0.28	0.57	1.0	-408.74283	-398.3877	-405.0925	-402.59625	0.0	-2.669424	-10.063076755213151	5.782963890256462	0.312621359223301	161
Rxrb	0.37	0.47	0.37	0.65	1.0	-272.5092	-266.67297	-272.2121	-266.79453	0.0	-2.4818456	-10.740622847162426	0.41021250468715476	0.1825242718446602	94
Col11a2	0.36	0.3399999999999999	0.3399999999999999	0.63	1.0	-38.38511	-37.67474	-37.798668	-38.344994	0.0	-0.017421877	-13.759152967885278	3.7551903614592357	0.007766990291262136	4
BC051537	0.41	0.4499999999999999	0.41	0.47	1.0	-17.274975	-17.277966	-17.78898	-16.707098	0.0	-0.24662577	-14.30272905097754	2.7719611457726256	0.005825242718446602	3
Brd2	0.16	0.41	0.16	0.49	1.0	-801.07355	-802.9163	-802.667	-790.7527	0.13530074	-4.482293	-8.838258114684727	3.491539863951762	0.6233009708737864	321
H2-DMa	0.41	0.35	0.35	0.53	1.0	-55.68794	-54.923637	-55.584297	-54.97572	0.0	-0.30931288	-13.065396802669937	1.1637376328863054	0.021359223300970873	11
Gm50336	0.18	0.45	0.18	0.53	1.0	-12.771501	-13.24	-12.676936	-13.159386	1.0	0.16845636	-14.752292099251397	3.072142460040852	0.003883495145631068	2
H2-DMb1	0.35	0.47	0.35	0.61	1.0	-324.14447	-317.29047	-322.9091	-318.3165	0.0	-2.5310562	-10.493909706964228	5.522410199914001	0.22330097087378642	115
Psmb9	0.39	0.44	0.39	0.55	1.0	-88.96159	-83.803085	-85.48412	-86.442566	0.0	-1.0939999	-12.52539785500706	2.5904002068103718	0.036893203883495145	19
Tap1	0.1899999999999999	0.22	0.1899999999999999	0.51	1.0	-75.71083	-75.73395	-75.85869	-75.66879	0.0	-0.018256856	-12.652947293143244	0.5725919238511654	0.02912621359223301	15
Psmb8	0.38	0.16	0.16	0.54	1.0	-185.33089	-186.31085	-186.42	-185.67815	0.0	0.1508129	-11.418200714359841	1.9154646130102755	0.09320388349514563	48
Tap2	0.25	0.3399999999999999	0.25	0.55	1.0	-291.5959	-282.25073	-291.32764	-283.77606	0.0	-3.3961065	-10.722493086719908	3.8087364695194856	0.1883495145631068	97
H2-Ab1	0.18	0.25	0.18	0.73	0.8099999999999999	-124.964615	-123.43001	-124.29521	-124.19374	0.0	-0.33478633	-12.254307470903411	3.8361948352350326	0.03300970873786408	17
H2-Aa	0.08	0.0999999999999999	0.08	0.87	0.39	-82.36546	-88.30005	-81.166885	-88.846725	1.0	2.8147764	-12.796758950418301	3.7842950083953375	0.021359223300970873	11
H2-Eb1	0.11	0.14	0.11	0.67	0.9899999999999998	-81.21776	-82.59041	-81.19163	-82.69177	1.0	0.64015627	-12.78800384839384	3.9297093421670835	0.027184466019417475	14
Notch4	0.3	0.39	0.3	0.59	1.0	-7.5097246	-6.973447	-7.1957536	-7.3124084	0.0	-0.08569332	-15.363613354800206	3.1321777939211466	0.001941747572815534	1
Pbx2	0.4599999999999999	0.3	0.3	0.61	1.0	-205.26787	-201.72507	-202.65544	-204.26135	0.0	-0.43712413	-11.192332294543442	1.06289119031491	0.1203883495145631	62
