gene_set,num_genes,member_genes,max_amplitude,mean_ZT0,ci_lo_ZT0,ci_hi_ZT0,mean_ZT6,ci_lo_ZT6,ci_hi_ZT6,mean_ZT12,ci_lo_ZT12,ci_hi_ZT12,mean_ZT18,ci_lo_ZT18,ci_hi_ZT18
Nkx3-2 (mouse),26,Ngef;Pkig;Hsph1;Kcna2;Slc16a9;Fbxo30;Tnfrsf21;Ip6k2;Ereg;Ntn4;Aimp2;Net1;Hhip;Csrnp1;Socs2;Dync1i2;Bmp3;Gnl1;Sema4a;Abhd11;Col27a1;Sgk1;Zdhhc23;Col6a6;Pde4b;Mlph,0.253546,-0.170614,-0.244334,-0.079339,0.04628,-0.029728,0.132581,0.082932,-0.005113,0.15948,0.041402,-0.037005,0.120556
ESR1 (human),54,Upb1;Pdxk;Sult1a1;Dusp1;Rnaseh2b;Rasl11a;Npas4;Synpo2l;Tspan15;Actr3b;Tspan4;Cd14;Tfap4;Id1;Socs2;Lmcd1;Per1;Herpud1;Fdps;Ccnb1ip1;Myocd;Npr3;Fam98b;Mvd;Trib3;Prelid2;Hnrnpm;Hspa1b;Serpine1;Fam120c;Slc16a11;Nr1d2;Gnl1;Rnf145;Tle1;Fkbp5;Rbbp4;Igfbp6;Rcan1;Xirp1;Uba52;Lman2l;Ifit3;Krt18;Aldoa;Fibin;Igsf8;Mpp2;Cilp2;Gdf15;Nol3;Idi1;Slc4a8;Gna14,0.252618,-0.1484,-0.213377,-0.075774,-0.058607,-0.112684,0.00175,0.104217,0.051533,0.163862,0.10279,0.040569,0.154354
PCBP1 (human),67,Haghl;Atf3;Slc5a3;Dpysl2;Hes1;Hes6;Klf11;Fermt2;Pdgfc;Dusp1;Kcnb1;Sphk1;Dusp8;Bhlhe40;Bhlhe41;Kcnc4;Kcna2;Npas4;Pfkfb3;Lingo1;Cpne5;Foxf1;Rcor2;Tspan9;Tspan4;Ccdc112;Mrps6;Kcns3;Pcsk4;Per3;Mnt;Slc1a4;Inhbb;Pkdcc;Rbm24;Wnt4;Gfod1;Tef;Cyp1b1;Nxnl2;Fzd4;Nr1d2;Tmem200b;Pqlc3;Prdm16;Rnf152;Sema4c;Rcan1;Abhd11;Irx3;Cebpb;Pfn1;Sik1;Cbfa2t3;Slc22a4;Twist2;Glul;Igsf8;Zcchc24;Atp1b1;Zfp36l2;Caprin2;Dock5;Espn;Dbp;Wee1;Acan,0.252478,-0.105387,-0.153547,-0.046506,0.02879,-0.035394,0.087906,0.14709,0.097429,0.206279,-0.070493,-0.127399,-0.025004
STAT5B (mouse),65,Abcb1b;Cdca8;Oplah;Sphk1;Bhlhe41;Fos;Rasl10b;Cdc25b;Rasl11a;Fbxo30;Unc5d;Cyp39a1;Egr2;Sphkap;Aimp2;Rrm2;Rnd3;Homer2;Plk3;Slc8a3;Snrpn;Yipf4;Hmgcs2;Pir;Phactr3;Selenbp1;Hsbp1l1;Mlf1;Cited4;Vwc2;Gsta4;Tiparp;Axin2;Wee1;Rbm3;Pdxk;Gbp5;Hsph1;Fabp3;Scn2b;Ifi30;Art3;Arsg;Socs2;Ndrg1;Ddx17;Creb3l1;Cyp1b1;Lpcat2;Zfp146;Sema4a;Fam107a;Abhd11;Dusp14;Tnni3;Hist1h3e;Rhoc;Scd2;Tgfb3;Scg5;Arid5a;Dock5;Tshr;Cldn7;Palld,0.250459,-0.138508,-0.20259,-0.081282,-0.025924,-0.084963,0.031617,0.111951,0.054657,0.170727,0.052481,-0.005351,0.109094
POU2F2 (mouse),48,Dpysl2;Egln3;Pgm2l1;Dlx6;Ntrk3;Egr2;Aimp2;Kcns3;Trib3;Rnd3;Tef;Pqlc3;Col23a1;Sncaip;Snrpn;Tnr;Dnajc1;Pir;Mthfd1l;Gse1;Vwc2;Lpl;Thra;Rbm3;Klf15;Abtb2;Mrpl27;Lefty1;Slc16a9;Il4ra;Dclk1;Ank3;Hivep3;Mrps6;Dynlt1b;Agtr1a;Olfr1034;Nkx6-1;Ndp;Klf9;Prr5l;Eif5a2;Gpm6a;Patz1;Tsc22d3;Tgfb3;Pde7a;Pdzd2,0.249572,-0.127136,-0.198811,-0.051086,-0.029732,-0.088231,0.040834,0.122436,0.057341,0.193602,0.034431,-0.013542,0.086742
TBX5 (mouse),58,Sult1a1;Mmp14;Bhlhe41;Adam19;Npas2;Itga1;Trim58;Rin3;Cpne5;Aimp2;Hhip;Dync1i2;Pkdcc;Cry1;Homer2;Tef;Nr1d1;Nr1d2;Bloc1s1;Trp53inp1;Gramd1c;Btg1;Slc8a3;Pf4;Ifi27l2a;Dnajb4;Phactr3;Cbfa2t3;Tlr2;Gse1;Lox;Hes6;Nanos1;Lrg1;Il4ra;Fam13a;Prc1;Tm4sf1;Wnk4;Anln;Creb3l1;Agtr1a;Rnf152;Fmo2;Fmo4;Cyp51;Inmt;Serpini1;Prr5l;Lman2l;Pcp4l1;Tppp3;Acvrl1;Zfp36l2;Nr4a2;Ect2l;Hspb7;Palld,0.249037,-0.108188,-0.177399,-0.051693,-0.002371,-0.058701,0.0537,0.140849,0.091582,0.18996,-0.030289,-0.099016,0.029143
USF2 (human),150,Oplah;Dusp8;Kcna2;Ly6e;Pcyt2;Unc5d;Crispld2;Net1;Tfap4;Herpud1;Plau;Eef2k;Homer2;Tef;Sv2a;Fam120c;Tmem229b;Angptl2;Cdkn1a;Fkbp5;Ppef1;Phactr3;Dnaja1;Mthfd1l;Arrdc3;Nol3;Cdh16;Dbp;Lonrf1;Thra;Ngef;Ier5l;Slc5a3;Hes1;Gbp5;Lxn;Hsph1;Nanos1;Gk;Slc25a34;Bdnf;Aph1a;Commd8;Tagln2;Mrps6;Ccdc107;Socs2;Per3;Per2;Per1;Plvap;Ndrg1;Rbm44;Asb2;Creb3l1;Slc6a6;Rnf145;Nmnat2;Ankrd23;Enkur;Dhcr24;Uba52;Smpdl3b;Pfn1;Eif5a2;Slc46a3;Arntl;Pcp4l1;Rpusd4;Pde7a;Hspb1;Hist1h1e;Atf3;Pdgfb;Bhlhe40;Bhlhe41;Mecom;Hsp90b1;Osgin1;Acp6;Myo10;Hnrnpa1;Actn2;Mfsd10;Epb41;Egr2;Sec14l1;Tcap;Pnpla2;Nanp;Rem1;Pkdcc;Prelid2;Gng2;Flrt1;Nr1d1;Nr1d2;Gramd1c;Slc8a1;Slc8a3;Tmem38b;Snrpn;Hmgn2;Angpt4;Selenbp1;Ccdc60;Cbfa2t3;Rab6b;Rasd1;Rasd2;Axin2;Wee1;Gna14;Haghl;Tmem82;Upb1;Klf11;Klf15;Tmc7;Fabp3;Has3;Upp2;Ppp1r3b;Ppp1r1b;Scn2b;Rassf2;Tspan9;Rftn1;Prr7;Hspa1a;Serpine1;Mthfr;Unc119;Cyb561;Fmo4;Sbsn;Igfbp2;Igfbp6;S100a7a;Abhd11;Serinc3;Slc24a4;Prr5l;Chac1;Dpf1;Tsc22d3;Stc2;Ncald;Pik3ip1;Camk2b,0.248064,-0.132101,-0.169296,-0.098607,0.004956,-0.034655,0.04195,0.115963,0.08177,0.152664,0.011182,-0.025168,0.039301
SREBF1 (mouse),52,Pdgfc;Sdf2l1;Hsp90b1;Hnrnpa1;Actr3b;Herpud1;Nav2;Rnd3;St3gal5;Tmem229b;Snrpn;Hmgcs1;Pecam1;Adamts8;Arrdc2;Arrdc4;Ifit3;Vwc2;Col6a6;Idi1;Stard4;Rfx2;Prex2;Nanos1;Lrg1;Hat1;Mapkapk3;Has3;Mmab;Cd14;Stk35;Dynlt1b;Per3;Per1;Slc1a4;Fdps;Slc16a11;Sulf1;Sema4a;Cyp4f14;Serpini1;Dusp18;Klf9;Clec2d;Prr5l;Xlr3b;Arntl;Lman2l;Gng10;Sgk1;Arid5a;Hspa5,0.246135,-0.130993,-0.196233,-0.051317,-0.097728,-0.155335,-0.029123,0.113579,0.057826,0.178933,0.115142,0.062313,0.162501
FOS (human),48,Psmd9;F3;Fabp3;Gk;Rasl11a;Osgin1;Ip6k2;Tspan15;Syt12;Upp2;Mfsd10;Dclk1;Mgp;Epb41;Ank3;Rgl1;Rassf3;Arsg;Cd14;Per2;Popdc3;Thsd7a;Asb10;Rgs2;Rrm2;Prr7;Asb5;Serpine1;Nr1d1;Gja4;Sema4a;Csf1;Ablim1;Inmt;Dusp14;Uba52;Ccdc60;Slc24a4;Tnni3;Nipal4;Lman2l;Dpf1;Ankrd1;Gsta4;Pde7a;Hspa5;Plaur;Rbm3,0.243861,-0.112837,-0.177417,-0.045313,-0.000148,-0.077328,0.062333,0.131024,0.067319,0.193017,-0.018039,-0.071514,0.0518
KLF13 (human),61,Ngef;Sult1a1;Dusp8;Tmeff2;Bhlhe40;Dgat2;Rasl10b;Cdc25b;Rasl11a;Npas2;Npas4;Bdnf;Adamts10;Ccdc85b;Ntrk3;Mfsd10;Mapk12;Ntn4;Ppp1r1b;Wnk4;Tagln2;Rcor2;Rassf3;Tspan4;Anln;Phgdh;Per1;Tcap;Mnt;Arhgef26;Ets1;Mknk2;Prelid2;Cd9;Nxnl2;Rara;Nmnat2;Angptl2;Gramd4;Slc8a3;Sbsn;Usp2;Fam107a;Inmt;Serpini1;Dnajb2;Xirp1;Selenbp1;Uba52;Eif4a1;Arrdc2;Dpf1;Banp;Igsf9;Vwc2;Nol3;Ephx1;Wnt16;Hapln1;Pik3ip1;Thra,0.240668,-0.109099,-0.169237,-0.021352,0.03313,-0.013117,0.089339,0.13157,0.076566,0.192426,-0.055602,-0.114741,-0.001437
FOXJ1 (human),47,Pkig;Zbtb8a;Pdgfc;Sult1a1;Rnaseh2b;Jam2;Map3k6;Synpo2l;Acp6;Tspan15;Hnrnpa1;Capsl;Tfap4;Dync1i2;Rftn1;Herpud1;Creg2;Proca1;Klhl31;Pak4;Ccnb1ip1;Mmp3;Bmp3;Mast4;Fam98b;Lama2;Spata24;Hspa1b;Serpine1;Nr1d1;Rnf145;Sulf1;Snrpn;Usp2;Fam107a;Klf9;Lman2l;Dpf1;Sgk1;Igsf9;Mpp2;Vwc2;Lox;Hspb1;Plaur;Slc4a8;Ddit3,0.240577,-0.121836,-0.183727,-0.048347,-0.010466,-0.078954,0.059461,0.118741,0.055784,0.1736,0.013561,-0.045741,0.072657
TCF4 (human),152,Fez1;Vps13a;Pkig;Rasl10b;Jam2;Tnfrsf21;Ip6k2;Bcas2;Unc5d;Crispld2;Net1;Bbs5;Nexn;Ccnb1ip1;Ets1;Eef2k;Cytl1;Gja4;Lyst;Ablim1;Usp2;Ppef1;Lancl3;Dnajb4;Phactr3;Apcdd1;Vwc2;Zdhhc23;Gsta4;Lox;Lonrf3;Plaur;Clock;Stard4;Prex2;Hes1;Hsph1;F3;Lag3;Rnaseh2b;Fam13c;Fam13a;Bdnf;Ephb6;Mylk4;Art3;Socs2;Per2;Per1;Ndrg1;Mmp3;Bmp3;Hmgb3;Mvd;Lama2;Rnf145;Gprasp1;Sulf1;Plcb1;Tmem140;Dhcr24;Wasf1;Irx3;Limch1;Glrx;Gpm6a;Glul;Pcp4l1;Sgk1;Elmo1;Pde7a;Manba;Ephx1;Arid5a;Nfkbia;Pde4b;Chchd6;Cdkl5;Cdc25b;Hsp90b1;Itga1;Dlx5;Myo10;Tspan15;Mfsd10;Epb41;Fam78b;Aimp2;Tfap2b;Myocd;Nav2;Dnah5;Cry1;Gng2;Nr1d1;Map1a;Slc8a1;Slc8a3;Yipf4;Csf1;Ldlr;Srgap3;Hmgcs2;Hmgcs1;Ccdc60;Adamts8;Ptn;Axin2;Wnt16;Hapln1;Il15ra;Colec11;Gna14;Upb1;Zbtb8a;Peli1;Pim3;Dclk1;Ntn4;Ank3;Rgl1;Rassf2;Hivep3;Cd14;Id3;Ano1;Popdc3;Creg2;Cd74;Slc1a4;Pak4;Rgs2;Vcan;Mast4;Ddx17;Prr7;Cyb561;Fmo2;Fmo3;Fmo4;Nkx6-1;Rcan1;S100a7a;Klf9;Prr5l;Manf;Lman2l;Banp;Rhou;Fibin;Scg5;Spry1,0.239142,-0.129522,-0.171668,-0.092588,-0.031749,-0.063406,0.005137,0.10962,0.07502,0.141738,0.051651,0.016434,0.087992
GFI1 (human),41,Upb1;Atf3;Psmd9;Zbtb8a;Sult1a1;Sdf2l1;Tmc7;Has3;Pfkfb3;Synpo2l;Aph1a;Tspan15;Net1;Scn2b;Actr3b;Rassf2;Cd14;Tfap4;Pnpla2;Rbm14;Mvd;Trib3;Bloc1s1;Gipc2;Fkbp5;Usp2;Ldlr;Fam107a;Uba52;Smpdl3b;Prr5l;Rhebl1;Krt18;Aldoa;Gdf15;Nol3;Stil;Pdzd2;Hspa5;Hspb1;Plaur,0.238628,-0.151254,-0.226801,-0.045755,-0.023031,-0.098518,0.054557,0.086911,0.013335,0.154267,0.087374,0.013027,0.165194
FOXA1 (human),41,Fez1;Psmd9;Prex2;Sult1a1;Fos;Lars2;Slc25a33;Fam13c;Fam13a;Synpo2l;Rsad1;Epb41;Ppp1r3b;Cd14;Tnfrsf12a;Ube2g1;Proca1;Homer2;Hspa1a;Fam120c;Slc16a11;Gnl1;Rnf145;Fmo1;Yipf4;Acss1;Ppef1;Dnajc1;Selenbp1;Smpdl3b;Rhebl1;Gpm6a;Dpf1;Krt18;Aldoa;Slc35f5;Gsta4;Ncald;Hspb1;Plaur;Palld,0.238349,-0.111528,-0.17809,-0.03793,-0.104778,-0.157074,-0.050746,0.126821,0.072986,0.183469,0.089486,0.025175,0.15567
NFKB1 (human),149,Dpysl2;Kcnb1;Dusp8;Adam19;Kcna2;Ly6e;Npas4;Unc5b;Txnip;Tfap4;Rrad;Ccnb1ip1;Plau;Ets1;Cytl1;Lasp1;Homer2;Cck;Tef;Fam120c;Rara;Cdkn2c;Adamtsl5;Fkbp5;Dnajb2;Xirp1;Cebpb;Apcdd1;Slc35f5;Nol3;Fgfr2;Lonrf1;Mlph;Thra;Rbm3;Ngef;Hes1;Hes6;Gbp5;Nanos1;Lrg1;Gk;Slc25a33;Pfkfb3;Bdnf;Ptprz1;Tagln2;Rcor2;Mrps6;Ccdc107;Penk;Per3;Per2;Sertad4;Irf7;Hmgb3;Fam98b;Creb3l1;Fzd4;Tmem200b;Rnf152;Gpr146;Gramd4;Cys1;Erf;Fam107a;Dhcr24;Rhebl1;Pfn1;Akap5;Patz1;Rpusd4;Aldoa;Acvrl1;Elmo1;Nfkbia;Palld;Acan;Atf3;Pdgfc;Cdca8;Sult1a1;Epb41l2;Sphk1;Bhlhe40;Mecom;Hsp90b1;Frzb;Osgin1;Dlx5;Ntrk3;Cirbp;Tspan15;Cdc20;Egr2;Aimp2;Sec14l1;Asb10;Myocd;Mknk2;Fbxl22;Gnl1;Dhrs3;Slc8a3;Csf1;Hmgn2;Cbfa2t3;P4ha1;Mpp2;Hfe;Il15ra;Colec11;Upb1;Klf11;Fermt2;Lefty1;Has3;Ntn4;Ank3;Ppp1r1b;Rgl1;Tspan4;Id1;Ano1;Popdc3;Galnt6;Vcan;Unc119;Tm9sf1;Sema4a;Sbsn;Igfbp2;Rcan1;S100a7a;Inmt;Serpini1;Klf4;Klf2;Antxr1;Manf;Lman2l;Rhoc;Mapre2;Cilp2;Gdf15;Nr4a2;Nr4a1;Pik3ip1;Camk2b,0.236093,-0.133396,-0.17097,-0.09385,0.031913,-0.003341,0.064335,0.102696,0.067533,0.135058,-0.001213,-0.04574,0.032516
MIR138 (human),52,Haghl;Ier5l;Klf11;Pdgfb;Oplah;Sphk1;Mecom;Dgat2;Fabp3;Slc25a34;Has3;Pfkfb3;Marcksl1;Upp2;Mapk12;C4b;Rgl1;Hivep3;Tspan4;Dpep1;Proca1;Gem;Nav2;Mast4;Hmgb3;Gng2;Fbxl22;Gja4;Prss12;Rara;Eln;Hrct1;Timp1;Fmo1;Tle1;Sema4c;Nkx6-1;Acss1;Rcan1;Limch1;Arrdc2;Glul;Acvrl1;Sh3pxd2a;Vwc2;Gabrq;Elmo1;Ephx1;Dock5;Espn;Hspb7;Acan,0.233963,-0.139453,-0.205728,-0.064889,0.045116,-0.010962,0.103038,0.09451,0.03766,0.144305,-0.000174,-0.05493,0.053606
TEAD4 (human),71,Haghl;Pdxk;Dpysl2;Hes1;Hes6;Klf11;Klf15;Fermt2;Pdgfc;Kcnb1;Bhlhe40;Bhlhe41;Kcnc4;Fos;Gk;Zbtb16;Npas4;Frzb;Pcyt2;Pfkfb3;Bdnf;Myo10;Fhl3;Mapk12;Epb41;Ppp1r1b;Rcor2;Tspan9;Tspan4;Ccdc112;Id2;Pcsk4;Fhod3;Mnt;Ypel2;Dpep1;Slc1a4;Pkdcc;Rbm24;Homer2;Tef;Hspa1a;Fam120c;Nxnl2;Fzd4;Tnnc1;Nr1d2;Tmem200b;Tal2;Pqlc3;Cyb561;Angptl4;Plcb1;Erf;Efhd2;Irx3;Klf4;Dnaja1;Sik1;Pfn1;Arntl;Antxr1;Cbfa2t3;Sox9;Igsf8;Stc2;Zcchc24;Atp1b1;Espn;Dbp;Camk2b,0.233857,-0.100677,-0.161911,-0.035545,0.029163,-0.027353,0.086607,0.13318,0.075185,0.185907,-0.061666,-0.112389,-0.004389
TP63 (human),43,Rfx2;Upb1;Sult1a1;Has3;Olfml2a;Osgin1;Synpo2l;Rsad1;Actn2;Epb41;Actr3b;Tspan4;Cd14;Tfap4;Sec14l1;Herpud1;Myocd;Sytl5;Adcy7;Fam120c;Gnl1;Pqlc3;Tm9sf1;Cdkn1a;Lyst;Sema4a;Snrpn;Sema4c;Fkbp5;Ldlr;Hmgn2;Uba52;Rhebl1;Slc46a3;Dpf1;Gdf15;Elmo1;Lox;Nr4a1;Idi1;Ncald;Hspb1;Rbm3,0.23325,-0.113218,-0.182963,-0.050956,-0.059052,-0.125696,0.022741,0.120032,0.062259,0.180187,0.052238,-0.02097,0.10717
PLAU (human),56,Klf11;Hsph1;Dusp1;Dusp8;Lefty1;Fos;Gk;Slc25a33;Npas4;Bdnf;Bcas2;Prc1;Epb41;C4b;Aimp2;Scn2b;Actr3b;Ifi30;Id1;Sec14l1;Lmcd1;Per1;Gem;Nav2;Mvd;Cck;St3gal5;Slc16a11;Gja4;Btg1;Gpr146;Lyst;Slc8a3;Sema4c;Rcan1;Fam107a;Dusp14;Phactr3;Sik1;Slc46a3;Apcdd1;Gng10;Sox9;Tsc22d3;Mlf1;Igsf8;Cilp2;Gdf15;Gsta4;Pde7a;Zfp36l1;Nr4a2;Nr4a1;Hspa5;Idi1;Dbp,0.229345,-0.111483,-0.179207,-0.055451,0.010134,-0.045781,0.071366,0.117862,0.055845,0.190856,-0.016513,-0.078274,0.047632
NR3C1 (mouse),39,Pdgfc;Olfml2a;Itga1;Tspan15;Phgdh;Dync1i2;Fam120c;Trp53inp1;Rara;Angptl4;Snrpn;Ablim1;Ifitm3;Apcdd1;Zdhhc23;Hba-a2;Slc4a8;Gbp5;Hsph1;Upp2;Ppp1r3b;Ank3;Galnt6;Mmp3;Npr3;Sytl5;Hspa1a;Creb3l1;Nxnl2;Eln;Fmo4;Abca8a;Smpdl3b;Slc24a4;Hist1h4d;Eif5a2;Slc46a3;Dock5;Ect2l,0.229064,-0.113689,-0.198052,-0.031826,-0.073241,-0.154173,0.017531,0.071555,0.007483,0.138878,0.115375,0.02596,0.188995
HNF1A (human),59,Dpysl2;Cdkl5;Dgat2;Kcna2;Hsp90b1;Frzb;Tnfrsf21;Trim58;Kcnk3;Adamts10;Hnrnpa1;Mfsd10;Bbs5;Pnpla2;Tfap2b;Ets1;Nav2;Grk5;Cdkn1a;Slc8a3;Snrpn;Ablim1;Ppef1;Lancl3;Phactr3;Ccdc60;Mthfd1l;Twist2;Rab6b;Dock10;Upb1;Zbtb8a;F3;Sap30;Has3;Fam13a;Bdnf;Mmab;Prc1;Ntn4;Capsl;Cd14;Ccdc112;Id3;Mnt;Klhl31;Pak4;Fdps;Arhgef26;Mmp3;Maml3;Sema4a;Slc24a4;Pfn1;Glrx;Rhou;Tgfb2;Npy1r;Arid5a,0.228296,-0.126302,-0.195051,-0.066655,0.00014,-0.050966,0.063619,0.101994,0.055294,0.156891,0.024168,-0.027461,0.079359
TFAP2A (human),160,Dpysl2;Oplah;Dusp1;Kcnb1;Dusp8;Kcnc4;Kcna2;Neat1;Ly6e;Npas2;Npas4;Pcyt2;Adamts10;Unc5b;Rin3;Tfap4;Rrad;Eef2k;Cytl1;Etv5;Lasp1;Rrm2;Gfod1;Rara;Cdkn2c;Angptl4;Tmem229b;Adamtsl5;Fkbp4;Col14a1;Drd1;Apcdd1;Atp1b1;Lox;Cdh16;Fgfr2;Lonrf3;Clock;Ngef;Pdxk;Slc5a3;Hes1;Hes6;Nanos1;Lag3;Slc25a34;Pfkfb3;Lingo1;Foxf1;Tagln2;Rcor2;Tnfrsf12a;Mrps6;Pcsk4;Penk;Per3;Per2;Stbd1;Dpep1;Ndrg1;Irf7;Rbm24;Npr3;Hmgb3;Rbm44;Asb2;Cyp1b1;Slc6a6;Tmem200b;Rnf145;Rnf152;Cys1;Irx3;Pfn1;Patz1;Tppp3;Aldoa;Sgk1;Pde7a;Nfkbia;Tshr;Atf3;Cdca8;Pdgfb;Ism1;Sult1a1;Sphk1;Bhlhe40;Bhlhe41;Cdkl5;Fos;Ndst3;Ccdc85b;Ntrk3;Cirbp;Itgb3;Mfsd10;Epb41;Cpne5;Csrnp1;Tcap;Pkdcc;Trib3;Nr1d2;Gnl1;Pqlc3;Ccdc42;Pir;Sik1;Cbfa2t3;Twist2;Sh3pxd2a;Wnt5a;Rasd1;Rasd2;Caprin2;Tiparp;Hapln1;Wee1;Haghl;Klf11;Fermt2;Fabp3;Zbtb16;Has3;Pim3;Mapk12;Ppp1r1b;Rgl1;Ifi30;Tspan4;Id3;Rftn1;Dpy19l3;Cd74;Nxph3;Slc1a4;Inhbb;Wnt4;Prr7;Cyb561;Tm9sf1;Brd7;Sema4a;Nkx6-1;Igfbp6;Rcan1;Dusp14;Klf4;Slc24a4;Tnni3;Rhoc;Adrb1;Stc2;Mapre2;Zfp36l2;Nr4a2;Nr4a1;Spry1;Camk2b,0.226565,-0.106985,-0.148615,-0.068011,0.013176,-0.025534,0.0462,0.119581,0.0815,0.155925,-0.025771,-0.061116,0.010682
HINFP (human),137,Atf3;Dpysl2;Ism1;Kcnb1;Sphk1;Dusp8;Kcnc4;Cdkl5;Adam19;Kcna2;Hsp90b1;Npas4;Frzb;Olfml2a;Trim58;Kcnk3;Dlx5;Adamts10;Acp6;Ip6k2;Ntrk3;Unc5b;Myo10;Cdc20;Ccdc80;Actr3b;Rrad;Phgdh;Tcap;Nudt4;Thsd7a;Pkdcc;Ets1;Mknk2;Cck;Tef;Cd9;Fbxl22;Nr1d2;Gja4;Pqlc3;Btg1;Slc8a1;Lyst;Sncaip;Snrpn;Ablim1;Ppef1;Frmd4a;Dnajb4;Phactr3;Cebpb;Mthfd1l;Cbfa2t3;P4ha1;Zcchc24;Ptn;Rasd1;Lox;Caprin2;Tiparp;Lonrf1;Ddit3;Thra;Haghl;Slc5a3;Prex2;Hes1;Hes6;Klf15;Gk;Lag3;Zbtb16;Sap30;Pfkfb3;Bdnf;Dclk1;Mapk12;Kif20b;Tmem86a;Foxf1;Ank3;Ppp1r1b;Rcor2;Rgl1;Art3;Tspan4;Ccdc112;Anln;Id2;Id4;Pcsk4;Penk;Per3;Per2;Mnt;Slc1a4;Inhbb;Irf7;Rbm24;Sytl5;Hspa1a;Cyp1b1;Nxnl2;Fzd4;Tal2;Cyb561;Rnf145;Eln;Rnf152;Gprasp1;Fmo4;Nmnat2;Plcb1;Tmem140;Gramd4;Rspo3;Igfbp2;Igfbp5;S100a7a;Efhd2;Clec2d;Prr5l;Pfn1;Arntl;Tsc22d3;Tppp3;Fibin;Igsf9;Stc2;Nr4a1;Tmem108;Ect2l;Hspa8;Hspb7;Pde4b;Palld,0.223343,-0.128708,-0.169778,-0.083671,0.018909,-0.016712,0.054023,0.094636,0.058262,0.128158,0.015163,-0.017385,0.047048
Pdx1 (mouse),23,Sphk1;Lefty1;Wtip;Rnaseh2b;Frzb;Ephb6;Ereg;Id4;Neu2;Ypel2;Inhbb;Irf7;Fam71a;Cdkn2b;Brd7;Frmd4a;Ccdc42;Trf;Arrdc3;Gpm6a;Cdk2ap1;Pde7a;Col6a6,0.223189,-0.092238,-0.186773,-0.005983,-0.035763,-0.147167,0.060442,-0.00295,-0.089526,0.08207,0.130951,0.052037,0.217591
ELF3 (human),54,Pdgfb;Dusp8;Fos;Ndst3;Lag3;Frzb;Has3;Pfkfb3;Bdnf;Ip6k2;Actn2;Epb41;Capsl;Sec14l1;Ano1;Per1;Stbd1;Asap2;Pkdcc;Plau;Cytl1;Mmp3;Nav2;Mknk2;Asb2;Fzd4;Unc119;Fmo4;Dhrs3;Angptl4;Brd7;Sema4a;Fkbp5;Rcan1;Angpt4;Slc37a2;Phactr3;Limch1;Slc24a4;Adamts8;Glrx;Dpf1;Rhoc;Sgk1;Acvrl1;Mpp2;Myoz2;Arid5a;Fgfr2;Espn;Pdzd2;Dbp;Cldn7;Camk2b,0.220045,-0.13849,-0.211048,-0.062671,0.052797,-0.008245,0.106541,0.081554,0.012512,0.138183,0.004139,-0.054407,0.062738
NR5A1 (mouse),36,Rfx2;Ngef;Psmd9;Prex2;Pkig;Dusp1;Lefty1;Pfkfb3;Ky;Acp6;Tspan15;Fhl3;Mapk12;Art3;Anln;Stbd1;Cd74;Cytl1;Bmp3;Asb2;Mthfr;Trp53inp1;Rnf152;Gpr146;Cdkn1a;Zfp146;Hmgcs2;Pir;Trf;Xlr3b;Arrdc4;Nqo1;Arid5a;Nr4a1;Acan;Chchd6,0.219978,-0.102926,-0.189825,-0.02182,0.006519,-0.076495,0.072215,0.117051,0.053533,0.183291,-0.020644,-0.089926,0.046601
NR1H3 (human),40,Psmd9;Lxn;Tmc7;Cdkl5;Fam13a;Aph1a;Bcas2;Tspan15;Scn2b;Rassf2;Rassf3;Tspan4;Sec14l1;Socs2;Bbs5;Nexn;Fdps;Rbm44;Ahnak;Nr1d2;Pqlc3;Sema4a;Rbbp4;Ccdc42;Col14a1;Xirp1;Selenbp1;Uba52;Prr5l;Arrdc2;Tmem50b;Dpf1;Pdk4;Nqo1;Manba;Idi1;Plaur;Palld;Pik3ip1;Camk2b,0.219493,-0.143957,-0.215299,-0.061578,0.032232,-0.042092,0.110728,0.075536,0.011418,0.14136,0.036189,-0.02092,0.099223
GATA3 (human),81,Atf3;Oplah;Sult1a1;Mecom;Cdkl5;Rasl11a;Pcyt2;Itga4;Tnfrsf21;Adamts12;Actn2;Crispld2;Net1;Nanp;Gem;Htra4;Ets1;Cytl1;Cry1;Rnd3;Tef;Sv2a;Bloc1s1;Gnl1;Nampt;Snrpn;Fkbp4;Csf1;Ablim1;Usp2;Ppef1;Ccdc42;Pir;Dnajb2;Dnaja1;Ccdc60;Cebpb;Mthfd1l;Cited4;Lpl;Tiparp;Lrrtm3;Il15ra;Plaur;Rfx2;Ngef;Hes6;Mrpl27;Slc16a9;Aph1a;Ereg;Ank3;Tagln2;Rgl1;Art3;Tnfrsf12a;Klhl31;Ddx17;Slc16a11;Gipc2;Fmo3;Nmnat2;Acss1;Ndp;Serinc3;Dusp14;Slc24a4;Prr5l;Rhebl1;Glrx;Banp;Rhou;Sgk1;Nqo1;Myoz2;Elmo1;Scg5;Pde7a;Hspa5;Hspb7;Ncald,0.217104,-0.101718,-0.139588,-0.057637,-0.056271,-0.105035,-0.00796,0.115386,0.073665,0.157485,0.042603,-0.006078,0.092469
