gene_set,num_genes,member_genes,max_amplitude,mean_ZT0,ci_lo_ZT0,ci_hi_ZT0,mean_ZT6,ci_lo_ZT6,ci_hi_ZT6,mean_ZT12,ci_lo_ZT12,ci_hi_ZT12,mean_ZT18,ci_lo_ZT18,ci_hi_ZT18
POU2F2 (human),55,Plscr2;Cdc25b;Spp1;Ece1;St5;Cbs;Coq10b;Plac8;Cdkn1a;Dio2;Fkbp5;Cpt1a;Mab21l2;Arrdc3;Ifit1;Ifit3;Sorbs1;Wif1;Lpl;Clock;Cadm1;Hsph1;Fabp4;Cyp2e1;Sh3bp2;Fam13a;Lepr;Me3;Nova1;Fhl2;Ccl7;Spon2;Isg15;Klhl13;Clmp;Sox12;Sytl5;Anxa3;Fmo2;Rspo1;Cacnb4;Efhd1;Kcnj15;Dhcr24;Itpr3;Clec2d;Slc24a5;Sema3e;Tnnt2;Tsc22d3;Esm1;Usp54;Arhgap18;Agap2;Dtx4,0.301909,-0.246074,-0.40789,-0.048215,-0.018328,-0.172003,0.106301,-0.073159,-0.26968,0.118765,0.055834,-0.133396,0.235443
TFAP2A (human),86,Chst1;Mbd1;Kcna2;Npas2;Kcnd3;Trim67;Tnfrsf25;Ece1;Cytl1;Cbs;St3gal4;Angptl4;Tmem229b;Adamtsl2;Fkbp4;Apoc1;Aqp1;Svil;Atp1b1;Wif1;Lox;Dbi;Top1mt;Clock;Cxcl12;Lingo1;Foxf1;Spon2;Per3;Per2;Stbd1;Cyp1b1;Prdx6;Esrrg;Cys1;Ankrd12;Kcnj15;Aspa;Ezr;Fam180a;Aldh3a1;Aldh3b1;Bhlhe41;Tcp11l2;Slc27a1;Lcn8;Cirbp;Cpne7;Egr3;Adcyap1r1;Tcap;Rarres1;Add2;Nr1d2;Aifm3;Pgf;Hoxa10;Rasd2;Wee1;Klf11;Smtnl2;Tmem51;Tmem52;Pigz;Zbtb16;Sh3bp2;Crnde;Lepr;Nova1;Ppp1r1b;Tspan4;Rftn1;Camkk2;Cd55;Cd74;Wnt4;Sox12;Cntfr;Cyb561;Cdh4;Efhd1;Tns3;Rhoc;Basp1;Camk2b;Nt5dc2,0.300666,-0.205925,-0.359993,-0.058317,0.03312,-0.094221,0.151618,0.044275,-0.070446,0.146697,0.094741,-0.045718,0.244811
ELK1 (mouse),44,Kcnd3;Arl4d;Txnip;Nfil3;Gm266;Add2;Coq10b;Aifm3;Pf4;Rfc3;Col27a1;Dnaja1;Haus8;Magt1;Hoxa10;Dbi;Dbp;Rbm3;Prex1;Myoc;Fabp4;Rnaseh2b;Ctla2a;Pabpc1l;Chordc1;Tspan4;Creld2;Socs2;Ano2;Per1;Camkk2;Zfp119b;Stbd1;Rgs7;Cpt2;Emb;Igfbp3;Smpdl3b;Sost;Manf;Nme3;Gm765;Aldh3b1;Hspa8,0.297252,-0.191802,-0.388477,-0.029429,-0.094754,-0.281612,0.070626,0.10545,-0.084236,0.285091,0.002062,-0.149876,0.203412
LTF (human),36,Larp6;Bhlhe41;Fabp4;Kcna2;Tmem52;Smpd3;Rasl11a;Sh3bp2;Ky;Tnfrsf25;St5;Mia;Pnpla2;Herpud1;Enpp6;Cytl1;Thrsp;Pld1;Rasgef1b;Serpine1;Nr1d2;Stmn1;Dhrs3;Gpr146;Cdkn1a;Aifm3;Dnaja1;Aspa;Vgll3;Ezr;Ifit3;Wif1;Sash1;Dbi;Dpp4;Hlf,0.290967,-0.24856,-0.461661,-0.052431,0.042408,-0.125175,0.233955,-0.048514,-0.228492,0.157583,-0.042508,-0.199438,0.181721
SREBF1 (human),54,Mmp14;Mbd1;Slco3a1;Osgin1;Tnfrsf25;Cirbp;Ece1;Egr3;Adcyap1r1;Tcap;Herpud1;Rarres1;Cbs;Tef;St3gal4;Nr1d1;Nr1d2;Tmem229b;Adamtsl2;Aifm3;Fkbp5;Cpt1a;Apoc1;Cebpd;Arrdc3;Cst6;Lox;Lpl;Cabp1;Wee1;Rnaseh2b;Sh3bp2;Has1;Slc25a47;Hsp90aa1;Ppp1r1b;Spon2;Tspan4;Pcsk6;Per3;Per1;Fdps;Isg15;Acaa2;Clmp;Serpine1;Cyp1b1;Uba52;Nrk;Aldh3a1;Aldh3b1;Dtx4;Ccbe1;Camk2b,0.276623,-0.176873,-0.332641,-0.041582,0.097849,-0.061842,0.282026,-0.137502,-0.26997,0.002487,0.099749,-0.090726,0.261594
SPI1 (human),25,Hpgd;Mbd1;Kcna2;Spp1;Gspt2;Enpp2;Rasgef1b;Cry1;Tef;Plac8;Cdkn1a;Fkbp4;Aqp1;Hoxa10;Dbi;Dbf4;Chordc1;Ctsk;Isg15;Sytl5;Anxa3;Slc24a5;Ddit4l;Csf2ra;Ncam1,0.265627,-0.266666,-0.544988,-0.030374,-0.001038,-0.190623,0.21753,-0.068161,-0.334783,0.233317,-0.115253,-0.355562,0.137405
ESR1 (human),35,Fabp4;Rnaseh2b;Rasl11a;Slc9a3r1;Arl4d;Tnfrsf25;Fhl2;Ttc39b;Mia;Tspan4;Socs2;Per1;Camkk2;Herpud1;Rarres1;Taf1c;Fdps;Ccnb1ip1;Dapk1;Hspa1b;Serpine1;St3gal4;Nr1d2;Timp4;Aifm3;Deptor;Fkbp5;Uba52;Por;Ezr;Ifit3;Fibin;Cutc;Magt1;Idi1,0.260627,-0.231186,-0.439529,-0.041489,0.029441,-0.165126,0.225264,-0.014649,-0.214169,0.189605,0.020702,-0.122605,0.179683
YY1 (human),94,Chst1;Arl4d;Adamts14;Bok;Piwil2;Ece1;Ech1;St5;Rnf144a;Enpp2;Ccnb1ip1;Etv4;Tnfaip2;Gfod2;St3gal4;Gja4;Angptl7;Angptl2;Adamtsl2;Dio2;Fkbp5;Slc4a10;Cebpd;Ifit3;Meox1;Lrrn4cl;Gsta3;Postn;Diaph3;Lox;Dbi;Dbp;Lonrf1;Plaur;Gap43;Lum;Hsph1;Fam13a;Ephb2;Fndc5;Tmem86a;Mia;Spon2;Socs2;Per1;Mmp3;Marveld1;Gpr146;Esrrg;Erf;Aspa;Sost;Glul;Ankrd1;Cxcl5;Cilp;Smpd3;Spp1;Ttc39b;Egr3;Tcap;Pnpla2;Cry1;Add2;Nr1d2;Deptor;Hmgn2;Rfc3;Adamts4;Tlr4;Ptn;Cabp1;Idi1;Klf11;Prg4;Isg15;Wnt2;Wnt4;Sytl5;Hspa1b;Anxa3;Mrap;Fmo2;Fmo3;Efhd1;Inmt;Sema3e;Tns3;Nme3;Fibin;Esm1;Plcxd3;Arap2;Nt5dc2,0.255135,-0.150594,-0.26042,-0.028774,0.10454,0.007392,0.199353,0.090784,-0.02824,0.19871,0.088767,-0.017225,0.222172
CBEPA (mouse),26,Rapgef5;Spp1;Hprt;Ech1;Herpud1;Pf4;Rfc3;Cebpd;Svil;Lmo2;Hoxa10;Lum;Cadm1;Fabp4;Pabpc1l;Ccl2;Tspan4;Trdn;Vcan;Cpt2;Fmo3;Uba52;Sema3e;Usp54;Ncam1;Hspb1,0.248139,-0.260741,-0.507405,-0.038142,-0.012603,-0.261828,0.169195,-0.030589,-0.234562,0.200383,-0.150395,-0.385538,0.0663
GATA2 (human),162,Sdf2l1;Rapgef5;Mbd1;Adamts14;Piwil2;Cyp26b1;Gfod2;Cbs;Tef;St3gal4;G0s2;Angptl7;Adamtsl2;Fkbp4;Apoc1;Svil;Lrrn4cl;Diaph3;Dbi;Lonrf1;Gap43;Hsph1;Cyp2e1;Fam13a;Pabpc1l;Creld2;Pcsk6;Socs2;Klhl13;Pik3r3;Eln;Ankrd12;Aspa;Ddit4l;Ezr;Fam180a;Hspa5;Hspa8;Hspb7;Tcp11l2;Cdc25b;Osgin1;Ttc39b;Nfil3;Pnpla2;Timp4;Angpt2;Hsd11b2;Sh3bp2;Slc38a1;Lepr;Ppp1r1b;Tspan4;Nxph1;Fdps;Vcan;Sox12;Sytl5;Serpine1;Igfbp3;Rhobtb1;Tnmd;Itpr3;Slc24a5;Sema3e;Tnnt2;Ptgfr;Tns3;Esm1;Basp1;Csf2ra;Ncam1;Ccbe1;Ch25h;Chst1;Gria4;Ece1;Ccnb1ip1;Cytl1;Etv4;Ptx3;Plac8;Gja4;Slc4a10;Mthfd1l;Ifit1;Ifit3;Pdk4;Dock10;Wif1;Lox;Top1mt;Plaur;Clock;Foxs1;Rnaseh2b;Me3;Fhl2;Fndc5;Foxf1;Spon2;Snx8;Per3;Mmp3;Marveld1;Prdx6;Cybrd1;Fam107a;Kcnj15;Sord;Smpdl3b;Sost;Arntl;Snhg9;Sash1;Aldh3b1;Cxcl2;Slco3a1;Egr3;Adcyap1r1;Gspt2;Cry1;Aifm3;Hmgcs2;Adamts4;Por;Magt1;Cst6;Lmo2;Cabp1;Idi1;Cadm1;Klf11;Klf15;Lefty1;Smtnl2;F13a1;Tmem51;Psmb8;Zbtb16;Has1;Hsp90aa1;Ccl8;Ctsk;Ano2;Camkk2;Isg15;Wnt2;Wnt4;Spata24;Stmn1;Fmo1;Fmo2;Fmo3;Cacnb4;Notch4;Clec2d;Manf;Cutc;Arap2;Agap2;Camk2b,0.235968,-0.168554,-0.263418,-0.046181,0.031823,-0.048848,0.095376,0.056621,-0.03373,0.139429,0.067415,-0.023546,0.182399
FOXC1 (human),218,Sdf2l1;Kcna2;Npas2;Bok;Piwil2;Rnf144a;Lgals3;Slc10a6;Tbx20;Pld1;Gfod2;Cbs;St3gal4;Bcam;G0s2;Dio2;Fkbp5;Fkbp4;Apoc1;Mab21l2;Svil;Lrrn4cl;Diaph3;Dbi;Hsph1;Hp;Fam13a;Pabpc1l;Pcsk6;Socs2;Fam174b;Eln;Emb;Gpr146;Erf;Ezr;Ankrd1;Fam180a;Hspa8;Hspb1;Slc27a1;Lcn8;Cirbp;Ttc39b;Nfil3;Timp4;Faim2;Sh3bp2;Lepr;Prg4;Tspan4;Pla2g2e;Il6;Clmp;Hspa1b;Igfbp3;Rhobtb1;Sema3e;Ptgfr;Fibin;Esm1;Ncam1;Dpp4;Ccbe1;Mthfd2;Ch25h;Jam2;Etv4;Coch;Mthfd1l;Hmcn1;Arrdc3;Arrdc4;Ifit1;Ifit3;Meox1;Atp1b1;Comp;Dock10;Wif1;Lox;Lum;Foxs1;Rnaseh2b;Me3;Chordc1;Spon2;Bmp4;Thrsp;Fam107a;Kcnj15;Dhcr24;Snhg9;Cxcl2;Dtx4;Cox6b2;Adcyap1r1;Xylt1;Nr1d1;Pf4;Hmgn2;Pgf;Hmgcs2;Magt1;Ptn;Cst6;Lmo2;Cabp1;Idi1;Lefty1;Smtnl2;Tmem51;Psmb8;Has1;Ctsk;Ano2;Camkk2;Wnt4;Spata24;Mrap;Cacnb4;Klf2;Tsc22d3;Usp54;Arap2;Agap2;Camk2b;Rapgef5;Vmo1;Cyp26b1;Tef;Angptl7;Angptl2;Cdkn1a;Rbm3;Cox4i2;Ephb2;Creld2;Stbd1;Taf1c;Klhl13;Psrc1;Ankrd12;Aspa;Ddit4l;Fastkd3;Bhlhe41;Tcp11l2;Osgin1;Fbn1;Cdc14a;Angpt2;Rfc3;Vgll3;Tlr4;Sorbs1;S100a4;Nova1;Fdps;Sytl5;Cyb561;Tnmd;Tnnt2;Tns3;Rhoc;Npy1r;Arhgap18;Nt5dc2;Plscr2;Gria4;Arl4d;Txnip;Ece1;Slc4a10;Top1mt;Clock;Dbf4;Fhl2;Fndc5;Snx8;Per3;Per2;Acaa2;Trdn;Marveld1;Creb3l1;Sord;Smpdl3b;Glul;Aldh3a1;Hpgd;Slco3a1;Spp1;Gspt2;Coq10b;Deptor;C1qtnf3;Haus8;Thbs1;Klf11;Fabp4;F13a1;Zbtb16;Hsp90aa1;Ccl7;Ccl2;Isg15;A4galt;Tspyl5;Stmn1;Fmo1;Fmo2;Cdh4;Notch4;Clec2d;Manf;Plcxd3;Pik3ip1,0.216545,-0.161821,-0.239003,-0.079172,0.005353,-0.066035,0.079187,0.054724,-0.044634,0.141587,0.046539,-0.037305,0.124739
