gene_set,num_genes,member_genes,max_amplitude,mean_ZT0,ci_lo_ZT0,ci_hi_ZT0,mean_ZT6,ci_lo_ZT6,ci_hi_ZT6,mean_ZT12,ci_lo_ZT12,ci_hi_ZT12,mean_ZT18,ci_lo_ZT18,ci_hi_ZT18
EGR1 (human),48,Atf3;Klf11;Nr1d2;Sqle;Hyou1;Pdgfc;Dusp1;Kcnb1;Phf19;Rnf145;F3;Dhrs3;Gk;Hipk2;Dgkg;Dgkd;Foxo3;Rab20;Erf;Lingo1;Kcnk3;Dusp16;Dnajb1;Dusp10;Ptprz1;Egr2;Foxf1;Cbfa2t3;Twist2;Dpf1;Id1;Rpusd4;Id2;Sec14l1;Nfil3;Rab6b;Mpp6;Per2;Nudt4;Gdf15;Smad7;Pkdcc;Arhgef26;Cacna1d;Npr3;Hist1h1c;Thra;Camk2b,0.13514,0.129854,0.045082,0.207324,-0.005286,-0.112387,0.079132,0.048922,-0.038882,0.150726,0.019578,-0.07921,0.115366
HNF4A (human),119,Atf3;Epb41l2;Nkx3-1;Kcnb1;Fos;Srsf5;Eif4ebp1;Herc3;Xbp1;Cnksr3;Grap;Pnpla2;Tfap2b;Hsd17b7;Msx2;Pkdcc;Plb1;Nav2;Trib3;Armc2;Sv2a;Nr1d2;Sqle;Gnl1;Timp1;Smoc1;Angptl4;Cdkn1a;Snrpn;Fkbp5;Ppef1;Mamstr;Pitpnm2;C1qtnf7;Angpt2;Dnajc1;Dnajb4;Phactr3;P2rx5;Snrnp48;Apcdd1;Tlr2;P4ha1;Ptger3;Dock10;Cdh16;Fgfr2;Lpl;Il15ra;Mlph;Thra;Rbm3;Stard3;Tmem82;Pdxk;Micall2;Zbtb8a;Fabp3;Lag3;Gk;Hat1;Mapkapk3;Rnaseh2b;Pfkfb3;Fam13c;Bdnf;Ust;Synpo2l;Me3;Upp2;Mgp;Ank3;Scn2b;Capsl;Art3;Rassf2;Hivep3;Csdc2;Spc24;Per1;Popdc3;Cd74;Pak4;Gpcpd1;Vcan;Lnx1;Prr7;Lama2;Enpep;Maml3;Rel;Trim2;Gprasp1;Fmo1;Tm9sf1;Plcb1;Lpcat2;Sema4a;Sema4c;Slc15a2;Cacnb2;Rcan1;Cdk6;Efhc2;Irx3;Asph;Slc24a4;Tmem50b;Manf;Nceh1;Glul;Rpusd4;Aldoa;Igsf9;Mapre2;Cilp2;Smad6;Ect2l;Palld,0.134789,-0.04179,-0.098915,0.040872,0.039896,-0.039248,0.108421,0.045642,-0.024685,0.100599,0.092999,0.02507,0.171891
SREBF1 (human),137,Nkx3-1;Jun;Kcnb1;Mmp14;Bhlhe40;Mecom;Cenpa;Srsf5;Rasl11b;Frzb;Osgin1;Ahsa2;Ip6k2;Marcksl1;Myo10;Unc5d;Cirbp;Mfsd10;Crispld2;Epb41;Egr2;Hhip;Il16;Nrn1;Sec14l1;Tcap;Herpud1;Nanp;Asb10;Cacna1d;Cav1;Nav2;Trib1;Armc2;Tef;Adcy7;Sv2a;Nr1d1;Nr1d2;Timp1;Tmem229b;Fkbp5;Insig1;Dnajc1;Ccdc42;Dnajb1;Drd1;Cpt1a;Apobr;Cebpd;Adamts8;Tub;Arrdc3;Mpp2;Ptger3;Efna1;Lox;Lpl;Wnt16;Wee1;Chsy1;Six4;Upb1;Lin9;Slc5a3;Klf12;Mrpl27;Tmem26;Fabp3;Lag3;Gk;Slc25a33;Rnaseh2b;Has3;Pim3;Hsp90aa1;Bdnf;Rsad1;Mapk12;Ppp1r3b;Ppp1r1b;Rassf2;Rassf3;Tspan4;Zbed5;Ccdc112;Tnfrsf12a;Mrps6;Ccdc107;Per3;Dpy19l3;Per1;Zbp1;Scara5;Plvap;Fdps;Gpcpd1;Irf7;Prr7;Wsb1;Asb2;Enpep;Ahnak;Serpine1;Serpinf1;Cyp1b1;Slc6a6;Tmem200b;Rnf145;Tmem140;Sema5a;Clec3b;Rbbp4;Cacnb2;Irs2;Abhd11;Serinc3;Mri1;Vwf;Asph;Uba52;Lsp1;Slc46a3;Glrx;Gpm6a;Dpf1;Stip1;Nqo1;Mapre2;Tgfbi;S1pr3;Stil;Smad6;Ncald;Palld;Camk2b;Chchd6,0.13401,-0.02288,-0.087434,0.053121,0.11113,0.038137,0.161513,0.023835,-0.040881,0.086241,0.068199,0.003658,0.125859
TEAD1 (human),72,Sult1a1;Ndst3;Rasl10b;Ly6e;Npas4;Ahsa2;Adamts12;Myo10;Dync1i2;Pkdcc;Eef2k;Gng2;Gnl1;Ablim1;Usp2;Ppef1;Phactr3;Ifitm3;Gpbar1;Mlf1;Sipa1l3;Hfe;Efna1;Idi1;Plaur;Dcn;Colec11;Stard3;Lum;Klf15;F3;Gk;Foxo3;Fhl2;Ppp1r1b;Arsg;Id3;Id4;Socs3;Penk;Mnt;Sertad3;Dpep1;Proca1;Mmp3;Irf7;Npr3;Rbm14;Wnt4;Asb5;Creb3l1;Nxnl2;St13;Tnnc1;Nmnat2;Lpcat2;Sema4a;Sbsn;Rcan1;S100a7a;Dhcr24;Serinc3;Dusp10;Asph;Eif4a1;Prr5l;Eif5a2;Pde1c;Dpf1;Mapre2;Tgfb2;Scg5,0.124789,0.006978,-0.099692,0.092456,0.031785,-0.040074,0.108972,0.131767,0.029473,0.230318,0.107416,-0.008269,0.224484
HOXD9 (human),78,Cryab;Gata3;Sult1a1;Gmnn;Ntrk3;Xbp1;Net1;Sec14l1;Pclo;Gem;Ccnb1ip1;Eef2k;Cytl1;Myocd;Cck;Hnrnpd;Ndfip1;Plk3;Rara;Ckb;Tmem38b;Snrpn;Tceal6;Pir;Arrdc3;Ifit3;Cited2;Cdk2ap1;Hlf;Lin9;Hes1;Zbtb8a;Hsph1;Lefty1;Vwa3b;F3;Ptgs2;Fam13c;Bdnf;Lingo1;Fhl2;Fhl3;Ptprz1;Upp2;Rassf2;Id4;Ano1;Creg2;Dpep1;Rgs2;Mmp3;Bmp2;Tbc1d1;Lama2;Asb5;Ahnak;Nxnl2;Prss12;Rel;Rnf145;Fmo1;Fmo2;Plcb1;Enkur;Dgkh;Ndp;Dhcr24;Uba52;Prr5l;Nceh1;Pde1c;Smad6;Nr4a2;Hspb1;Hist1h1c;Tshr;Palld;Chchd6,0.123393,-0.001793,-0.088734,0.08063,0.066614,-0.006425,0.1348,0.1216,0.03161,0.199608,0.024366,-0.042486,0.082557
SP3 (mouse),68,Optc;Fez1;Abtb2;Hyou1;Cryab;Kcnb1;Mmp14;Rapgef5;Lrrc39;Egln3;Bdnf;Lingo1;Ephb6;Actn2;Mgp;Kif20b;Ank3;Cnksr3;Pcsk4;Socs3;Neu2;Bbs5;Per3;Plb1;Mt1;Irf7;Lasp1;Ddx17;Maml3;Nxnl2;Kitl;Pax1;Sulf1;Angptl2;Sema4a;Fkbp5;Tceal6;Hmgn2;Serpini1;Phactr3;Dnaja1;P2rx5;Adamts1;Tnni3;Slc46a3;Glrx;Antxr1;Cbfa2t3;Por;Twist2;Sgk1;Cited2;Gse1;Rab6b;Mapre2;Scd2;Gdf15;Lmo4;Npy1r;Fas;Lpl;Espn;Ubc;Hspa5;Hba-a1;Ncald;Dcn;Ddit3,0.119125,-0.01112,-0.087594,0.073642,0.087994,0.003473,0.175627,0.108005,0.018382,0.188525,0.038538,-0.053654,0.125803
GATA1 (human),120,Atf3;Vps13a;Gata3;Epb41l2;Cdkl5;Dgat2;Adam19;Ndst3;Srsf5;Npas4;Itga4;Ahsa1;Dlx5;Itgb3;Cdc20;Rin3;Aimp2;Net1;Bbs5;Ets1;Eef2k;Cytl1;Etv5;Sv2a;Nr1d2;Rara;Gramd1c;Btg1;Cdkn1a;Slc8a3;Tmem38b;Snrpn;Ablim1;Rab20;Ppef1;C1qtnf7;Angpt4;Angpt2;Hmgcs1;Dnajb2;Apobr;Ccdc60;Maged2;Ifit3;Lmo4;Bambi;Nol3;Hfe;Dock10;Fgfr2;Lpl;Wnt16;Idi1;Lonrf1;Slc4a8;Stard4;Ngef;Prex2;Micall2;Gbp5;Vwa3a;Peli1;Prrx2;Has3;Slc16a9;Fam13a;Bdnf;Ky;Ephb6;Fhl2;Mylk4;Ereg;Tm4sf1;Ctps;Commd8;Arsg;Cd14;Ccdc112;Anln;Ptprd;Id1;Id2;Proca1;Capn3;Pak4;Pak3;Rgs1;Rgs2;Mast4;Npr3;Spata24;Sytl5;Hspa1b;Pax1;Cyb561;Rnf145;Fmo1;Fmo2;Nmnat2;Lpcat2;Brd7;Dgkh;Igfbp2;Cdk6;Serpini1;Wasf1;Clec2d;Nceh1;Tsc22d3;Krt18;Rhou;Sgk1;Myoz2;Fas;Arid5b;Dock5;Nfkbia;Pik3ip1;Col8a1;Spry1,0.118346,-0.017634,-0.090038,0.041924,0.024983,-0.040046,0.091622,0.100711,0.030234,0.15403,0.060915,0.006463,0.146461
NFYA (human),127,Mthfd2;Gata3;Nkx3-1;Mecom;Cdkl5;Cenpa;Cdc25b;Hsp90b1;Itga1;Dlx5;Hnrnpa1;Epb41;Egr2;Fam78b;Aimp2;Net1;Sec14l1;Cacybp;Gnai1;Hsd17b7;Msx2;Ccnb1ip1;Narf;Ets1;Higd1a;Cav1;Etv5;Tnfaip6;Grem2;Cry1;Rnd3;Tef;Fbxl22;Ndfip1;Coq10b;Gramd1c;Slc8a3;Tle1;Hipk2;Fkbp5;Fkbp4;Ablim1;Usp2;Ldlr;C1qtnf7;Hmgcs1;Dnajb2;Dnaja1;Haus8;Arrdc2;Arrdc4;Vasn;Ifit3;Faim2;Cdk2ap1;Hfe;Caprin2;Dbp;Lrrtm3;Rbm3;Stard4;Lum;Ier5l;Prex2;Gbp5;Lefty1;Lrg1;Bdnf;Me3;Mmab;Mgp;Ppp1r3b;Ifi30;Zbed5;Id3;Pcsk4;Rftn1;Lax1;Proca1;Slc1a4;Ndrg1;Pak3;Fdps;Vcan;Mast4;Hmgb3;Pik3r3;Lnx1;Mvd;Rbm44;Hmgcr;Asb5;Hspa1b;Fibp;Ier3;Tal2;Fmo4;Gpr146;Tmem140;Dgkd;Grb14;Cys1;Bag3;Serpini1;Rhebl1;Slc46a3;Arntl;Antxr1;Chac1;Gpm6b;Pde1c;Lman2l;Arl6ip5;Pcp4l1;Tsc22d3;Acvrl1;Igsf9;Stip1;Nqo1;Elmo1;Hspa5;Hspa8;Ncald;Pde4b;Hist1h1c;Rwdd3;Chchd6,0.118029,-0.030381,-0.097112,0.029128,0.071424,0.020259,0.135939,0.087648,0.032116,0.142292,0.077801,0.017484,0.147515
SP1 (human),106,Haghl;Slc5a3;Dpysl2;Micall2;Hes1;Hes6;Klf11;Klf12;Fermt2;Cryab;Pdgfc;Gata3;Jun;Kcnb1;Dusp1;Sphk1;Dusp8;Bhlhe40;Bhlhe41;Kcnc4;Spsb1;Prrx2;Foxo3;Npas4;Has3;Pfkfb3;Bdnf;Lingo1;Adamts10;Marcksl1;Myo10;Cdc40;Mfsd10;Mapk12;Cpne5;Foxf1;Ppp1r1b;Rcor2;Tspan9;Tspan4;Ccdc112;Mrps6;Kcns3;Nrn1;Pcsk4;Nfil3;Per3;Mnt;Sertad3;Dpep1;Slc1a4;Inhbb;Pkdcc;Cacna1d;Cav1;Rbm24;Wnt4;Rbm38;Gfod1;Prr7;Cygb;Cck;Tef;Cyp1b1;Nxnl2;Fzd4;Nr1d2;Xkr4;Tmem200b;Pqlc3;Prdm16;Rnf152;Sema5a;Dgkd;Rcan1;Spire1;Irs2;Ankrd12;Abhd11;Efhd2;Dusp10;Dnajb1;Irx3;Cebpb;Lsp1;Sik1;Pfn1;Cbfa2t3;Arc;Tnnt2;Slc22a4;Glul;Sgk1;Igsf8;Cited2;Zcchc24;Gdpd5;Atp1b1;Zfp36l2;Rasd2;S1pr3;Smad6;Efna1;Espn;Dbp;Wee1,0.116274,0.055797,-0.018137,0.137059,0.122573,0.056862,0.185992,0.088628,0.028903,0.144123,0.0063,-0.063101,0.081993
Gata1 (mouse),68,Pdgfb;Sphk1;Mecom;Kcnk3;Htr2a;Ccdc85b;Unc5b;Kit;Grip2;Chchd10;Plb1;Cyp26b1;Grk5;Rnd3;Homer2;Ndfip1;Phf19;Gramd1c;Smoc1;Fkbp4;Lancl3;Trf;Phactr3;Plekhg3;Mthfd1l;Gm973;Maged2;P4ha1;Limd1;Lox;Lpl;Hapln1;Hba-a1;Hlf;Stard4;Peli1;Has3;Olfr330;Hsp90ab1;Kif20b;Ppp1r1b;Capsl;Art3;Rassf3;Rassf4;Ide;Pcsk5;Sertad4;Creg2;Lax1;Slc1a4;Rgs1;Bmp3;Fam98b;Wsb1;Serpinf1;Ier3;Sulf1;Cyp51;Igfbp5;Cyp4f14;Serinc3;Klf2;Lsp1;Glrx;Pde1c;Tgfb3;Dock5,0.115534,-0.019972,-0.115104,0.076089,0.095562,0.00835,0.190922,0.055758,-0.025515,0.139445,0.065075,-0.024274,0.15693
SP3 (human),92,Haghl;Ngef;Slc5a3;Dpysl2;Micall2;Hes1;Hes6;Klf11;Klf12;Fermt2;Gata3;Kcnb1;Sphk1;Dusp8;Bhlhe40;Bhlhe41;Kcnc4;Lrrc32;Spsb1;Prrx2;Hr;Foxo3;Npas4;Pcyt2;Lingo1;Adamts10;Marcksl1;Myo10;Cdc40;Mapk12;Foxf1;Rcor2;Tspan9;Tspan4;Ccdc112;Mrps6;Kcns3;Nrn1;Sdc3;Pcsk4;Per3;Fhod3;Mnt;Sertad3;Inhbb;Mxd4;Pkdcc;Cacna1d;Cav1;Rbm24;Wnt4;Rbm38;Cygb;Tef;Cyp1b1;Nxnl2;Fzd4;Nr1d2;Slc6a6;Tmem200b;Pqlc3;Rnf152;Gramd4;Sema5a;Dgkd;Spire1;Irs2;Ankrd12;Abhd11;Dusp10;Dnajb1;Irx3;Cebpb;Sik1;Pfn1;Cbfa2t3;Arc;Glul;Sgk1;Igsf8;Cited4;Limd1;Zcchc24;Atp1b1;Zfp36l2;Rasd2;Smad6;Caprin2;Espn;Wee1;Ddit3;Acan,0.11426,0.023791,-0.071273,0.113063,0.116852,0.047581,0.188855,0.108467,0.044629,0.180577,0.002592,-0.061748,0.06755
USF2 (human),193,Oplah;Nkx3-1;Dusp8;Kcna2;Bik;Ly6e;Pcyt2;Unc5d;Crispld2;Cnksr3;Net1;Tfap4;Herpud1;Msx2;Slc41a1;Plau;Eef2k;Ttc22;Homer2;Tef;Sv2a;Fam120c;G0s2;Tmem229b;Angptl2;Cdkn1a;Fkbp5;Ppef1;Mamstr;Phactr3;Cpt1a;Dnaja1;Apobr;Tub;Mthfd1l;Arrdc3;Nol3;Cdh16;Dbp;Lonrf1;Thra;Lum;Ngef;Ier5l;Slc5a3;Hes1;Gbp5;Lxn;Hsph1;Nanos1;Gk;Slc25a34;Foxo3;Bdnf;Aph1a;Me3;Commd8;Tagln2;Mrps6;Ccdc107;Socs2;Per3;Per2;Per1;Zbp1;Lax1;Plvap;Ndrg1;Rbm44;Asb2;Creb3l1;Slc6a6;Rnf145;Nmnat2;Phlda1;Ankrd23;Enkur;Ankrd12;Txnrd3;Dhcr24;Asph;Uba52;Smpdl3b;Lsp1;Pfn1;Eif5a2;Slc46a3;Arntl;Nceh1;Pcp4l1;Rpusd4;Tgfbi;Pde7a;Hspb1;Hist1h1e;Atf3;Pdgfb;Bhlhe40;Bhlhe41;Mecom;Hsp90b1;Osgin1;Acp6;Myo10;Hnrnpa1;Actn2;Mfsd10;Epb41;Egr2;Il16;Sec14l1;Tcap;Pnpla2;Nanp;Rem1;Pkdcc;Cacna1d;Prelid2;Gng2;Flrt1;Nr1d1;Nr1d2;Gramd1c;Slc8a1;Slc8a3;Tmem38b;Snrpn;Rab36;Hmgn2;Angpt4;Plekhg3;Selenbp1;Ccdc60;Cbfa2t3;Maged2;Rab6b;Rasd1;Rasd2;Efna1;Axin2;Wee1;Gna14;Haghl;Tmem82;Upb1;Klf11;Klf15;Tmc7;Fabp3;Spsb1;Tmem51;Prrx2;Has3;Upp2;Ppp1r3b;Ppp1r1b;Scn2b;Rassf2;Tspan9;Ptprd;Ide;Zfr;Rftn1;Pak3;Pak6;Prr7;Hspa1a;Serpine1;Serpinf1;Tigd4;Mthfr;Unc119;Cyb561;Fmo4;Dgkh;Sbsn;Igfbp2;Igfbp6;Cacnb2;S100a7a;Abhd11;Bag3;Serinc3;Slc24a4;Prr5l;Chac1;Tnnt2;Dpf1;Tsc22d3;Stc2;Ncald;Pik3ip1;Camk2b,0.112476,-0.017606,-0.081922,0.047609,0.09487,0.041092,0.151675,0.05878,0.006741,0.115595,0.084506,0.03854,0.135873
NFKB1 (human),192,Optc;Dpysl2;Kcnb1;Dusp8;Adam19;Kcna2;Ly6e;Npas4;Unc5b;Txnip;Xbp1;Tfap4;Rrad;Chchd10;Ccnb1ip1;Plau;Ets1;Cytl1;Lasp1;Homer2;Cck;Tef;Fam120c;Xkr4;Rara;Cdkn2c;Adamtsl5;Fkbp5;Mamstr;Dnajb2;Xirp1;Cebpb;Apcdd1;Slc35f5;Nol3;Fgfr2;Lonrf1;Mlph;Thra;Rbm3;Stard3;Ngef;Hes1;Hes6;Gbp5;Nanos1;Lrg1;Gk;Slc25a33;Hr;Foxo3;Pfkfb3;Bdnf;Fhl2;Ptprz1;Mia;Tagln2;Rcor2;Mrps6;Tg;Ccdc107;Penk;Per3;Per2;Sertad4;Capn3;Irf7;Hmgb3;Rbm38;Tbc1d1;Fam98b;Creb3l1;Fzd4;Tmem200b;Rnf152;Gpr146;Gramd4;Cys1;Erf;Efhb;Spire1;Fam107a;Dhcr24;Asph;Lsp1;Rhebl1;Pfn1;Akap5;Pde1c;Patz1;Rpusd4;Aldoa;Acvrl1;Elmo1;Nfkbia;Palld;Acan;Atf3;Pdgfc;Cdca8;Sult1a1;Epb41l2;Sphk1;Bhlhe40;Hoxc10;Mecom;Hsp90b1;Frzb;Osgin1;Dlx5;Ntrk3;Cirbp;Tspan15;Cdc20;Egr2;Aimp2;Sec14l1;Asb10;Myocd;Cav1;Mknk2;Fbxl22;Gnl1;Dhrs3;Slc8a3;Csf1;Hmgn2;Cbfa2t3;P4ha1;Cited2;Mpp2;Hfe;Lpin3;Il15ra;Colec11;Upb1;Micall2;Klf11;Klf12;Fermt2;Lrrc32;Tmem26;Lefty1;Spsb1;Tmem51;Prrx2;Has3;Hsp90ab1;Ntn4;Ank3;Ppp1r1b;Rgl1;Tspan4;Id1;Ano1;Errfi1;Popdc3;Galnt6;Vcan;Enpep;Serpinf1;Unc119;Tesc;Rel;Tm9sf1;Sema4a;Dgkh;Sema5a;Dgkd;Sbsn;Igfbp2;Cacnb2;Rcan1;S100a7a;Inmt;Serpini1;Klf4;Klf2;Antxr1;Manf;Arc;Tnnt2;Lman2l;Rhoc;Mapre2;Cilp2;Gdf15;Smad7;Nr4a2;Nr4a1;Pik3ip1;Camk2b,0.112465,-0.014714,-0.065686,0.050393,0.09775,0.045276,0.147882,0.055738,0.004612,0.10324,0.064779,0.01543,0.112639
TCF4 (human),205,Fez1;Vps13a;Pkig;Rasl10b;Srsf5;Jam2;Fbxo31;Tnfrsf21;Ip6k2;Bcas2;Unc5d;Crispld2;Net1;Bbs5;Filip1l;Nexn;Ccnb1ip1;Ets1;Eef2k;Cytl1;Tnfaip6;Smc2;Gja4;G0s2;Lyst;Tnc;Ablim1;Tceal6;Usp2;Ppef1;Lancl3;Lbh;Dnajb4;Phactr3;Cpt1a;Apobr;Tub;Apcdd1;Vwc2;Zdhhc23;Gsta4;Lox;Ubc;Lonrf3;Plaur;Dcn;Clock;Stard3;Stard4;Lum;Prex2;Hes1;C3;Hsph1;F3;Lag3;Rnaseh2b;Fam13c;Fam13a;Bdnf;Me3;Ephb6;Mylk4;Chordc1;Mia;Art3;Tg;Socs2;Per2;Per1;Ndrg1;Mmp3;Gpcpd1;Bmp3;Hmgb3;Mvd;Lama2;Myc;Fibp;Rnf145;Gprasp1;Sulf1;Plcb1;Tmem140;Phlda1;Slc15a2;Txnrd3;Dhcr24;Wasf1;Irx3;Limch1;Asph;Lsp1;Glrx;Abra;Gpm6a;Gpm6b;Pde1c;Glul;Pcp4l1;Sgk1;Elmo1;Pde7a;Manba;Ephx1;Arid5a;Cmtm6;Nfkbia;Pde4b;Hspd1;Chchd6;Cdkl5;Cdc25b;Hsp90b1;Itga1;Dlx5;Myo10;Tspan15;Mfsd10;Epb41;Fam78b;Aimp2;Il16;Tfap2b;Myocd;Nav2;Dnah5;Grem2;Cry1;Hnrnpd;Gng2;Nr1d1;Map1a;Slc8a1;Slc8a3;Yipf4;Csf1;Ldlr;C1qtnf7;Srgap3;Hmgcs2;Hmgcs1;Ccdc60;Adamts8;Ptger3;Ptn;Efna1;Axin2;Wnt16;Lpin3;Hapln1;Il15ra;Colec11;Gna14;Upb1;Zbtb8a;Peli1;Pim3;Dclk1;Ntn4;Ank3;Ctps;Rgl1;Rassf2;Hivep3;Cd14;Ptprd;Id3;Zfr;Ano1;Popdc3;Creg2;Cd74;Slc1a4;Pak4;Rgs2;Vcan;Mast4;Ddx17;Lnx1;Prr7;Serpinf1;Tigd4;Cyb561;Fmo2;Fmo3;Fmo4;Clec3b;Nkx6-1;Cacnb2;Rcan1;S100a7a;Dusp10;Klf9;Prr5l;Manf;Lman2l;Banp;Rhou;Fibin;Scg5;Smad7;Smad6;Rwdd3;Spry1,0.111332,-0.018738,-0.069977,0.03012,0.048364,-0.003971,0.093305,0.092594,0.055225,0.1452,0.049966,-0.00355,0.100185
CBEPA (human),91,Stard4;Atf3;Hes6;Klf11;Cryab;C3;Sult1a1;Bhlhe40;Bhlhe41;Vwa3b;Adam19;Fabp3;Peli1;Lag3;Rasl10b;Foxo3;Npas2;Has3;Pfkfb3;Pim3;Lingo1;Trim58;Kcnk3;Adamts10;Ip6k2;Ntrk3;Ephb6;Cyp39a1;Ppp1r3b;Ntn4;C4b;Ppp1r1b;Id3;Id2;Id4;Sdc3;Bbs5;Per2;Kit;Fhod3;Sertad4;Atoh8;Ccnb1ip1;Slc41a1;Ets1;Cytl1;Atf7ip;Ddx17;Fzd4;Tnnc1;Nr1d2;Xkr4;Ier5;Rara;Rnf152;Fmo1;Fmo3;Fmo4;Plcb1;Tmem140;Adamtsl5;Rspo3;Tle1;Rcan1;Bag3;Serpini1;Phactr3;Ccdc60;Lsp1;Tnni3;Adamts9;Apcdd1;Gpm6b;Pde1c;Dpf1;Banp;Tlr2;Aldoa;Sgk1;Stc2;Sh3pxd2a;Ptn;Pde7a;Fbln7;Rgs17;Hfe;Arid5a;Col6a6;Fgfr2;Dbp;Colec11,0.110789,-0.003619,-0.097262,0.0943,0.104848,0.02133,0.187978,0.10717,0.038233,0.168935,0.059198,-0.023157,0.131547
ETS1 (mouse),100,Optc;Atf3;Atf4;Mmp14;Npas2;Hsp90b1;Kcnd3;Dlx5;Ip6k2;Unc5b;Cdc40;Lrrc14b;Egr2;Sphkap;Actr3b;Phgdh;Herpud1;Nudt4;Chchd10;Mxd4;Plb1;Etv5;Hnrnpm;Adcy7;Sv2a;Nr1d2;Timp1;Zfp365;Tmem229b;Nampt;Fkbp5;Fam47e;Papss2;Ablim1;Frmd4a;Ccdc42;Dnajb4;Cebpb;Adamts8;Por;Maged2;Slc35f5;Limd1;Olfr224;Mpp6;Faim2;Atp1b1;Bambi;Rasd2;Trp53bp1;Gm3336;Upb1;Psmd9;Prex2;Hes1;Mrpl27;Vwa3a;Peli1;Prrx2;Ntn4;Ank3;Ppp1r1b;Tnfrsf12a;Ide;Pcsk5;Sertad4;Dpep1;Pak4;Pak3;Rgs1;Prodh;Vcan;Wnt4;Wsb1;Serpine1;Mthfr;Eln;Hrct1;Gprasp1;Tm9sf1;Gramd4;Cyp51;Wasf1;Eif4a1;Tnni3;Hist1h4c;Cdo1;Eif5a2;Gpm6a;Patz1;Nmb;Tgfb3;Pde7a;Zfp36l1;Ephx1;Stil;Ncald;Tshr;Col8a1;Hspd1,0.10968,-0.019667,-0.087234,0.056634,0.090013,0.014253,0.171658,0.042668,-0.02151,0.113626,0.059045,-0.010681,0.116961
PCBP1 (human),99,Haghl;Atf3;Slc5a3;Dpysl2;Micall2;Hes1;Hes6;Klf11;Klf12;Fermt2;Pdgfc;Gata3;Jun;Dusp1;Kcnb1;Sphk1;Dusp8;Bhlhe40;Bhlhe41;Kcnc4;Spsb1;Kcna2;Prrx2;Foxo3;Npas4;Pfkfb3;Eif4ebp1;Lingo1;Cdc40;Cpne5;Foxf1;Cnksr3;Rcor2;Rassf4;Tspan9;Tspan4;Ccdc112;Mrps6;Kcns3;Nrn1;Pcsk4;Per3;Mnt;Sertad3;Slc1a4;Inhbb;Pkdcc;Cacna1d;Cav1;Rbm24;Wnt4;Rbm38;Gfod1;Trib1;Cygb;Tef;Cyp1b1;Nxnl2;Fzd4;Nr1d2;Xkr4;Tmem200b;Pqlc3;Prdm16;Rnf152;Sema4c;Dgkd;Rab20;Rcan1;Spire1;Irs2;Ankrd12;Abhd11;Dnajb1;Dusp10;Irx3;Dnaja4;Cebpb;Pfn1;Sik1;Cbfa2t3;Arc;Slc22a4;Twist2;Glul;Igsf8;Cited2;Limd1;Zcchc24;Atp1b1;Zfp36l2;S1pr3;Efna1;Caprin2;Dock5;Espn;Dbp;Wee1;Acan,0.109151,0.091393,-0.000387,0.164252,0.113085,0.042413,0.18016,0.070572,0.007419,0.152773,0.003935,-0.061633,0.074484
RBPJ (human),79,Rfx2;Atf3;Lin9;Dpysl2;Prex2;Hes1;Klf12;Baz1a;Pkig;Oplah;Hsph1;Epb41l2;Fos;Vwa3a;F3;Sap30;Npas4;Leo1;Fam13c;Synpo2l;Me3;Ntrk3;Cpne5;Ntn4;Sphkap;Ank3;Ppp1r1b;Tfap4;Sec14l1;Cacybp;Pclo;Cd74;Dpep1;Cacna1d;Ets1;Plb1;Prodh;Myocd;Bmp2;Npr3;Wnt4;Rrm2;Cry1;Lnx1;Sytl5;Cd9;Nr1d1;Sqle;Unc119;Rara;Rnf145;Rnf152;Sulf1;Gpr146;Slc8a1;Tmem38b;Fkbp5;Sbsn;Igfbp6;S100a7a;Srgap3;Hmgcs2;Inmt;Wasf1;Vwf;Dnaja1;Prr5l;Tub;Pcp4l1;Aldoa;Sgk1;Cited4;Rgs17;Lox;Nr4a1;Wnt16;Hist1h1c;Camk2b;Chsy1,0.104038,0.1519,0.064234,0.229756,0.050137,-0.040251,0.125201,0.047862,-0.04166,0.137152,0.071087,-0.000812,0.1561
ESR1 (human),71,Upb1;Pdxk;C3;Sult1a1;Dusp1;Rnaseh2b;Rasl11a;Npas4;Synpo2l;Tspan15;Fhl2;Mia;Actr3b;Tspan4;Cd14;Tfap4;Id1;Ide;Socs2;Lmcd1;Spc24;Per1;Gnai1;Herpud1;Lax1;Fdps;Ccnb1ip1;Prodh;Myocd;Npr3;Fam98b;Mvd;Trib3;Prelid2;Hnrnpm;Hnrnpd;Hspa1b;Serpine1;Fam120c;Slc16a11;Nr1d2;Fibp;Gnl1;Rnf145;Tle1;Fkbp5;Rab20;Rbbp4;Igfbp6;Cacnb2;Rcan1;Xirp1;Uba52;Por;Lman2l;Ifit3;Inpp5b;Krt18;Aldoa;Fibin;Igsf8;Mpp2;Cilp2;Gdf15;Nol3;Usp42;Idi1;Slc4a8;Hspd1;Gna14;Chsy1,0.101252,-0.003834,-0.088633,0.079816,0.097417,0.00748,0.165146,0.093718,0.019898,0.172918,0.034102,-0.045042,0.115021
