gene_set,num_genes,member_genes,max_amplitude,mean_ZT0,ci_lo_ZT0,ci_hi_ZT0,mean_ZT6,ci_lo_ZT6,ci_hi_ZT6,mean_ZT12,ci_lo_ZT12,ci_hi_ZT12,mean_ZT18,ci_lo_ZT18,ci_hi_ZT18
RELA (human),52,Cacna2d3;Mrvi1;Fos;Crispld2;Tagln;Egr3;Acta2;Mknk2;Nr1d1;Cfb;Plac8;Gas1;Cdkn1a;Adamtsl5;Fkbp5;Slco2b1;Bcl6;Hdac9;Aqp1;Duox2;F2rl1;Col6a1;Dbp;Thra;Rbm3;Rbp7;Xpnpep3;Fabp4;Spsb1;Pfkfb3;Glipr2;Flt4;Slc12a8;Tspan4;Klk10;Ramp2;Errfi1;Vcan;Pthlh;Dkk2;Plce1;Sox18;Junb;Inmt;Uba52;Arntl;Glul;Tppp3;Spns2;Tnxb;Cplx2;Ehmt1,0.325029,-0.197529,-0.324875,-0.041979,-0.044171,-0.144202,0.059205,0.1142,0.013812,0.222832,0.1275,0.02901,0.222507
SRF (human),67,Uaca;Mrvi1;Npas2;Efemp1;Bok;Tef;Plac8;Cdkn1a;Tpm2;Fkbp5;Lbh;Tpt1;Aqp1;Mthfd1l;Hmcn1;Ifit1;Postn;Dbp;Rbp4;Pfkfb3;Ncoa3;Klk11;Mt3;Atp2b2;Slc6a6;Junb;Gcnt2;Guca1b;Tmem140;Sost;Arntl;Glul;Nqo1;Tgfbi;Dock5;Cobll1;Nr2f2;Wnt9b;Fos;Ogn;Cd248;Tagln;Nrp2;Vcam1;Pcdh11x;Acta2;Gnao1;Rnd3;Timp4;Gsn;Cspg4;Slco2b1;Duox2;Ptn;Lmo2;Thbs1;Nrcam;Sparcl1;Fam135a;Lefty1;Fabp4;Scn7a;Fmo2;Sema4d;Rcan2;Tnxb;Tbcel,0.321005,-0.136997,-0.264891,0.001287,-0.094929,-0.208223,0.010726,0.047918,-0.038896,0.155903,0.184008,0.0964,0.270609
THRB (human),38,Cacna2d3;Nr2f2;Wnt9b;Ccdc3;Fos;Smpd3;Nrg1;Ntrk3;Igf2bp2;Egr3;Gnb5;Tef;Angptl4;Slc39a4;Prkg1;Hdac9;Vgll3;Heg1;Fbln1;Col6a2;Ddit4;Ttyh1;Spsb1;Zbtb16;Ucp2;Dpt;Slc12a8;Per3;Ccdc152;Gpr161;Junb;Sema4d;Hinfp;Cdo1;Cplx2;Tmem101;Fam189b;Cxcl2,0.316448,-0.143129,-0.312561,0.052883,-0.068562,-0.214605,0.079254,0.038371,-0.130819,0.238294,0.173319,0.044289,0.308968
TCF4 (human),68,Efemp1;Crispld2;Ccnb1ip1;Cnn1;Cytl1;Tpbg;Plac8;G0s2;Glt8d2;Bcl6;Lbh;Prkg1;Hdac9;Edn1;Lrrn4cl;Rbp4;C3;C7;Cp;F3;Rnaseh2b;Maf;Aph1b;Me3;Sfrp2;Klk10;Enah;Nubp1;Pepd;Mmrn1;Dkk2;Gpr161;Tmem140;Acsl3;Cyp27a1;Gpm6a;Glul;Cplx2;Tmem101;Nr2f2;Wnt9b;Nrg1;Ogn;Tspan12;Gnb5;Acta2;Nr1d1;Pi15;Ptn;Lmo2;Fbln1;Hapln1;Fam135a;Flt4;Ptprr;Cd36;Rpa3;Cd74;Rgs5;Vcan;Fmo2;Sema4d;Hinfp;Clec3b;Antxr2;Tnxb;Tbcel;Ncam1,0.311734,-0.196114,-0.322125,-0.086046,0.017022,-0.080871,0.122564,0.063472,-0.060824,0.156918,0.11562,0.039048,0.202911
RBPJ (mouse),39,Mrvi1;Frzb;Ntrk3;Tspan12;Kdr;Apoe;Rarres2;Tpbg;Coq10a;Cfb;Zfp367;G0s2;Pls3;Lbh;Mthfd1l;Edn1;Cdh11;Rbp4;C3;Lefty1;F3;Rnaseh2b;Glipr2;Slc12a8;Cd36;Rpa3;Mt1;Atp2b2;Gcnt2;Mrc1;Clec3b;Igfbp5;Cdo1;Gpm6a;Nqo1;Slx1b;Myh11;Tmem101;Tbcel,0.309595,-0.114253,-0.271632,0.044916,-0.152908,-0.288939,-0.016589,0.110474,-0.019793,0.273287,0.156687,0.021101,0.306768
ZNF148 (human),38,Lcn2;Cd248;Ntrk3;Igf2bp2;Egr3;Tcap;Mknk2;Nr1d1;Nr1d2;Cmklr1;Cdkn1a;Adamtsl5;Tpm2;Slco2a1;Slc39a4;Bcl6;Prkg1;Cebpb;Duox2;Gdpd3;Col1a1;Zbtb16;Itih5;Ramp3;Slc12a8;Tspan4;Klk11;Pdlim7;Atp2b2;Itpripl2;Igfbp6;Nlgn2;Stc1;Tgfbi;Tnxb;Nr4a2;Dtx1;Ehmt1,0.302405,-0.166583,-0.337547,-0.006024,0.135822,-0.019452,0.250849,0.022646,-0.127997,0.177568,0.008115,-0.142631,0.125851
ELF3 (human),25,Mrvi1;Fos;Slco3a1;Frzb;Pfkfb3;Cd248;Sfrp1;Cap1;Ramp2;Rgs5;Cytl1;Mknk2;Junb;Gas1;Angptl4;Fkbp5;Slc39a4;Pls3;Aqp1;Prox1;Lrrn4cl;Tgfbi;Myh11;Cxcl2;Dbp,0.294498,-0.112883,-0.29456,0.092522,-0.122508,-0.285637,0.019987,0.17199,-0.002333,0.339052,0.0634,-0.06691,0.211854
POU1F1 (human),30,Uaca;Gbp4;Fabp4;Ogn;Kdr;Rab27b;Ptprr;Cd36;Rpa3;Vcam1;Ccnb1ip1;Pcdh11x;Rgs5;Mmrn1;Pthlh;Fmo2;Tmem140;Glt8d2;Rcan2;Pls3;Serinc3;Hdac9;Cdo1;Antxr2;Arrdc3;Gpm6a;Macf1;Postn;Aldh1a1;Nrcam,0.289308,-0.153101,-0.316927,-0.00329,-0.081683,-0.239801,0.053674,0.098577,-0.042314,0.217285,0.136207,-0.021567,0.293735
MEF2A (human),45,Kcnh1;Efemp1;Ogn;Cap1;Ccnb1ip1;Gnb5;Pcdh11x;Tef;Plac8;Cdkn1a;P2ry1;Prkg1;Hdac9;Ifit1;Sele;Gbp4;Fam135a;Grpel2;Vwa3a;F3;Pard6g;Enah;Ptprr;Cd36;Rpa3;Ramp2;Ccdc152;Inhba;Rgs5;Dkk2;Fmo1;Gcnt2;Fam102b;Hinfp;Igfbp6;Igfbp5;Acsl3;Cyp27a1;Npy1r;Abcg2;Tnxb;Nr4a2;Nts;Ncam1;Cxcl2,0.286681,-0.141734,-0.256564,-0.017094,0.027874,-0.090397,0.146014,-0.031087,-0.179902,0.101653,0.144947,0.023373,0.264191
POU2F2 (human),42,Uaca;Mrvi1;Frzb;Efemp1;Tspan12;Tagln;Rarres2;Pcdh11x;Tpbg;Plac8;Cdkn1a;Fkbp5;Glt8d2;Slco2b1;Cd300lg;Hdac9;Arrdc3;Ifit1;F2rl1;Aldh1a1;Sparcl1;Gbp4;Fam135a;Fabp4;Pfkfb3;Glipr2;Me3;Flt4;Col5a2;Rgs5;Stmn2;Abhd2;Fmo2;Gcnt2;Myom1;Acsl3;Tsc22d3;Stc1;Arhgap28;Tmem138;Cplx2;Col8a1,0.284529,-0.055344,-0.206477,0.085317,-0.114195,-0.239593,0.035275,-0.000794,-0.128744,0.127826,0.170333,0.041473,0.289892
GATA1 (human),50,Uaca;Nrg1;Bok;Tspan12;Gprin3;Pcdh11x;Cytl1;Nr1d2;Plac8;Gabra3;Cdkn1a;Slco2b1;Pls3;P2ry1;Hdac9;Aqp1;Hmcn1;Macf1;Prox1;F2rl1;Postn;Rbp7;Col1a1;Xpnpep3;Rbp4;Sparcl1;Ttyh1;Fam135a;Grpel2;Vwa3a;Fabp4;Lrrk2;Cd36;Scn7a;Mmrn1;Atp2b2;Fmo1;Fmo2;Sema4d;Myom1;Sost;Acsl3;Nceh1;Tsc22d3;Tmem138;Tnxb;Dock5;Tmem101;Cxcl2;Col8a1,0.277803,-0.134189,-0.268954,-0.008577,-0.026263,-0.145566,0.075721,0.016838,-0.099656,0.15166,0.143614,0.028347,0.246888
TFAP2A (human),63,Cacna2d3;Dusp1;Npas2;Apoe;Cnn1;Cytl1;Cfb;Gas1;Angptl4;Adamtsl5;Tpm2;Bcl6;Cd300lg;Aqp1;Col6a1;Col6a2;Pfkfb3;Glipr2;Sfrp2;Klk11;Penk;Per3;Atp2b2;Slc6a6;Junb;Gcnt2;Adra2c;Tppp3;Tgfbi;Dtx1;Samd5;Nr2f2;Islr;Wnt9b;Fos;Cd248;Ntrk3;Igf2bp2;Egr3;Lpar1;Tcap;Gnao1;Adarb1;Nr1d2;Slc39a4;Slco2b1;Scube3;Hapln1;Zbtb16;Itih5;Ramp3;Tspan4;Cd74;Scara5;Ern1;Pdlim7;Sox18;Igfbp6;Sema3g;Tnxb;Myh11;Nr4a2;Ehmt1,0.266839,-0.130406,-0.236005,-0.013604,-0.029675,-0.147647,0.081987,0.023648,-0.109424,0.141549,0.136433,0.029447,0.237771
YY1 (human),83,Dusp1;Efemp1;Bok;Ccnb1ip1;Cnn1;Cfb;Fkbp5;Pls3;Cd300lg;Tpt1;Hdac9;Macf1;Lrrn4cl;Gdpd3;Postn;Dbp;Aldh1a1;Thra;Gbp4;Cp;Vwa3a;Ucp2;Maf;Dpt;Klk10;Klk11;Enah;Pepd;Ccdc152;Mmrn1;Abhd2;Gcnt2;Fam102b;Adra2c;Sost;Gpm6a;Glul;Tmem101;Samd5;Smpd3;Lcn2;Nrg1;Ntrk3;Egr3;Tcap;Vcam1;Pcdh11x;Acta2;Gnao1;Nr1d2;Coq10a;Gabra3;Cspg4;Slco2b1;P2ry1;Duox2;Ptn;Nrcam;Tmem81;Xpnpep3;Sparcl1;Fam135a;Ramp3;Pard6g;Slc12a8;Ptprr;Cd36;Col5a2;Pthlh;Stmn2;Fmo2;Mrc1;Clec3b;Igfbp5;Rcan2;Myom1;Inmt;Serinc3;Cdo1;Cmah;Arhgap28;Tnxb;Nr4a2,0.254186,-0.161656,-0.252381,-0.060055,0.029685,-0.065156,0.122327,0.09253,0.014895,0.172515,0.039441,-0.042939,0.125499
GATA2 (human),137,Apoe;Cyp26b1;Tef;G0s2;Adamtsl5;Pls3;Bcl6;Prkg1;Hdac9;Heg1;Lrrn4cl;Sele;Selp;Thra;Rbp7;Rbp4;Gbp4;C3;Pfkfb3;Dpt;Klk10;Klk11;Enah;Mmrn1;Dkk2;Gpr161;Eln;Tmem140;Cyp27a1;Gpm6a;Tmem138;Tmem101;Fam189b;Osgin1;Cd248;Tspan12;Tagln;Rab27b;Pcdh11x;Timp4;Smoc2;Gsn;Cspg4;Scube3;Sparcl1;Tspan4;Ern1;Rgs5;Vcan;Pthlh;Sema4d;Igfbp6;Igfbp5;Serinc3;Antxr2;Cmah;Tnxb;Myh11;Ncam1;Uaca;Ccdc3;Kdr;Ccnb1ip1;Cnn1;Cytl1;Tpbg;Plac8;Glt8d2;Lbh;Tpt1;Mthfd1l;Ifit1;F2rl1;Rnaseh2b;Maf;Bean1;Me3;Penk;Per3;Ccdc152;Atp2b2;Laptm5;Gcnt2;Fam102b;Fam107a;Smpdl3b;Sost;Acsl3;Arntl;Nceh1;Nqo1;Cplx2;Nts;Cxcl2;Nr2f2;Islr;Wnt9b;Slco3a1;Nrg1;Ogn;Itga8;Ptgfrn;Egr3;Cap1;Gprin3;Gnb5;Gnao1;Rnd3;Coq10a;Slco2a1;Slco2b1;Adamts1;Cst6;Lmo2;Fam135a;Grpel2;Lefty1;Zbtb16;Flnc;Lrrk2;Itih5;Ptprr;Cd38;Cd36;Rpa3;Ramp2;Errfi1;Scara5;Stmn2;Fmo1;Fmo2;Clec3b;Myom1;Fn3k;Cdo1;Abcg2;Ehmt1,0.250963,-0.139464,-0.220384,-0.053839,-0.016723,-0.094623,0.05373,0.044687,-0.041047,0.11428,0.111499,0.043828,0.188704
FOXC1 (human),175,Npas2;Kcnh1;Htr1b;Bok;Tbx20;Cfb;G0s2;Fkbp5;Pls3;Bcl6;Cd300lg;Cebpb;Hdac9;Lrrn4cl;C3;C7;Dpt;Glipr2;Klk10;Klk11;Enah;Dkk2;Gpr161;Eln;Abhd2;Adra2c;Tgfbi;Fos;Ntrk3;Pcdh11x;Timp4;Gsn;Cspg4;Slc39a4;Duox2;Fbln1;Scube3;Hapln1;Sparcl1;Slc12a8;Tspan4;Ern1;Sema6b;Igfbp6;Igfbp5;Sema3a;Sema3g;Cmah;Myh11;Ncam1;Uaca;Mrvi1;Dusp1;Ccdc3;Efemp1;Kdr;Lbh;Mthfd1l;Hmcn1;Arrdc3;Macf1;Ifit1;Atp1a2;Cdh11;Rnaseh2b;Maf;Me3;Mgp;Mt3;Atp2b2;Gcnt2;Guca1b;Fam107a;Acsl3;Dock5;Cplx2;Cxcl2;Col8a1;Nr2f2;Nrg1;Nrp2;Rarres2;Nr1d1;Gabra3;Adamts1;Ptn;Cst6;Lmo2;Tmem81;Lefty1;Ptprr;Errfi1;Scara5;Scn7a;Mrc1;Myom1;Tsc22d3;Tbcel;Cyp26b1;Tef;Cdkn1a;Adamtsl5;Prkg1;Heg1;Selp;Ddit4;Rbm3;Rbp7;Col1a1;Rbp4;Gbp4;Lrg1;Ncoa3;Nubp1;Mmrn1;Vipr1;Gdf6;Cyp27a1;Tmem138;Tmem101;Samd5;Slmap;Osgin1;Hand2;Tspan12;Lpar1;Vcam1;Mknk2;P2ry1;Vgll3;Prox1;Rgs5;Antxr2;Npy1r;Arhgap28;Tnxb;Txnip;Tpbg;Tpm2;Glt8d2;Zcchc24;F2rl1;Aldh1a1;Bean1;Penk;Per3;Pepd;Plce1;Laptm5;Smpdl3b;Glul;Cobll1;Slco3a1;Itga8;Gnb5;Gnao1;Coq10a;Cmklr1;Slco2b1;Pi15;Thbs1;Nrcam;Fabp4;Zbtb16;Lrrk2;Itih5;Cd38;Cd36;Stmn2;Fmo1;Fmo2;Hinfp;Clec3b;Rcan2;Cdo1,0.223127,-0.140111,-0.205388,-0.073637,-0.016544,-0.075443,0.046606,0.073639,0.007854,0.138914,0.083016,0.024949,0.148201
