gene	frac_real_circadian_samples_crossing_zero	frac_imag_circadian_samples_crossing_zero	frac_circadian_samples_crossing_zero	frac_circadian_samples_largest_component	frac_circadian_samples_largest_component_p_val	waveform_log_evidence	flat_waveform_log_evidence	non_circadian_component_subtracted_waveform_log_evidence	circadian_component_subtracted_waveform_log_evidence	circ_bf_frac	waveform_over_circadian_component_subtracted_log10_bf	expected_mesor	expected_acrophase	frac_cell_detected	num_cell_detected
AI480526	0.49	0.15	0.15	0.63	1.0	-102.16874	-102.14843	-101.48108	-102.325806	0.0	0.068213046	-12.211387036573633	1.5379013108257915	0.055793991416309016	26
Akt3	0.35	0.32	0.32	0.56	1.0	-327.82367	-317.47345	-323.67194	-321.64404	0.0	-2.6837776	-10.29132251743497	0.7359314540394095	0.24248927038626608	113
Carmil3	0.22	0.29	0.22	0.41	1.0	-26.748083	-27.301294	-28.07687	-25.97131	0.0	-0.33734843	-13.684335895008527	3.7748450461291103	0.012875536480686695	6
Gm50087	0.4	0.25	0.25	0.54	1.0	-5.465586	-5.651054	-5.6333017	-5.40299	0.09571569	-0.027185237	-15.346272372313372	1.3804458665499375	0.002145922746781116	1
Ap2a2	0.4599999999999999	0.42	0.42	0.65	1.0	-510.07764	-491.9523	-501.78653	-501.32047	0.0	-3.8031912	-9.415052062931597	5.859342396287081	0.44635193133047213	208
Fpgs	0.39	0.12	0.12	0.67	0.9899999999999998	-135.781	-134.79245	-135.46144	-136.18658	0.0	0.17614055	-11.764910780994608	1.9168196715384527	0.08583690987124463	40
Hnmt	0.27	0.24	0.24	0.64	1.0	-71.92637	-71.35957	-71.90997	-71.63478	0.0	-0.12663499	-12.576134439980788	0.75789318646952	0.03862660944206009	18
Hprt	0.25	0.43	0.25	0.62	1.0	-503.40332	-485.34067	-494.85635	-495.62164	0.0	-3.3795395	-9.549063852391901	3.480375565239564	0.43776824034334766	204
Npnt	0.0699999999999999	0.3299999999999999	0.0699999999999999	0.71	0.87	-404.56125	-400.9686	-401.35394	-404.10196	0.0	-0.19946691	-10.112935165058623	5.980270921740188	0.2553648068669528	119
Raver2	0.23	0.4	0.23	0.64	1.0	-7.41738	-7.8017454	-7.9758377	-7.293711	0.0	-0.05370862	-15.29015796519997	3.1251160926857757	0.002145922746781116	1
Mvk	0.48	0.2299999999999999	0.2299999999999999	0.56	1.0	-195.86621	-189.84781	-197.67696	-189.6897	0.0	-2.6824257	-11.219225722132705	4.859416836208501	0.13090128755364808	61
Apaf1	0.34	0.47	0.34	0.53	1.0	-254.59714	-244.52922	-252.86707	-246.7351	0.0	-3.414436	-10.803700050031368	2.661306446664856	0.1888412017167382	88
Krr1	0.25	0.5	0.25	0.5	1.0	-279.59283	-273.18304	-277.26294	-275.71054	0.0	-1.6860588	-10.725459003189291	3.0129404384532847	0.20600858369098712	96
Gm29093	0.15	0.39	0.15	0.53	1.0	-31.022528	-30.588583	-30.096863	-31.351349	0.0	0.14280522	-13.591956512069586	6.170403318166651	0.012875536480686695	6
Ntrk3	0.46	0.05	0.05	0.52	1.0	-62.066113	-68.54099	-63.913025	-66.47318	0.71475726	1.9139662	-13.161839250430845	4.693192968411157	0.02575107296137339	12
Tigd3	0.48	0.37	0.37	0.58	1.0	-8.085379	-8.61603	-8.068453	-8.549128	1.0	0.2014036	-15.380975892901212	5.004014709925843	0.002145922746781116	1
Ddx54	0.3299999999999999	0.24	0.24	0.52	1.0	-318.03006	-312.3829	-317.3828	-314.41196	0.0	-1.5713222	-10.27999776059713	1.2825304146868524	0.2510729613733906	117
Cdkn2b	0.24	0.48	0.24	0.57	1.0	-11.998568	-12.233585	-11.947988	-12.112191	1.0	0.04934611	-14.73819590633764	3.2043310457932823	0.004291845493562232	2
Gimap5	0.41	0.5	0.41	0.62	1.0	-304.59772	-291.21866	-302.38846	-293.1741	0.0	-4.9612126	-10.476739779043	0.17694908818945976	0.1888412017167382	88
Pnma1	0.42	0.25	0.25	0.62	1.0	-5.9776983	-6.1963453	-5.9682455	-6.1823654	1.0	0.088885784	-15.321350995679701	1.4824690162009162	0.002145922746781116	1
Cul4a	0.27	0.4599999999999999	0.27	0.57	1.0	-299.82513	-297.75378	-297.8653	-299.63763	0.0	-0.08143021	-10.410257521364015	3.556806143587132	0.23819742489270387	111
Cd59b	0.3	0.37	0.3	0.49	1.0	-52.370625	-50.8672	-51.94967	-50.990135	0.0	-0.5995389	-13.103534364576664	5.985035088185435	0.019313304721030045	9
Med11	0.47	0.31	0.31	0.56	1.0	-215.27087	-208.79195	-211.75699	-213.14629	0.0	-0.9226968	-11.008797477089823	4.333345218339845	0.1459227467811159	68
Btf3	0.25	0.46	0.25	0.62	1.0	-998.36115	-974.2659	-984.5467	-989.8112	0.0	-3.713186	-7.730141347168138	2.95321970822177	0.8669527896995708	404
Ctdsp2	0.47	0.4	0.4	0.51	1.0	-641.4801	-631.2667	-642.256	-631.97424	0.0	-4.128342	-8.851797575401463	4.5403074864802555	0.6094420600858369	284
Mbd2	0.49	0.4399999999999999	0.4399999999999999	0.56	1.0	-518.65906	-507.73398	-516.8388	-511.1586	0.0	-3.2574074	-9.344278628240149	4.653223712731749	0.4570815450643777	213
Ccdc28a	0.04	0.31	0.04	0.73	0.8099999999999999	-110.74619	-110.89297	-109.99027	-111.39028	1.0	0.27972418	-12.143217744249897	2.8037270057415316	0.06223175965665236	29
Dmxl1	0.49	0.41	0.41	0.59	1.0	-412.3575	-399.11813	-408.4581	-403.41718	0.0	-3.8827395	-9.904155856351126	4.481520121054904	0.3562231759656652	166
Fam3a	0.26	0.47	0.26	0.53	1.0	-286.0699	-282.3734	-284.39453	-284.4901	0.0	-0.68608665	-10.47095976358211	6.128554503004083	0.21244635193133046	99
Taco1os	0.0899999999999999	0.17	0.0899999999999999	0.64	1.0	-47.91897	-50.567944	-49.252254	-49.027138	0.4966785	0.48127192	-13.175004124103951	5.681767114526454	0.023605150214592276	11
AU041133	0.3199999999999999	0.4	0.3199999999999999	0.57	1.0	-107.107895	-102.93866	-105.7573	-103.79435	0.0	-1.4390544	-12.047125438153852	0.8349241572417423	0.05793991416309013	27
Rhbdl2	0.35	0.2299999999999999	0.2299999999999999	0.57	1.0	-10.839327	-11.2585	-10.936399	-11.318685	0.7684189	0.20818241	-14.705676720595756	5.559244411948516	0.004291845493562232	2
Gkn3	0.01	0.04	0.01	0.72	0.84	-1851.527	-2044.1858	-1851.8031	-2073.9163	0.9985668	96.582436	-7.3803144119411455	3.7173715685774305	0.6952789699570815	324
Olfr1217	0.34	0.5	0.34	0.61	1.0	-4.961519	-5.2284436	-4.9852176	-5.25036	0.9112154	0.12544216	-15.36880960422023	3.043991599451657	0.002145922746781116	1
Nvl	0.29	0.38	0.29	0.59	1.0	-305.57513	-303.13263	-305.07953	-303.56097	0.0	-0.87473863	-10.411286953509688	5.642472155625532	0.22746781115879827	106
Wdr78	0.27	0.45	0.27	0.56	1.0	-29.367725	-28.672379	-28.988653	-28.991674	0.0	-0.16331685	-13.827471300319443	0.21850187818568756	0.01072961373390558	5
Smim10l2a	0.42	0.26	0.26	0.63	1.0	-7.7153893	-7.8857894	-7.6506257	-8.000582	1.0	0.12385752	-15.350453345785604	4.857280000151435	0.002145922746781116	1
