gene_set,num_genes,member_genes,max_amplitude,mean_ZT0,ci_lo_ZT0,ci_hi_ZT0,mean_ZT6,ci_lo_ZT6,ci_hi_ZT6,mean_ZT12,ci_lo_ZT12,ci_hi_ZT12,mean_ZT18,ci_lo_ZT18,ci_hi_ZT18
SMAD4 (mouse),80,Mthfd2;Scx;Vps13a;Pdgfc;Jun;Kcnb1;Sphk1;Mbd2;Fbxo30;Ahsa2;Syt12;Hnrnpa0;Nfil3;Mxd4;Pkdcc;Cacna1d;Trib1;Homer2;Plk2;Gnl1;Prdm16;Cdkn2c;Col23a1;Tle1;Hipk2;Frmd4a;Insig1;Dnajc1;Dnajb4;Col27a1;Cebpb;Cbfa2t3;Twist2;Ifit3;Gse1;Zcchc24;Mpp6;Lmo4;Bambi;Cdk2ap1;Axin2;Lonrf1;Chsy1;Lin9;Hes1;Foxs1;Foxo3;Leo1;Pim3;Hsp90aa1;Lrrk1;Mboat1;Ereg;Errfi1;Inhbb;Gpcpd1;Bmp2;Mast4;Wnt4;Hmgcr;Asb2;Slc16a10;Hspa4l;Tmem200b;Rel;Hist2h3c1;Gpr146;Rspo3;Dgkd;Irs2;Ankrd12;Klf4;Banp;Rpusd4;Pde7a;Zfp36l2;Smad7;Nr4a2;Usp42;Dock5,0.134861,-0.118076,-0.194159,-0.038377,-0.032368,-0.092285,0.021021,-0.068746,-0.144285,0.006729,0.016785,-0.05315,0.082205
MTF1 (human),87,Haghl;Atf3;Dpysl2;Pdgfb;Oplah;Tmc7;Dusp8;Bhlhe41;Mecom;Cdkl5;Nanos1;Fabp3;Zbtb16;Mapkapk3;Slc25a33;Rnft1;Kcnd3;Pfkfb3;Lingo1;Aph1a;Ip6k2;Ntrk3;Mboat1;Cdc20;Cpne5;Foxf1;Ppp1r1b;Grap;Rgl1;Tspan4;Ptprd;Nrn1;Pcsk5;Zfr;Per3;Pnpla2;Nexn;Ndrg1;Pak4;Pak6;Pkdcc;Slc41a1;Ets1;Mknk2;Wnt4;Trib2;Trib1;Prr7;Cyp1b1;Prdm16;Angptl4;Hipk2;Dgkg;Dgkd;Usp2;Mamstr;Cacnb2;Cdk6;Adra1a;Vwf;Klf2;Slc24a4;Lsp1;Tub;Pfn1;Abra;Slc22a4;Banp;Patz1;Hist3h2a;Tppp3;Mpp6;Mapre2;Pde7a;Rasd2;Manba;Arid5b;Smad7;Smad6;Efna1;Usp42;Axin2;Dbp;Spry2;Thra;Camk2b;Hspd1,0.131211,0.005683,-0.071775,0.092976,-0.125528,-0.21743,-0.050256,-0.014643,-0.081706,0.047288,-0.067077,-0.149323,0.02418
SREBF1 (human),137,Nkx3-1;Jun;Kcnb1;Mmp14;Bhlhe40;Mecom;Cenpa;Srsf5;Rasl11b;Frzb;Osgin1;Ahsa2;Ip6k2;Marcksl1;Myo10;Unc5d;Cirbp;Mfsd10;Crispld2;Epb41;Egr2;Hhip;Il16;Nrn1;Sec14l1;Tcap;Herpud1;Nanp;Asb10;Cacna1d;Cav1;Nav2;Trib1;Armc2;Tef;Adcy7;Sv2a;Nr1d1;Nr1d2;Timp1;Tmem229b;Fkbp5;Insig1;Dnajc1;Ccdc42;Dnajb1;Drd1;Cpt1a;Apobr;Cebpd;Adamts8;Tub;Arrdc3;Mpp2;Ptger3;Efna1;Lox;Lpl;Wnt16;Wee1;Chsy1;Six4;Upb1;Lin9;Slc5a3;Klf12;Mrpl27;Tmem26;Fabp3;Lag3;Gk;Slc25a33;Rnaseh2b;Has3;Pim3;Hsp90aa1;Bdnf;Rsad1;Mapk12;Ppp1r3b;Ppp1r1b;Rassf2;Rassf3;Tspan4;Zbed5;Ccdc112;Tnfrsf12a;Mrps6;Ccdc107;Per3;Dpy19l3;Per1;Zbp1;Scara5;Plvap;Fdps;Gpcpd1;Irf7;Prr7;Wsb1;Asb2;Enpep;Ahnak;Serpine1;Serpinf1;Cyp1b1;Slc6a6;Tmem200b;Rnf145;Tmem140;Sema5a;Clec3b;Rbbp4;Cacnb2;Irs2;Abhd11;Serinc3;Mri1;Vwf;Asph;Uba52;Lsp1;Slc46a3;Glrx;Gpm6a;Dpf1;Stip1;Nqo1;Mapre2;Tgfbi;S1pr3;Stil;Smad6;Ncald;Palld;Camk2b;Chchd6,0.129825,0.017563,-0.047536,0.092231,-0.112262,-0.168149,-0.051279,-0.023105,-0.075108,0.035306,-0.065336,-0.125036,0.004191
ELK1 (mouse),91,Optc;Pkig;Pdgfc;Ism1;Adam19;Ndst3;Rasl10b;Ly6e;Srsf5;Hsp90b1;Kcnd3;Gstt1;Ip6k2;Txnip;Cyp39a1;C4b;Net1;Hhip;Actr3b;Klhl3;Phgdh;Nfil3;Armc2;Hnrnpd;Adcy7;Coq10b;Rara;Adamtsl5;Ckb;Pf4;Fam47e;Papss2;Frmd4a;Insig1;Hmgcs1;Col27a1;Wdr95;Dnaja1;Haus8;Tub;Nipal4;Gdpd5;Dbp;Rbm3;Psmd9;Micall2;Kank4;Rnaseh2b;Hr;Rnft1;Dclk1;Ppp1r3b;Chordc1;Tspan4;Socs2;Per1;Stbd1;Plvap;Nxph3;Atoh8;Pak4;Pak6;Prodh;Galnt6;Mt2;Lnx1;Rbm44;Samhd1;Unc119;Tal2;Gprasp1;Lpcat2;Bag3;Smpdl3b;Abra;Manf;Nceh1;Tppp3;Aldoa;Acvrl1;Stc2;Nqo1;Mapre2;Tgfbi;Zfp36l2;Dock5;Espn;Nr4a1;Hspa8;Hist1h1e;Tshr,0.124119,0.035097,-0.050022,0.132676,-0.08099,-0.146545,-0.013622,-0.089023,-0.172283,-0.018689,-0.057659,-0.143378,0.025193
EGR1 (human),48,Atf3;Klf11;Nr1d2;Sqle;Hyou1;Pdgfc;Dusp1;Kcnb1;Phf19;Rnf145;F3;Dhrs3;Gk;Hipk2;Dgkg;Dgkd;Foxo3;Rab20;Erf;Lingo1;Kcnk3;Dusp16;Dnajb1;Dusp10;Ptprz1;Egr2;Foxf1;Cbfa2t3;Twist2;Dpf1;Id1;Rpusd4;Id2;Sec14l1;Nfil3;Rab6b;Mpp6;Per2;Nudt4;Gdf15;Smad7;Pkdcc;Arhgef26;Cacna1d;Npr3;Hist1h1c;Thra;Camk2b,0.122774,-0.116054,-0.207505,-0.029837,0.00672,-0.079837,0.093667,-0.057785,-0.157247,0.055841,-0.015115,-0.112023,0.08615
GATA1 (human),120,Atf3;Vps13a;Gata3;Epb41l2;Cdkl5;Dgat2;Adam19;Ndst3;Srsf5;Npas4;Itga4;Ahsa1;Dlx5;Itgb3;Cdc20;Rin3;Aimp2;Net1;Bbs5;Ets1;Eef2k;Cytl1;Etv5;Sv2a;Nr1d2;Rara;Gramd1c;Btg1;Cdkn1a;Slc8a3;Tmem38b;Snrpn;Ablim1;Rab20;Ppef1;C1qtnf7;Angpt4;Angpt2;Hmgcs1;Dnajb2;Apobr;Ccdc60;Maged2;Ifit3;Lmo4;Bambi;Nol3;Hfe;Dock10;Fgfr2;Lpl;Wnt16;Idi1;Lonrf1;Slc4a8;Stard4;Ngef;Prex2;Micall2;Gbp5;Vwa3a;Peli1;Prrx2;Has3;Slc16a9;Fam13a;Bdnf;Ky;Ephb6;Fhl2;Mylk4;Ereg;Tm4sf1;Ctps;Commd8;Arsg;Cd14;Ccdc112;Anln;Ptprd;Id1;Id2;Proca1;Capn3;Pak4;Pak3;Rgs1;Rgs2;Mast4;Npr3;Spata24;Sytl5;Hspa1b;Pax1;Cyb561;Rnf145;Fmo1;Fmo2;Nmnat2;Lpcat2;Brd7;Dgkh;Igfbp2;Cdk6;Serpini1;Wasf1;Clec2d;Nceh1;Tsc22d3;Krt18;Rhou;Sgk1;Myoz2;Fas;Arid5b;Dock5;Nfkbia;Pik3ip1;Col8a1;Spry1,0.120348,0.018995,-0.045421,0.08162,-0.026384,-0.093211,0.033022,-0.101353,-0.159765,-0.034175,-0.055826,-0.136237,0.005943
ETV4 (human),72,Stard3;Pdgfb;Kcnb1;Bhlhe40;Nanos1;Pfkfb3;Osgin1;Kcnk3;Adamts10;Ccdc85b;Tm4sf1;Capsl;Tspan4;Ccdc112;Tg;Csdc2;Uspl1;Pcsk5;Socs2;Zfr;Plvap;Slc1a4;Asap2;Capn3;Pak6;Plau;Cytl1;Myocd;Ttc22;Tbc1d1;Lnx1;Cygb;Cck;Asb2;Hspa1b;Nxnl2;Fibp;Cyb561;Hrct1;Cdkn2c;Fmo4;Dhrs3;Smoc1;Angptl2;Tmem140;Brd7;Sema4a;Ckm;Fkbp5;Dgkh;Sema5a;Papss2;Nkx6-1;Hmgn2;Ankrd12;Angpt4;Hmgcs2;Ccdc42;Phactr3;Tub;Apcdd1;Antxr1;Arrdc4;Gpm6a;Pcp4l1;Acvrl1;Gsta4;Elmo1;Nol3;Tiparp;Cldn7;Camk2b,0.120034,-0.006362,-0.118994,0.0881,-0.046339,-0.141599,0.043099,-0.027582,-0.119758,0.044247,-0.126396,-0.239342,-0.045752
TEAD1 (human),72,Sult1a1;Ndst3;Rasl10b;Ly6e;Npas4;Ahsa2;Adamts12;Myo10;Dync1i2;Pkdcc;Eef2k;Gng2;Gnl1;Ablim1;Usp2;Ppef1;Phactr3;Ifitm3;Gpbar1;Mlf1;Sipa1l3;Hfe;Efna1;Idi1;Plaur;Dcn;Colec11;Stard3;Lum;Klf15;F3;Gk;Foxo3;Fhl2;Ppp1r1b;Arsg;Id3;Id4;Socs3;Penk;Mnt;Sertad3;Dpep1;Proca1;Mmp3;Irf7;Npr3;Rbm14;Wnt4;Asb5;Creb3l1;Nxnl2;St13;Tnnc1;Nmnat2;Lpcat2;Sema4a;Sbsn;Rcan1;S100a7a;Dhcr24;Serinc3;Dusp10;Asph;Eif4a1;Prr5l;Eif5a2;Pde1c;Dpf1;Mapre2;Tgfb2;Scg5,0.119361,-0.01216,-0.109884,0.070853,-0.026939,-0.122586,0.065568,-0.131521,-0.230161,-0.038209,-0.114183,-0.202681,-0.017373
SP3 (human),92,Haghl;Ngef;Slc5a3;Dpysl2;Micall2;Hes1;Hes6;Klf11;Klf12;Fermt2;Gata3;Kcnb1;Sphk1;Dusp8;Bhlhe40;Bhlhe41;Kcnc4;Lrrc32;Spsb1;Prrx2;Hr;Foxo3;Npas4;Pcyt2;Lingo1;Adamts10;Marcksl1;Myo10;Cdc40;Mapk12;Foxf1;Rcor2;Tspan9;Tspan4;Ccdc112;Mrps6;Kcns3;Nrn1;Sdc3;Pcsk4;Per3;Fhod3;Mnt;Sertad3;Inhbb;Mxd4;Pkdcc;Cacna1d;Cav1;Rbm24;Wnt4;Rbm38;Cygb;Tef;Cyp1b1;Nxnl2;Fzd4;Nr1d2;Slc6a6;Tmem200b;Pqlc3;Rnf152;Gramd4;Sema5a;Dgkd;Spire1;Irs2;Ankrd12;Abhd11;Dusp10;Dnajb1;Irx3;Cebpb;Sik1;Pfn1;Cbfa2t3;Arc;Glul;Sgk1;Igsf8;Cited4;Limd1;Zcchc24;Atp1b1;Zfp36l2;Rasd2;Smad6;Caprin2;Espn;Wee1;Ddit3;Acan,0.11899,-0.028633,-0.103593,0.047127,-0.115171,-0.188935,-0.043666,-0.10961,-0.174346,-0.04469,0.003819,-0.063081,0.085136
SP1 (human),106,Haghl;Slc5a3;Dpysl2;Micall2;Hes1;Hes6;Klf11;Klf12;Fermt2;Cryab;Pdgfc;Gata3;Jun;Kcnb1;Dusp1;Sphk1;Dusp8;Bhlhe40;Bhlhe41;Kcnc4;Spsb1;Prrx2;Foxo3;Npas4;Has3;Pfkfb3;Bdnf;Lingo1;Adamts10;Marcksl1;Myo10;Cdc40;Mfsd10;Mapk12;Cpne5;Foxf1;Ppp1r1b;Rcor2;Tspan9;Tspan4;Ccdc112;Mrps6;Kcns3;Nrn1;Pcsk4;Nfil3;Per3;Mnt;Sertad3;Dpep1;Slc1a4;Inhbb;Pkdcc;Cacna1d;Cav1;Rbm24;Wnt4;Rbm38;Gfod1;Prr7;Cygb;Cck;Tef;Cyp1b1;Nxnl2;Fzd4;Nr1d2;Xkr4;Tmem200b;Pqlc3;Prdm16;Rnf152;Sema5a;Dgkd;Rcan1;Spire1;Irs2;Ankrd12;Abhd11;Efhd2;Dusp10;Dnajb1;Irx3;Cebpb;Lsp1;Sik1;Pfn1;Cbfa2t3;Arc;Tnnt2;Slc22a4;Glul;Sgk1;Igsf8;Cited2;Zcchc24;Gdpd5;Atp1b1;Zfp36l2;Rasd2;S1pr3;Smad6;Efna1;Espn;Dbp;Wee1,0.118349,-0.063803,-0.125579,0.007469,-0.123001,-0.181521,-0.045638,-0.087784,-0.164672,-0.018444,-0.004651,-0.083497,0.079005
NFKB1 (human),192,Optc;Dpysl2;Kcnb1;Dusp8;Adam19;Kcna2;Ly6e;Npas4;Unc5b;Txnip;Xbp1;Tfap4;Rrad;Chchd10;Ccnb1ip1;Plau;Ets1;Cytl1;Lasp1;Homer2;Cck;Tef;Fam120c;Xkr4;Rara;Cdkn2c;Adamtsl5;Fkbp5;Mamstr;Dnajb2;Xirp1;Cebpb;Apcdd1;Slc35f5;Nol3;Fgfr2;Lonrf1;Mlph;Thra;Rbm3;Stard3;Ngef;Hes1;Hes6;Gbp5;Nanos1;Lrg1;Gk;Slc25a33;Hr;Foxo3;Pfkfb3;Bdnf;Fhl2;Ptprz1;Mia;Tagln2;Rcor2;Mrps6;Tg;Ccdc107;Penk;Per3;Per2;Sertad4;Capn3;Irf7;Hmgb3;Rbm38;Tbc1d1;Fam98b;Creb3l1;Fzd4;Tmem200b;Rnf152;Gpr146;Gramd4;Cys1;Erf;Efhb;Spire1;Fam107a;Dhcr24;Asph;Lsp1;Rhebl1;Pfn1;Akap5;Pde1c;Patz1;Rpusd4;Aldoa;Acvrl1;Elmo1;Nfkbia;Palld;Acan;Atf3;Pdgfc;Cdca8;Sult1a1;Epb41l2;Sphk1;Bhlhe40;Hoxc10;Mecom;Hsp90b1;Frzb;Osgin1;Dlx5;Ntrk3;Cirbp;Tspan15;Cdc20;Egr2;Aimp2;Sec14l1;Asb10;Myocd;Cav1;Mknk2;Fbxl22;Gnl1;Dhrs3;Slc8a3;Csf1;Hmgn2;Cbfa2t3;P4ha1;Cited2;Mpp2;Hfe;Lpin3;Il15ra;Colec11;Upb1;Micall2;Klf11;Klf12;Fermt2;Lrrc32;Tmem26;Lefty1;Spsb1;Tmem51;Prrx2;Has3;Hsp90ab1;Ntn4;Ank3;Ppp1r1b;Rgl1;Tspan4;Id1;Ano1;Errfi1;Popdc3;Galnt6;Vcan;Enpep;Serpinf1;Unc119;Tesc;Rel;Tm9sf1;Sema4a;Dgkh;Sema5a;Dgkd;Sbsn;Igfbp2;Cacnb2;Rcan1;S100a7a;Inmt;Serpini1;Klf4;Klf2;Antxr1;Manf;Arc;Tnnt2;Lman2l;Rhoc;Mapre2;Cilp2;Gdf15;Smad7;Nr4a2;Nr4a1;Pik3ip1;Camk2b,0.117897,0.016247,-0.044179,0.078396,-0.101649,-0.148925,-0.04616,-0.050077,-0.10662,-0.003076,-0.063865,-0.112535,-0.006095
NFYA (human),127,Mthfd2;Gata3;Nkx3-1;Mecom;Cdkl5;Cenpa;Cdc25b;Hsp90b1;Itga1;Dlx5;Hnrnpa1;Epb41;Egr2;Fam78b;Aimp2;Net1;Sec14l1;Cacybp;Gnai1;Hsd17b7;Msx2;Ccnb1ip1;Narf;Ets1;Higd1a;Cav1;Etv5;Tnfaip6;Grem2;Cry1;Rnd3;Tef;Fbxl22;Ndfip1;Coq10b;Gramd1c;Slc8a3;Tle1;Hipk2;Fkbp5;Fkbp4;Ablim1;Usp2;Ldlr;C1qtnf7;Hmgcs1;Dnajb2;Dnaja1;Haus8;Arrdc2;Arrdc4;Vasn;Ifit3;Faim2;Cdk2ap1;Hfe;Caprin2;Dbp;Lrrtm3;Rbm3;Stard4;Lum;Ier5l;Prex2;Gbp5;Lefty1;Lrg1;Bdnf;Me3;Mmab;Mgp;Ppp1r3b;Ifi30;Zbed5;Id3;Pcsk4;Rftn1;Lax1;Proca1;Slc1a4;Ndrg1;Pak3;Fdps;Vcan;Mast4;Hmgb3;Pik3r3;Lnx1;Mvd;Rbm44;Hmgcr;Asb5;Hspa1b;Fibp;Ier3;Tal2;Fmo4;Gpr146;Tmem140;Dgkd;Grb14;Cys1;Bag3;Serpini1;Rhebl1;Slc46a3;Arntl;Antxr1;Chac1;Gpm6b;Pde1c;Lman2l;Arl6ip5;Pcp4l1;Tsc22d3;Acvrl1;Igsf9;Stip1;Nqo1;Elmo1;Hspa5;Hspa8;Ncald;Pde4b;Hist1h1c;Rwdd3;Chchd6,0.116275,0.02323,-0.06018,0.088516,-0.07364,-0.135849,-0.008829,-0.093045,-0.154688,-0.037717,-0.079877,-0.139665,-0.015387
ETS1 (mouse),100,Optc;Atf3;Atf4;Mmp14;Npas2;Hsp90b1;Kcnd3;Dlx5;Ip6k2;Unc5b;Cdc40;Lrrc14b;Egr2;Sphkap;Actr3b;Phgdh;Herpud1;Nudt4;Chchd10;Mxd4;Plb1;Etv5;Hnrnpm;Adcy7;Sv2a;Nr1d2;Timp1;Zfp365;Tmem229b;Nampt;Fkbp5;Fam47e;Papss2;Ablim1;Frmd4a;Ccdc42;Dnajb4;Cebpb;Adamts8;Por;Maged2;Slc35f5;Limd1;Olfr224;Mpp6;Faim2;Atp1b1;Bambi;Rasd2;Trp53bp1;Gm3336;Upb1;Psmd9;Prex2;Hes1;Mrpl27;Vwa3a;Peli1;Prrx2;Ntn4;Ank3;Ppp1r1b;Tnfrsf12a;Ide;Pcsk5;Sertad4;Dpep1;Pak4;Pak3;Rgs1;Prodh;Vcan;Wnt4;Wsb1;Serpine1;Mthfr;Eln;Hrct1;Gprasp1;Tm9sf1;Gramd4;Cyp51;Wasf1;Eif4a1;Tnni3;Hist1h4c;Cdo1;Eif5a2;Gpm6a;Patz1;Nmb;Tgfb3;Pde7a;Zfp36l1;Ephx1;Stil;Ncald;Tshr;Col8a1;Hspd1,0.114937,0.019403,-0.050118,0.090535,-0.095534,-0.181696,-0.0276,-0.039937,-0.108602,0.033435,-0.057622,-0.121377,0.000395
Gata1 (mouse),68,Pdgfb;Sphk1;Mecom;Kcnk3;Htr2a;Ccdc85b;Unc5b;Kit;Grip2;Chchd10;Plb1;Cyp26b1;Grk5;Rnd3;Homer2;Ndfip1;Phf19;Gramd1c;Smoc1;Fkbp4;Lancl3;Trf;Phactr3;Plekhg3;Mthfd1l;Gm973;Maged2;P4ha1;Limd1;Lox;Lpl;Hapln1;Hba-a1;Hlf;Stard4;Peli1;Has3;Olfr330;Hsp90ab1;Kif20b;Ppp1r1b;Capsl;Art3;Rassf3;Rassf4;Ide;Pcsk5;Sertad4;Creg2;Lax1;Slc1a4;Rgs1;Bmp3;Fam98b;Wsb1;Serpinf1;Ier3;Sulf1;Cyp51;Igfbp5;Cyp4f14;Serinc3;Klf2;Lsp1;Glrx;Pde1c;Tgfb3;Dock5,0.114589,0.01752,-0.076374,0.112149,-0.097069,-0.214804,-0.017009,-0.064533,-0.138624,0.014573,-0.076819,-0.167839,0.012024
ZNF281 (human),59,Klf11;Klf12;Cryab;Pdgfc;Gata3;Dusp8;Kcnc4;Spsb1;Bik;Prrx2;Bdnf;Marcksl1;Mboat1;Epb41;Ppp1r1b;Tspan9;Rassf4;Ccdc112;Fhod3;Inhbb;Pkdcc;Cacna1d;Trib2;Cck;Hspa1a;Creb3l1;Tmem200b;Gja4;Pqlc3;Prdm16;Trim2;Sncaip;Ckb;Sema5a;Dgkd;Rbbp4;Nkx6-1;Irs2;Bag3;Ccdc42;Efhc2;Dusp16;Cebpb;Cebpd;Slc22a4;Glul;Tppp3;Igsf8;Cited4;Zcchc24;Mpp6;Faim2;Pdia6;Efna1;Cdh16;Espn;Nr4a1;Hspb7;Ncald,0.11404,-0.102844,-0.19838,-0.007414,0.011196,-0.075264,0.099481,-0.035737,-0.110886,0.054051,-0.062514,-0.151697,0.02686
GATA3 (human),106,Atf3;Baz1a;Oplah;Sult1a1;Mecom;Cdkl5;Srsf5;Rasl11a;Pcyt2;Itga4;Ahsa1;Tnfrsf21;Adamts12;Actn2;Crispld2;Herc3;Xbp1;Cnksr3;Net1;Nanp;Gem;Narf;Htra4;Slc41a1;Ets1;Higd1a;Cytl1;Cry1;Rnd3;Tef;Hnrnpd;Sv2a;Bloc1s1;Gnl1;Nampt;Snrpn;Fkbp4;Csf1;Ablim1;Usp2;Ppef1;C1qtnf7;Ccdc42;Pir;Lbh;Dnajb2;Dnaja1;Ccdc60;Cebpb;Wdr6;Mthfd1l;Maged2;Cited4;Sipa1l3;Lmo4;Lpl;Tiparp;Lrrtm3;Il15ra;Plaur;Rfx2;Pcdhga10;Ngef;Hes6;Mrpl27;Ptgs2;Slc16a9;Aph1a;Ereg;Ank3;Tagln2;Rgl1;Art3;Tnfrsf12a;Klhl31;Pak3;Rgs1;Ddx17;St13;Slc16a11;Gipc2;Fmo3;Nmnat2;Phlda1;Acss1;Ndp;Txnrd3;Serinc3;Dusp14;Slc24a4;Prr5l;Rhebl1;Glrx;Gpm6b;Banp;Rhou;Sgk1;Mpzl1;Nqo1;Myoz2;Elmo1;Scg5;Pde7a;Hspa5;Hspb7;Ncald,0.113146,0.032264,-0.040737,0.104322,-0.031516,-0.097025,0.028629,-0.080881,-0.135141,-0.023072,-0.030236,-0.097831,0.035126
RBPJ (human),79,Rfx2;Atf3;Lin9;Dpysl2;Prex2;Hes1;Klf12;Baz1a;Pkig;Oplah;Hsph1;Epb41l2;Fos;Vwa3a;F3;Sap30;Npas4;Leo1;Fam13c;Synpo2l;Me3;Ntrk3;Cpne5;Ntn4;Sphkap;Ank3;Ppp1r1b;Tfap4;Sec14l1;Cacybp;Pclo;Cd74;Dpep1;Cacna1d;Ets1;Plb1;Prodh;Myocd;Bmp2;Npr3;Wnt4;Rrm2;Cry1;Lnx1;Sytl5;Cd9;Nr1d1;Sqle;Unc119;Rara;Rnf145;Rnf152;Sulf1;Gpr146;Slc8a1;Tmem38b;Fkbp5;Sbsn;Igfbp6;S100a7a;Srgap3;Hmgcs2;Inmt;Wasf1;Vwf;Dnaja1;Prr5l;Tub;Pcp4l1;Aldoa;Sgk1;Cited4;Rgs17;Lox;Nr4a1;Wnt16;Hist1h1c;Camk2b;Chsy1,0.112081,-0.149682,-0.252186,-0.072788,-0.056145,-0.131928,0.0259,-0.037601,-0.109913,0.050917,-0.068429,-0.142,0.011746
SPI1 (mouse),81,Optc;Fez1;Pdgfb;Sphk1;Wtip;Ly6e;Srsf5;Frzb;Itga4;Htr1b;Htr2a;Adamts10;Itgb3;Actn2;Cnksr3;Kcns3;Bbs5;Tcap;Gnai1;Plb1;Hnrnpm;Gng2;Fbxl22;Xkr4;Gnl1;Rara;Gramd1c;Cdkn1a;Csf1;Angpt4;Ccdc42;Pecam1;Phactr3;Mthfd1l;Sipa1l3;Rasd1;Col6a6;Plaur;Six4;Upb1;Klf12;F3;Slc25a33;Ust;Aph1a;Mylk4;Ereg;Arsg;Cd14;Tg;Ide;Mnt;Stbd1;Lax1;Plvap;Fam98b;Serpine1;Creb3l1;Agtr1a;Pax1;Eln;Gprasp1;Sulf1;Gramd4;Sema4a;Cyp4f14;Erf;Serpini1;Vwf;Klf2;Lsp1;Antxr1;Pde1c;Dpf1;Aldoa;Sgk1;Stc2;Mapre2;Nr4a2;Espn;Pde4b,0.111077,0.017694,-0.07284,0.107345,-0.05333,-0.122666,0.014152,-0.000803,-0.081366,0.068907,-0.093384,-0.172944,-0.019773
USF2 (human),193,Oplah;Nkx3-1;Dusp8;Kcna2;Bik;Ly6e;Pcyt2;Unc5d;Crispld2;Cnksr3;Net1;Tfap4;Herpud1;Msx2;Slc41a1;Plau;Eef2k;Ttc22;Homer2;Tef;Sv2a;Fam120c;G0s2;Tmem229b;Angptl2;Cdkn1a;Fkbp5;Ppef1;Mamstr;Phactr3;Cpt1a;Dnaja1;Apobr;Tub;Mthfd1l;Arrdc3;Nol3;Cdh16;Dbp;Lonrf1;Thra;Lum;Ngef;Ier5l;Slc5a3;Hes1;Gbp5;Lxn;Hsph1;Nanos1;Gk;Slc25a34;Foxo3;Bdnf;Aph1a;Me3;Commd8;Tagln2;Mrps6;Ccdc107;Socs2;Per3;Per2;Per1;Zbp1;Lax1;Plvap;Ndrg1;Rbm44;Asb2;Creb3l1;Slc6a6;Rnf145;Nmnat2;Phlda1;Ankrd23;Enkur;Ankrd12;Txnrd3;Dhcr24;Asph;Uba52;Smpdl3b;Lsp1;Pfn1;Eif5a2;Slc46a3;Arntl;Nceh1;Pcp4l1;Rpusd4;Tgfbi;Pde7a;Hspb1;Hist1h1e;Atf3;Pdgfb;Bhlhe40;Bhlhe41;Mecom;Hsp90b1;Osgin1;Acp6;Myo10;Hnrnpa1;Actn2;Mfsd10;Epb41;Egr2;Il16;Sec14l1;Tcap;Pnpla2;Nanp;Rem1;Pkdcc;Cacna1d;Prelid2;Gng2;Flrt1;Nr1d1;Nr1d2;Gramd1c;Slc8a1;Slc8a3;Tmem38b;Snrpn;Rab36;Hmgn2;Angpt4;Plekhg3;Selenbp1;Ccdc60;Cbfa2t3;Maged2;Rab6b;Rasd1;Rasd2;Efna1;Axin2;Wee1;Gna14;Haghl;Tmem82;Upb1;Klf11;Klf15;Tmc7;Fabp3;Spsb1;Tmem51;Prrx2;Has3;Upp2;Ppp1r3b;Ppp1r1b;Scn2b;Rassf2;Tspan9;Ptprd;Ide;Zfr;Rftn1;Pak3;Pak6;Prr7;Hspa1a;Serpine1;Serpinf1;Tigd4;Mthfr;Unc119;Cyb561;Fmo4;Dgkh;Sbsn;Igfbp2;Igfbp6;Cacnb2;S100a7a;Abhd11;Bag3;Serinc3;Slc24a4;Prr5l;Chac1;Tnnt2;Dpf1;Tsc22d3;Stc2;Ncald;Pik3ip1;Camk2b,0.110927,0.011328,-0.053074,0.061701,-0.0996,-0.14851,-0.041954,-0.059499,-0.106206,-0.006094,-0.084575,-0.14045,-0.02823
NR2F1 (human),43,Ngef;Pdxk;Psmd9;Mrpl27;Bik;Cdc25b;Npas2;Jam2;Fam13a;Bmf;Hhip;Ide;Sec14l1;Filip1l;Proca1;Capn3;Higd1a;Mmp3;Tnfaip6;Pik3r3;Hspa1a;Gnl1;Trim2;Tmem229b;Cdkn1a;Slc8a3;Ckb;Tnc;Rcan1;Txnrd3;Adra1a;Cebpb;Prr5l;Cdo1;Antxr1;Nipal4;Ankrd1;Mpp6;Elmo1;Hfe;Usp42;Dbp;Dcn,0.109459,-0.089327,-0.2078,0.029526,-0.059716,-0.176301,0.056348,-0.145681,-0.257238,-0.035229,-0.036223,-0.14036,0.057011
