gene_set,num_genes,member_genes,max_amplitude,mean_ZT0,ci_lo_ZT0,ci_hi_ZT0,mean_ZT6,ci_lo_ZT6,ci_hi_ZT6,mean_ZT12,ci_lo_ZT12,ci_hi_ZT12,mean_ZT18,ci_lo_ZT18,ci_hi_ZT18
MIR138 (human),31,Klf11;Cilp;Tcp11l2;Dgat2;Cxcl12;Sh3bp2;Trim67;Gria4;Arl4d;Ece1;Fndc5;Egr3;Tspan4;Pcsk6;Enpp6;Tnfaip2;Gfod2;Gja4;Eln;Fmo1;Pgf;Notch4;Apoc1;Aqp1;Glul;Meox1;Fam180a;Lmo2;Comp;Basp1;Hspb7,0.408458,0.268735,0.053885,0.474025,-0.139723,-0.332196,0.064469,-4e-06,-0.179192,0.228562,-0.130727,-0.338648,0.107041
APEX1 (human),26,Smpd3;Jam2;St5;Mia;Camkk2;Herpud1;Taf1c;Isg15;Ccnb1ip1;Add2;Sytl5;Cyp1b1;Stmn1;Mrap;Ahsg;Cybrd1;C1qtnf3;Selenbp1;Uba52;Mthfd1l;Ifit1;Ifit3;Lmo2;Cabp1;Arap2;Plaur,0.407614,0.367448,0.107805,0.647547,-0.040166,-0.290071,0.193763,-0.028013,-0.227169,0.223691,0.055731,-0.154934,0.330943
ARID3A (mouse),28,Mettl7a1;Jam2;Cirbp;Rnf144a;Bst2;Pld1;Bcam;Ahsg;Adamtsl2;Lyz2;Dnaja1;Meox1;Hsp90aa1;Ctla2a;Dbf4;Zfp119b;Stbd1;Bmp4;Psrc1;Prdx6;Pax1;Ccl11;Tnmd;Nes;Itpr3;Klf2;Sema3e;Arap2,0.406052,0.30698,0.09894,0.512497,0.002118,-0.211872,0.205497,-0.099073,-0.286932,0.121962,0.01222,-0.210277,0.226164
CACYBP (mouse),36,Npas2;Kcnd3;Tnfrsf25;Bst2;Gm266;Add2;Cbs;Tef;Nr1d2;Ahsg;G0s2;Tmem229b;Adamtsl2;Apoc1;Adamts4;Ifit1;Faim2;Lmo2;Dock10;Gap43;F13a1;Tmem51;Has1;Cox4i2;Chordc1;Ppp1r1b;Socs2;Cntfr;Anxa3;Emb;Esrrg;Cys1;Basp1;Plcxd3;Dtx4;Camk2b,0.402508,0.280515,0.048326,0.546254,-0.041578,-0.227383,0.165556,0.236425,0.039246,0.406518,-0.121993,-0.298913,0.058896
FOXA2 (mouse),22,Mettl7a1;Mbd1;Zbtb16;Cxcl12;Hp;Lingo1;Tmem86a;Nfil3;Vcan;Spata24;Hspa4l;Plac8;Anxa3;Aifm3;Cacnb4;Angpt2;Dhcr24;Hmcn1;Tnnt2;Rhoc;Gm765;Idi1,0.400172,0.300391,0.055677,0.509259,-0.099781,-0.331581,0.122433,-0.030625,-0.251586,0.213553,0.198165,-0.054033,0.402002
MAX (human),64,Larp6;Bhlhe41;Dgat2;Mbd1;Slc27a1;Kcnd3;Ece1;Egr3;Nfil3;Herpud1;Cbs;Tef;St3gal4;Nr1d2;G0s2;Angptl4;Tmem229b;Angptl2;Adamtsl2;Fkbp5;Pgf;Cpt1a;Selenbp1;Dnaja1;Apoc1;Arrdc4;Svil;Sorbs1;Rasd2;Idi1;Dbi;Wee1;Clock;Klf11;Klf15;Hsph1;Myoc;Tmem51;Psmb8;Sh3bp2;Slc38a1;Lingo1;Me3;Fhl2;Ppp1r1b;Per3;Per1;Cd55;Fam174b;Rgs7;Bmp4;Cntfr;Serpine1;Stmn1;Cyb561;Gpr146;Ankrd12;Tnnt2;Ezr;Nme3;Csf2ra;Aldh3b1;Cxcl2;Nt5dc2,0.397296,0.302324,0.17686,0.464726,-0.094972,-0.235896,0.043291,0.038741,-0.08617,0.159947,0.005361,-0.13374,0.1489
HINFP (human),75,Hpgd;Plscr2;Mbd1;Cox6b2;Kcna2;Slc27a1;Spp1;Ece1;Cpne7;Adcyap1r1;Tcap;Cbs;Tef;St3gal4;Nr1d2;Bcam;Plac8;Gja4;Timp4;G0s2;Aqp1;Mthfd1l;Sorbs1;Ptn;Lmo2;Lox;Dbi;Top1mt;Lonrf1;Klf15;Hsd11b2;Cyp2e1;Tmem52;Pigz;Psmb8;Zbtb16;Has1;Lepr;Me3;Nova1;Fhl2;Tmem86a;Foxf1;Prg4;Ppp1r1b;Tspan4;Per3;Per2;A4galt;Rgs7;Clmp;Sytl5;Cyp1b1;Stmn1;Cyb561;Eln;Fmo4;Anxa8;Esrrg;Cacnb4;Ankrd12;Itpr3;Clec2d;Aspa;Slc24a5;Sema3e;Arntl;Ezr;Tsc22d3;Fibin;Fam180a;Nrk;Sash1;Hspa8;Hspb7,0.39305,0.301431,0.149364,0.446502,-0.091619,-0.210278,0.043357,0.00253,-0.124482,0.112422,0.004108,-0.114937,0.143315
SND1 (human),30,Klf11;Fabp4;Cyp2e1;Hp;Spp1;Slc25a47;Pabpc1l;Ccl7;Mia;Ppp1r1b;Per2;Cd55;Ccnb1ip1;Vcan;Ptx3;Tef;Fmo3;Tmem229b;Adamtsl2;Rspo1;Fkbp5;Clec2d;Aqp1;Ezr;Rhoc;Fibin;Arap2;Agap2;Cxcl5;Dpp4,0.392934,0.444468,0.208699,0.670637,0.051534,-0.154005,0.258226,0.055739,-0.210571,0.30173,0.103004,-0.075408,0.317313
THRA (human),6,Plscr2;Ankrd1;Npas2;Jam2;Mmp3;Dbp,0.38941,-0.400875,-0.821445,-0.048372,-0.340592,-0.801464,0.155114,-0.011465,-0.286792,0.399001,-0.018843,-0.407519,0.354256
NR3C1 (mouse),33,Plscr2;Mbd1;Slco3a1;Spp1;Adcyap1r1;Dapk1;Adh1;Ahsg;Angptl4;Dio2;Por;Ifit1;Tlr4;Wif1;Hsph1;Myoc;F13a1;Sh3bp2;Pabpc1l;Ctsk;Snx8;A4galt;Trdn;Mmp3;Thrsp;Gm6710;Sytl5;Creb3l1;Eln;Fmo4;Smpdl3b;Gm765;Ncam1,0.385699,0.351547,0.168213,0.556153,-0.01432,-0.240998,0.190703,-0.034153,-0.21679,0.164262,0.045988,-0.172571,0.320722
CACYBP (human),37,Sncg;Chst1;Tmem52;Cdc25b;Cxcl12;Rasl11a;Sh3bp2;Kcnd3;Lepr;Tnfrsf25;Lcn8;Ephb2;Fndc5;Egr3;Mia;Ppp1r1b;Spon2;Tspan4;Cd55;Col5a3;Chchd10;Tnfaip2;Cbs;Cyp1b1;Nr1d1;Gja4;Gpr146;Aifm3;Fkbp5;Hmgn2;Apoc1;Adamts4;Svil;Faim2;Hoxa10;Aldh3b1;Hspb7,0.385238,0.118192,-0.121571,0.325552,-0.071618,-0.270766,0.139088,0.31362,0.119644,0.510626,-0.041625,-0.226115,0.170931
TCF4 (human),83,Plscr2;Kcna6;Jam2;Arl4d;Ece1;Enpp2;Ccnb1ip1;Cytl1;Trdmt1;Ptx3;Plac8;Gja4;G0s2;Dio2;Cpt1a;Mab21l2;Svil;Lrrn4cl;Gsta4;Diaph3;Lox;Plaur;Gap43;Clock;Lum;Hsph1;Rnaseh2b;Fam13a;Me3;Pabpc1l;Chordc1;Mia;Socs2;Per2;Per1;Klhl13;Mmp3;Bmp4;Cpt2;Emb;Cybrd1;Esrrg;Kcnj15;Sord;Dhcr24;Aspa;Glul;Sash1;Aldh3a1;Dtx4;Cdc25b;Ttc39b;Cry1;Nr1d1;Hmgcs2;Tlr4;Ptn;Lmo2;Cldn1;Slc38a1;Lepr;Ccl7;Ano2;Camkk2;Cd55;Cd74;A4galt;Vcan;Il6;Wnt2;Tspyl5;Cyb561;Fmo2;Fmo3;Fmo4;Cacnb4;Itpr3;Slc24a5;Sema3e;Manf;Fibin;Plcxd3;Ncam1,0.380997,0.239909,0.086579,0.388119,-0.100489,-0.248896,0.017452,-0.141088,-0.240546,-0.017841,-0.067825,-0.210539,0.071845
HOXA5 (human),50,Larp6;Plscr2;Sdf2l1;Slc27a1;Gria4;Ece1;Slc10a6;Vmo1;Fbn1;Htra4;Dapk1;Ptx3;Nr1d1;Nr1d2;Dio2;Fkbp4;Pgf;Cdc14a;Rfc3;Cpt1a;Arrdc3;Vgll3;Meox1;Magt1;Svil;Sorbs1;Cst6;Dbi;Plaur;Wee1;Rbm3;Hp;Tmem86a;Pla2g2e;Thrsp;Wnt2;Psrc1;Clmp;Cyb561;Ccl11;Tmem14a;Cybrd1;Cacnb4;Notch4;Slc24a5;Ptgfr;Rhoc;Cxcl2;Cxcl5;Camk2b,0.372159,0.278355,0.1224,0.468598,-0.093804,-0.261605,0.09496,0.043852,-0.122001,0.173918,-0.056252,-0.208343,0.09655
POU1F1 (mouse),33,Mettl7a1;Rapgef5;Kcna6;Gria4;St5;Vmo1;Rasgef1b;Plac8;Angptl4;Cdkn1a;Dio2;C1qtnf3;Mthfd1l;Hmcn1;Ifit3;Svil;Faim2;Lmo2;Rbm3;Cadm1;Sncg;Klf15;Psmb8;Camkk2;Thrsp;Hspa4l;Prdx6;Cyb561;Eln;Tnmd;Scd2;Pdia6;Dpp4,0.365044,0.258536,0.044105,0.466542,-0.033592,-0.267179,0.143328,-0.106508,-0.278079,0.115947,0.047006,-0.126546,0.213662
Sox2 (mouse),29,Cdc25b;Spp1;Hprt;Lcn8;Ech1;Adcyap1r1;Gspt2;Vmo1;Enpp6;Dio2;Lyz2;Apoc1;Arrdc3;Pdk4;Meox1;Lmo2;Plaur;Rbm3;Fabp4;Rnaseh2b;Pabpc1l;Fam174b;Trdn;Tnmd;Sema3e;Fam180a;Npy1r;Nrk;Usp54,0.364625,0.266609,0.046108,0.498639,0.236259,-0.005551,0.460064,0.207617,-0.017749,0.422105,-0.098017,-0.319334,0.126145
NFKB1 (human),89,Mbd1;Kcna2;Trim67;Txnip;Ece1;St5;Slc10a6;Vmo1;Enpp2;Chchd10;Ccnb1ip1;Cytl1;Dapk1;Ptx3;Cbs;Tef;Ahsg;Adamtsl2;Fkbp5;Apoc1;Mab21l2;Aqp1;Svil;Dbi;Lonrf1;Rbm3;Cxcl12;Cox4i2;Pabpc1l;Fhl2;Ephb2;Fndc5;Mia;Per3;Per2;Bmp4;Creb3l1;Gpr146;Cys1;Erf;Fam107a;Dhcr24;Aspa;Ezr;Aldh3a1;Aldh3b1;Cxcl5;Cox6b2;Smpd3;Spp1;Osgin1;Cirbp;Egr3;Rarres1;Fbn1;Add2;Dhrs3;Aifm3;Hmgn2;C1qtnf3;Adamts4;Cst6;Cabp1;Megf10;Klf11;Hsd11b2;Lefty1;Tmem51;Sh3bp2;Has1;Ccl7;Ppp1r1b;Tspan4;Camkk2;Col5a3;Rgs7;Vcan;Il6;Rspo1;Igfbp3;Cacnb4;Inmt;Klf2;Manf;Tnnt2;Rhoc;Dpp4;Pik3ip1;Camk2b,0.363354,0.277217,0.151625,0.415007,-0.086137,-0.218202,0.064182,-0.022552,-0.167367,0.108363,0.006747,-0.115875,0.1272
THRB (human),42,Mmp14;Bhlhe41;Smpd3;Slc27a1;Rasl11a;Kcnd3;Trim67;Gria4;Tnfrsf25;Egr3;Cbs;Tef;St3gal4;Coq10b;Angptl4;Adamtsl2;Pgf;Haus8;Vgll3;Atp1b1;Comp;Rasd2;Dbi;Smtnl2;Tmem51;Zbtb16;Leo1;Lingo1;Nova1;Foxf1;Per3;Isg15;Acaa2;Rgs7;Stmn1;Cyb561;Efhd1;Itpr3;Nme3;Arap2;Cxcl2;Dtx4,0.361894,0.220984,0.047558,0.418578,-0.043519,-0.237307,0.119162,-0.023546,-0.2099,0.168264,-0.14091,-0.340421,0.033409
TBP (human),57,Ch25h;Plscr2;Spp1;Trim67;Ttc39b;St5;Rnf144a;Gspt2;Slc10a6;Tcap;Enpp6;Htra4;Etv4;Cdkn1a;Deptor;Dio2;Fkbp5;Cdc14a;C1qtnf3;Slc4a10;Cpt1a;Mab21l2;Vgll3;Pdk4;Gsta3;Postn;Diaph3;Megf10;Gap43;Hlf;Hsph1;Myoc;Fabp4;Cyp2e1;Sh3bp2;Fam13a;Me3;Chordc1;Spon2;Socs2;Ctsk;Rftn1;Mmp3;Tspyl5;Anxa3;Mrap;Cybrd1;Esrrg;Clec2d;Slc24a5;Sema3e;Fibin;Fastkd3;Npy1r;Ncam1;Dtx4;Pik3ip1,0.35932,0.268384,0.10342,0.412056,-0.090936,-0.202878,0.049315,-0.082653,-0.242354,0.060496,-0.052829,-0.204589,0.101613
NFYA (human),58,Mthfd2;Ch25h;Plscr2;Slco3a1;Cdc25b;Slc27a1;Slc9a3r1;Bok;Ccnb1ip1;Dapk1;Cry1;Tef;Coq10b;Plac8;Adamtsl2;Fkbp5;Fkbp4;Dnaja1;Haus8;Hmcn1;Arrdc4;Ifit1;Ifit3;Faim2;Lmo2;Postn;Dbp;Gap43;Rbm3;Lum;Myoc;Lefty1;Fabp4;Me3;Prg4;Creld2;Rftn1;Taf1c;Fdps;Klhl13;Bmp4;Vcan;Pik3r3;Cpt2;Hspa1b;Emb;Fmo4;Gpr146;Esrrg;Cys1;Arntl;Tsc22d3;Fastkd3;Esm1;Arhgap18;Hspa5;Hspa8;Nt5dc2,0.354011,0.276582,0.133166,0.410581,-0.039572,-0.174349,0.09317,-0.071332,-0.193746,0.078521,-0.077429,-0.206814,0.061962
NFIC (human),91,Mthfd2;Ch25h;Plscr2;Mmp14;Bok;Txnip;St5;Herpud1;Chchd10;Etv4;Trdmt1;Tef;Plac8;Ahsg;Cdkn1a;Arrdc4;Ifit1;Ifit3;Meox1;Svil;Atp1b1;Dock10;Lox;Dbi;Dbp;Lonrf1;Gap43;Rbm3;Lum;Prex1;Foxs1;Fhl2;Fndc5;Tmem86a;Mia;Foxf1;Spon2;Per1;Trdn;Pik3r3;Cpt2;Creb3l1;Emb;Esrrg;Dhcr24;Nes;Uba52;Arntl;Aldh3a1;Aldh3b1;Hspa5;Hspa8;Cxcl5;Cdc25b;Slc27a1;Rasgef1b;Cry1;Xylt1;Nr1d1;Coq10b;Hmgn2;Pgf;Magt1;Sorbs1;Lmo2;Rasd2;Idi1;Hsd11b2;Myoc;Lefty1;Fabp4;Sh3bp2;Crnde;Plekha6;Prg4;Tspan4;Rftn1;Cd55;Fdps;Pla2g2e;Hspa1b;Cyb561;Fmo4;Cacnb4;Inmt;Tnmd;Manf;Tsc22d3;Arhgap18;Agap2;Nt5dc2,0.343422,0.281102,0.126724,0.40982,-0.06232,-0.181225,0.054278,-0.019449,-0.140268,0.107573,0.005722,-0.117758,0.115707
USF2 (human),95,Larp6;Ch25h;Plscr2;Chst1;Mbd1;Kcna2;Tnfrsf25;Ece1;Herpud1;Pld1;Cbs;Tef;St3gal4;Bcam;G0s2;Tmem229b;Angptl2;Cdkn1a;Adamtsl2;Fkbp5;Cpt1a;Dnaja1;Apoc1;Mthfd1l;Arrdc3;Ifit1;Dbp;Lonrf1;Lum;Sncg;Hsph1;Cox4i2;Me3;Creld2;Pcsk6;Socs2;Per3;Per2;Per1;Taf1c;Klhl13;Fam174b;Creb3l1;Ankrd12;Kcnj15;Sord;Dhcr24;Uba52;Aspa;Smpdl3b;Sost;Arntl;Aldh3a1;Aldh3b1;Cxcl2;Hspb1;Bhlhe41;Slc27a1;Osgin1;Ttc39b;Gspt2;Tcap;Pnpla2;Nr1d1;Nr1d2;Aifm3;Hmgn2;Cdc14a;Selenbp1;Rasd2;Wee1;Klf11;Klf15;Myoc;Fabp4;Tmem51;Sh3bp2;Ccl8;Ppp1r1b;Rftn1;Camkk2;Cd55;Rgs7;Serpine1;Stmn1;Cyb561;Fmo4;Ccl11;Sema3e;Tnnt2;Tsc22d3;Csf2ra;Pik3ip1;Camk2b;Nt5dc2,0.340666,0.23515,0.114147,0.390386,-0.105516,-0.23713,0.017538,0.022251,-0.079083,0.141497,-0.051908,-0.163398,0.065323
POU1F1 (human),26,Lum;Fabp4;Hp;Spp1;Fam13a;Ccl8;Chordc1;Snx8;Ccnb1ip1;Trdn;Fmo2;Dio2;Esrrg;Rfc3;Slc4a10;Tnmd;Aspa;Sema3e;Arrdc3;Ptgfr;Tlr4;Fibin;Postn;Diaph3;Lpl;Plaur,0.33484,0.280383,0.05486,0.468172,0.067267,-0.171045,0.270816,-0.044635,-0.248248,0.190124,-0.054457,-0.243159,0.168383
PPARG (human),68,Rapgef5;Kcna2;Ece1;St5;Herpud1;Vmo1;Ccnb1ip1;Dapk1;Ptx3;Tef;Cdkn1a;Fkbp5;Mab21l2;Ifit3;Lrrn4cl;Dock10;Top1mt;Plaur;Hsph1;Cxcl12;Fam13a;Lingo1;Cox4i2;Me3;Fhl2;Fndc5;Mia;Taf1c;Klhl13;Acaa2;Psrc1;Cyp1b1;Tmem14a;Uba52;Aspa;Ezr;Fam180a;Cxcl5;Smpd3;Gspt2;Pnpla2;Rarres1;Nr1d1;Timp4;Hmgn2;Selenbp1;Adamts4;Por;Magt1;Hoxa10;Cabp1;Idi1;Fabp4;Sh3bp2;Tspan4;Fdps;A4galt;Hspa1b;Fmo2;Ccl11;Clec2d;Slc24a5;Fibin;Esm1;Slc2a1;Ncam1;Pik3ip1;Camk2b,0.334657,0.234945,0.120518,0.381836,-0.036322,-0.154267,0.091927,-0.014969,-0.149896,0.127744,-0.099713,-0.240566,0.069286
WT1 (human),60,Larp6;Bhlhe41;Tcp11l2;Dgat2;Mbd1;Cox6b2;Slco3a1;Kcna2;Cdc25b;Npas2;Kcnd3;Arl4d;Ttc39b;Egr3;Adcyap1r1;Nfil3;Pnpla2;Chchd10;Tnfaip2;Add2;Cbs;Nr1d1;Nr1d2;Angptl4;Tmem229b;Adamtsl2;Por;Atp1b1;Prex1;Klf11;Hsd11b2;Myoc;Pigz;Lepr;Hsp90aa1;Lingo1;Nova1;Fndc5;Mia;Foxf1;Spon2;Tspan4;Per3;Per2;Col5a3;Taf1c;Klhl13;Acaa2;Thrsp;Wnt4;Psrc1;Hspa1b;Cdh4;Ankrd12;Sord;Klf2;Smpdl3b;Ezr;Slc2a1;Camk2b,0.33053,0.217398,0.052445,0.370614,-0.113132,-0.27119,0.021628,-0.039678,-0.16632,0.100202,0.026225,-0.112116,0.171125
MYOG (mouse),37,Rapgef5;Kcnd3;Lcn8;Ech1;Tcap;Enpp6;Cytl1;Pld1;Nr1d1;Deptor;Serpina3c;Angpt2;Thbs1;Sncg;Smtnl2;Tmem51;Rnaseh2b;Cox4i2;Ephb2;Tmem86a;Isg15;Wnt4;Mrap;Eln;Ccl11;Notch4;Fam107a;Rhobtb1;Efhd1;Uba52;Sema3e;Sost;Ddit4l;Manf;Rhoc;Aldh3b1;Hspa8,0.329033,0.27671,0.100322,0.490682,-0.031047,-0.212484,0.13587,0.109043,-0.083519,0.32389,-0.052324,-0.24793,0.150261
SPI1 (human),25,Hpgd;Mbd1;Kcna2;Spp1;Gspt2;Enpp2;Rasgef1b;Cry1;Tef;Plac8;Cdkn1a;Fkbp4;Aqp1;Hoxa10;Dbi;Dbf4;Chordc1;Ctsk;Isg15;Sytl5;Anxa3;Slc24a5;Ddit4l;Csf2ra;Ncam1,0.317364,0.300775,0.014946,0.54644,-0.01659,-0.230571,0.184942,0.082484,-0.16189,0.316119,0.076864,-0.143827,0.342016
POU2F2 (human),55,Plscr2;Cdc25b;Spp1;Ece1;St5;Cbs;Coq10b;Plac8;Cdkn1a;Dio2;Fkbp5;Cpt1a;Mab21l2;Arrdc3;Ifit1;Ifit3;Sorbs1;Wif1;Lpl;Clock;Cadm1;Hsph1;Fabp4;Cyp2e1;Sh3bp2;Fam13a;Lepr;Me3;Nova1;Fhl2;Ccl7;Spon2;Isg15;Klhl13;Clmp;Sox12;Sytl5;Anxa3;Fmo2;Rspo1;Cacnb4;Efhd1;Kcnj15;Dhcr24;Itpr3;Clec2d;Slc24a5;Sema3e;Tnnt2;Tsc22d3;Esm1;Usp54;Arhgap18;Agap2;Dtx4,0.310279,0.238905,0.061026,0.39171,0.028469,-0.091004,0.165616,0.085107,-0.054918,0.215041,-0.071374,-0.22128,0.063786
FOXL1 (human),99,Mthfd2;Sdf2l1;Rapgef5;Gria4;Arl4d;Bok;Piwil2;Lgals3;Slc10a6;Ccnb1ip1;Pld1;Trdmt1;Ptx3;Tef;St3gal4;Plac8;Cdkn1a;Fkbp4;Slc4a10;Dnaja1;Coch;Hmcn1;Arrdc3;Ifit1;Ifit3;Atp1b1;Wif1;Postn;Diaph3;Gap43;Hsph1;Foxs1;Ephb2;Chordc1;Pcsk6;Per3;Per2;Taf1c;Klhl13;Acaa2;Trdn;Pik3r3;Marveld1;Psrc1;Emb;Cybrd1;Kcnj15;Smpdl3b;Ddit4l;Fastkd3;Sash1;Aldh3b1;Hspa8;Cxcl2;Hspb1;Cxcl5;Hpgd;Tcp11l2;Slco3a1;Spp1;Ttc39b;Cpne7;Adcyap1r1;Nfil3;Add2;Nr1d1;Timp4;Pf4;Cdc14a;Angpt2;Rfc3;Por;Magt1;Cst6;Wee1;Klf15;Psmb8;Sh3bp2;Has1;Hsp90aa1;Ccl7;Ctsk;Camkk2;Cd74;A4galt;Vcan;Clmp;Hspa1b;Tspyl5;Stmn1;Anxa3;Mrap;Fmo2;Fmo3;Cacnb4;Rhobtb1;Clec2d;Sema3e;Ncam1,0.30996,0.206799,0.077583,0.36896,-0.055309,-0.176349,0.057583,-0.103161,-0.224834,0.010694,0.003937,-0.119014,0.121754
JUN (human),60,Hpgd;Hyou1;Mmp14;Tcp11l2;Cdc25b;Bok;Ttc39b;Slc10a6;Rarres1;Ccnb1ip1;Cytl1;Add2;Tef;Xylt1;Dhrs3;Pf4;Angpt2;Haus8;Aqp1;Ifit3;Tlr4;Svil;Lmo2;Gsta4;Plaur;Klf15;Fabp4;Has1;Leo1;Slc38a1;Nova1;Fndc5;Ppp1r1b;Pcsk6;Ctsk;Ano2;Per1;Klhl13;Il6;Sytl5;Stmn1;Cacnb4;Notch4;Kcnj15;Inmt;Sord;Klf2;Uba52;Glul;Nme3;Cutc;Esm1;Nrk;Aldh3a1;Plcxd3;Aldh3b1;Hspb1;Dpp4;Cxcl5;Pik3ip1,0.309084,0.267936,0.151053,0.428954,0.073558,-0.065815,0.218703,0.069737,-0.100507,0.196689,-0.041148,-0.20496,0.125406
TFAP2A (human),86,Chst1;Mbd1;Kcna2;Npas2;Kcnd3;Trim67;Tnfrsf25;Ece1;Cytl1;Cbs;St3gal4;Angptl4;Tmem229b;Adamtsl2;Fkbp4;Apoc1;Aqp1;Svil;Atp1b1;Wif1;Lox;Dbi;Top1mt;Clock;Cxcl12;Lingo1;Foxf1;Spon2;Per3;Per2;Stbd1;Cyp1b1;Prdx6;Esrrg;Cys1;Ankrd12;Kcnj15;Aspa;Ezr;Fam180a;Aldh3a1;Aldh3b1;Bhlhe41;Tcp11l2;Slc27a1;Lcn8;Cirbp;Cpne7;Egr3;Adcyap1r1;Tcap;Rarres1;Add2;Nr1d2;Aifm3;Pgf;Hoxa10;Rasd2;Wee1;Klf11;Smtnl2;Tmem51;Tmem52;Pigz;Zbtb16;Sh3bp2;Crnde;Lepr;Nova1;Ppp1r1b;Tspan4;Rftn1;Camkk2;Cd55;Cd74;Wnt4;Sox12;Cntfr;Cyb561;Cdh4;Efhd1;Tns3;Rhoc;Basp1;Camk2b;Nt5dc2,0.303306,0.198164,0.083823,0.32146,-0.047255,-0.172952,0.092456,-0.040978,-0.155924,0.088933,-0.105143,-0.229601,0.019974
STAT1 (human),34,Vmo1;Ccnb1ip1;Cry1;G0s2;Angptl4;Fkbp5;Vgll3;Pdk4;Lpl;Megf10;Dbp;Top1mt;Clock;Sh3bp2;Fam13a;Dbf4;Fhl2;Ccl2;Fdps;Isg15;Mmp3;Vcan;Bmp4;Wnt2;Sytl5;Hspa1b;Stmn1;Cacnb4;Aspa;Ezr;Ptgfr;Npy1r;Hspa8;Cxcl2,0.299942,0.095206,-0.103943,0.341224,-0.020591,-0.198877,0.148405,-0.204736,-0.361965,-0.017671,-0.024813,-0.226703,0.150863
E2F1 (human),83,Larp6;Plscr2;Mbd1;Kcnd3;Tnfrsf25;Txnip;St5;Vmo1;Chchd10;Tef;St3gal4;Adamtsl2;Fkbp4;Svil;Atp1b1;Gsta4;Wif1;Lox;Dbi;Dbp;Cxcl12;Lingo1;Me3;Dbf4;Fhl2;Ephb2;Foxf1;Creld2;Per2;Per1;Bmp4;Cpt2;Cyp1b1;Eln;Esrrg;Ankrd12;Arntl;Ezr;Glul;Sash1;Hspa8;Dtx4;Cxcl5;Bhlhe41;Cdc25b;Cpne7;Egr3;Adcyap1r1;Nfil3;Fbn1;Rasgef1b;Add2;Xylt1;Nr1d2;Dhrs3;Rasd2;Megf10;Wee1;Cadm1;Klf11;Klf15;Hsd11b2;Tmem51;Pigz;Sh3bp2;Lepr;Camkk2;Fdps;Wnt2;Clmp;Serpine1;Stmn1;Fmo1;Fmo4;Ccl11;Anxa8;Cacnb4;Rhobtb1;Efhd1;Itpr3;Nme3;Basp1;Arhgap18,0.298299,0.166684,0.034436,0.309345,-0.131615,-0.250793,0.009587,-0.005208,-0.122979,0.138236,0.024778,-0.130073,0.147267
ESR1 (human),35,Fabp4;Rnaseh2b;Rasl11a;Slc9a3r1;Arl4d;Tnfrsf25;Fhl2;Ttc39b;Mia;Tspan4;Socs2;Per1;Camkk2;Herpud1;Rarres1;Taf1c;Fdps;Ccnb1ip1;Dapk1;Hspa1b;Serpine1;St3gal4;Nr1d2;Timp4;Aifm3;Deptor;Fkbp5;Uba52;Por;Ezr;Ifit3;Fibin;Cutc;Magt1;Idi1,0.275557,0.228658,0.049316,0.426955,-0.046899,-0.221825,0.177671,0.029297,-0.133955,0.27631,-0.032697,-0.22307,0.130255
RXRA (human),32,Rnaseh2b;Hp;Arl4d;Tnfrsf25;Fhl2;Ttc39b;Prg4;Socs2;Per1;Rarres1;Fdps;Klhl13;Dapk1;Hspa1b;Serpine1;Nr1d1;Nr1d2;Mrap;G0s2;Rspo1;Deptor;Fkbp5;Sord;Uba52;Smpdl3b;Por;Ezr;Ifit3;Fibin;Magt1;Rasd2;Idi1,0.261913,0.163347,-0.018615,0.380015,-0.083956,-0.311125,0.123477,0.177957,0.038211,0.394972,0.068635,-0.126064,0.286413
